,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0009609881927140355,0.000706165391967838,1.4611758172044957,194000,1034
1,I,left_arm,0.00229281101836973,0.0016892853107030293,1.4510572256602376,1789500,16943
2,I,center,0.0010699437662137297,0.0008266878567121282,1.195238000323402,7199500,25516
3,I,right_arm,0.0029548541989240017,0.0022991435850455476,1.1584580818375474,13089000,31494
4,I,right_tip,0.0017677207025278481,0.001351279840897004,1.2506858371911018,15255500,3017
5,I,full,0.0016829641602064628,0.0012897226842936056,1.2385881160316288,7770500,78004
6,II,left_tip,0.002531854595742917,0.0017939180017571745,1.669769290358626,283000,3931
7,II,left_arm,0.003349694147958824,0.0024893256206390945,1.4038611334221063,1988000,24625
8,II,center,0.0019980321847831357,0.0014608451071121172,1.4937613690743854,8699000,58913
9,II,right_arm,0.0027154247400872065,0.002182586028806419,0.9915864493040165,15279500,18553
10,II,right_tip,0.0010084339779881418,0.000765453227045661,1.246709908019928,16583000,58
11,II,full,0.0023101412015588216,0.0017192698498905065,1.3961049537528538,8297500,106080
12,III,left_tip,0.0010390499640846535,0.0008663055644325704,0.8090036505288497,358000,2404
13,III,left_arm,0.003247142785399725,0.00259601384513876,1.018801826704802,2340500,31091
14,III,center,0.0011440078892341141,0.0008347000449361036,1.5051899208028596,7894500,25359
15,III,right_arm,0.0029050492654890763,0.0020340521267853537,1.7391388386540176,12909500,16401
16,III,right_tip,0.0014109614716534974,0.0010387815499887665,1.4540930724662107,14403000,3346
17,III,full,0.0017541404588359876,0.0013175179763780871,1.3462092661644949,7405500,78601
18,IV,left_tip,0.0024159709089028618,0.0018011084229860473,1.3859660195440644,351000,4651
19,IV,left_arm,0.003007565374192796,0.002345818973707498,1.1458721240665257,2475000,30334
20,IV,center,0.0017697918923042502,0.001283523960988376,1.5389539282083733,8845000,44819
21,IV,right_arm,0.003416659684245289,0.002672084117695212,1.1318364007282418,14904000,27659
22,IV,right_tip,0.002694022133429531,0.002119681505956742,1.100157447188948,16723000,5943
23,IV,full,0.002314419780130686,0.001747838980716219,1.316832905009795,8540000,113406
24,V,left_tip,0.002008381439032513,0.00147645197076154,1.4620414724505597,234500,2551
25,V,left_arm,0.002979949614119622,0.0023084000378638006,1.181737964721706,3265500,46998
26,V,center,0.0017875223837742031,0.0012763121498928108,1.6270386076347336,10778500,45566
27,V,right_arm,0.0031429905775503743,0.0022888299931227265,1.5158838133453876,17521000,31576
28,V,right_tip,0.0017854394886266454,0.001270847352547634,1.6424732284924664,19740000,1878
29,V,full,0.0023570273787732066,0.001740556377590426,1.4387875862404433,9966500,128569
30,X,left_tip,0.0017226341223584313,0.001245270619135997,1.5566838786932324,722000,6689
31,X,left_arm,0.003063888759821461,0.002150316414030009,1.7258223778519048,4255000,45661
32,X,center,0.0015414129757102962,0.001108694195263044,1.58544288018683,12794000,46912
33,X,right_arm,0.0017983524490078591,0.001299600848039758,1.5587851363790994,20341500,17562
34,X,right_tip,0.0001331415867164002,9.562867414524894e-05,1.4064219766060007,22191000,31
35,X,full,0.0019784622842680772,0.0014108697958184042,1.6342612714184406,11110500,116855
