N	eigenvalue	difference	twstat	p-value	effect.n
80	1.601900	-0.001524	-4.766	0.999328	1146.092
81	1.590710	-0.011190	-5.004	0.999726	1148.627
82	1.581270	-0.009440	-5.112	0.999823	1151.106
83	1.576252	-0.005018	-4.875	0.999551	1153.566
84	1.564513	-0.011739	-5.173	0.999862	1156.113
85	1.559426	-0.005086	-4.946	0.999657	1158.585
86	1.554463	-0.004964	-4.706	0.999167	1161.140
87	1.536150	-0.018313	-5.549	0.999974	1163.785
88	1.529982	-0.006168	-5.426	0.999954	1166.186
89	1.522367	-0.007615	-5.421	0.999953	1168.638
90	1.520924	-0.001443	-4.909	0.999604	1171.106
91	1.516710	-0.004213	-4.615	0.998856	1173.750
92	1.506878	-0.009833	-4.786	0.999375	1176.502
93	1.498800	-0.008078	-4.818	0.999444	1179.216
94	1.497071	-0.001728	-4.317	0.996983	1181.937
95	1.492681	-0.004391	-4.032	0.993061	1184.836
96	1.472829	-0.019851	-5.061	0.999782	1187.846
97	1.470259	-0.002571	-4.640	0.998951	1190.539
98	1.461501	-0.008757	-4.745	0.999274	1193.386
99	1.450379	-0.011122	-5.060	0.999781	1196.216
100	1.433861	-0.016518	-5.859	0.999994	1198.959
101	1.427476	-0.006386	-5.796	0.999992	1201.457
102	1.418098	-0.009378	-5.997	0.999997	1203.991
103	1.407273	-0.010824	-6.335	1	1206.473
104	1.403190	-0.004083	-6.085	0.999998	1208.860
105	1.396581	-0.006609	-6.057	0.999998	1211.341
106	1.392411	-0.004170	-5.812	0.999993	1213.847
107	1.383950	-0.008461	-5.951	0.999996	1216.448
108	1.376708	-0.007242	-5.986	0.999997	1219.019
109	1.366323	-0.010384	-6.312	1	1221.592
110	1.359108	-0.007216	-6.360	1	1224.071
111	1.356301	-0.002807	-6.005	0.999997	1226.547
112	1.344505	-0.011796	-6.476	1	1229.159
113	1.333252	-0.011253	-6.912	1	1231.625
114	1.332913	-0.000339	-6.342	1	1233.957
115	1.331579	-0.001334	-5.852	0.999994	1236.497
116	1.321369	-0.010210	-6.191	0.999999	1239.222
117	1.309445	-0.011924	-6.705	1	1241.844
118	1.306775	-0.002670	-6.353	1	1244.302
119	1.295535	-0.011239	-6.816	1	1246.898
120	1.292088	-0.003447	-6.544	1	1249.346
121	1.288071	-0.004017	-6.322	1	1251.903
122	1.277337	-0.010733	-6.751	1	1254.555
123	1.271880	-0.005457	-6.678	1	1257.068
124	1.264480	-0.007400	-6.797	1	1259.622
125	1.261370	-0.003110	-6.498	1	1262.148
126	1.256323	-0.005047	-6.386	1	1264.797
127	1.249484	-0.006838	-6.453	1	1267.501
128	1.245398	-0.004086	-6.248	0.999999	1270.197
129	1.235344	-0.010054	-6.642	1	1272.984
130	1.227396	-0.007948	-6.837	1	1275.642
131	1.224256	-0.003140	-6.550	1	1278.243
132	1.215156	-0.009100	-6.869	1	1280.965
133	1.208508	-0.006648	-6.946	1	1283.584
134	1.205728	-0.002780	-6.629	1	1286.189
135	1.195982	-0.009746	-7.030	1	1288.929
136	1.190494	-0.005488	-7.000	1	1291.532
137	1.185624	-0.004871	-6.907	1	1294.162
138	1.177277	-0.008347	-7.181	1	1296.842
139	1.174226	-0.003051	-6.904	1	1299.433
140	1.158360	-0.015866	-7.988	1	1302.145
141	1.144539	-0.013821	-8.885	1	1304.457
142	1.136262	-0.008277	-9.212	1	1306.442
143	1.128800	-0.007462	-9.462	1	1308.315
144	1.124776	-0.004023	-9.347	1	1310.102
145	1.123759	-0.001017	-8.905	1	1311.941
146	1.113537	-0.010222	-9.460	1	1313.956
147	1.110002	-0.003536	-9.298	1	1315.770
148	1.108723	-0.001278	-8.884	1	1317.654
149	1.103752	-0.004972	-8.872	1	1319.706
150	1.100588	-0.003163	-8.660	1	1321.773
151	1.089764	-0.010825	-9.301	1	1323.933
152	1.084248	-0.005515	-9.366	1	1325.853
153	1.082757	-0.001491	-8.980	1	1327.757
154	1.075547	-0.007210	-9.235	1	1329.821
155	1.072287	-0.003260	-9.049	1	1331.795
156	1.059489	-0.012798	-9.951	1	1333.852
157	1.057792	-0.001697	-9.604	1	1335.561
158	1.049674	-0.008118	-9.990	1	1337.416
159	1.044335	-0.005339	-10.067	1	1339.124
160	1.034336	-0.009999	-10.690	1	1340.810
161	1.033013	-0.001324	-10.318	1	1342.255
162	1.030682	-0.002331	-10.056	1	1343.854
163	1.021021	-0.009662	-10.653	1	1345.564
164	1.017248	-0.003772	-10.571	1	1347.041
165	1.012092	-0.005157	-10.654	1	1348.557
166	1.010068	-0.002024	-10.367	1	1350.045
167	1.002023	-0.008045	-10.795	1	1351.655
168	1.000221	-0.001802	-10.486	1	1353.097
169	0.998158	-0.002063	-10.203	1	1354.671
170	0.988339	-0.009818	-10.855	1	1356.367
171	0.984433	-0.003906	-10.805	1	1357.801
172	0.978242	-0.006192	-11.036	1	1359.261
173	0.973385	-0.004856	-11.110	1	1360.630
174	0.965106	-0.008279	-11.610	1	1361.973
175	0.956439	-0.008667	-12.171	1	1363.113
176	0.953340	-0.003099	-12.058	1	1364.026
177	0.948145	-0.005195	-12.204	1	1364.987
178	0.946910	-0.001235	-11.862	1	1365.889
179	0.936183	-0.010727	-12.702	1	1366.934
180	0.927293	-0.008891	-13.333	1	1367.633
181	0.924047	-0.003246	-13.268	1	1368.075
182	0.920079	-0.003968	-13.294	1	1368.541
183	0.913705	-0.006374	-13.629	1	1368.994
184	0.911167	-0.002538	-13.483	1	1369.310
185	0.906161	-0.005006	-13.651	1	1369.682
186	0.905333	-0.000828	-13.289	1	1369.983
187	0.903082	-0.002251	-13.103	1	1370.431
188	0.893948	-0.009134	-13.803	1	1370.955
189	0.889282	-0.004666	-13.942	1	1371.185
190	0.883298	-0.005984	-14.256	1	1371.354
191	0.881019	-0.002279	-14.096	1	1371.389
192	0.875103	-0.005916	-14.410	1	1371.486
193	0.873027	-0.002077	-14.228	1	1371.449
194	0.871337	-0.001689	-13.993	1	1371.482
195	0.868335	-0.003003	-13.927	1	1371.610
196	0.859799	-0.008536	-14.594	1	1371.762
197	0.858856	-0.000943	-14.269	1	1371.628
198	0.854691	-0.004165	-14.367	1	1371.625
199	0.846481	-0.008210	-15.009	1	1371.576
200	0.845966	-0.000515	-14.636	1	1371.250
201	0.842160	-0.003805	-14.697	1	1371.076
202	0.837398	-0.004762	-14.891	1	1370.869
203	0.832758	-0.004641	-15.074	1	1370.573
204	0.827404	-0.005354	-15.358	1	1370.193
205	0.823269	-0.004135	-15.485	1	1369.685
206	0.819563	-0.003706	-15.556	1	1369.116
207	0.818459	-0.001104	-15.275	1	1368.507
208	0.816685	-0.001774	-15.080	1	1368.011
209	0.815098	-0.001587	-14.858	1	1367.590
210	0.810723	-0.004375	-15.016	1	1367.258
211	0.809894	-0.000829	-14.688	1	1366.850
212	0.802049	-0.007846	-15.328	1	1366.579
213	0.799869	-0.002180	-15.195	1	1366.019
214	0.794909	-0.004959	-15.448	1	1365.509
215	0.791990	-0.002920	-15.423	1	1364.879
216	0.784973	-0.007017	-15.973	1	1364.251
217	0.780915	-0.004058	-16.120	1	1363.373
218	0.780030	-0.000884	-15.823	1	1362.421
219	0.775939	-0.004091	-15.975	1	1361.589
220	0.773763	-0.002175	-15.859	1	1360.679
221	0.773174	-0.000590	-15.517	1	1359.810
222	0.763308	-0.009866	-16.491	1	1359.082
223	0.759925	-0.003383	-16.560	1	1357.913
224	0.757981	-0.001944	-16.426	1	1356.701
225	0.753140	-0.004841	-16.705	1	1355.537
226	0.747494	-0.005647	-17.108	1	1354.237
227	0.744946	-0.002548	-17.072	1	1352.748
228	0.741992	-0.002954	-17.096	1	1351.261
229	0.740297	-0.001695	-16.939	1	1349.750
230	0.738161	-0.002136	-16.843	1	1348.295
231	0.736446	-0.001715	-16.686	1	1346.868
232	0.733716	-0.002730	-16.674	1	1345.498
233	0.729297	-0.004419	-16.911	1	1344.120
234	0.725897	-0.003399	-17.004	1	1342.622
235	0.722463	-0.003435	-17.104	1	1341.068
236	0.720700	-0.001763	-16.962	1	1339.455
237	0.719704	-0.000995	-16.705	1	1337.891
238	0.715087	-0.004618	-16.979	1	1336.429
239	0.710101	-0.004986	-17.315	1	1334.828
240	0.707520	-0.002581	-17.301	1	1333.061
241	0.706488	-0.001032	-17.057	1	1331.284
242	0.705182	-0.001306	-16.850	1	1329.602
243	0.700129	-0.005053	-17.200	1	1328.001
244	0.699347	-0.000782	-16.919	1	1326.223
245	0.698964	-0.000384	-16.573	1	1324.558
246	0.696564	-0.002400	-16.524	1	1323.040
247	0.691456	-0.005108	-16.884	1	1321.529
248	0.689837	-0.001619	-16.725	1	1319.835
249	0.687091	-0.002746	-16.734	1	1318.199
250	0.683645	-0.003446	-16.851	1	1316.542
251	0.680852	-0.002793	-16.873	1	1314.815
252	0.679314	-0.001538	-16.704	1	1313.061
253	0.672862	-0.006452	-17.284	1	1311.371
254	0.670285	-0.002577	-17.283	1	1309.389
255	0.669259	-0.001026	-17.045	1	1307.390
256	0.664877	-0.004381	-17.319	1	1305.486
257	0.663508	-0.001369	-17.136	1	1303.434
258	0.657542	-0.005966	-17.660	1	1301.452
259	0.655650	-0.001892	-17.565	1	1299.202
260	0.654800	-0.000850	-17.307	1	1296.979
261	0.649689	-0.005111	-17.707	1	1294.860
262	0.649552	-0.000138	-17.342	1	1292.531
263	0.647790	-0.001761	-17.225	1	1290.357
264	0.645071	-0.002719	-17.255	1	1288.221
265	0.642805	-0.002266	-17.216	1	1286.052
266	0.640424	-0.002382	-17.195	1	1283.883
267	0.636476	-0.003948	-17.421	1	1281.704
268	0.634873	-0.001602	-17.283	1	1279.396
269	0.634202	-0.000672	-16.996	1	1277.135
270	0.632056	-0.002146	-16.938	1	1274.996
271	0.630693	-0.001363	-16.756	1	1272.866
272	0.625333	-0.005359	-17.205	1	1270.809
273	0.625226	-0.000107	-16.829	1	1268.506
274	0.619493	-0.005733	-17.342	1	1266.372
275	0.618955	-0.000538	-17.039	1	1263.959
276	0.615067	-0.003888	-17.265	1	1261.679
277	0.612412	-0.002655	-17.300	1	1259.263
278	0.608880	-0.003533	-17.477	1	1256.808
279	0.606920	-0.001959	-17.405	1	1254.242
280	0.604457	-0.002463	-17.415	1	1251.690
281	0.600253	-0.004205	-17.706	1	1249.112
282	0.597102	-0.003151	-17.834	1	1246.364
283	0.594123	-0.002979	-17.937	1	1243.528
284	0.591487	-0.002636	-17.988	1	1240.617
285	0.590983	-0.000504	-17.694	1	1237.657
286	0.586183	-0.004800	-18.094	1	1234.822
287	0.585877	-0.000306	-17.771	1	1231.761
288	0.582867	-0.003009	-17.884	1	1228.839
289	0.581122	-0.001745	-17.792	1	1225.836
290	0.580203	-0.000919	-17.565	1	1222.855
291	0.579418	-0.000785	-17.313	1	1219.967
292	0.577014	-0.002404	-17.321	1	1217.186
293	0.575603	-0.001411	-17.168	1	1214.376
294	0.573790	-0.001813	-17.079	1	1211.622
295	0.570500	-0.003289	-17.232	1	1208.892
296	0.566716	-0.003784	-17.472	1	1206.055
297	0.564347	-0.002369	-17.482	1	1203.067
298	0.559197	-0.005151	-17.956	1	1200.047
299	0.557760	-0.001437	-17.823	1	1196.753
300	0.556273	-0.001487	-17.696	1	1193.502
301	0.552306	-0.003967	-17.981	1	1190.291
302	0.550035	-0.002271	-17.989	1	1186.904
303	0.548992	-0.001042	-17.793	1	1183.485
304	0.546066	-0.002926	-17.909	1	1180.142
305	0.545512	-0.000555	-17.631	1	1176.711
306	0.544341	-0.001171	-17.452	1	1173.400
307	0.542346	-0.001995	-17.409	1	1170.158
308	0.539348	-0.002998	-17.534	1	1166.912
309	0.537519	-0.001829	-17.466	1	1163.571
310	0.536778	-0.000741	-17.213	1	1160.239
311	0.534772	-0.002007	-17.171	1	1157.017
312	0.530184	-0.004588	-17.564	1	1153.790
313	0.528658	-0.001526	-17.449	1	1150.318
314	0.528079	-0.000579	-17.171	1	1146.881
315	0.525402	-0.002677	-17.244	1	1143.569
316	0.523650	-0.001752	-17.163	1	1140.187
317	0.521225	-0.002425	-17.195	1	1136.821
318	0.520723	-0.000502	-16.901	1	1133.408
319	0.514999	-0.005724	-17.494	1	1130.131
320	0.514150	-0.000849	-17.267	1	1126.490
321	0.509291	-0.004860	-17.722	1	1122.947
322	0.506356	-0.002934	-17.857	1	1119.118
323	0.504049	-0.002307	-17.888	1	1115.182
324	0.500899	-0.003151	-18.066	1	1111.199
325	0.499259	-0.001640	-17.987	1	1107.085
326	0.498739	-0.000520	-17.716	1	1102.983
327	0.497651	-0.001088	-17.537	1	1099.000
328	0.493314	-0.004338	-17.916	1	1095.086
329	0.491875	-0.001439	-17.803	1	1090.926
330	0.491327	-0.000548	-17.535	1	1086.796
331	0.489975	-0.001351	-17.401	1	1082.786
332	0.488861	-0.001114	-17.224	1	1078.819
333	0.487495	-0.001366	-17.088	1	1074.921
334	0.485504	-0.001991	-17.059	1	1071.069
335	0.483474	-0.002030	-17.036	1	1067.200
336	0.481739	-0.001735	-16.963	1	1063.312
337	0.480520	-0.001219	-16.799	1	1059.432
338	0.480131	-0.000389	-16.488	1	1055.616
339	0.475517	-0.004614	-16.908	1	1051.953
340	0.473185	-0.002332	-16.940	1	1048.003
341	0.472234	-0.000951	-16.731	1	1044.000
342	0.470606	-0.001628	-16.638	1	1040.087
343	0.469437	-0.001169	-16.463	1	1036.195
344	0.467509	-0.001928	-16.418	1	1032.374
345	0.463071	-0.004438	-16.814	1	1028.546
346	0.461624	-0.001447	-16.694	1	1024.440
347	0.459359	-0.002265	-16.716	1	1020.370
348	0.458047	-0.001312	-16.571	1	1016.251
349	0.455750	-0.002297	-16.598	1	1012.184
350	0.454755	-0.000996	-16.396	1	1008.064
351	0.452760	-0.001995	-16.368	1	1004.031
352	0.451299	-0.001461	-16.245	1	999.979
353	0.445936	-0.005363	-16.813	1	995.966
354	0.444039	-0.001896	-16.778	1	991.562
355	0.443619	-0.000420	-16.481	1	987.140
356	0.441028	-0.002592	-16.565	1	982.865
357	0.440451	-0.000577	-16.293	1	978.498
358	0.439207	-0.001244	-16.135	1	974.264
359	0.438437	-0.000770	-15.889	1	970.091
360	0.435901	-0.002535	-15.954	1	966.038
361	0.434516	-0.001386	-15.816	1	961.903
362	0.432734	-0.001782	-15.746	1	957.818
363	0.428561	-0.004173	-16.105	1	953.738
364	0.426936	-0.001625	-16.015	1	949.384
365	0.424614	-0.002321	-16.050	1	945.047
366	0.421666	-0.002948	-16.198	1	940.645
367	0.419838	-0.001828	-16.150	1	936.106
368	0.419529	-0.000309	-15.828	1	931.555
369	0.417300	-0.002229	-15.845	1	927.175
370	0.415066	-0.002234	-15.865	1	922.741
371	0.414451	-0.000615	-15.594	1	918.250
372	0.412840	-0.001611	-15.497	1	913.899
373	0.410651	-0.002189	-15.503	1	909.569
374	0.408702	-0.001949	-15.468	1	905.192
375	0.407848	-0.000854	-15.233	1	900.795
376	0.407715	-0.000132	-14.864	1	896.515
377	0.406276	-0.001440	-14.723	1	892.450
378	0.405043	-0.001232	-14.542	1	888.440
379	0.404679	-0.000364	-14.199	1	884.516
380	0.400763	-0.003916	-14.496	1	880.796
381	0.398128	-0.002635	-14.569	1	876.814
382	0.396460	-0.001668	-14.467	1	872.733
383	0.393527	-0.002933	-14.596	1	868.680
384	0.392065	-0.001462	-14.459	1	864.486
385	0.390776	-0.001289	-14.289	1	860.345
386	0.388126	-0.002649	-14.364	1	856.283
387	0.383302	-0.004824	-14.844	1	852.116
388	0.382072	-0.001230	-14.675	1	847.547
389	0.377789	-0.004283	-15.066	1	843.052
390	0.373409	-0.004380	-15.485	1	838.222
391	0.371821	-0.001588	-15.400	1	833.041
392	0.368885	-0.002936	-15.563	1	827.870
393	0.366444	-0.002441	-15.640	1	822.532
394	0.364510	-0.001934	-15.625	1	817.089
395	0.363244	-0.001266	-15.487	1	811.606
396	0.361651	-0.001593	-15.407	1	806.169
397	0.360488	-0.001163	-15.247	1	800.738
398	0.358679	-0.001809	-15.203	1	795.370
399	0.357295	-0.001384	-15.080	1	789.981
400	0.354068	-0.003227	-15.296	1	784.629
401	0.353188	-0.000880	-15.084	1	779.067
402	0.348567	-0.004621	-15.559	1	773.605
403	0.347771	-0.000796	-15.340	1	767.746
404	0.344387	-0.003384	-15.593	1	761.991
405	0.341974	-0.002413	-15.674	1	755.999
406	0.339888	-0.002087	-15.698	1	749.897
407	0.339082	-0.000805	-15.487	1	743.724
408	0.337844	-0.001238	-15.351	1	737.648
409	0.335459	-0.002385	-15.424	1	731.616
410	0.333878	-0.001581	-15.351	1	725.476
411	0.332735	-0.001143	-15.197	1	719.334
412	0.331769	-0.000966	-15.007	1	713.249
413	0.328642	-0.003127	-15.210	1	707.246
414	0.328046	-0.000595	-14.955	1	701.039
415	0.327152	-0.000894	-14.749	1	694.963
416	0.325648	-0.001504	-14.650	1	688.983
417	0.323825	-0.001823	-14.608	1	683.019
418	0.322441	-0.001384	-14.485	1	677.029
419	0.320023	-0.002417	-14.549	1	671.073
420	0.319091	-0.000933	-14.344	1	665.010
421	0.318272	-0.000819	-14.114	1	659.044
422	0.315055	-0.003217	-14.316	1	653.195
423	0.314207	-0.000848	-14.093	1	647.129
424	0.312962	-0.001245	-13.936	1	641.176
425	0.310062	-0.002900	-14.077	1	635.283
426	0.306659	-0.003403	-14.314	1	629.218
427	0.305880	-0.000779	-14.082	1	622.909
428	0.304979	-0.000901	-13.867	1	616.718
429	0.302584	-0.002395	-13.917	1	610.632
430	0.301720	-0.000864	-13.693	1	604.445
431	0.299437	-0.002283	-13.720	1	598.371
432	0.298156	-0.001281	-13.567	1	592.212
433	0.297539	-0.000616	-13.292	1	586.111
434	0.295894	-0.001646	-13.195	1	580.168
435	0.294682	-0.001212	-13.018	1	574.238
436	0.292862	-0.001820	-12.946	1	568.387
437	0.291392	-0.001469	-12.810	1	562.529
438	0.289217	-0.002176	-12.797	1	556.717
439	0.287474	-0.001743	-12.708	1	550.846
440	0.285353	-0.002121	-12.684	1	544.982
441	0.283611	-0.001742	-12.593	1	539.067
442	0.280716	-0.002895	-12.706	1	533.159
443	0.280268	-0.000448	-12.387	1	527.084
444	0.279676	-0.000592	-12.085	1	521.213
445	0.276010	-0.003666	-12.321	1	515.534
446	0.275077	-0.000933	-12.080	1	509.572
447	0.274444	-0.000633	-11.779	1	503.749
448	0.271618	-0.002826	-11.858	1	498.121
449	0.269056	-0.002562	-11.895	1	492.345
450	0.268369	-0.000687	-11.601	1	486.459
451	0.264336	-0.004033	-11.892	1	480.764
452	0.263353	-0.000983	-11.653	1	474.725
453	0.260349	-0.003004	-11.765	1	468.825
454	0.258758	-0.001591	-11.633	1	462.744
455	0.254576	-0.004182	-11.954	1	456.705
456	0.253802	-0.000774	-11.686	1	450.298
457	0.253615	-0.000187	-11.308	1	444.053
458	0.252020	-0.001595	-11.164	1	438.077
459	0.249565	-0.002454	-11.167	1	432.154
460	0.248770	-0.000796	-10.881	1	426.144
461	0.245663	-0.003107	-10.990	1	420.325
462	0.240897	-0.004766	-11.394	1	414.314
463	0.238676	-0.002221	-11.370	1	407.840
464	0.236565	-0.002111	-11.327	1	401.306
465	0.233470	-0.003095	-11.453	1	394.731
466	0.230488	-0.002982	-11.565	1	387.959
467	0.229268	-0.001220	-11.378	1	381.010
468	0.229012	-0.000256	-11.021	1	374.149
469	0.227068	-0.001945	-10.941	1	367.535
470	0.224231	-0.002837	-11.010	1	360.914
471	0.220331	-0.003900	-11.263	1	354.145
472	0.219547	-0.000784	-10.999	1	347.070
473	0.217783	-0.001764	-10.891	1	340.155
474	0.217689	-0.000094	-10.502	1	333.258
475	0.216671	-0.001018	-10.253	1	326.641
476	0.215022	-0.001649	-10.100	1	320.175
477	0.214321	-0.000701	-9.785	1	313.769
478	0.213268	-0.001053	-9.517	1	307.584
479	0.211553	-0.001714	-9.346	1	301.576
480	0.208642	-0.002911	-9.365	1	295.647
481	0.207829	-0.000814	-9.044	1	289.600
482	0.205196	-0.002633	-9.006	1	283.791
483	0.203677	-0.001519	-8.786	1	277.921
484	0.200554	-0.003123	-8.817	1	272.184
485	0.198701	-0.001853	-8.646	1	266.307
486	0.197926	-0.000775	-8.295	1	260.511
487	0.196318	-0.001608	-8.059	1	255.002
488	0.194546	-0.001772	-7.839	1	249.651
489	0.193253	-0.001293	-7.531	1	244.445
490	0.189834	-0.003419	-7.547	1	239.497
491	0.185904	-0.003929	-7.650	1	234.404
492	0.182652	-0.003253	-7.654	1	229.056
493	0.179932	-0.002719	-7.576	1	223.577
494	0.175352	-0.004580	-7.794	1	218.068
495	0.173619	-0.001733	-7.574	1	212.167
496	0.170094	-0.003525	-7.627	1	206.410
497	0.168351	-0.001743	-7.404	1	200.461
498	0.167650	-0.000701	-7.004	1	194.659
499	0.163163	-0.004486	-7.175	1	189.231
500	0.162367	-0.000797	-6.782	1	183.447
501	0.161992	-0.000374	-6.296	0.999999	178.035
502	0.160900	-0.001092	-5.885	0.999995	173.144
503	0.159194	-0.001706	-5.536	0.999972	168.701
504	0.151105	-0.008090	-6.165	0.999999	164.640
505	0.150161	-0.000944	-5.735	0.999989	159.445
506	0.147089	-0.003071	-5.604	0.99998	154.731
507	0.142100	-0.004989	-5.768	0.999991	150.048
508	0.132149	-0.009952	-6.742	1	144.926
509	0.130633	-0.001515	-6.475	1	138.273
510	0.127774	-0.002860	-6.399	1	131.832
511	0.122425	-0.005348	-6.699	1	125.357
512	0.120691	-0.001734	-6.473	1	118.402
513	0.119318	-0.001373	-6.179	0.999999	111.615
514	0.116812	-0.002506	-6.032	0.999998	105.076
515	0.115314	-0.001498	-5.729	0.999989	98.610
516	0.111854	-0.003460	-5.680	0.999986	92.404
517	0.111218	-0.000636	-5.238	0.999895	86.150
518	0.110264	-0.000954	-4.802	0.999411	80.335
519	0.108067	-0.002197	-4.489	0.998253	74.970
520	0.105583	-0.002485	-4.180	0.99544	69.895
521	0.104441	-0.001142	-3.654	0.98179	65.111
522	0.098927	-0.005514	-3.623	0.980399	61.010
523	0.098326	-0.000601	-2.947	0.92374	56.727
524	0.094032	-0.004293	-2.615	0.871237	53.544
525	0.085935	-0.008097	-2.742	0.893404	50.864
526	0.075686	-0.010249	-3.267	0.957807	47.559
527	0.072242	-0.003444	-2.991	0.929238	42.783
528	0.070088	-0.002154	-2.478	0.843945	38.279
529	0.068718	-0.001371	-1.703	0.637598	34.610
530	0.063875	-0.004842	-1.082	0.441505	32.938
531	0.050197	-0.013678	NA	NA	NA
532	0.038305	-0.011892	NA	NA	NA
533	0.038219	-0.000086	NA	NA	NA
534	0.028347	-0.009873	NA	NA	NA
535	0.027231	-0.001116	NA	NA	NA
536	0.025284	-0.001947	NA	NA	NA
537	0.023170	-0.002115	NA	NA	NA
538	0.005042	-0.018128	NA	NA	NA
539	0.000275	-0.004767	NA	NA	NA
