AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20075	0.000010	0.999880	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	LD_0.9_12_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20081	0.000010	0.000010	0.077212	0.000010	0.000010	0.000010	0.922686	0.000010	0.000010	0.000010	0.000012	0.000010	LD_0.9_12_1230
BRC20085	0.000012	0.000011	0.000010	0.000010	0.437690	0.121284	0.000010	0.379514	0.000014	0.000010	0.061425	0.000010	LD_0.9_12_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.009317	0.047593	0.000010	0.942998	0.000010	0.000010	0.000013	0.000010	LD_0.9_12_1230
BRC20092	0.000010	0.000010	0.000010	0.000010	0.551085	0.015775	0.000010	0.367133	0.000010	0.000010	0.065927	0.000010	LD_0.9_12_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20094	0.000010	0.000010	0.000010	0.000010	0.544237	0.058050	0.000010	0.374604	0.000010	0.000010	0.023029	0.000010	LD_0.9_12_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999886	0.000010	0.000010	0.000014	0.000010	LD_0.9_12_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.999888	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20105	0.000010	0.000010	0.000010	0.000010	0.538074	0.125340	0.000010	0.299007	0.000010	0.000010	0.037498	0.000010	LD_0.9_12_1230
BRC20107	0.000010	0.000010	0.000010	0.000010	0.505419	0.120433	0.000010	0.354924	0.000010	0.000010	0.019144	0.000010	LD_0.9_12_1230
BRC20115	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.999888	LD_0.9_12_1230
BRC20119	0.000010	0.000010	0.000010	0.000010	0.000010	0.732879	0.000010	0.267021	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20229	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20232	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.999887	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20239	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20241	0.000010	0.000010	0.000010	0.000010	0.000010	0.066581	0.000010	0.933319	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20242	0.000010	0.000010	0.000010	0.000010	0.000010	0.007431	0.000010	0.992469	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20244	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20246	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.999889	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20257	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20260	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20270	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20272	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20289	0.000010	0.000010	0.797684	0.000010	0.000010	0.000010	0.202216	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20290	0.000010	0.000010	0.781200	0.000010	0.000010	0.000010	0.218700	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20294	0.000010	0.000010	0.000010	0.000010	0.000010	0.009280	0.000010	0.990620	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20308	0.000013	0.000010	0.999882	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20309	0.000010	0.000010	0.999884	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20311	0.000010	0.000010	0.999889	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20312	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20315	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20320	0.000010	0.000010	0.999889	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20324	0.000010	0.644153	0.000010	0.000010	0.000010	0.000010	0.000010	0.355747	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20331	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20333	0.000010	0.000010	0.140812	0.000010	0.000010	0.000010	0.859088	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20334	0.000010	0.000011	0.999889	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20339	0.000010	0.000013	0.999881	0.000014	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20341	0.000010	0.000010	0.121524	0.000012	0.000010	0.000010	0.878374	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20343	0.000010	0.999886	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20346	0.000010	0.000010	0.910313	0.000010	0.000010	0.000010	0.089587	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20347	0.000014	0.999884	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20348	0.000010	0.000010	0.299480	0.000010	0.000010	0.000010	0.700411	0.000010	0.000010	0.000010	0.000019	0.000010	LD_0.9_12_1230
BRC20353	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20360	0.000010	0.000010	0.000010	0.000010	0.999889	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20361	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20362	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20366	0.000010	0.000012	0.999888	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20367	0.000010	0.000010	0.096230	0.000010	0.000010	0.000010	0.903665	0.000010	0.000010	0.000010	0.000015	0.000010	LD_0.9_12_1230
BRC20369	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20370	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20388	0.000010	0.000011	0.000016	0.000010	0.000010	0.000010	0.000014	0.000010	0.999879	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20390	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.999882	0.000010	0.000015	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20401	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20463	0.000010	0.000010	0.303713	0.000010	0.000010	0.000010	0.696185	0.000010	0.000012	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20492	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20499	0.000010	0.000014	0.640479	0.000010	0.000010	0.000010	0.359415	0.000010	0.000010	0.000010	0.000012	0.000010	LD_0.9_12_1230
BRC20501	0.000010	0.000015	0.951416	0.000016	0.000010	0.000010	0.048464	0.000010	0.000010	0.000010	0.000020	0.000010	LD_0.9_12_1230
BRC20502	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20503	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20519	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20520	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20522	0.000010	0.999886	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20524	0.000010	0.999887	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20529	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.999876	0.000010	0.000019	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20530	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20531	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20532	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20533	0.000010	0.000010	0.912929	0.000010	0.000014	0.000010	0.086967	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20534	0.000010	0.000017	0.968713	0.000010	0.000010	0.000010	0.031181	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20535	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20536	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20537	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.999879	0.000011	0.000017	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20541	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	LD_0.9_12_1230
BRC20543	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999888	0.000012	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20544	0.000010	0.000019	0.992411	0.000010	0.000010	0.000010	0.007480	0.000010	0.000010	0.000010	0.000011	0.000010	LD_0.9_12_1230
BRC20545	0.000010	0.000010	0.351630	0.000010	0.000010	0.000010	0.648270	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20556	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20557	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20565	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20571	0.000010	0.000016	0.000010	0.000010	0.027604	0.042733	0.000010	0.929568	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BRC20574	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
BW287	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	LD_0.9_12_1230
DF5100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1129	0.000012	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.999883	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1143	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.904915	0.000010	0.000010	0.094985	0.000010	LD_0.9_12_1230
ECA1147	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1149	0.000010	0.000010	0.012852	0.000010	0.000010	0.000010	0.033306	0.953752	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1160	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1164	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1170	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1174	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1383	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.999869	0.000010	0.000018	0.000010	0.000015	0.000010	LD_0.9_12_1230
ECA1411	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1423	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1429	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.999882	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1431	0.000017	0.000012	0.000010	0.000010	0.000010	0.000012	0.000010	0.999879	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1437	0.000017	0.000010	0.000010	0.000010	0.000010	0.000016	0.000011	0.999876	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1439	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1443	0.000010	0.000010	0.000966	0.000010	0.000010	0.000015	0.946204	0.052735	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1471	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1489	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.858101	0.000010	0.000010	0.141799	0.000010	LD_0.9_12_1230
ECA1507	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1509	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000016	0.999882	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1517	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1521	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1555	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999890	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
ECA1559	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.999887	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_12_1230
