AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999737	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.124714	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.822434	0.000010	0.000010	0.000010	0.052612	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.999736	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.167808	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.816719	0.000010	0.000010	0.000010	0.000010	0.015233	0.000010	0.000010	LD_0.9_27_1230
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.106865	0.000010	0.824868	0.000010	0.068028	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.857269	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.142481	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.854630	0.000010	0.145113	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999739	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.010228	0.000010	0.000010	0.000010	0.228549	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.358674	0.000010	0.000010	0.000010	0.402319	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20092	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.999735	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20094	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.999730	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999739	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.070865	0.000010	0.000010	0.117350	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.811545	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.561026	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.438724	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20105	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999735	0.000011	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	LD_0.9_27_1230
BRC20107	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999740	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_27_1230
