AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20075	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999796	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.972506	0.027304	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20081	0.184505	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.815288	0.000010	0.000010	0.000010	0.000010	0.000015	0.000013	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20085	0.000010	0.000010	0.000010	0.561926	0.000010	0.282154	0.000010	0.000010	0.081586	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.074164	0.000010	LD_0.9_21_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20090	0.000010	0.000010	0.000010	0.066631	0.000010	0.595107	0.000011	0.000010	0.002062	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.303526	0.000010	0.032512	0.000010	LD_0.9_21_1230
BRC20092	0.000010	0.000010	0.000010	0.699347	0.000010	0.174530	0.000010	0.000010	0.006560	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.119393	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20094	0.000010	0.000010	0.000010	0.704533	0.000010	0.193204	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.102083	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20096	0.000010	0.000018	0.000010	0.000010	0.000010	0.999792	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.999793	0.000010	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.999799	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.999797	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20105	0.000010	0.000010	0.000010	0.706081	0.000010	0.159203	0.000010	0.000010	0.040108	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.046455	0.000010	0.047992	0.000010	LD_0.9_21_1230
BRC20107	0.000010	0.000010	0.000010	0.664931	0.000010	0.101638	0.006604	0.000010	0.033543	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.115593	0.000010	0.051518	0.026033	LD_0.9_21_1230
BRC20115	0.000014	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000012	0.000010	0.999783	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20119	0.000010	0.000014	0.000010	0.000010	0.000010	0.098448	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.901355	0.000010	LD_0.9_21_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20229	0.000010	0.000010	0.000012	0.000010	0.000010	0.000011	0.000010	0.000020	0.000010	0.000011	0.000010	0.000010	0.000010	0.563547	0.000010	0.436245	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20232	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.535992	0.000010	0.463818	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
BRC20238	0.999800	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_21_1230
