AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.037643	0.000010	0.962077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.143111	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.856609	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999707	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.999705	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.027247	0.972473	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.135061	0.000010	0.000010	0.791551	0.073118	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20085	0.000010	0.000010	0.603709	0.000010	0.052722	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.028675	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.169419	0.000010	0.000010	0.000010	0.000010	0.145226	LD_0.9_30_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.997385	0.000010	0.000010	0.002335	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999710	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
BRC20090	0.000010	0.000010	0.143354	0.000010	0.000010	0.583743	0.000010	0.209936	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.062707	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_30_1230
