AF16	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20069	0.000010	0.000010	0.000010	0.849068	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.150772	0.000010	LD_0.9_18_1230
BRC20073	0.000011	0.000010	0.000010	0.468028	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.531796	0.000010	LD_0.9_18_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20077	0.000010	0.000010	0.000010	0.638633	0.000010	0.000010	0.000010	0.000010	0.007328	0.000018	0.000013	0.000010	0.000010	0.000010	0.000010	0.000015	0.353872	0.000010	LD_0.9_18_1230
BRC20081	0.000010	0.000010	0.649317	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.350523	LD_0.9_18_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999829	LD_0.9_18_1230
BRC20089	0.000010	0.000010	0.000010	0.926036	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.073798	0.000010	LD_0.9_18_1230
BRC20090	0.000010	0.000010	0.000010	0.769356	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.230473	0.000010	0.000010	0.000015	0.000010	0.000016	0.000010	0.000010	LD_0.9_18_1230
BRC20092	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20093	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20094	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20095	0.000010	0.000010	0.000010	0.437442	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.562398	0.000010	LD_0.9_18_1230
