AF16	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20069	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20073	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20075	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20077	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20081	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20085	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20088	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20089	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20090	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20092	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20093	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20094	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20095	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20096	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20098	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20099	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20100	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20102	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20103	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20105	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20107	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20115	0.000127	0.999863	0.000010	LD_0.9_3_1230
BRC20119	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20228	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20229	0.000015	0.999975	0.000010	LD_0.9_3_1230
BRC20230	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20232	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20238	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20239	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20241	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20242	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20244	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20246	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20257	0.000010	0.007831	0.992159	LD_0.9_3_1230
BRC20260	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20270	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20272	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20289	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20290	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20294	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20308	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20309	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20311	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20312	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20315	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20320	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20324	0.000010	0.795922	0.204068	LD_0.9_3_1230
BRC20331	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20333	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20334	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20339	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20341	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20343	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20346	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20347	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20348	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20353	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20360	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20361	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20362	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20366	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20367	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20369	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20370	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20388	0.359556	0.389767	0.250676	LD_0.9_3_1230
BRC20390	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20401	0.000010	0.000010	0.999980	LD_0.9_3_1230
BRC20463	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20492	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20499	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20501	0.000010	0.999980	0.000010	LD_0.9_3_1230
BRC20502	0.332971	0.495802	0.171227	LD_0.9_3_1230
BRC20503	0.332626	0.496012	0.171362	LD_0.9_3_1230
