AF16	0.000010	0.999839	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20069	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20073	0.000010	0.999839	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20075	0.000010	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20077	0.000010	0.996505	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.003345	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20081	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.631596	0.000010	0.000010	0.000010	0.286238	0.082025	0.000010	LD_0.9_17_1230
BRC20085	0.000010	0.269575	0.000010	0.000010	0.578553	0.000010	0.093513	0.000010	0.000010	0.000010	0.000010	0.058229	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20089	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20090	0.000010	0.900928	0.000010	0.000010	0.057246	0.000010	0.018820	0.000010	0.000010	0.000010	0.000010	0.022876	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20092	0.000010	0.234865	0.000010	0.000010	0.730629	0.000010	0.034366	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20093	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20094	0.000010	0.245069	0.000010	0.000010	0.735888	0.000010	0.018902	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20095	0.000010	0.998205	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.001645	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20096	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20098	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20099	0.000010	0.984597	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.015251	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20100	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20102	0.000010	0.999838	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20103	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20105	0.000010	0.152911	0.000010	0.000010	0.739396	0.000010	0.066623	0.000010	0.000010	0.000010	0.000010	0.040940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20107	0.000010	0.185493	0.000010	0.000010	0.703795	0.000010	0.045714	0.000010	0.000010	0.000010	0.000010	0.064868	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20115	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20119	0.000010	0.333945	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.665905	LD_0.9_17_1230
BRC20228	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
