AF16	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20069	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20073	0.000016	0.000010	0.000010	0.999944	0.000010	0.000010	LD_0.9_6_1230
BRC20075	0.000010	0.999950	0.000010	0.000010	0.000010	0.000010	LD_0.9_6_1230
BRC20077	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20081	0.000014	0.000010	0.000010	0.000010	0.999946	0.000010	LD_0.9_6_1230
BRC20085	0.170418	0.000010	0.000010	0.829542	0.000010	0.000010	LD_0.9_6_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.999950	0.000010	LD_0.9_6_1230
BRC20089	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20090	0.048718	0.000010	0.000010	0.951242	0.000010	0.000010	LD_0.9_6_1230
BRC20092	0.076517	0.000010	0.000010	0.923443	0.000010	0.000010	LD_0.9_6_1230
BRC20093	0.000013	0.000010	0.000010	0.999947	0.000010	0.000010	LD_0.9_6_1230
BRC20094	0.080128	0.000010	0.000010	0.919832	0.000010	0.000010	LD_0.9_6_1230
BRC20095	0.000019	0.000010	0.000010	0.999941	0.000010	0.000010	LD_0.9_6_1230
BRC20096	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20098	0.000010	0.000010	0.000015	0.999945	0.000010	0.000010	LD_0.9_6_1230
BRC20099	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20100	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20102	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20103	0.000010	0.000010	0.000010	0.999950	0.000010	0.000010	LD_0.9_6_1230
BRC20105	0.160088	0.000010	0.000010	0.839872	0.000010	0.000010	LD_0.9_6_1230
BRC20107	0.149059	0.000010	0.000010	0.850901	0.000010	0.000010	LD_0.9_6_1230
