AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.192088	0.807802	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.416832	0.583058	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.338227	0.661663	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.076611	0.923278	0.000010	LD_0.9_13_1230
BRC20085	0.000010	0.019112	0.000010	0.000010	0.000010	0.000010	0.046015	0.934772	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	LD_0.9_13_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.056449	0.943441	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.303471	0.696419	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20092	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.999879	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.999878	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20094	0.000010	0.000010	0.000010	0.000016	0.000012	0.000010	0.000010	0.999871	0.000010	0.000010	0.000010	0.000011	0.000010	LD_0.9_13_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.416336	0.583554	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.338570	0.661320	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.032903	0.966987	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000020	0.999870	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20105	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20107	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20115	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20119	0.000010	0.727936	0.000010	0.000010	0.000010	0.000010	0.000017	0.000010	0.271947	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.032947	0.966943	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20229	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20230	0.000012	0.000010	0.000011	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.999876	0.000010	LD_0.9_13_1230
BRC20232	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	LD_0.9_13_1230
BRC20239	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20241	0.000010	0.070941	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.928949	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20242	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.061418	0.938472	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20244	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.999875	0.000010	LD_0.9_13_1230
BRC20246	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999877	0.000010	LD_0.9_13_1230
BRC20257	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20260	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000020	0.999870	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20270	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20272	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20289	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.809949	0.189941	0.000010	LD_0.9_13_1230
BRC20290	0.000017	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.793467	0.206407	0.000010	LD_0.9_13_1230
BRC20294	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.262940	0.736950	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20308	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20309	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.999873	0.000010	0.000010	LD_0.9_13_1230
BRC20311	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20312	0.000018	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000012	0.000010	0.999869	0.000010	0.000010	LD_0.9_13_1230
BRC20315	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.999871	0.000010	0.000010	LD_0.9_13_1230
BRC20320	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20324	0.000010	0.000010	0.000010	0.000010	0.000010	0.640588	0.000010	0.000010	0.359302	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20331	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20333	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.000010	0.000010	0.000010	0.000010	0.187521	0.812360	0.000010	LD_0.9_13_1230
BRC20334	0.000013	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.999876	0.000010	0.000010	LD_0.9_13_1230
BRC20339	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20341	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.121224	0.878666	0.000010	LD_0.9_13_1230
BRC20343	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20346	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	0.928563	0.071314	0.000010	LD_0.9_13_1230
BRC20347	0.000010	0.000010	0.000010	0.000010	0.000010	0.999879	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	LD_0.9_13_1230
BRC20348	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000018	0.302554	0.697322	0.000010	LD_0.9_13_1230
BRC20353	0.000010	0.000010	0.000010	0.999878	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20360	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20361	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20362	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20366	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	LD_0.9_13_1230
BRC20367	0.000010	0.000013	0.000010	0.000010	0.000010	0.000011	0.000014	0.000010	0.000010	0.000010	0.100995	0.898887	0.000010	LD_0.9_13_1230
BRC20369	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20370	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.999871	0.000010	0.000010	LD_0.9_13_1230
BRC20388	0.999877	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20390	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	LD_0.9_13_1230
BRC20401	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20463	0.000020	0.000010	0.000010	0.000010	0.000011	0.000019	0.000012	0.000010	0.000010	0.000010	0.486972	0.512896	0.000010	LD_0.9_13_1230
BRC20492	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20499	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.644279	0.355608	0.000010	LD_0.9_13_1230
BRC20501	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.949401	0.050489	0.000010	LD_0.9_13_1230
BRC20502	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999880	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20503	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000019	0.999871	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20519	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999877	0.000010	0.000010	0.000010	LD_0.9_13_1230
BRC20520	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999875	0.000015	0.000010	0.000010	LD_0.9_13_1230
