AF16	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20069	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20073	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20075	0.999919	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20077	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20085	0.000010	0.297979	0.000010	0.116002	0.529144	0.000010	0.000010	0.000010	0.056825	LD_0.9_9_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20089	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20090	0.000010	0.919680	0.000010	0.044745	0.035185	0.000010	0.000010	0.000010	0.000339	LD_0.9_9_1230
BRC20092	0.000010	0.263461	0.000010	0.006691	0.663310	0.000010	0.000010	0.000010	0.066488	LD_0.9_9_1230
BRC20093	0.000010	0.999914	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20094	0.000010	0.270856	0.000010	0.054491	0.655594	0.000010	0.000010	0.000010	0.019009	LD_0.9_9_1230
BRC20095	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20096	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20098	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20099	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20100	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20102	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20103	0.000014	0.999916	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20105	0.000010	0.192075	0.000010	0.117733	0.656383	0.000010	0.000010	0.000010	0.033759	LD_0.9_9_1230
BRC20107	0.000010	0.241100	0.000010	0.116387	0.628920	0.000010	0.000010	0.000010	0.013542	LD_0.9_9_1230
BRC20115	0.000015	0.000014	0.000010	0.000012	0.000015	0.000017	0.000010	0.999897	0.000010	LD_0.9_9_1230
BRC20119	0.000010	0.268465	0.000010	0.731465	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20228	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20229	0.999915	0.000011	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20232	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20239	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20241	0.000010	0.933716	0.000010	0.066214	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20242	0.000010	0.992503	0.000010	0.007427	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20244	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20246	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20257	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20260	0.000010	0.999920	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20270	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20272	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20289	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20290	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20294	0.000010	0.990352	0.000010	0.009578	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20308	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20309	0.000010	0.000010	0.000013	0.000010	0.000010	0.999917	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20311	0.000010	0.000018	0.000010	0.000010	0.000010	0.999912	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20312	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20315	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20320	0.000010	0.000011	0.000010	0.000010	0.000010	0.999919	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20324	0.644446	0.355484	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20331	0.000010	0.000010	0.000010	0.000012	0.000010	0.999918	0.000011	0.000010	0.000010	LD_0.9_9_1230
BRC20333	0.000010	0.000013	0.000010	0.000010	0.000010	0.999917	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20334	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20339	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
BRC20341	0.000010	0.000010	0.000010	0.000010	0.000010	0.999920	0.000010	0.000010	0.000010	LD_0.9_9_1230
