AF16	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.999842	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	LD_0.9_16_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20075	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.991928	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.007932	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20081	0.000010	0.000010	0.000010	0.075830	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.924026	0.000010	0.000010	LD_0.9_16_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.398546	0.108189	0.007334	0.000010	0.000010	0.000010	0.438116	0.000010	0.000010	0.000010	0.000010	0.047705	LD_0.9_16_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	LD_0.9_16_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20090	0.000010	0.689515	0.000010	0.000010	0.253694	0.042774	0.000010	0.000010	0.000010	0.000010	0.012581	0.000010	0.000010	0.000010	0.000010	0.001327	LD_0.9_16_1230
BRC20092	0.000010	0.183434	0.000010	0.000010	0.046925	0.000010	0.000010	0.000010	0.000010	0.000010	0.650248	0.056660	0.000010	0.000010	0.000010	0.062623	LD_0.9_16_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20094	0.000010	0.173756	0.000010	0.000010	0.057333	0.045631	0.000010	0.000010	0.000010	0.000010	0.643288	0.059764	0.000010	0.000010	0.000010	0.020128	LD_0.9_16_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.999845	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.999849	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20102	0.000010	0.027759	0.000010	0.000010	0.972101	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20105	0.000010	0.151222	0.000010	0.000010	0.045888	0.110287	0.035239	0.000010	0.000010	0.000010	0.639162	0.000010	0.000010	0.000010	0.000010	0.018102	LD_0.9_16_1230
BRC20107	0.000010	0.141241	0.000010	0.000010	0.000010	0.109382	0.025861	0.000010	0.000010	0.000010	0.598792	0.122003	0.000010	0.000010	0.000010	0.002621	LD_0.9_16_1230
BRC20115	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	LD_0.9_16_1230
BRC20119	0.000010	0.000010	0.000010	0.000010	0.285460	0.714400	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20229	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	LD_0.9_16_1230
BRC20232	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20238	0.000016	0.000010	0.000010	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.999831	0.000010	0.000010	LD_0.9_16_1230
BRC20239	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20241	0.000010	0.048600	0.000010	0.000010	0.882364	0.068906	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20242	0.000010	0.132469	0.000010	0.000010	0.867391	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20244	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	LD_0.9_16_1230
BRC20246	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	LD_0.9_16_1230
BRC20257	0.000010	0.000010	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20260	0.000010	0.000013	0.000010	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20270	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20272	0.000010	0.000010	0.000010	0.999842	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000018	0.000010	0.000010	LD_0.9_16_1230
BRC20289	0.000010	0.000010	0.000010	0.823867	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.175993	0.000010	0.000010	LD_0.9_16_1230
BRC20290	0.000010	0.000010	0.000010	0.807478	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.192380	0.000010	0.000010	LD_0.9_16_1230
BRC20294	0.000010	0.145384	0.000010	0.000010	0.854476	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20308	0.000010	0.000010	0.000012	0.999844	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20309	0.000010	0.000010	0.000010	0.999848	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20311	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20312	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20315	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
BRC20320	0.000010	0.000010	0.000010	0.999850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_16_1230
