BRC20232	0.000010	0.000010	0.000010	0.000010	0.999936	0.000014	0.000010	LD_0.9_7_1230
BRC20238	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20239	0.000010	0.000010	0.000010	0.000010	0.999932	0.000018	0.000010	LD_0.9_7_1230
BRC20241	0.083637	0.000017	0.000010	0.916306	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20242	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20244	0.000010	0.999936	0.000012	0.000010	0.000010	0.000012	0.000010	LD_0.9_7_1230
BRC20246	0.000010	0.999936	0.000010	0.000014	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20257	0.995972	0.000010	0.000010	0.003978	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20260	0.000010	0.000014	0.000010	0.999936	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20270	0.000010	0.999939	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20272	0.000010	0.999939	0.000010	0.000011	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20289	0.000011	0.999936	0.000010	0.000012	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20290	0.000011	0.999928	0.000010	0.000011	0.000011	0.000018	0.000010	LD_0.9_7_1230
BRC20294	0.000010	0.000010	0.000010	0.999933	0.000017	0.000010	0.000010	LD_0.9_7_1230
BRC20308	0.000010	0.999932	0.000012	0.000013	0.000010	0.000013	0.000010	LD_0.9_7_1230
BRC20309	0.000010	0.999935	0.000010	0.000011	0.000010	0.000013	0.000010	LD_0.9_7_1230
BRC20311	0.000014	0.999933	0.000010	0.000010	0.000013	0.000010	0.000010	LD_0.9_7_1230
BRC20312	0.000010	0.999932	0.000014	0.000010	0.000010	0.000014	0.000010	LD_0.9_7_1230
BRC20315	0.000010	0.999931	0.000011	0.000015	0.000010	0.000012	0.000010	LD_0.9_7_1230
BRC20320	0.000012	0.999932	0.000015	0.000011	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20324	0.000010	0.000010	0.000010	0.373947	0.626003	0.000010	0.000010	LD_0.9_7_1230
BRC20331	0.000016	0.999928	0.000012	0.000010	0.000015	0.000010	0.000010	LD_0.9_7_1230
BRC20333	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20334	0.000012	0.999937	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20339	0.000010	0.999937	0.000010	0.000010	0.000010	0.000013	0.000010	LD_0.9_7_1230
BRC20341	0.000010	0.999934	0.000010	0.000015	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20343	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1230
BRC20346	0.000010	0.999932	0.000010	0.000018	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20347	0.000010	0.000013	0.000010	0.000010	0.999937	0.000010	0.000010	LD_0.9_7_1230
BRC20348	0.000013	0.999926	0.000018	0.000010	0.000010	0.000012	0.000010	LD_0.9_7_1230
BRC20353	0.000010	0.000015	0.000010	0.868834	0.131110	0.000010	0.000010	LD_0.9_7_1230
BRC20360	0.000010	0.000010	0.000010	0.864338	0.135612	0.000010	0.000010	LD_0.9_7_1230
BRC20361	0.000010	0.000013	0.000010	0.861995	0.137951	0.000012	0.000010	LD_0.9_7_1230
BRC20362	0.013422	0.000010	0.000010	0.863296	0.123240	0.000013	0.000010	LD_0.9_7_1230
BRC20366	0.000010	0.999939	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_7_1230
BRC20367	0.000012	0.999935	0.000010	0.000010	0.000010	0.000013	0.000010	LD_0.9_7_1230
BRC20369	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20370	0.000010	0.999936	0.000010	0.000011	0.000010	0.000013	0.000010	LD_0.9_7_1230
BRC20388	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20390	0.000010	0.999935	0.000010	0.000015	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20401	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20463	0.000010	0.999937	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20492	0.000010	0.360237	0.000010	0.241458	0.055357	0.342918	0.000010	LD_0.9_7_1230
BRC20499	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20501	0.000011	0.999939	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20502	0.000014	0.202101	0.579607	0.147669	0.070589	0.000010	0.000010	LD_0.9_7_1230
BRC20503	0.000010	0.203139	0.579301	0.147549	0.069981	0.000010	0.000010	LD_0.9_7_1230
BRC20519	0.000010	0.347620	0.000010	0.247772	0.063409	0.341169	0.000010	LD_0.9_7_1230
BRC20520	0.000010	0.357927	0.000010	0.245452	0.053545	0.343046	0.000010	LD_0.9_7_1230
BRC20522	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1230
BRC20524	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1230
BRC20529	0.000010	0.999936	0.000011	0.000012	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20530	0.000011	0.000010	0.000013	0.000011	0.999929	0.000016	0.000010	LD_0.9_7_1230
BRC20531	0.000010	0.000010	0.000010	0.000010	0.999933	0.000017	0.000010	LD_0.9_7_1230
BRC20532	0.000010	0.999939	0.000010	0.000011	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20533	0.000013	0.999932	0.000010	0.000015	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20534	0.000010	0.999936	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20535	0.000015	0.999927	0.000010	0.000014	0.000012	0.000012	0.000010	LD_0.9_7_1230
BRC20536	0.000011	0.999934	0.000014	0.000010	0.000010	0.000011	0.000010	LD_0.9_7_1230
BRC20537	0.000013	0.999926	0.000012	0.000015	0.000010	0.000014	0.000010	LD_0.9_7_1230
BRC20541	0.000010	0.329156	0.000010	0.253808	0.084847	0.332159	0.000010	LD_0.9_7_1230
BRC20543	0.000010	0.999925	0.000015	0.000016	0.000011	0.000012	0.000010	LD_0.9_7_1230
BRC20544	0.000018	0.999924	0.000015	0.000010	0.000012	0.000011	0.000010	LD_0.9_7_1230
BRC20545	0.000010	0.999928	0.000012	0.000015	0.000012	0.000013	0.000010	LD_0.9_7_1230
BRC20556	0.000010	0.000015	0.000010	0.999935	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20557	0.000010	0.999931	0.000011	0.000013	0.000010	0.000014	0.000010	LD_0.9_7_1230
BRC20565	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
BRC20571	0.011358	0.000010	0.000010	0.988588	0.000013	0.000010	0.000010	LD_0.9_7_1230
BRC20574	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
BW287	0.000010	0.000010	0.999933	0.000010	0.000016	0.000011	0.000010	LD_0.9_7_1230
DF5100	0.000010	0.000016	0.000010	0.999934	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1129	0.000010	0.000011	0.000011	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1143	0.079962	0.000020	0.000010	0.919978	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1147	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1149	0.000010	0.043801	0.000011	0.956148	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1160	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1164	0.000010	0.000015	0.000010	0.999935	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1170	0.000010	0.999929	0.000012	0.000019	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1174	0.000010	0.000010	0.000010	0.999939	0.000011	0.000010	0.000010	LD_0.9_7_1230
ECA1383	0.000010	0.999934	0.000010	0.000016	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1411	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1423	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1429	0.000010	0.000013	0.000010	0.999936	0.000011	0.000010	0.000010	LD_0.9_7_1230
ECA1431	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1437	0.000010	0.000020	0.000010	0.999930	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1439	0.000010	0.000010	0.000012	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1443	0.000010	0.948939	0.000010	0.051011	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1471	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1489	0.129732	0.000010	0.000010	0.870218	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1507	0.000010	0.000013	0.000011	0.999934	0.000012	0.000010	0.000010	LD_0.9_7_1230
ECA1509	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1517	0.000012	0.000014	0.000010	0.999935	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1521	0.000010	0.000010	0.000012	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1555	0.000010	0.000010	0.000010	0.999937	0.000013	0.000010	0.000010	LD_0.9_7_1230
ECA1559	0.000010	0.999931	0.000010	0.000019	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1563	0.000010	0.000015	0.000010	0.999935	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1571	0.118427	0.000010	0.000010	0.881523	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1587	0.000010	0.000014	0.000010	0.999936	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1605	0.052820	0.877382	0.000010	0.069757	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1609	0.000010	0.000017	0.000010	0.999933	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA161	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1611	0.000016	0.000012	0.000010	0.999932	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1615	0.000012	0.000010	0.000010	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA162	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1621	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA163	0.000010	0.038051	0.193636	0.127846	0.589557	0.000010	0.050891	LD_0.9_7_1230
ECA1637	0.000017	0.000010	0.000010	0.999933	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1657	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA1701	0.004774	0.000018	0.000010	0.995168	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA175	0.000010	0.000013	0.000010	0.999937	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA176	0.000010	0.000013	0.000010	0.999933	0.000014	0.000010	0.000010	LD_0.9_7_1230
ECA177	0.000010	0.000019	0.000010	0.999931	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA180	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA182	0.000013	0.000010	0.000010	0.999936	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA183	0.000010	0.000018	0.000010	0.999932	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA185	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA186	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2083	0.000010	0.000012	0.000010	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2093	0.000013	0.000010	0.000010	0.999937	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2115	0.000017	0.000010	0.000010	0.999933	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2299	0.000010	0.999928	0.000019	0.000010	0.000010	0.000014	0.000010	LD_0.9_7_1230
ECA2373	0.032639	0.000010	0.000010	0.967306	0.000015	0.000010	0.000010	LD_0.9_7_1230
ECA2385	0.000013	0.999936	0.000010	0.000010	0.000010	0.000011	0.000010	LD_0.9_7_1230
ECA2425	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2617	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA2618	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.999937	LD_0.9_7_1230
ECA2621	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA2623	0.037090	0.000010	0.000010	0.962859	0.000010	0.000011	0.000010	LD_0.9_7_1230
ECA2625	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2626	0.000014	0.000010	0.000010	0.999936	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2636	0.000010	0.000010	0.000010	0.999937	0.000013	0.000010	0.000010	LD_0.9_7_1230
ECA2637	0.000015	0.000010	0.000010	0.999935	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2639	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA2645	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2647	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA2663	0.000010	0.000010	0.000013	0.999937	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2664	0.048778	0.000010	0.000010	0.951172	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2666	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA2667	0.000010	0.000012	0.000010	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2670	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1230
ECA276	0.000010	0.038674	0.191506	0.129428	0.589567	0.000010	0.050805	LD_0.9_7_1230
ECA278	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2808	0.000017	0.000015	0.000010	0.999927	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA287	0.000010	0.993566	0.000010	0.006382	0.000010	0.000012	0.000010	LD_0.9_7_1230
ECA288	0.000010	0.103420	0.000010	0.896530	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2883	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2890	0.000010	0.000017	0.000010	0.999933	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2894	0.000010	0.000019	0.000010	0.999931	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2936	0.000010	0.999937	0.000013	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA2975	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3091	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA343	0.000019	0.000010	0.000010	0.999931	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA346	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3502	0.000010	0.999931	0.000010	0.000019	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3503	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3509	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3708	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA371	0.000010	0.000017	0.000010	0.999927	0.000016	0.000010	0.000010	LD_0.9_7_1230
ECA3712	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3713	0.000016	0.000018	0.000010	0.999927	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA3899	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA4382	0.000010	0.000018	0.000010	0.999932	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA4390	0.000010	0.000016	0.000010	0.999933	0.000010	0.000011	0.000010	LD_0.9_7_1230
ECA4394	0.000010	0.000010	0.000010	0.999938	0.000010	0.000012	0.000010	LD_0.9_7_1230
ECA4402	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ECA569	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
ED3032	0.000010	0.000020	0.000010	0.999930	0.000010	0.000010	0.000010	LD_0.9_7_1230
ED3037	0.000010	0.000012	0.000014	0.999933	0.000010	0.000010	0.000010	LD_0.9_7_1230
ED3088	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
ED3102	0.000010	0.049336	0.178679	0.120015	0.607178	0.019064	0.025719	LD_0.9_7_1230
EG4360	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG5612	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG5613	0.057090	0.000010	0.000010	0.942860	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6179	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6260	0.021595	0.000012	0.000010	0.978349	0.000014	0.000010	0.000010	LD_0.9_7_1230
EG6261	0.007637	0.000012	0.000010	0.992311	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6265	0.014389	0.985558	0.000010	0.000013	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6267	0.011953	0.000010	0.000010	0.987997	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6271	0.047585	0.000010	0.000010	0.952365	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6272	0.010131	0.000010	0.000010	0.989819	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6274	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6275	0.000010	0.000010	0.000010	0.999937	0.000013	0.000010	0.000010	LD_0.9_7_1230
EG6276	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
EG6329	0.101568	0.000012	0.000010	0.898380	0.000010	0.000010	0.000010	LD_0.9_7_1230
GUN124	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
GXW22	0.000010	0.000014	0.000010	0.999935	0.000011	0.000010	0.000010	LD_0.9_7_1230
GXW23	0.000013	0.000010	0.000010	0.999937	0.000010	0.000010	0.000010	LD_0.9_7_1230
HK104	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT11	0.000010	0.159701	0.625559	0.142146	0.072564	0.000010	0.000010	LD_0.9_7_1230
HPT16	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT18	0.000010	0.160366	0.618902	0.144814	0.075888	0.000010	0.000010	LD_0.9_7_1230
HPT19	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT2	0.000010	0.000010	0.000013	0.999937	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT21	0.000010	0.000010	0.000010	0.999938	0.000011	0.000010	0.000010	LD_0.9_7_1230
HPT24	0.000010	0.158923	0.623333	0.144582	0.073133	0.000010	0.000010	LD_0.9_7_1230
HPT34	0.000010	0.000016	0.000010	0.999934	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT37	0.029764	0.000010	0.000010	0.970186	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT4	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT42	0.000010	0.000015	0.000016	0.999929	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT52	0.496344	0.000010	0.000010	0.503606	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT53	0.000010	0.000011	0.000010	0.999939	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT54	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT55	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT59	0.000010	0.000013	0.000010	0.999932	0.000015	0.000010	0.000010	LD_0.9_7_1230
HPT60	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT62	0.997950	0.001994	0.000010	0.000015	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT63	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT7	0.000010	0.000010	0.000011	0.999939	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT8	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
HPT9	0.000010	0.002262	0.004075	0.993621	0.000012	0.000010	0.000010	LD_0.9_7_1230
JU1085	0.000012	0.000010	0.999938	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1337	0.031331	0.000010	0.000010	0.968616	0.000010	0.000013	0.000010	LD_0.9_7_1230
JU1338	0.000010	0.003994	0.000010	0.995956	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1341	0.000010	0.000011	0.000011	0.000010	0.000010	0.999938	0.000010	LD_0.9_7_1230
JU1346	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1347	0.000010	0.000010	0.000010	0.999937	0.000012	0.000010	0.000010	LD_0.9_7_1230
JU1348	0.000010	0.000010	0.000010	0.000010	0.000010	0.999939	0.000010	LD_0.9_7_1230
JU1375	0.000010	0.000010	0.000014	0.999933	0.000013	0.000010	0.000010	LD_0.9_7_1230
JU1377	0.000010	0.000011	0.000011	0.999936	0.000012	0.000010	0.000010	LD_0.9_7_1230
JU1378	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1392	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1399	0.394311	0.000010	0.000013	0.605636	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1424	0.000010	0.006127	0.002449	0.991383	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1435	0.000010	0.000019	0.000013	0.999927	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1564	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1637	0.000018	0.000010	0.000010	0.999931	0.000011	0.000010	0.000010	LD_0.9_7_1230
JU1638	0.000010	0.000010	0.000010	0.999939	0.000011	0.000010	0.000010	LD_0.9_7_1230
JU1794	0.007245	0.000010	0.000010	0.992705	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1795	0.000010	0.000010	0.000012	0.999938	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1799	0.000010	0.000011	0.000010	0.999939	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1802	0.000017	0.000012	0.000010	0.999930	0.000011	0.000010	0.000010	LD_0.9_7_1230
JU1814	0.050921	0.000011	0.000011	0.949027	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1884	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1885	0.059499	0.000010	0.000010	0.940451	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1907	0.000010	0.000019	0.000010	0.999930	0.000011	0.000010	0.000010	LD_0.9_7_1230
JU1908	0.000010	0.000016	0.000010	0.999934	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1909	0.000010	0.000020	0.000010	0.999930	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU1913	0.517303	0.000010	0.000010	0.482647	0.000010	0.000010	0.000010	LD_0.9_7_1230
JU2053	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	0.000010	LD_0.9_7_1230
