AF16	0.000010	0.999990	LD_0.9_2_1230
BRC20069	0.000010	0.999990	LD_0.9_2_1230
BRC20073	0.000010	0.999990	LD_0.9_2_1230
BRC20075	0.386903	0.613097	LD_0.9_2_1230
BRC20077	0.000010	0.999990	LD_0.9_2_1230
BRC20081	0.000010	0.999990	LD_0.9_2_1230
BRC20085	0.000010	0.999990	LD_0.9_2_1230
BRC20088	0.000010	0.999990	LD_0.9_2_1230
BRC20089	0.000010	0.999990	LD_0.9_2_1230
BRC20090	0.000010	0.999990	LD_0.9_2_1230
BRC20092	0.000010	0.999990	LD_0.9_2_1230
BRC20093	0.000010	0.999990	LD_0.9_2_1230
BRC20094	0.000010	0.999990	LD_0.9_2_1230
BRC20095	0.000010	0.999990	LD_0.9_2_1230
BRC20096	0.000010	0.999990	LD_0.9_2_1230
BRC20098	0.000010	0.999990	LD_0.9_2_1230
BRC20099	0.000010	0.999990	LD_0.9_2_1230
BRC20100	0.000010	0.999990	LD_0.9_2_1230
BRC20102	0.000010	0.999990	LD_0.9_2_1230
BRC20103	0.000010	0.999990	LD_0.9_2_1230
BRC20105	0.000010	0.999990	LD_0.9_2_1230
BRC20107	0.000010	0.999990	LD_0.9_2_1230
BRC20115	0.380152	0.619848	LD_0.9_2_1230
BRC20119	0.000010	0.999990	LD_0.9_2_1230
BRC20228	0.000010	0.999990	LD_0.9_2_1230
BRC20229	0.382253	0.617747	LD_0.9_2_1230
BRC20230	0.000010	0.999990	LD_0.9_2_1230
BRC20232	0.385481	0.614519	LD_0.9_2_1230
BRC20238	0.000010	0.999990	LD_0.9_2_1230
BRC20239	0.386953	0.613047	LD_0.9_2_1230
BRC20241	0.000010	0.999990	LD_0.9_2_1230
BRC20242	0.000010	0.999990	LD_0.9_2_1230
BRC20244	0.000010	0.999990	LD_0.9_2_1230
BRC20246	0.000010	0.999990	LD_0.9_2_1230
BRC20257	0.000010	0.999990	LD_0.9_2_1230
BRC20260	0.000010	0.999990	LD_0.9_2_1230
BRC20270	0.000010	0.999990	LD_0.9_2_1230
BRC20272	0.000010	0.999990	LD_0.9_2_1230
BRC20289	0.000010	0.999990	LD_0.9_2_1230
BRC20290	0.000010	0.999990	LD_0.9_2_1230
BRC20294	0.000010	0.999990	LD_0.9_2_1230
BRC20308	0.000010	0.999990	LD_0.9_2_1230
BRC20309	0.000010	0.999990	LD_0.9_2_1230
BRC20311	0.000010	0.999990	LD_0.9_2_1230
BRC20312	0.000010	0.999990	LD_0.9_2_1230
BRC20315	0.000010	0.999990	LD_0.9_2_1230
BRC20320	0.000010	0.999990	LD_0.9_2_1230
BRC20324	0.243080	0.756920	LD_0.9_2_1230
BRC20331	0.000010	0.999990	LD_0.9_2_1230
BRC20333	0.000010	0.999990	LD_0.9_2_1230
BRC20334	0.000010	0.999990	LD_0.9_2_1230
BRC20339	0.000010	0.999990	LD_0.9_2_1230
BRC20341	0.000010	0.999990	LD_0.9_2_1230
BRC20343	0.380306	0.619694	LD_0.9_2_1230
BRC20346	0.000010	0.999990	LD_0.9_2_1230
BRC20347	0.385394	0.614606	LD_0.9_2_1230
BRC20348	0.000010	0.999990	LD_0.9_2_1230
BRC20353	0.000010	0.999990	LD_0.9_2_1230
BRC20360	0.000010	0.999990	LD_0.9_2_1230
BRC20361	0.000010	0.999990	LD_0.9_2_1230
BRC20362	0.000010	0.999990	LD_0.9_2_1230
BRC20366	0.000010	0.999990	LD_0.9_2_1230
BRC20367	0.000010	0.999990	LD_0.9_2_1230
BRC20369	0.000010	0.999990	LD_0.9_2_1230
BRC20370	0.000010	0.999990	LD_0.9_2_1230
BRC20388	0.394777	0.605223	LD_0.9_2_1230
BRC20390	0.000010	0.999990	LD_0.9_2_1230
BRC20401	0.000010	0.999990	LD_0.9_2_1230
BRC20463	0.000010	0.999990	LD_0.9_2_1230
BRC20492	0.375880	0.624120	LD_0.9_2_1230
BRC20499	0.000010	0.999990	LD_0.9_2_1230
BRC20501	0.000010	0.999990	LD_0.9_2_1230
BRC20502	0.384633	0.615367	LD_0.9_2_1230
BRC20503	0.384186	0.615814	LD_0.9_2_1230
BRC20519	0.376936	0.623064	LD_0.9_2_1230
BRC20520	0.375909	0.624091	LD_0.9_2_1230
BRC20522	0.379945	0.620055	LD_0.9_2_1230
BRC20524	0.381008	0.618992	LD_0.9_2_1230
BRC20529	0.000010	0.999990	LD_0.9_2_1230
BRC20530	0.385700	0.614300	LD_0.9_2_1230
BRC20531	0.385905	0.614095	LD_0.9_2_1230
BRC20532	0.000010	0.999990	LD_0.9_2_1230
BRC20533	0.000010	0.999990	LD_0.9_2_1230
BRC20534	0.000010	0.999990	LD_0.9_2_1230
BRC20535	0.000010	0.999990	LD_0.9_2_1230
BRC20536	0.000010	0.999990	LD_0.9_2_1230
BRC20537	0.000010	0.999990	LD_0.9_2_1230
BRC20541	0.373794	0.626206	LD_0.9_2_1230
BRC20543	0.000010	0.999990	LD_0.9_2_1230
BRC20544	0.000010	0.999990	LD_0.9_2_1230
BRC20545	0.000010	0.999990	LD_0.9_2_1230
BRC20556	0.000010	0.999990	LD_0.9_2_1230
BRC20557	0.000010	0.999990	LD_0.9_2_1230
BRC20565	0.000010	0.999990	LD_0.9_2_1230
BRC20571	0.000010	0.999990	LD_0.9_2_1230
BRC20574	0.000010	0.999990	LD_0.9_2_1230
BW287	0.399396	0.600604	LD_0.9_2_1230
DF5100	0.000010	0.999990	LD_0.9_2_1230
ECA1129	0.000010	0.999990	LD_0.9_2_1230
ECA1143	0.000010	0.999990	LD_0.9_2_1230
ECA1147	0.000010	0.999990	LD_0.9_2_1230
ECA1149	0.000010	0.999990	LD_0.9_2_1230
ECA1160	0.000010	0.999990	LD_0.9_2_1230
ECA1164	0.000010	0.999990	LD_0.9_2_1230
ECA1170	0.000010	0.999990	LD_0.9_2_1230
ECA1174	0.000010	0.999990	LD_0.9_2_1230
ECA1383	0.000010	0.999990	LD_0.9_2_1230
ECA1411	0.000010	0.999990	LD_0.9_2_1230
ECA1423	0.000010	0.999990	LD_0.9_2_1230
ECA1429	0.000010	0.999990	LD_0.9_2_1230
ECA1431	0.000010	0.999990	LD_0.9_2_1230
ECA1437	0.000010	0.999990	LD_0.9_2_1230
ECA1439	0.000010	0.999990	LD_0.9_2_1230
ECA1443	0.000010	0.999990	LD_0.9_2_1230
ECA1471	0.000010	0.999990	LD_0.9_2_1230
ECA1489	0.000010	0.999990	LD_0.9_2_1230
ECA1507	0.000010	0.999990	LD_0.9_2_1230
ECA1509	0.000010	0.999990	LD_0.9_2_1230
ECA1517	0.000010	0.999990	LD_0.9_2_1230
ECA1521	0.000010	0.999990	LD_0.9_2_1230
ECA1555	0.000010	0.999990	LD_0.9_2_1230
ECA1559	0.000010	0.999990	LD_0.9_2_1230
ECA1563	0.000010	0.999990	LD_0.9_2_1230
ECA1571	0.000010	0.999990	LD_0.9_2_1230
ECA1587	0.000010	0.999990	LD_0.9_2_1230
ECA1605	0.000010	0.999990	LD_0.9_2_1230
ECA1609	0.000010	0.999990	LD_0.9_2_1230
ECA161	0.000010	0.999990	LD_0.9_2_1230
ECA1611	0.000010	0.999990	LD_0.9_2_1230
ECA1615	0.000010	0.999990	LD_0.9_2_1230
ECA162	0.000010	0.999990	LD_0.9_2_1230
ECA1621	0.000010	0.999990	LD_0.9_2_1230
ECA163	0.439019	0.560981	LD_0.9_2_1230
ECA1637	0.000010	0.999990	LD_0.9_2_1230
ECA1657	0.000010	0.999990	LD_0.9_2_1230
ECA1701	0.000010	0.999990	LD_0.9_2_1230
ECA175	0.000010	0.999990	LD_0.9_2_1230
ECA176	0.000010	0.999990	LD_0.9_2_1230
ECA177	0.000010	0.999990	LD_0.9_2_1230
ECA180	0.000010	0.999990	LD_0.9_2_1230
ECA182	0.000010	0.999990	LD_0.9_2_1230
ECA183	0.000010	0.999990	LD_0.9_2_1230
ECA185	0.000010	0.999990	LD_0.9_2_1230
ECA186	0.000010	0.999990	LD_0.9_2_1230
ECA2083	0.000010	0.999990	LD_0.9_2_1230
ECA2093	0.000010	0.999990	LD_0.9_2_1230
ECA2115	0.000010	0.999990	LD_0.9_2_1230
ECA2299	0.000010	0.999990	LD_0.9_2_1230
ECA2373	0.000010	0.999990	LD_0.9_2_1230
ECA2385	0.000010	0.999990	LD_0.9_2_1230
ECA2425	0.000010	0.999990	LD_0.9_2_1230
ECA2617	0.999990	0.000010	LD_0.9_2_1230
ECA2618	0.999990	0.000010	LD_0.9_2_1230
ECA2621	0.999990	0.000010	LD_0.9_2_1230
ECA2623	0.000010	0.999990	LD_0.9_2_1230
ECA2625	0.000010	0.999990	LD_0.9_2_1230
ECA2626	0.000010	0.999990	LD_0.9_2_1230
ECA2636	0.000010	0.999990	LD_0.9_2_1230
ECA2637	0.000010	0.999990	LD_0.9_2_1230
ECA2639	0.999990	0.000010	LD_0.9_2_1230
ECA2645	0.000010	0.999990	LD_0.9_2_1230
ECA2647	0.999990	0.000010	LD_0.9_2_1230
