AF16	0.999867	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20069	0.999867	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20073	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999869	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_14_1230
BRC20077	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20081	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.999864	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20085	0.528590	0.000010	0.000010	0.000010	0.006149	0.000010	0.000010	0.338781	0.000012	0.000010	0.126379	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20089	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20090	0.934984	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.064895	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20092	0.463722	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.322362	0.000010	0.000010	0.213805	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20093	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20094	0.452200	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.322638	0.000010	0.000010	0.225052	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20095	0.999869	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20096	0.999864	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20098	0.999857	0.000017	0.000010	0.000010	0.000010	0.000010	0.000014	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20099	0.999866	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20100	0.999858	0.000010	0.000013	0.000010	0.000010	0.000013	0.000010	0.000010	0.000013	0.000010	0.000010	0.000012	0.000011	0.000010	LD_0.9_14_1230
BRC20102	0.999867	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	LD_0.9_14_1230
BRC20103	0.999866	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000011	0.000012	0.000010	LD_0.9_14_1230
BRC20105	0.418321	0.000010	0.000010	0.000010	0.006855	0.000010	0.000010	0.393100	0.000010	0.000010	0.181625	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20107	0.415180	0.000010	0.000010	0.000010	0.025027	0.000016	0.000010	0.364468	0.000010	0.000010	0.195219	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20115	0.000015	0.999865	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20119	0.281250	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.718630	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20228	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20229	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999862	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999869	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	LD_0.9_14_1230
BRC20232	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999866	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20239	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.999867	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20241	0.930168	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.069709	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
BRC20242	0.999870	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_14_1230
