N	eigenvalue	difference	twstat	p-value	effect.n
63	1.583890	-0.012049	0.525	0.0911907	1095.629
64	1.573299	-0.010591	0.508	0.093123	1100.419
65	1.541916	-0.031384	-1.159	0.465374	1105.241
66	1.534690	-0.007226	-0.970	0.407176	1109.448
67	1.520528	-0.014162	-1.336	0.521309	1113.762
68	1.506295	-0.014233	-1.725	0.64432	1117.967
69	1.504220	-0.002075	-1.145	0.461047	1122.051
70	1.481417	-0.022803	-2.245	0.790762	1126.397
71	1.469337	-0.012081	-2.507	0.849969	1130.341
72	1.458619	-0.010717	-2.668	0.880889	1134.213
73	1.452461	-0.006158	-2.460	0.840168	1138.049
74	1.445586	-0.006876	-2.308	0.806074	1141.997
75	1.444145	-0.001441	-1.697	0.635728	1146.036
76	1.424566	-0.019579	-2.613	0.870737	1150.354
77	1.406001	-0.018565	-3.478	0.97283	1154.333
78	1.397268	-0.008732	-3.530	0.975765	1157.992
79	1.383230	-0.014038	-4.048	0.993361	1161.656
80	1.380629	-0.002601	-3.588	0.978781	1165.139
81	1.369367	-0.011262	-3.879	0.989552	1168.832
82	1.364650	-0.004717	-3.604	0.979533	1172.434
83	1.359650	-0.004999	-3.349	0.964279	1176.175
84	1.341664	-0.017986	-4.253	0.996327	1180.049
85	1.327453	-0.014212	-4.850	0.999507	1183.576
86	1.313842	-0.013611	-5.417	0.999952	1186.881
87	1.309542	-0.004301	-5.157	0.999852	1189.978
88	1.300668	-0.008874	-5.311	0.999923	1193.202
89	1.291015	-0.009653	-5.546	0.999973	1196.384
90	1.281450	-0.009565	-5.783	0.999992	1199.490
91	1.277562	-0.003888	-5.502	0.999967	1202.518
92	1.256100	-0.021461	-6.863	1	1205.684
93	1.254157	-0.001944	-6.430	1	1208.305
94	1.245379	-0.008777	-6.634	1	1211.122
95	1.231358	-0.014022	-7.347	1	1213.871
96	1.224005	-0.007353	-7.447	1	1216.341
97	1.221813	-0.002192	-7.055	1	1218.785
98	1.214529	-0.007284	-7.147	1	1221.406
99	1.205661	-0.008868	-7.399	1	1224.005
100	1.200807	-0.004854	-7.269	1	1226.513
101	1.190923	-0.009884	-7.633	1	1229.091
102	1.181380	-0.009543	-7.976	1	1231.529
103	1.173884	-0.007496	-8.129	1	1233.837
104	1.170314	-0.003570	-7.898	1	1236.092
105	1.163656	-0.006658	-7.972	1	1238.458
106	1.162504	-0.001152	-7.497	1	1240.806
107	1.157843	-0.004660	-7.366	1	1243.373
108	1.150626	-0.007218	-7.493	1	1246.013
109	1.143091	-0.007534	-7.660	1	1248.612
110	1.133376	-0.009715	-8.059	1	1251.153
111	1.129910	-0.003466	-7.827	1	1253.532
112	1.126545	-0.003365	-7.581	1	1256.028
113	1.104770	-0.021775	-9.251	1	1258.648
114	1.099904	-0.004867	-9.200	1	1260.541
115	1.092956	-0.006947	-9.368	1	1262.466
116	1.088795	-0.004161	-9.249	1	1264.327
117	1.075985	-0.012811	-10.048	1	1266.248
118	1.062435	-0.013550	-10.951	1	1267.826
119	1.060924	-0.001511	-10.590	1	1269.018
120	1.052447	-0.008477	-10.970	1	1270.370
121	1.038723	-0.013724	-11.931	1	1271.560
122	1.033853	-0.004871	-11.956	1	1272.339
123	1.029282	-0.004571	-11.952	1	1273.107
124	1.023535	-0.005747	-12.078	1	1273.878
125	1.017619	-0.005916	-12.228	1	1274.595
126	1.010928	-0.006692	-12.469	1	1275.246
127	1.004799	-0.006129	-12.655	1	1275.793
128	0.998568	-0.006231	-12.859	1	1276.259
129	0.994149	-0.004419	-12.868	1	1276.634
130	0.990078	-0.004071	-12.840	1	1277.004
131	0.983825	-0.006253	-13.057	1	1277.383
132	0.979248	-0.004576	-13.093	1	1277.664
133	0.971113	-0.008136	-13.534	1	1277.928
134	0.968141	-0.002972	-13.401	1	1277.996
135	0.966322	-0.001819	-13.135	1	1278.117
136	0.961538	-0.004784	-13.204	1	1278.351
137	0.953848	-0.007689	-13.608	1	1278.551
138	0.945434	-0.008415	-14.107	1	1278.569
139	0.942663	-0.002770	-13.968	1	1278.363
140	0.942313	-0.000351	-13.548	1	1278.212
141	0.930580	-0.011732	-14.440	1	1278.241
142	0.928512	-0.002069	-14.229	1	1277.870
143	0.926028	-0.002484	-14.064	1	1277.585
144	0.920680	-0.005348	-14.232	1	1277.366
145	0.916261	-0.004419	-14.296	1	1277.066
146	0.913190	-0.003071	-14.204	1	1276.730
147	0.907958	-0.005232	-14.366	1	1276.428
148	0.904076	-0.003881	-14.374	1	1276.045
149	0.901890	-0.002186	-14.182	1	1275.651
150	0.893911	-0.007979	-14.678	1	1275.336
151	0.892817	-0.001094	-14.363	1	1274.790
152	0.887993	-0.004824	-14.490	1	1274.377
153	0.883386	-0.004607	-14.595	1	1273.898
154	0.882376	-0.001010	-14.269	1	1273.362
155	0.880735	-0.001641	-14.014	1	1272.967
156	0.875292	-0.005443	-14.217	1	1272.682
157	0.872553	-0.002738	-14.095	1	1272.295
158	0.868934	-0.003619	-14.081	1	1271.957
159	0.863447	-0.005487	-14.296	1	1271.617
160	0.860256	-0.003192	-14.236	1	1271.167
161	0.858037	-0.002219	-14.055	1	1270.737
162	0.850264	-0.007773	-14.560	1	1270.383
163	0.848219	-0.002045	-14.366	1	1269.782
164	0.843535	-0.004684	-14.498	1	1269.262
165	0.842539	-0.000996	-14.174	1	1268.670
166	0.837998	-0.004541	-14.288	1	1268.224
167	0.836697	-0.001301	-13.999	1	1267.713
168	0.833796	-0.002900	-13.906	1	1267.334
169	0.825373	-0.008424	-14.511	1	1266.991
170	0.819849	-0.005523	-14.764	1	1266.342
171	0.815576	-0.004274	-14.865	1	1265.560
172	0.808952	-0.006624	-15.269	1	1264.717
173	0.806379	-0.002572	-15.166	1	1263.667
174	0.800290	-0.006089	-15.513	1	1262.653
175	0.794698	-0.005592	-15.805	1	1261.459
176	0.792736	-0.001963	-15.637	1	1260.110
177	0.786191	-0.006545	-16.059	1	1258.827
178	0.783508	-0.002683	-15.990	1	1257.327
179	0.782447	-0.001061	-15.711	1	1255.844
180	0.781511	-0.000936	-15.410	1	1254.481
181	0.777203	-0.004308	-15.544	1	1253.251
182	0.775520	-0.001683	-15.339	1	1251.940
183	0.772835	-0.002686	-15.262	1	1250.716
184	0.765686	-0.007148	-15.772	1	1249.516
185	0.761942	-0.003744	-15.845	1	1248.047
186	0.759022	-0.002920	-15.812	1	1246.525
187	0.756410	-0.002613	-15.739	1	1245.003
188	0.755086	-0.001324	-15.494	1	1243.502
189	0.754416	-0.000670	-15.158	1	1242.107
190	0.749068	-0.005348	-15.440	1	1240.868
191	0.746700	-0.002368	-15.331	1	1239.469
192	0.744382	-0.002318	-15.214	1	1238.109
193	0.739250	-0.005132	-15.475	1	1236.794
194	0.735731	-0.003519	-15.525	1	1235.328
195	0.730217	-0.005514	-15.848	1	1233.819
196	0.730037	-0.000180	-15.455	1	1232.126
197	0.725987	-0.004050	-15.581	1	1230.619
198	0.722905	-0.003082	-15.579	1	1229.029
199	0.719979	-0.002926	-15.557	1	1227.422
200	0.717659	-0.002320	-15.452	1	1225.808
201	0.711231	-0.006428	-15.911	1	1224.232
202	0.707761	-0.003470	-15.974	1	1222.395
203	0.703976	-0.003785	-16.083	1	1220.506
204	0.700241	-0.003735	-16.189	1	1218.539
205	0.699494	-0.000747	-15.884	1	1216.497
206	0.697149	-0.002345	-15.795	1	1214.596
207	0.695985	-0.001164	-15.541	1	1212.722
208	0.693500	-0.002485	-15.467	1	1210.965
209	0.690583	-0.002917	-15.452	1	1209.228
210	0.685406	-0.005176	-15.756	1	1207.479
211	0.682807	-0.002599	-15.706	1	1205.544
212	0.681044	-0.001763	-15.537	1	1203.617
213	0.680033	-0.001011	-15.260	1	1201.760
214	0.679782	-0.000251	-14.870	1	1200.037
215	0.674391	-0.005390	-15.201	1	1198.513
216	0.673391	-0.001000	-14.917	1	1196.782
217	0.672245	-0.001146	-14.648	1	1195.192
218	0.666687	-0.005558	-15.006	1	1193.736
219	0.662138	-0.004549	-15.228	1	1192.055
220	0.658370	-0.003768	-15.345	1	1190.225
221	0.657740	-0.000630	-15.014	1	1188.306
222	0.655672	-0.002069	-14.883	1	1186.557
223	0.651296	-0.004376	-15.086	1	1184.862
224	0.644615	-0.006681	-15.629	1	1183.027
225	0.643075	-0.001540	-15.438	1	1180.855
226	0.638770	-0.004305	-15.647	1	1178.769
227	0.636318	-0.002453	-15.591	1	1176.539
228	0.633581	-0.002737	-15.577	1	1174.316
229	0.628679	-0.004901	-15.882	1	1172.077
230	0.627149	-0.001530	-15.698	1	1169.636
231	0.621554	-0.005595	-16.112	1	1167.276
232	0.619753	-0.001801	-15.974	1	1164.649
233	0.618118	-0.001635	-15.810	1	1162.076
234	0.616231	-0.001887	-15.681	1	1159.572
235	0.612138	-0.004092	-15.878	1	1157.118
236	0.608628	-0.003510	-15.995	1	1154.520
237	0.606605	-0.002024	-15.892	1	1151.827
238	0.603089	-0.003516	-16.012	1	1149.166
239	0.598396	-0.004693	-16.313	1	1146.406
240	0.597305	-0.001091	-16.079	1	1143.439
241	0.594464	-0.002841	-16.106	1	1140.581
242	0.591670	-0.002794	-16.126	1	1137.679
243	0.588158	-0.003512	-16.257	1	1134.734
244	0.587196	-0.000962	-16.006	1	1131.682
245	0.580977	-0.006219	-16.547	1	1128.751
246	0.579702	-0.001274	-16.351	1	1125.464
247	0.576231	-0.003472	-16.485	1	1122.263
248	0.574521	-0.001710	-16.355	1	1118.950
249	0.572979	-0.001542	-16.197	1	1115.685
250	0.570655	-0.002325	-16.156	1	1112.483
251	0.568518	-0.002137	-16.087	1	1109.274
252	0.564581	-0.003938	-16.294	1	1106.077
253	0.562902	-0.001678	-16.159	1	1102.719
254	0.560702	-0.002200	-16.102	1	1099.412
255	0.559846	-0.000856	-15.838	1	1096.107
256	0.555622	-0.004224	-16.089	1	1092.935
257	0.551648	-0.003974	-16.308	1	1089.571
258	0.546087	-0.005561	-16.778	1	1086.037
259	0.544979	-0.001107	-16.570	1	1082.177
260	0.540229	-0.004750	-16.923	1	1078.411
261	0.538350	-0.001879	-16.839	1	1074.391
262	0.536294	-0.002056	-16.781	1	1070.388
263	0.534660	-0.001634	-16.657	1	1066.383
264	0.533506	-0.001154	-16.457	1	1062.419
265	0.531716	-0.001790	-16.352	1	1058.545
266	0.528574	-0.003142	-16.457	1	1054.700
267	0.526292	-0.002282	-16.431	1	1050.751
268	0.524576	-0.001716	-16.316	1	1046.782
269	0.523425	-0.001151	-16.112	1	1042.849
270	0.522318	-0.001108	-15.896	1	1039.009
271	0.520414	-0.001904	-15.802	1	1035.272
272	0.517432	-0.002982	-15.877	1	1031.558
273	0.514935	-0.002497	-15.878	1	1027.758
274	0.514142	-0.000793	-15.611	1	1023.918
275	0.508945	-0.005198	-16.035	1	1020.217
276	0.505709	-0.003236	-16.159	1	1016.195
277	0.504396	-0.001313	-15.983	1	1012.051
278	0.503366	-0.001031	-15.758	1	1007.984
279	0.500186	-0.003180	-15.871	1	1004.027
280	0.499105	-0.001081	-15.653	1	999.954
281	0.494662	-0.004443	-15.967	1	995.986
282	0.493204	-0.001458	-15.813	1	991.765
283	0.491985	-0.001220	-15.619	1	987.607
284	0.488746	-0.003239	-15.743	1	983.539
285	0.486850	-0.001896	-15.657	1	979.344
286	0.486435	-0.000414	-15.332	1	975.165
287	0.483450	-0.002985	-15.413	1	971.169
288	0.482650	-0.000800	-15.146	1	967.074
289	0.476890	-0.005760	-15.671	1	963.124
290	0.474037	-0.002853	-15.741	1	958.761
291	0.472161	-0.001877	-15.657	1	954.305
292	0.469997	-0.002164	-15.619	1	949.862
293	0.469877	-0.000119	-15.250	1	945.402
294	0.469132	-0.000746	-14.974	1	941.157
295	0.467418	-0.001713	-14.849	1	937.066
296	0.464442	-0.002977	-14.927	1	933.021
297	0.460023	-0.004419	-15.242	1	928.872
298	0.456275	-0.003748	-15.457	1	924.448
299	0.454552	-0.001724	-15.349	1	919.821
300	0.452123	-0.002428	-15.354	1	915.225
301	0.449317	-0.002806	-15.421	1	910.577
302	0.448449	-0.000868	-15.176	1	905.831
303	0.445551	-0.002898	-15.256	1	901.216
304	0.442581	-0.002970	-15.351	1	896.492
305	0.441124	-0.001457	-15.202	1	891.650
306	0.439012	-0.002111	-15.158	1	886.867
307	0.437254	-0.001758	-15.055	1	882.066
308	0.435203	-0.002051	-14.999	1	877.291
309	0.434222	-0.000981	-14.767	1	872.506
310	0.432763	-0.001459	-14.608	1	867.846
311	0.431198	-0.001565	-14.464	1	863.254
312	0.429975	-0.001223	-14.261	1	858.722
313	0.428936	-0.001039	-14.023	1	854.296
314	0.424168	-0.004768	-14.395	1	850.006
315	0.422602	-0.001566	-14.249	1	845.368
316	0.421104	-0.001498	-14.089	1	840.791
317	0.419117	-0.001987	-14.007	1	836.287
318	0.416559	-0.002558	-14.018	1	831.794
319	0.414602	-0.001958	-13.932	1	827.237
320	0.408381	-0.006221	-14.550	1	822.695
321	0.404396	-0.003985	-14.816	1	817.599
322	0.398736	-0.005660	-15.367	1	812.237
323	0.398052	-0.000684	-15.107	1	806.393
324	0.396916	-0.001136	-14.917	1	800.691
325	0.393320	-0.003595	-15.131	1	795.079
326	0.392181	-0.001139	-14.943	1	789.242
327	0.389639	-0.002542	-14.984	1	783.493
328	0.387729	-0.001910	-14.923	1	777.653
329	0.386742	-0.000987	-14.707	1	771.801
330	0.385326	-0.001415	-14.558	1	766.059
331	0.384168	-0.001158	-14.364	1	760.376
332	0.382321	-0.001847	-14.279	1	754.788
333	0.379268	-0.003053	-14.393	1	749.207
334	0.376915	-0.002353	-14.395	1	743.471
335	0.374281	-0.002634	-14.444	1	737.672
336	0.371787	-0.002494	-14.472	1	731.770
337	0.367404	-0.004383	-14.814	1	725.783
338	0.365298	-0.002106	-14.789	1	719.459
339	0.362816	-0.002482	-14.826	1	713.092
340	0.359957	-0.002858	-14.927	1	706.634
341	0.358210	-0.001748	-14.848	1	700.034
342	0.356440	-0.001769	-14.771	1	693.434
343	0.355602	-0.000838	-14.540	1	686.832
344	0.355138	-0.000464	-14.243	1	680.350
345	0.352200	-0.002939	-14.344	1	674.045
346	0.349856	-0.002344	-14.352	1	667.592
347	0.348153	-0.001703	-14.255	1	661.067
348	0.347114	-0.001039	-14.048	1	654.555
349	0.345488	-0.001626	-13.933	1	648.147
350	0.344482	-0.001006	-13.714	1	641.768
351	0.343466	-0.001016	-13.491	1	635.504
352	0.341220	-0.002246	-13.464	1	629.360
353	0.338960	-0.002260	-13.438	1	623.170
354	0.337407	-0.001554	-13.299	1	616.931
355	0.334743	-0.002663	-13.336	1	610.742
356	0.331879	-0.002864	-13.407	1	604.449
357	0.328384	-0.003495	-13.583	1	598.024
358	0.327572	-0.000812	-13.332	1	591.376
359	0.326565	-0.001007	-13.106	1	584.873
360	0.324768	-0.001797	-13.001	1	578.494
361	0.323196	-0.001572	-12.858	1	572.133
362	0.321954	-0.001242	-12.659	1	565.825
363	0.320837	-0.001118	-12.434	1	559.620
364	0.317259	-0.003578	-12.598	1	553.543
365	0.315851	-0.001407	-12.421	1	547.239
366	0.315043	-0.000809	-12.143	1	541.019
367	0.312790	-0.002253	-12.088	1	534.979
368	0.310809	-0.001981	-11.989	1	528.909
369	0.308876	-0.001932	-11.880	1	522.853
370	0.304191	-0.004685	-12.207	1	516.818
371	0.302440	-0.001751	-12.079	1	510.392
372	0.298701	-0.003739	-12.263	1	504.004
373	0.298039	-0.000661	-11.967	1	497.363
374	0.296815	-0.001224	-11.751	1	490.917
375	0.293769	-0.003046	-11.816	1	484.595
376	0.293111	-0.000658	-11.508	1	478.125
377	0.290617	-0.002494	-11.480	1	471.868
378	0.287929	-0.002687	-11.482	1	465.551
379	0.285094	-0.002835	-11.508	1	459.145
380	0.284045	-0.001049	-11.257	1	452.626
381	0.280532	-0.003513	-11.383	1	446.267
382	0.280255	-0.000277	-11.009	1	439.693
383	0.277411	-0.002845	-11.023	1	433.403
384	0.276512	-0.000899	-10.736	1	427.006
385	0.271204	-0.005308	-11.124	1	420.810
386	0.269235	-0.001968	-11.011	1	414.126
387	0.267260	-0.001975	-10.895	1	407.465
388	0.266405	-0.000855	-10.603	1	400.828
389	0.264871	-0.001534	-10.406	1	394.396
390	0.263327	-0.001544	-10.203	1	388.074
391	0.256291	-0.007036	-10.834	1	381.868
392	0.253339	-0.002952	-10.867	1	374.907
393	0.250227	-0.003112	-10.927	1	367.821
394	0.246189	-0.004039	-11.129	1	360.586
395	0.243075	-0.003114	-11.198	1	353.069
396	0.241690	-0.001385	-11.012	1	345.405
397	0.238916	-0.002773	-11.026	1	337.835
398	0.237333	-0.001584	-10.865	1	330.172
399	0.234937	-0.002396	-10.818	1	322.581
400	0.233599	-0.001338	-10.615	1	314.953
401	0.232591	-0.001008	-10.359	1	307.437
402	0.231673	-0.000919	-10.081	1	300.084
403	0.230319	-0.001354	-9.856	1	292.917
404	0.229376	-0.000943	-9.565	1	285.885
405	0.228084	-0.001292	-9.312	1	279.056
406	0.222285	-0.005799	-9.684	1	272.395
407	0.219907	-0.002378	-9.592	1	265.253
408	0.219145	-0.000762	-9.273	1	258.113
409	0.216738	-0.002407	-9.169	1	251.205
410	0.214113	-0.002626	-9.091	1	244.311
411	0.212631	-0.001482	-8.854	1	237.401
412	0.211541	-0.001090	-8.555	1	230.643
413	0.209433	-0.002108	-8.379	1	224.104
414	0.208621	-0.000812	-8.023	1	217.652
415	0.206565	-0.002056	-7.814	1	211.490
416	0.204720	-0.001845	-7.566	1	205.455
417	0.202027	-0.002693	-7.418	1	199.592
418	0.198715	-0.003311	-7.343	1	193.785
419	0.195940	-0.002776	-7.196	1	187.942
420	0.194212	-0.001728	-6.904	1	182.151
421	0.192699	-0.001513	-6.567	1	176.596
422	0.186158	-0.006540	-6.858	1	171.345
423	0.183689	-0.002469	-6.650	1	165.568
424	0.183043	-0.000646	-6.194	0.999999	159.921
425	0.177945	-0.005097	-6.274	0.999999	154.745
426	0.175227	-0.002718	-6.062	0.999998	149.303
427	0.175118	-0.000109	-5.502	0.999967	144.002
428	0.171374	-0.003743	-5.353	0.999936	139.368
429	0.170977	-0.000397	-4.766	0.999327	134.790
430	0.161955	-0.009022	-5.220	0.999887	131.019
431	0.157133	-0.004822	-5.202	0.999878	126.271
432	0.151651	-0.005482	-5.275	0.99991	121.360
433	0.149512	-0.002139	-4.932	0.999638	116.137
434	0.148275	-0.001237	-4.437	0.997929	111.283
435	0.139224	-0.009052	-4.891	0.999576	107.105
436	0.135301	-0.003922	-4.755	0.999302	101.885
437	0.127698	-0.007603	-5.084	0.999801	96.683
438	0.126635	-0.001063	-4.623	0.998887	90.735
439	0.123062	-0.003573	-4.429	0.997873	85.341
440	0.118393	-0.004669	-4.351	0.997282	80.065
441	0.111835	-0.006558	-4.505	0.998343	74.700
442	0.110252	-0.001584	-4.075	0.99385	68.866
443	0.104628	-0.005623	-4.079	0.993912	63.550
444	0.103989	-0.000639	-3.494	0.97377	58.009
445	0.101923	-0.002066	-2.980	0.927875	53.298
446	0.093207	-0.008716	-3.151	0.94718	49.394
447	0.089852	-0.003355	-2.749	0.89467	44.781
448	0.080261	-0.009591	-3.010	0.931554	40.750
449	0.076461	-0.003800	-2.672	0.88147	35.796
450	0.072995	-0.003466	-2.215	0.783269	31.252
451	0.067884	-0.005111	NA	NA	NA
452	0.060767	-0.007116	NA	NA	NA
453	0.049790	-0.010978	NA	NA	NA
454	0.040457	-0.009333	NA	NA	NA
455	0.029892	-0.010565	NA	NA	NA
456	0.028813	-0.001079	NA	NA	NA
457	0.024994	-0.003819	NA	NA	NA
458	0.005402	-0.019592	NA	NA	NA
459	0.000315	-0.005087	NA	NA	NA
