,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.00037122270819085014,0.00032160136976187815,0.6962855730306113,194000,407
1,I,left_arm,0.0013418969861845485,0.0010952655741137444,1.0222362358531487,1789500,9373
2,I,center,0.000581285361306436,0.0005041822702076837,0.6943163992572606,7199500,13260
3,I,right_arm,0.0025879086904577473,0.0021454845572746613,0.9362952411152748,13089000,25061
4,I,right_tip,0.0008924992540698629,0.0008191614854478418,0.40594210712806433,15255500,1584
5,I,full,0.0011317913602365286,0.000951815751043639,0.8585855442195102,7770500,49685
6,II,left_tip,0.00047374064089862687,0.0004693388056390488,0.04247644514136213,283000,804
7,II,left_arm,0.0018653798201814468,0.0014994115371377926,1.1080991247364969,1988000,12548
8,II,center,0.0012519751013457669,0.001016805512298079,1.050170041841135,8699000,34571
9,II,right_arm,0.0019248989757426713,0.0015761814109277474,1.0044305176947799,15279500,11601
10,II,right_tip,0.0005044063079777366,0.0003285111872991602,2.311793505316368,16583000,23
11,II,full,0.001402880764612719,0.0011417294655907734,1.0386191364825847,8297500,59547
12,III,left_tip,0.0014377690011959773,0.001330015861844165,0.367616605609301,358000,3375
13,III,left_arm,0.0027545563451401352,0.002292602051927845,0.9148770546981884,2340500,23075
14,III,center,0.0005379438253051749,0.0004630981527307675,0.7337650640900376,7894500,11886
15,III,right_arm,0.0027534572328583107,0.0021478728471242795,1.2800455290911816,12909500,14837
16,III,right_tip,0.0015540966917889218,0.0012119920177382495,1.2808231369321281,14403000,3263
17,III,full,0.0013183841355729013,0.0010911243163326382,0.9457418845422771,7405500,56436
18,IV,left_tip,0.002359185118973428,0.0020073796361076684,0.7954392251154773,351000,4284
19,IV,left_arm,0.0015406391674933002,0.001195301613259694,1.3117065694375452,2475000,13167
20,IV,center,0.0009613150017189773,0.000774975430360537,1.0917437743193217,8845000,22894
21,IV,right_arm,0.0024972626926331744,0.001968008331856568,1.22099522268089,14904000,17340
22,IV,right_tip,0.000747925617895108,0.0006594812931249384,0.6081006989234856,16723000,1503
23,IV,full,0.0013391077063007952,0.0010707976981972898,1.1377762545211942,8540000,59188
24,V,left_tip,0.0019973307229172246,0.0014740513871921847,1.6105123989013392,234500,2123
25,V,left_arm,0.001984108091864769,0.0015684206701481074,1.2034074769667178,3265500,26738
26,V,center,0.0009148475690980097,0.0007606874800854507,0.9201752739515514,10778500,23125
27,V,right_arm,0.002446757855384387,0.0018728196555211616,1.3914525019177117,17521000,22003
28,V,right_tip,0.0011252145139191284,0.0009190501867815785,1.0167801408417168,19740000,1134
29,V,full,0.001509400410506024,0.0011990424197788488,1.1753306962040124,9966500,75123
30,X,left_tip,0.0016768753922455468,0.0013544862977003696,1.0804767833503253,722000,6199
31,X,left_arm,0.0013914230410837771,0.0011215911348468124,1.0923416164709392,4255000,19898
32,X,center,0.0006803928527106338,0.0006159822671597331,0.4747809229201311,12794000,21732
33,X,right_arm,0.0006509329630173667,0.0005425328493856991,0.9069865927923425,20341500,6227
34,X,right_tip,0.00010284712311810305,6.605444438981079e-05,2.1688013314795627,22191000,17
35,X,full,0.0009244731702620804,0.0007829304235425061,0.8209043468660371,11110500,54073
