,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0003093291866062483,0.000682927795367177,-1.739857799367176,194000,1665
1,I,left_arm,0.0009102756678980285,0.0013682759513015145,-1.0686198704171879,1789500,22246
2,I,center,0.00020290111007631976,0.0006454804179610986,-2.1892634205287553,7199500,32158
3,I,right_arm,0.0019840805406085827,0.002089208859877049,-0.16067229177575135,13089000,46767
4,I,right_tip,0.000617040704925779,0.0011861948223029775,-1.5301211580966938,15255500,4322
5,I,full,0.0007087279574976182,0.001085278752511697,-1.1079584353277472,7770500,107158
6,II,left_tip,0.0008581201390933833,0.0015764733203359276,-1.4535931662742392,283000,5620
7,II,left_arm,0.0021786875196043586,0.00190491448902346,0.45886577853346083,1988000,30474
8,II,center,0.0011666300423670603,0.0013118654549505724,-0.35352530986947844,8699000,85331
9,II,right_arm,0.0028022235081909272,0.002440324166557656,0.47350522902591863,15279500,34745
10,II,right_tip,0.0010594281408302499,0.0006066845151399587,2.284279968473423,16583000,82
11,II,full,0.0015224587606555177,0.001558313923754155,-0.07347624063466494,8297500,156252
12,III,left_tip,0.0003122655761373604,0.0009754510131559283,-2.1681226015119064,358000,4443
13,III,left_arm,0.001747215017579801,0.002112435828249814,-0.552027679815692,2340500,40965
14,III,center,0.0003487163131328564,0.0007273221370050821,-1.6620959086411466,7894500,35303
15,III,right_arm,0.0006471368397001149,0.0014919843854941477,-1.8076350715972358,12909500,19516
16,III,right_tip,0.0002642550932950678,0.0008394471052330298,-2.1850112599720974,14403000,4370
17,III,full,0.0006360088397480569,0.0010941668727567336,-1.3371227233326448,7405500,104597
18,IV,left_tip,0.002168382270337781,0.002450709583976939,-0.3676952046073724,351000,10337
19,IV,left_arm,0.0015221670173871224,0.0019372545487632649,-0.6841587072008071,2475000,40705
20,IV,center,0.0007805958836063797,0.0010523030224265822,-0.8244909118059577,8845000,59309
21,IV,right_arm,0.001911188862682171,0.001579383199217583,0.670726927405495,14904000,26509
22,IV,right_tip,0.0009346733974845597,0.0014437266087850148,-1.1249668348017197,16723000,6332
23,IV,full,0.001152086085596709,0.001382028833786852,-0.5313147598524596,8540000,143192
24,V,left_tip,0.00042867601125590513,0.0009878302513729668,-1.8041876987420196,234500,2773
25,V,left_arm,0.0012729483980636245,0.0017616552135232171,-0.8858299064701216,3265500,59021
26,V,center,0.0008486118979615217,0.0010147590688895846,-0.5228249104113053,10778500,58739
27,V,right_arm,0.0018145220037089579,0.002437827764636627,-0.816426848761417,17521000,54904
28,V,right_tip,0.00021703917165596018,0.0009106605019894362,-2.4261569632605964,19740000,2167
29,V,full,0.001112118698478893,0.0014680779373692342,-0.7742911672382494,9966500,177604
30,X,left_tip,0.0005298916940098372,0.0010236502280273623,-1.5395079166686072,722000,8946
31,X,left_arm,0.0011183026592276463,0.0015080035207568339,-0.825182995004557,4255000,51674
32,X,center,0.000614996660075614,0.0009842400933080745,-1.197965307373437,12794000,67558
33,X,right_arm,0.0008814407250922427,0.0014801217164956166,-1.2914877005614964,20341500,32579
34,X,right_tip,0.00013429528258079263,0.00019426859181501642,-0.9115905621583758,22191000,101
35,X,full,0.000778228323751123,0.0011971154241558646,-1.1174129632957426,11110500,160858
