N	eigenvalue	difference	twstat	p-value	effect.n
42	1.904987	-0.025958	-0.900	0.386169	1008.129
43	1.887401	-0.017585	-1.281	0.504084	1011.438
44	1.879763	-0.007638	-1.034	0.426672	1014.653
45	1.874345	-0.005417	-0.638	0.312128	1017.968
46	1.857812	-0.016533	-0.965	0.405623	1021.432
47	1.847379	-0.010434	-0.904	0.387322	1024.817
48	1.839654	-0.007725	-0.664	0.319256	1028.247
49	1.831187	-0.008467	-0.471	0.269196	1031.778
50	1.804225	-0.026962	-1.528	0.582743	1035.397
51	1.788034	-0.016191	-1.893	0.694804	1038.703
52	1.782722	-0.005312	-1.528	0.582675	1041.916
53	1.780807	-0.001915	-0.921	0.392482	1045.270
54	1.764047	-0.016760	-1.329	0.519331	1048.845
55	1.744772	-0.019275	-1.932	0.706325	1052.312
56	1.736152	-0.008620	-1.810	0.670299	1055.607
57	1.734500	-0.001652	-1.195	0.476686	1058.966
58	1.718966	-0.015534	-1.553	0.590631	1062.553
59	1.715322	-0.003644	-1.075	0.439158	1066.047
60	1.705479	-0.009844	-1.033	0.426188	1069.727
61	1.699251	-0.006227	-0.731	0.33752	1073.448
62	1.677056	-0.022195	-1.593	0.603125	1077.301
63	1.667085	-0.009971	-1.588	0.601659	1080.887
64	1.647917	-0.019169	-2.270	0.79688	1084.500
65	1.641339	-0.006577	-2.040	0.736789	1087.906
66	1.630712	-0.010628	-2.110	0.755981	1091.415
67	1.621020	-0.009691	-2.117	0.757728	1094.925
68	1.610990	-0.010030	-2.154	0.767477	1098.457
69	1.593318	-0.017672	-2.782	0.899946	1102.003
70	1.589828	-0.003490	-2.342	0.813967	1105.354
71	1.585039	-0.004790	-1.992	0.72354	1108.884
72	1.581483	-0.003555	-1.539	0.586137	1112.563
73	1.570166	-0.011317	-1.685	0.63188	1116.432
74	1.551270	-0.018896	-2.440	0.835863	1120.278
75	1.543376	-0.007894	-2.349	0.815473	1123.877
76	1.534615	-0.008761	-2.328	0.810748	1127.536
77	1.529705	-0.004910	-2.001	0.725976	1131.229
78	1.524133	-0.005572	-1.721	0.64309	1135.069
79	1.518711	-0.005422	-1.423	0.549325	1139.042
80	1.492109	-0.026602	-2.862	0.912065	1143.157
81	1.484949	-0.007160	-2.745	0.894024	1146.762
82	1.472776	-0.012173	-3.046	0.935864	1150.437
83	1.455981	-0.016795	-3.748	0.985489	1154.026
84	1.454215	-0.001766	-3.210	0.952817	1157.378
85	1.450623	-0.003592	-2.814	0.904872	1160.954
86	1.427848	-0.022775	-4.046	0.993327	1164.707
87	1.414277	-0.013571	-4.532	0.998481	1168.020
88	1.407734	-0.006544	-4.429	0.997878	1171.172
89	1.405245	-0.002489	-3.975	0.991909	1174.384
90	1.403069	-0.002176	-3.483	0.973122	1177.790
91	1.396353	-0.006717	-3.378	0.966332	1181.410
92	1.386879	-0.009473	-3.517	0.975077	1185.097
93	1.374535	-0.012344	-3.921	0.990642	1188.755
94	1.357632	-0.016902	-4.749	0.999286	1192.281
95	1.349444	-0.008189	-4.824	0.999455	1195.506
96	1.336431	-0.013013	-5.340	0.999933	1198.725
97	1.335199	-0.001232	-4.804	0.999415	1201.764
98	1.323546	-0.011653	-5.209	0.999881	1205.032
99	1.316758	-0.006789	-5.181	0.999867	1208.163
100	1.313502	-0.003256	-4.830	0.999467	1211.325
101	1.294647	-0.018854	-5.924	0.999996	1214.648
102	1.287154	-0.007494	-5.990	0.999997	1217.558
103	1.282771	-0.004382	-5.769	0.999991	1220.460
104	1.269074	-0.013697	-6.427	1	1223.468
105	1.264873	-0.004201	-6.204	0.999999	1226.232
106	1.259424	-0.005449	-6.096	0.999998	1229.103
107	1.248775	-0.010649	-6.489	1	1232.035
108	1.238540	-0.010234	-6.857	1	1234.827
109	1.234945	-0.003596	-6.593	1	1237.487
110	1.214162	-0.020783	-8.004	1	1240.271
111	1.207608	-0.006554	-8.062	1	1242.502
112	1.203407	-0.004201	-7.891	1	1244.724
113	1.190273	-0.013134	-8.604	1	1247.025
114	1.184814	-0.005460	-8.575	1	1249.054
115	1.182957	-0.001856	-8.187	1	1251.104
116	1.180847	-0.002110	-7.816	1	1253.322
117	1.178170	-0.002677	-7.495	1	1255.704
118	1.173271	-0.004899	-7.393	1	1258.232
119	1.165446	-0.007825	-7.589	1	1260.818
120	1.156843	-0.008603	-7.874	1	1263.336
121	1.151182	-0.005661	-7.867	1	1265.748
122	1.144297	-0.006885	-7.989	1	1268.178
123	1.140022	-0.004275	-7.845	1	1270.569
124	1.134084	-0.005938	-7.874	1	1273.035
125	1.131314	-0.002770	-7.573	1	1275.502
126	1.122952	-0.008362	-7.858	1	1278.113
127	1.117802	-0.005150	-7.812	1	1280.615
128	1.110190	-0.007612	-8.031	1	1283.152
129	1.104956	-0.005234	-8.003	1	1285.607
130	1.094630	-0.010326	-8.527	1	1288.088
131	1.092068	-0.002561	-8.227	1	1290.353
132	1.088905	-0.003163	-7.986	1	1292.763
133	1.067924	-0.020981	-9.691	1	1295.292
134	1.060368	-0.007555	-9.971	1	1297.085
135	1.055586	-0.004782	-9.954	1	1298.764
136	1.051402	-0.004184	-9.872	1	1300.459
137	1.037932	-0.013469	-10.825	1	1302.195
138	1.029290	-0.008643	-11.265	1	1303.526
139	1.025522	-0.003767	-11.171	1	1304.672
140	1.018204	-0.007319	-11.477	1	1305.861
141	1.012240	-0.005963	-11.639	1	1306.921
142	1.008915	-0.003326	-11.508	1	1307.914
143	1.002241	-0.006674	-11.757	1	1308.965
144	0.994228	-0.008013	-12.168	1	1309.911
145	0.989079	-0.005149	-12.261	1	1310.680
146	0.982464	-0.006615	-12.528	1	1311.409
147	0.977332	-0.005133	-12.632	1	1312.023
148	0.973880	-0.003452	-12.544	1	1312.591
149	0.964994	-0.008885	-13.090	1	1313.196
150	0.961343	-0.003651	-13.038	1	1313.563
151	0.956782	-0.004561	-13.093	1	1313.951
152	0.953543	-0.003240	-12.996	1	1314.312
153	0.948420	-0.005122	-13.120	1	1314.713
154	0.939000	-0.009420	-13.759	1	1315.057
155	0.936448	-0.002552	-13.597	1	1315.120
156	0.933225	-0.003224	-13.513	1	1315.249
157	0.929536	-0.003689	-13.484	1	1315.410
158	0.920514	-0.009022	-14.097	1	1315.580
159	0.917878	-0.002636	-13.956	1	1315.476
160	0.910614	-0.007264	-14.373	1	1315.429
161	0.903152	-0.007461	-14.825	1	1315.193
162	0.897661	-0.005491	-15.048	1	1314.755
163	0.894773	-0.002888	-14.960	1	1314.212
164	0.893605	-0.001168	-14.662	1	1313.699
165	0.889897	-0.003707	-14.669	1	1313.308
166	0.883907	-0.005991	-14.959	1	1312.906
167	0.878954	-0.004953	-15.129	1	1312.369
168	0.874286	-0.004668	-15.268	1	1311.749
169	0.873500	-0.000786	-14.930	1	1311.058
170	0.864744	-0.008756	-15.579	1	1310.507
171	0.862267	-0.002477	-15.458	1	1309.662
172	0.858976	-0.003291	-15.438	1	1308.859
173	0.854100	-0.004876	-15.619	1	1308.054
174	0.851229	-0.002871	-15.551	1	1307.160
175	0.848345	-0.002885	-15.486	1	1306.285
176	0.846653	-0.001692	-15.269	1	1305.428
177	0.845158	-0.001494	-15.023	1	1304.659
178	0.843914	-0.001244	-14.742	1	1303.990
179	0.839187	-0.004727	-14.900	1	1303.441
180	0.836793	-0.002395	-14.765	1	1302.810
181	0.833348	-0.003444	-14.763	1	1302.231
182	0.831403	-0.001945	-14.568	1	1301.644
183	0.826726	-0.004677	-14.724	1	1301.138
184	0.822222	-0.004504	-14.863	1	1300.550
185	0.818362	-0.003860	-14.922	1	1299.887
186	0.814577	-0.003785	-14.974	1	1299.185
187	0.808842	-0.005735	-15.283	1	1298.449
188	0.806962	-0.001880	-15.096	1	1297.555
189	0.803053	-0.003909	-15.172	1	1296.739
190	0.798416	-0.004637	-15.347	1	1295.875
191	0.793722	-0.004694	-15.535	1	1294.917
192	0.790137	-0.003585	-15.581	1	1293.856
193	0.783108	-0.007030	-16.087	1	1292.762
194	0.780097	-0.003010	-16.071	1	1291.415
195	0.776749	-0.003348	-16.100	1	1290.061
196	0.769828	-0.006921	-16.608	1	1288.680
197	0.767891	-0.001937	-16.461	1	1287.045
198	0.765552	-0.002339	-16.365	1	1285.463
199	0.759552	-0.006000	-16.762	1	1283.911
200	0.757102	-0.002450	-16.688	1	1282.157
201	0.754480	-0.002622	-16.638	1	1280.420
202	0.750700	-0.003781	-16.744	1	1278.692
203	0.749180	-0.001520	-16.547	1	1276.896
204	0.745442	-0.003738	-16.649	1	1275.177
205	0.737990	-0.007453	-17.261	1	1273.393
206	0.734236	-0.003754	-17.381	1	1271.301
207	0.730483	-0.003753	-17.504	1	1269.134
208	0.729188	-0.001295	-17.292	1	1266.891
209	0.727261	-0.001927	-17.165	1	1264.729
210	0.723825	-0.003435	-17.244	1	1262.610
211	0.721287	-0.002538	-17.201	1	1260.433
212	0.719303	-0.001984	-17.082	1	1258.259
213	0.716245	-0.003058	-17.111	1	1256.122
214	0.713027	-0.003218	-17.163	1	1253.953
215	0.707758	-0.005269	-17.503	1	1251.739
216	0.706806	-0.000952	-17.249	1	1249.342
217	0.705953	-0.000853	-16.976	1	1247.047
218	0.703736	-0.002217	-16.890	1	1244.866
219	0.697699	-0.006036	-17.340	1	1242.708
220	0.696299	-0.001401	-17.147	1	1240.309
221	0.694542	-0.001757	-17.002	1	1237.984
222	0.692295	-0.002248	-16.924	1	1235.710
223	0.691506	-0.000788	-16.639	1	1233.455
224	0.689196	-0.002310	-16.565	1	1231.323
225	0.685149	-0.004047	-16.737	1	1229.208
226	0.682827	-0.002322	-16.669	1	1226.986
227	0.678065	-0.004762	-16.948	1	1224.778
228	0.676379	-0.001686	-16.794	1	1222.407
229	0.676297	-0.000081	-16.408	1	1220.093
230	0.673754	-0.002544	-16.369	1	1217.957
231	0.671776	-0.001978	-16.248	1	1215.820
232	0.670391	-0.001384	-16.040	1	1213.726
233	0.666961	-0.003431	-16.124	1	1211.721
234	0.661973	-0.004988	-16.437	1	1209.650
235	0.660120	-0.001853	-16.303	1	1207.393
236	0.657612	-0.002507	-16.262	1	1205.185
237	0.656725	-0.000887	-15.986	1	1202.976
238	0.656167	-0.000558	-15.656	1	1200.895
239	0.652498	-0.003669	-15.775	1	1198.971
240	0.650529	-0.001969	-15.649	1	1196.961
241	0.649040	-0.001489	-15.450	1	1194.999
242	0.644325	-0.004715	-15.724	1	1193.126
243	0.636918	-0.007407	-16.403	1	1191.079
244	0.636008	-0.000910	-16.136	1	1188.637
245	0.633312	-0.002696	-16.129	1	1186.317
246	0.629003	-0.004310	-16.364	1	1183.977
247	0.627108	-0.001894	-16.244	1	1181.485
248	0.622659	-0.004450	-16.505	1	1179.033
249	0.622035	-0.000624	-16.200	1	1176.414
250	0.615680	-0.006354	-16.749	1	1173.938
251	0.613339	-0.002342	-16.707	1	1171.134
252	0.612230	-0.001109	-16.481	1	1168.326
253	0.608747	-0.003483	-16.608	1	1165.618
254	0.606305	-0.002442	-16.583	1	1162.813
255	0.605142	-0.001163	-16.364	1	1159.995
256	0.602439	-0.002704	-16.374	1	1157.275
257	0.601323	-0.001116	-16.146	1	1154.522
258	0.598907	-0.002416	-16.110	1	1151.872
259	0.597255	-0.001652	-15.959	1	1149.216
260	0.595610	-0.001645	-15.804	1	1146.622
261	0.591612	-0.003998	-16.007	1	1144.090
262	0.587582	-0.004030	-16.220	1	1141.414
263	0.585984	-0.001598	-16.066	1	1138.585
264	0.581907	-0.004077	-16.291	1	1135.819
265	0.578079	-0.003828	-16.484	1	1132.893
266	0.576916	-0.001163	-16.270	1	1129.827
267	0.574594	-0.002322	-16.232	1	1126.856
268	0.570091	-0.004503	-16.532	1	1123.878
269	0.567798	-0.002293	-16.497	1	1120.694
270	0.567386	-0.000412	-16.170	1	1117.501
271	0.561221	-0.006165	-16.732	1	1114.471
272	0.559618	-0.001602	-16.596	1	1111.079
273	0.557212	-0.002407	-16.583	1	1107.736
274	0.556000	-0.001212	-16.385	1	1104.369
275	0.554194	-0.001806	-16.276	1	1101.088
276	0.549950	-0.004244	-16.548	1	1097.842
277	0.549368	-0.000582	-16.252	1	1094.400
278	0.546158	-0.003209	-16.363	1	1091.104
279	0.544154	-0.002005	-16.289	1	1087.709
280	0.542032	-0.002121	-16.232	1	1084.326
281	0.540241	-0.001791	-16.122	1	1080.945
282	0.536916	-0.003325	-16.254	1	1077.599
283	0.533093	-0.003824	-16.469	1	1074.138
284	0.528064	-0.005029	-16.882	1	1070.512
285	0.525303	-0.002761	-16.943	1	1066.601
286	0.521393	-0.003911	-17.190	1	1062.618
287	0.519982	-0.001411	-17.044	1	1058.452
288	0.518447	-0.001535	-16.916	1	1054.337
289	0.517081	-0.001366	-16.759	1	1050.264
290	0.515642	-0.001439	-16.611	1	1046.251
291	0.512922	-0.002720	-16.666	1	1042.293
292	0.510728	-0.002193	-16.639	1	1038.264
293	0.508565	-0.002163	-16.607	1	1034.215
294	0.506459	-0.002106	-16.567	1	1030.149
295	0.505820	-0.000639	-16.290	1	1026.072
296	0.504882	-0.000939	-16.056	1	1022.131
297	0.503128	-0.001754	-15.949	1	1018.302
298	0.500424	-0.002704	-15.995	1	1014.504
299	0.498110	-0.002313	-15.979	1	1010.638
300	0.497117	-0.000994	-15.750	1	1006.745
301	0.492373	-0.004743	-16.124	1	1002.963
302	0.488851	-0.003522	-16.310	1	998.899
303	0.486929	-0.001922	-16.241	1	994.675
304	0.486766	-0.000163	-15.886	1	990.455
305	0.484071	-0.002695	-15.935	1	986.428
306	0.482421	-0.001650	-15.817	1	982.329
307	0.478424	-0.003997	-16.079	1	978.267
308	0.476951	-0.001472	-15.936	1	973.992
309	0.476271	-0.000680	-15.662	1	969.770
310	0.473041	-0.003230	-15.799	1	965.690
311	0.471377	-0.001664	-15.683	1	961.476
312	0.470860	-0.000517	-15.378	1	957.298
313	0.467777	-0.003083	-15.488	1	953.286
314	0.466589	-0.001188	-15.290	1	949.157
315	0.461209	-0.005381	-15.779	1	945.121
316	0.458998	-0.002211	-15.757	1	940.707
317	0.456954	-0.002044	-15.709	1	936.264
318	0.454816	-0.002138	-15.676	1	931.810
319	0.454674	-0.000142	-15.314	1	927.334
320	0.453738	-0.000936	-15.075	1	923.065
321	0.452655	-0.001083	-14.855	1	918.920
322	0.449326	-0.003329	-15.003	1	914.887
323	0.445109	-0.004217	-15.304	1	910.703
324	0.441691	-0.003417	-15.480	1	906.259
325	0.440058	-0.001634	-15.365	1	901.644
326	0.437441	-0.002617	-15.411	1	897.064
327	0.434970	-0.002470	-15.436	1	892.403
328	0.432086	-0.002884	-15.530	1	887.678
329	0.430771	-0.001315	-15.367	1	882.838
330	0.427913	-0.002857	-15.457	1	878.066
331	0.427058	-0.000855	-15.217	1	873.181
332	0.424846	-0.002213	-15.198	1	868.419
333	0.422354	-0.002491	-15.226	1	863.622
334	0.420737	-0.001618	-15.110	1	858.754
335	0.419552	-0.001184	-14.920	1	853.921
336	0.418080	-0.001472	-14.774	1	849.177
337	0.417375	-0.000706	-14.496	1	844.492
338	0.417112	-0.000262	-14.138	1	839.964
339	0.414608	-0.002504	-14.148	1	835.660
340	0.410541	-0.004067	-14.422	1	831.296
341	0.408486	-0.002055	-14.366	1	826.668
342	0.407148	-0.001338	-14.189	1	822.030
343	0.405610	-0.001538	-14.042	1	817.476
344	0.402861	-0.002749	-14.096	1	812.985
345	0.401146	-0.001715	-13.979	1	808.396
346	0.395133	-0.006012	-14.587	1	803.845
347	0.391304	-0.003829	-14.842	1	798.763
348	0.385611	-0.005693	-15.420	1	793.429
349	0.385211	-0.000400	-15.117	1	787.605
350	0.383852	-0.001359	-14.970	1	781.952
351	0.380066	-0.003786	-15.231	1	776.353
352	0.379252	-0.000815	-14.996	1	770.501
353	0.376877	-0.002375	-15.020	1	764.770
354	0.375094	-0.001783	-14.946	1	758.963
355	0.373594	-0.001499	-14.822	1	753.156
356	0.372898	-0.000697	-14.561	1	747.385
357	0.371552	-0.001346	-14.403	1	741.757
358	0.369955	-0.001597	-14.285	1	736.195
359	0.366963	-0.002992	-14.400	1	730.666
360	0.364779	-0.002184	-14.383	1	724.985
361	0.362338	-0.002441	-14.409	1	719.257
362	0.359545	-0.002793	-14.497	1	713.448
363	0.355447	-0.004098	-14.808	1	707.508
364	0.353201	-0.002246	-14.814	1	701.265
365	0.351330	-0.001871	-14.759	1	694.957
366	0.348514	-0.002816	-14.862	1	688.631
367	0.345975	-0.002539	-14.921	1	682.165
368	0.344920	-0.001055	-14.734	1	675.593
369	0.344103	-0.000817	-14.502	1	669.104
370	0.343585	-0.000518	-14.216	1	662.734
371	0.340565	-0.003019	-14.341	1	656.528
372	0.338453	-0.002112	-14.319	1	650.158
373	0.336797	-0.001657	-14.221	1	643.744
374	0.335793	-0.001004	-14.012	1	637.343
375	0.334470	-0.001323	-13.852	1	631.045
376	0.333183	-0.001288	-13.683	1	624.813
377	0.331955	-0.001227	-13.499	1	618.653
378	0.330064	-0.001891	-13.422	1	612.578
379	0.327837	-0.002226	-13.399	1	606.500
380	0.325057	-0.002780	-13.468	1	600.373
381	0.323907	-0.001150	-13.270	1	594.119
382	0.320960	-0.002947	-13.364	1	587.964
383	0.317228	-0.003732	-13.591	1	581.660
384	0.315845	-0.001384	-13.438	1	575.098
385	0.314998	-0.000847	-13.193	1	568.595
386	0.314312	-0.000685	-12.916	1	562.227
387	0.312742	-0.001570	-12.777	1	556.026
388	0.310596	-0.002146	-12.729	1	549.873
389	0.309811	-0.000785	-12.457	1	543.690
390	0.306200	-0.003611	-12.641	1	537.672
391	0.305322	-0.000878	-12.384	1	531.417
392	0.304560	-0.000763	-12.102	1	525.314
393	0.302740	-0.001820	-11.984	1	519.392
394	0.300871	-0.001869	-11.871	1	513.499
395	0.298981	-0.001890	-11.759	1	507.633
396	0.294586	-0.004395	-12.051	1	501.791
397	0.292767	-0.001819	-11.936	1	495.598
398	0.289210	-0.003557	-12.101	1	489.431
399	0.288587	-0.000623	-11.796	1	483.034
400	0.287345	-0.001242	-11.583	1	476.838
401	0.283892	-0.003453	-11.720	1	470.761
402	0.282977	-0.000914	-11.454	1	464.472
403	0.281392	-0.001585	-11.287	1	458.351
404	0.278688	-0.002704	-11.296	1	452.307
405	0.275944	-0.002743	-11.313	1	446.168
406	0.275323	-0.000621	-10.991	1	439.927
407	0.271487	-0.003836	-11.173	1	433.914
408	0.271262	-0.000225	-10.786	1	427.635
409	0.267818	-0.003444	-10.899	1	421.650
410	0.266372	-0.001446	-10.700	1	415.461
411	0.262237	-0.004134	-10.921	1	409.381
412	0.260680	-0.001557	-10.744	1	402.989
413	0.258551	-0.002129	-10.651	1	396.683
414	0.257710	-0.000842	-10.352	1	390.378
415	0.255174	-0.002536	-10.310	1	384.286
416	0.254895	-0.000279	-9.912	1	378.141
417	0.248289	-0.006606	-10.494	1	372.319
418	0.245400	-0.002890	-10.518	1	365.790
419	0.242432	-0.002968	-10.556	1	359.143
420	0.238859	-0.003573	-10.691	1	352.365
421	0.235189	-0.003670	-10.846	1	345.362
422	0.234400	-0.000789	-10.562	1	338.124
423	0.231316	-0.003084	-10.622	1	331.073
424	0.228226	-0.003090	-10.685	1	323.877
425	0.226820	-0.001406	-10.494	1	316.537
426	0.225583	-0.001236	-10.272	1	309.296
427	0.223742	-0.001842	-10.134	1	302.184
428	0.223011	-0.000731	-9.825	1	295.120
429	0.222227	-0.000784	-9.512	1	288.273
430	0.221307	-0.000920	-9.208	1	281.651
431	0.219055	-0.002251	-9.088	1	275.250
432	0.215014	-0.004041	-9.225	1	268.875
433	0.212782	-0.002233	-9.106	1	262.251
434	0.212048	-0.000734	-8.765	1	255.653
435	0.209989	-0.002059	-8.600	1	249.319
436	0.206289	-0.003700	-8.665	1	243.059
437	0.205269	-0.001020	-8.351	1	236.619
438	0.202756	-0.002513	-8.234	1	230.419
439	0.201385	-0.001371	-7.951	1	224.239
440	0.199861	-0.001523	-7.675	1	218.271
441	0.197651	-0.002210	-7.482	1	212.510
442	0.195462	-0.002189	-7.275	1	206.861
443	0.191185	-0.004277	-7.349	1	201.341
444	0.188205	-0.002980	-7.250	1	195.595
445	0.186640	-0.001566	-6.951	1	189.840
446	0.180409	-0.006230	-7.280	1	184.334
447	0.177591	-0.002818	-7.164	1	178.274
448	0.175834	-0.001758	-6.896	1	172.229
449	0.173125	-0.002708	-6.742	1	166.388
450	0.171219	-0.001907	-6.470	1	160.608
451	0.169794	-0.001425	-6.115	0.999999	155.044
452	0.169622	-0.000172	-5.563	0.999976	149.819
453	0.166112	-0.003510	-5.411	0.999951	145.250
454	0.165593	-0.000520	-4.844	0.999494	140.745
455	0.156783	-0.008810	-5.345	0.999934	137.013
456	0.151996	-0.004788	-5.367	0.99994	132.238
457	0.146029	-0.005966	-5.561	0.999975	127.236
458	0.140287	-0.005742	-5.751	0.99999	121.742
459	0.138037	-0.002250	-5.490	0.999966	115.790
460	0.134801	-0.003237	-5.341	0.999933	110.053
461	0.131383	-0.003418	-5.204	0.999879	104.364
462	0.129942	-0.001440	-4.796	0.999398	98.705
463	0.122694	-0.007248	-5.108	0.999819	93.504
464	0.122454	-0.000240	-4.550	0.998571	87.620
465	0.119138	-0.003316	-4.324	0.997045	82.432
466	0.114546	-0.004592	-4.237	0.996155	77.413
467	0.108386	-0.006160	-4.347	0.997247	72.322
468	0.106948	-0.001438	-3.883	0.989677	66.831
469	0.101422	-0.005526	-3.866	0.9892	61.921
470	0.100835	-0.000587	-3.241	0.955567	56.806
471	0.098659	-0.002176	-2.692	0.884992	52.642
472	0.090190	-0.008469	-2.806	0.903637	49.452
473	0.077769	-0.012421	-3.512	0.974807	45.625
474	0.077722	-0.000048	-2.824	0.906381	40.011
475	0.073586	-0.004136	-2.497	0.848077	35.478
476	0.070697	-0.002889	-1.929	0.705398	31.352
477	0.065698	-0.004998	NA	NA	NA
478	0.052860	-0.012838	NA	NA	NA
479	0.042735	-0.010125	NA	NA	NA
480	0.039221	-0.003514	NA	NA	NA
481	0.029002	-0.010219	NA	NA	NA
482	0.027927	-0.001076	NA	NA	NA
483	0.024196	-0.003731	NA	NA	NA
484	0.005212	-0.018983	NA	NA	NA
485	0.000299	-0.004913	NA	NA	NA
