samples	cluster	lat	long	geo	Lineage
QG4063	C	-21.1461744	148.4998921	Australia	AD
QG4096	C	-21.16879444	148.506575	Australia	AD
BRC20075	D	24.790015	121.374604	Taiwan	TD1
BRC20343	D	24	121	Taiwan	TD1
BRC20524	D	25.1839015	121.5206295	Taiwan	TD1
NIC1540	D	25.05792	121.77076	Taiwan	TD1
NIC1589	D	24.68622	121.13734	Taiwan	TD1
NIC1593	D	24.68622	121.13734	Taiwan	TD1
NIC21	D	24.47605	120.99481	Taiwan	TD1
NIC22	D	24.19177	121.01531	Taiwan	TD1
TWN1899	D	25.16666667	121.5166667	Taiwan	TD1
BRC20522	D	25.1839015	121.5206295	Taiwan	TD1
BRC20088	E	25.15533333	121.5465611	Taiwan	TH
BRC20230	E	23.670695	120.798589	Taiwan	TH
BRC20244	E	23.72641	120.758426	Taiwan	TH
BRC20529	E	23.63725	120.685389	Taiwan	TH
ECA287	E	9.926663289	-84.04235373	Central America	TH
ECA2936	E	22.0644490999379	-159.348913899999	Hawaii	TH
EG6265	E	18.11	-66.16	Caribbean	TH
NIC1661	E	23.66552	120.79794	Taiwan	TH
NIC1666	E	23.6694	120.78929	Taiwan	TH
NIC1692	E	25.03488	121.58864	Taiwan	TH
NIC504	E	23.5347	120.6775	Taiwan	TH
NIC505	E	23.5347	120.6775	Taiwan	TH
NIC779	E	23.72791	120.76594	Taiwan	TH
QG133	E	22.2065	-159.4978	Hawaii	TH
TWN1772	E	24.69641667	121.4180556	Taiwan	TH
NIC1590	E	24.68622	121.13734	Taiwan	TH
NIC865	E	23.72717	120.76673	Taiwan	TH
NIC863	E	23.72763	120.76625	Taiwan	TH
ECA1170	E	21.40083	-157.8887	Hawaii	TH
NIC1663	E	23.66543	120.79964	Taiwan	TH
JU2216	E	-6.480251	-76.356593	South America	TH
ECA1559	E	21.401228	-157.88682	Hawaii	TH
BRC20557	E	24.822538	121.73566	Taiwan	TH
QG1007	F	9.164456	-79.844623	Central America	Tropical
QG1111	F	9.16835	-79.839279	Central America	Tropical
QG1141	F	9.160449	-79.840373	Central America	Tropical
QG2641	F	9.153933333	-79.83166667	Central America	Tropical
QG2648	F	9.153933333	-79.83166667	Central America	Tropical
QG2659	F	9.153933333	-79.83166667	Central America	Tropical
QG2663	F	9.153933333	-79.83166667	Central America	Tropical
QG2665	F	9.153933333	-79.83166667	Central America	Tropical
QG2736	F	9.1598	-79.8399	Central America	Tropical
QG2964	F	9.166166667	-79.84	Central America	Tropical
QG2969	F	9.166416667	-79.84025	Central America	Tropical
QG2972	F	9.167433333	-79.8397	Central America	Tropical
QG2996	F	9.163766667	-79.8440167	Central America	Tropical
QG3025	F	9.1581	-79.8474333	Central America	Tropical
QG3030	F	9.1594	-79.8478833	Central America	Tropical
QG727	F	9.14141	-79.8285	Central America	Tropical
QG739	F	9.15447	-79.82758	Central America	Tropical
QG784	F	9.14576403	-79.8544232	Central America	Tropical
QG790	F	9.147185361	-79.8528469	Central America	Tropical
QG797	F	9.152688	-79.851539	Central America	Tropical
QG802	F	9.158057	-79.834221	Central America	Tropical
QG806	F	9.147185361	-79.8528469	Central America	Tropical
QG809	F	9.1491	-79.856143	Central America	Tropical
QG825	F	9.16485	-79.8391	Central America	Tropical
QG827	F	9.1537	-79.82607	Central America	Tropical
QG828	F	9.15885	-79.83537	Central America	Tropical
QG865	F	9.16272	-79.84097	Central America	Tropical
QG874	F	9.16478	-79.83927	Central America	Tropical
QG875	F	9.1543	-79.82672	Central America	Tropical
QG878	F	9.15383	-79.82763	Central America	Tropical
QG887	F	9.14576403	-79.8544232	Central America	Tropical
QG933	F	9.164456	-79.844623	Central America	Tropical
QG937	F	9.16936	-79.844397	Central America	Tropical
QG945	F	9.147419	-79.85312	Central America	Tropical
QG946	F	9.147419	-79.85312	Central America	Tropical
QG980	F	9.1491	-79.856143	Central America	Tropical
QG991	F	9.16163	-79.83895	Central America	Tropical
QG994	F	9.154377	-79.833165	Central America	Tropical
QG995	F	9.158893	-79.835315	Central America	Tropical
QG998	F	9.170573	-79.84316	Central America	Tropical
QG2683	F	9.153933333	-79.83166667	Central America	Tropical
QG733	F	9.152583	-79.852998	Central America	Tropical
QG856	F	9.156459	-79.848792	Central America	Tropical
QG888	F	9.14576403	-79.8544232	Central America	Tropical
QG737	F	9.155514	-79.848903	Central America	Tropical
QG804	F	9.152943	-79.851689	Central America	Tropical
QG781	F	9.159031	-79.830326	Central America	Tropical
QG926	F	9.170573	-79.84316	Central America	Tropical
QG1126	F	9.16835	-79.839279	Central America	Tropical
QG864	F	9.152583	-79.852998	Central America	Tropical
QG947	F	9.154377	-79.833165	Central America	Tropical
QG3034	F	9.163366667	-79.8447333	Central America	Tropical
QG3057	F	9.163366667	-79.8372333	Central America	Tropical
QG786	F	9.14576403	-79.8544232	Central America	Tropical
QG788	F	9.151852	-79.853543	Central America	Tropical
QG879	F	9.16152	-79.83633	Central America	Tropical
QG3006	F	9.16925	-79.8380167	Central America	Tropical
QG866	F	9.151852	-79.853543	Central America	Tropical
QG3041	F	9.164216667	-79.8373667	Central America	Tropical
QG807	F	9.147185361	-79.8528469	Central America	Tropical
JU3326	G	31.23025	121.3955	Asia	Hubei
VX34	G	31.750834	113.98333	Asia	Hubei
JU3199	H	13.0226	77.5668	Asia	KD
JU3200	H	13.0232	77.5668	Asia	KD
JU3201	H	13.0222	77.5676	Asia	KD
JU3202	H	13.02272	77.56866	Asia	KD
JU3203	H	13.0727	77.579	Asia	KD
JU3206	H	13.07251	77.57924	Asia	KD
VSL2207	H	12.42865	75.7624	Asia	KD
VSL2209	H	12.3692	75.9012	Asia	KD
JU1341	H	8.7633	77.114	Asia	KD
JU1348	H	9.55	77.2	Asia	KD
ECA2623	I	12.17453	-61.62731	Caribbean	Tropical
ECA2664	I	12.17453	-61.62731	Caribbean	Tropical
ECA4390	I	16.1761	-61.6951	Caribbean	Tropical
EG6260	I	18.11	-66.16	Caribbean	Tropical
EG6271	I	18.3	-65.8	Caribbean	Tropical
NIC115	I	16.0207	-61.597	Caribbean	Tropical
NIC117	I	16.1779	-61.6563	Caribbean	Tropical
NIC123	I	16.1779	-61.6563	Caribbean	Tropical
NIC187	I	15.8552	-61.5976	Caribbean	Tropical
NIC191	I	16.0455	-61.6938	Caribbean	Tropical
NIC248	I	15.853547	-61.631073	Caribbean	Tropical
NIC250	I	16.0207	-61.597	Caribbean	Tropical
NIC532	I	16.018756	-61.593654	Caribbean	Tropical
NIC549	I	15.56923	-61.3744	Caribbean	Tropical
NIC574	I	15.47461	-61.29876	Caribbean	Tropical
NIC578	I	15.40502	-61.34623	Caribbean	Tropical
NIC593	I	15.4071	-61.3453	Caribbean	Tropical
QG3815	I	10.42361667	-84.00118611	Central America	Tropical
QG3825	I	10.43026	-84.00905	Central America	Tropical
QG3837	I	10.42540556	-84.00121667	Central America	Tropical
QG3861	I	10.42972	-84.00742	Central America	Tropical
QG3875	I	10.44027	-84.01227	Central America	Tropical
QG3878	I	10.25937	-84.00514	Central America	Tropical
QX1410	I	13.821844	-61.049778	Caribbean	Tropical
NIC119	I	16.1779	-61.6563	Caribbean	Tropical
BRC20257	J	NA	NA	unknown	Tropical
HPT62	J	-8.41222	115.58591	Pacific	Tropical
JU2057	J	-12.77	45.14	Africa	Tropical
JU2160	J	-6.2709	39.417	Africa	Tropical
JU2162	J	-6.2715	39.416	Africa	Tropical
JU2470	J	-12.732834	45.186209	Africa	Tropical
QG2880	J	-16.8999	145.7489833	Australia	Tropical
QG2884	J	-16.0950167	145.4665333	Australia	Tropical
QG2892	J	-16.1026	145.4467333	Australia	Tropical
QG2895	J	-16.10295	145.44645	Australia	Tropical
QG2902	J	-16.10365	145.4473167	Australia	Tropical
QG2903	J	-16.10365	145.4473167	Australia	Tropical
QG2906	J	-16.10275	145.4482833	Australia	Tropical
QG2923	J	-20.2852667	148.7647	Australia	Tropical
QG2925	J	-16.2375361	145.4287278	Australia	Tropical
QG4647	J	6.9073	158.1815	Pacific	Tropical
QG4805	J	6.8578	158.2183	Pacific	Tropical
VSL2217	J	NA	NA	Asia	Tropical
ZZY0992	J	22.42381115	114.1793101	Asia	Tropical
ZZY1123	J	22.42629881	114.1811105	Asia	Tropical
JU2507	J	8.893	98.512	Asia	Tropical
JU3237	J	-12.76	45.09	Africa	Tropical
BRC20360	K	14	101	Asia	Tropical
BRC20361	K	14	101	Asia	Tropical
BRC20362	K	14	101	Asia	Tropical
EG5612	K	-23.18	-44.19	South America	Tropical
JU1424	K	22.4	105.6	Asia	Tropical
JU2849	K	-20.382477	-43.505978	South America	Tropical
JU4051	K	22.3228	103.8841	Asia	Tropical
JU4060	K	22.2901	103.9332	Asia	Tropical
JU4062	K	22.2898	103.9338	Asia	Tropical
JU4064	K	22.2883	103.9369	Asia	Tropical
JU4084	K	12.1639	108.6667	Asia	Tropical
JU4097	K	12.15426	108.65825	Asia	Tropical
NIC2369	K	4.0373529586941	-52.671654978767	South America	Tropical
NIC419	K	4.03617	-52.67805	South America	Tropical
VSL2213	K	12.383	75.903	Asia	Tropical
VSL2216	K	NA	NA	Asia	Tropical
XZ1205	K	-23.852	-46.4172	South America	Tropical
XZ1206	K	-23.852	-46.4172	South America	Tropical
NIC1123	K	-12.87435802	-69.49724601	South America	Tropical
JU1338	K	8.509	76.956	Asia	Tropical
JU1346	K	9.55	76.8	Asia	Tropical
NIC67	K	4.08533	-52.6751	South America	Tropical
BRC20353	K	14	101	Asia	Tropical
EG4360	L	40.6	-111.8	North America	Temperate
GUN124	L	42.4675	-76.48722222	North America	Temperate
JU1085	L	34.7615	138.0168	Pacific	Temperate
JU2536	L	47.645976	19.274783	Europe	Temperate
NIC1632	L	34.88358	135.81659	Pacific	Temperate
NIC1633	L	34.88358	135.81659	Pacific	Temperate
NIC899	L	35.661062	139.684827	Pacific	Temperate
PB800	L	39.823748	-84.289418	North America	Temperate
QG3661	L	41.62083	-73.58889	North America	Temperate
QG547	L	40.783	-73.985	North America	Temperate
QG581	L	45.5423	-74.01235	North America	Temperate
QG588	L	41.52503056	-70.67271389	North America	Temperate
QX1547	L	35.931125	-84.931125	North America	Temperate
SOW18	L	39.960663	-75.605492	North America	Temperate
PB857	L	39.784	-84.0554	North America	Temperate
BRC20388	L	34	135	Pacific	Temperate
NIC174	L	47.1575	7.64673	Europe	Temperate
ECA569	L	42.361085	-88.4278679	North America	Temperate
HK104	L	34.66	133.9	Pacific	Temperate
JU1564	L	40.86	-73.47	North America	Temperate
ECA278	L	42.496411	-88.240099	North America	Temperate
SOW22	L	40.006496	-75.703278	North America	Temperate
JU2872	L	48.2121	16.3592	Europe	Temperate
NIC1635	L	34.88328	135.81733	Pacific	Temperate
BW287	L	NA	NA	unknown	Temperate
SOW21	L	41.41123603	-78.70870679	North America	Temperate
BRC20115	M	24.114	120.8694	Taiwan	TD2
BRC20492	M	21.958635	120.811847	Taiwan	TD2
BRC20541	M	22.924056	120.543	Taiwan	TD2
NIC1607	M	22.0861	120.84222	Taiwan	TD2
BRC20519	M	21.958778	120.811764	Taiwan	TD2
NIC819	M	23.81418	120.85581	Taiwan	TD2
BRC20520	M	21.958778	120.811764	Taiwan	TD2
BRC20272	N	25.0998	121.839	Taiwan	TH
BRC20308	N	24.70210833	121.73775	Taiwan	TH
BRC20309	N	24.70210833	121.73775	Taiwan	TH
BRC20312	N	24.70210833	121.73775	Taiwan	TH
BRC20315	N	24.70210833	121.73775	Taiwan	TH
BRC20320	N	24.84201944	121.9516639	Taiwan	TH
BRC20331	N	25.01947778	121.9432	Taiwan	TH
BRC20334	N	24.70731	121.738054	Taiwan	TH
BRC20339	N	24.951309	121.630089	Taiwan	TH
BRC20366	N	25.11698	121.733184	Taiwan	TH
BRC20370	N	24.77555556	121.5802778	Taiwan	TH
BRC20535	N	24.182667	121.626472	Taiwan	TH
BRC20536	N	24.182667	121.626472	Taiwan	TH
NIC1539	N	25.06052	121.76957	Taiwan	TH
NIC1630	N	25.02782	121.57627	Taiwan	TH
NIC1667	N	25.10869	121.83743	Taiwan	TH
NIC518	N	25.00739	121.900472	Taiwan	TH
TWN1907	N	24.85	121.55	Taiwan	TH
TWN2919	N	24.17394444	121.6172222	Taiwan	TH
BRC20270	N	25.0998	121.839	Taiwan	TH
ECA2299	N	20.949184	-156.53637	Hawaii	TH
BRC20311	N	24.70210833	121.73775	Taiwan	TH
NIC1602	N	24.68897	121.13965	Taiwan	TH
EG5613	O	-23.18234	-44.19456	South America	Tropical
EG6274	O	-23.5	-46.7	South America	Tropical
EG6275	O	-23.5	-46.7	South America	Tropical
EG6276	O	-23.5	-46.7	South America	Tropical
JU1375	O	-21.0469	55.6885	Africa	Tropical
JU1377	O	-21.0476	55.6905	Africa	Tropical
JU1392	O	-22.916	-43.173	South America	Tropical
JU1435	O	-21.05	55.27	Africa	Tropical
JU1799	O	-21.12	55.778	Africa	Tropical
JU1802	O	-21.12	55.778	Africa	Tropical
NIC1525	O	-17.088793	49.827329	Africa	Tropical
NIC1528	O	-16.755721	49.99665	Africa	Tropical
NIC1529	O	-16.755873	49.996516	Africa	Tropical
NIC1533	O	-16.75706	49.993077	Africa	Tropical
NIC1535	O	-17.088793	49.827329	Africa	Tropical
NIC901	O	-22.222833	166.485438	Pacific	Tropical
VSL2210	O	12.36923	75.90115	Asia	Tropical
XZ1210	O	-23.571	-46.647	South America	Tropical
XZ1213	O	-23.571	-46.647	South America	Tropical
XZ1732	O	-23.5707	-46.64471	South America	Tropical
JU1378	O	-21.0478	55.6878	Africa	Tropical
VSL2212	O	12.3829	75.9013	Asia	Tropical
JU1347	O	9.6	77.13	Asia	Tropical
NIC17	O	-21.027	55.538	Africa	Tropical
ECA4382	O	-21.0469	55.6878	Africa	Tropical
JU2518	P	48.7015	2.1725	Europe	Tropical
NIC1060	P	20.48529	-87.72361	Central America	Tropical
NIC1124	P	-12.874341	-69.497087	South America	Tropical
NIC1135	P	-12.87313996	-69.49687704	South America	Tropical
NIC1183	P	-12.88450004	-69.48577797	South America	Tropical
NIC1190	P	-12.88059298	-69.48706903	South America	Tropical
NIC1283	P	3.640333973	-53.20234504	South America	Tropical
NIC1292	P	3.630410973	-53.20572797	South America	Tropical
NIC1302	P	3.616456026	-53.20972002	South America	Tropical
NIC1304	P	3.617134038	-53.19634804	South America	Tropical
NIC1442	P	4.05508797615766	-52.6781770214438	South America	Tropical
NIC325	P	5.53529	-53.56336	South America	Tropical
NIC96	P	4.08747	-52.67394	South America	Tropical
NIC1141	P	-12.872155	-69.49781103	South America	Tropical
NIC333	P	5.72705	-53.89122	South America	Tropical
NIC1491	P	4.08790203742682	-52.6799480337649	South America	Tropical
NIC309	P	5.53529	-53.56336	South America	Tropical
NIC1138	P	-12.872112	-69.49822702	South America	Tropical
NIC1407	P	3.630410973	-53.20572797	South America	Tropical
QG2893	Q	-16.1026	145.4467333	Australia	AD
QG2908	Q	-17.2643833	145.4884833	Australia	AD
QG4093	Q	-21.16862222	148.5080167	Australia	AD
QG4208	Q	-21.1695006	148.5079426	Australia	AD
HPT18	R	-7.8234117	112.5873372	Pacific	ID
HPT24	R	-8.531795	116.239193	Pacific	ID
HPT11	R	-7.8	112.516	Pacific	ID
BRC20092	S	25.016437	121.540237	Taiwan	Tropical
BRC20094	S	25.015958	121.541761	Taiwan	Tropical
BRC20105	S	26.478	127.836	Pacific	Tropical
BRC20107	S	26.478	127.836	Pacific	Tropical
QG4966	S	6.9196	158.2712	Pacific	Tropical
QG550	S	26.4758	127.834	Pacific	Tropical
QG5525	S	6.9031	158.1706	Pacific	Tropical
QG5611	S	6.9578	158.2086	Pacific	Tropical
BRC20238	T	23.814211	120.856072	Taiwan	TH
BRC20246	T	23.600568	120.883395	Taiwan	TH
BRC20390	T	25.027105	121.576542	Taiwan	TH
BRC20543	T	23.792667	120.798083	Taiwan	TH
ECA2385	T	19.120342	-155.8204	Hawaii	TH
NIC1205	T	26.22481	119.99506	Asia	TH
NIC1220	T	25.95224	119.9771	Asia	TH
NIC1595	T	24.6871	121.13633	Taiwan	TH
NIC1631	T	25.02782	121.57627	Taiwan	TH
NIC1660	T	25.03808	121.74625	Taiwan	TH
NIC805	T	23.81441	120.85687	Taiwan	TH
NIC815	T	23.81407	120.8564	Taiwan	TH
NIC824	T	23.60248	120.88317	Taiwan	TH
NIC889	T	23.81433	120.85649	Taiwan	TH
NIC864	T	23.72733	120.76653	Taiwan	TH
BRC20537	T	23.416972	121.275389	Taiwan	TH
BRC20229	U	23.572084	120.900213	Taiwan	TD1
BRC20239	U	23.60095833	120.8821883	Taiwan	TD1
BRC20347	U	25.121206	121.593578	Taiwan	TD1
NIC1664	U	23.66109	120.7967	Taiwan	TD1
NIC1665	U	23.66654	120.79295	Taiwan	TD1
NIC816	U	23.81417	120.856	Taiwan	TD1
BRC20232	U	23.60247	120.8838617	Taiwan	TD1
BRC20530	U	23.33725	120.712389	Taiwan	TD1
BRC20531	U	23.792667	120.798083	Taiwan	TD1
NIC827	U	23.60233	120.88182	Taiwan	TD1
TWN1824	U	24.69027778	121.4055556	Taiwan	TD1
NIC825	U	23.60246	120.88278	Taiwan	TD1
NIC1591	U	24.68622	121.13734	Taiwan	TD1
NIC828	U	23.60197	120.88157	Taiwan	TD1
BRC20102	V	24.336532	120.607411	Taiwan	Tropical
BRC20401	V	25.017012	121.557477	Taiwan	Tropical
BRC20556	V	24.822538	121.73566	Taiwan	Tropical
HPT2	V	-7.800708	112.515721	Pacific	Tropical
HPT21	V	-7.8254539	112.5897866	Pacific	Tropical
HPT34	V	-5.256105	119.863864	Pacific	Tropical
HPT4	V	-7.801594	112.517286	Pacific	Tropical
HPT53	V	-8.526342	115.167778	Pacific	Tropical
HPT55	V	-8.53075	115.164939	Pacific	Tropical
HPT59	V	-8.52519	115.16689	Pacific	Tropical
HPT60	V	-8.52522	115.16686	Pacific	Tropical
HPT63	V	-8.37285	115.4541	Pacific	Tropical
HPT8	V	-7.80504	112.51691	Pacific	Tropical
JU1908	V	-17.495	145.612	Australia	Tropical
JU3321	V	31.15	121.44305	Asia	Tropical
NIC1628	V	25.02113	121.58315	Taiwan	Tropical
NIC795	V	23.83617	120.72563	Taiwan	Tropical
NIC796	V	23.83617	120.72563	Taiwan	Tropical
NIC802	V	23.83701	120.72771	Taiwan	Tropical
TT3408	V	18.9082	72.8057	Asia	Tropical
HPT42	V	-5.252889	119.865139	Pacific	Tropical
BRC20260	V	23.600208	120.883767	Taiwan	Tropical
NIC790	V	23.83645	120.7249	Taiwan	Tropical
HPT16	V	-7.822561	112.5870957	Pacific	Tropical
