samples	cluster	lat	long	geo	Lineage
QG947	R	9.154377	-79.833165	Central America	Tropical
QG948	R	9.145492913	-79.8261379	Central America	Tropical
QG980	R	9.1491	-79.856143	Central America	Tropical
QG986	R	9.147419	-79.85312	Central America	Tropical
QG991	R	9.16163	-79.83895	Central America	Tropical
QG878	R	9.15383	-79.82763	Central America	Tropical
QG995	R	9.158893	-79.835315	Central America	Tropical
QG1141	R	9.160449	-79.840373	Central America	Tropical
BRC20503	S	22.020651	121.572794	Taiwan	TD3
BRC20502	S	22.020651	121.572794	Taiwan	TD3
NIC893	S	22.00932	121.57214	Taiwan	TD3
ECA2623	T	12.17453	-61.62731	Caribbean	Tropical
ECA4390	T	16.1761	-61.6951	Caribbean	Tropical
NIC115	T	16.0207	-61.597	Caribbean	Tropical
NIC117	T	16.1779	-61.6563	Caribbean	Tropical
NIC119	T	16.1779	-61.6563	Caribbean	Tropical
NIC123	T	16.1779	-61.6563	Caribbean	Tropical
NIC191	T	16.0455	-61.6938	Caribbean	Tropical
NIC248	T	15.853547	-61.631073	Caribbean	Tropical
NIC250	T	16.0207	-61.597	Caribbean	Tropical
NIC532	T	16.018756	-61.593654	Caribbean	Tropical
NIC549	T	15.56923	-61.3744	Caribbean	Tropical
NIC574	T	15.47461	-61.29876	Caribbean	Tropical
NIC593	T	15.4071	-61.3453	Caribbean	Tropical
QG3825	T	10.43026	-84.00905	Central America	Tropical
QG3837	T	10.42540556	-84.00121667	Central America	Tropical
AF16	U	23.03	72.56	Asia	Tropical
ECA1129	U	19.71867222	-155.10835	Hawaii	Tropical
ECA1147	U	21.34188	-157.8097	Hawaii	Tropical
ECA1160	U	21.34286	-157.8231	Hawaii	Tropical
ECA1164	U	21.34298	-157.8232	Hawaii	Tropical
ECA1174	U	20.0403	-155.442	Hawaii	Tropical
ECA1411	U	22.053192	-159.365224	Hawaii	Tropical
ECA1429	U	22.061725	-159.346309	Hawaii	Tropical
ECA1471	U	21.311842	-157.76172	Hawaii	Tropical
ECA1507	U	21.310911	-157.79492	Hawaii	Tropical
ECA1517	U	21.317117	-157.81976	Hawaii	Tropical
ECA1563	U	21.307381	-157.79664	Hawaii	Tropical
ECA1611	U	21.317486	-157.81858	Hawaii	Tropical
ECA1615	U	21.317486	-157.81858	Hawaii	Tropical
ECA177	U	21.282235	-157.801556	Hawaii	Tropical
ECA182	U	21.465	-157.9968	Hawaii	Tropical
ECA183	U	21.258435	-157.766307	Hawaii	Tropical
ECA185	U	21.296233	-157.701988	Hawaii	Tropical
ECA2083	U	21.320797	-157.81977	Hawaii	Tropical
ECA2883	U	21.3570225	-157.764294100002	Hawaii	Tropical
ECA2890	U	21.355772099999	-157.765345699999	Hawaii	Tropical
ECA3091	U	21.3291450999972	-157.821195300002	Hawaii	Tropical
ECA343	U	21.3166667	-157.8202778	Hawaii	Tropical
ECA3509	U	22.081717	-159.412804972222	Hawaii	Tropical
ECA3708	U	21.5737944444444	-158.208613888889	Hawaii	Tropical
ECA371	U	22.0286111	-159.3825	Hawaii	Tropical
ECA3712	U	21.6306611111111	-158.047866666667	Hawaii	Tropical
ECA3713	U	21.6332388888889	-158.05215	Hawaii	Tropical
ECA3899	U	21.8748138888889	-159.441647222222	Hawaii	Tropical
ECA4402	U	13.0722	77.5797	Asia	Tropical
JU2053	U	21.96385	-159.35838	Hawaii	Tropical
JU2054	U	21.96385	-159.35838	Hawaii	Tropical
JU2056	U	22.219	-159.5763	Hawaii	Tropical
JU3207	U	13.07206	77.58014	Asia	Tropical
QG130	U	22.2202	-159.5829	Hawaii	Tropical
QX1796	U	20.8795	-156.1965	Hawaii	Tropical
QX1803	U	20.72027	-156.44406	Hawaii	Tropical
ECA1509	U	21.3184	-157.81864	Hawaii	Tropical
ECA1609	U	21.329439	-157.82219	Hawaii	Tropical
QX1804	U	20.7894	-156.0043	Hawaii	Tropical
JU2518	V	48.7015	2.1725	Europe	Tropical
NIC1124	V	-12.874341	-69.497087	South America	Tropical
NIC1135	V	-12.87313996	-69.49687704	South America	Tropical
NIC1141	V	-12.872155	-69.49781103	South America	Tropical
NIC1183	V	-12.88450004	-69.48577797	South America	Tropical
NIC1190	V	-12.88059298	-69.48706903	South America	Tropical
NIC1292	V	3.630410973	-53.20572797	South America	Tropical
NIC1302	V	3.616456026	-53.20972002	South America	Tropical
NIC1304	V	3.617134038	-53.19634804	South America	Tropical
NIC1442	V	4.05508797615766	-52.6781770214438	South America	Tropical
NIC1491	V	4.08790203742682	-52.6799480337649	South America	Tropical
NIC325	V	5.53529	-53.56336	South America	Tropical
NIC60	V	5.07382	-52.69551	South America	Tropical
NIC96	V	4.08747	-52.67394	South America	Tropical
NIC1138	V	-12.872112	-69.49822702	South America	Tropical
NIC309	V	5.53529	-53.56336	South America	Tropical
