samples	cluster	lat	long	geo	Lineage
JU1346	G	9.55	76.8	Asia	Tropical
JU1424	G	22.4	105.6	Asia	Tropical
JU2849	G	-20.382477	-43.505978	South America	Tropical
JU4051	G	22.3228	103.8841	Asia	Tropical
JU4058	G	22.301	103.9218	Asia	Tropical
JU4060	G	22.2901	103.9332	Asia	Tropical
JU4062	G	22.2898	103.9338	Asia	Tropical
JU4064	G	22.2883	103.9369	Asia	Tropical
JU4084	G	12.1639	108.6667	Asia	Tropical
JU4097	G	12.15426	108.65825	Asia	Tropical
NIC1123	G	-12.87435802	-69.49724601	South America	Tropical
NIC2369	G	4.0373529586941	-52.671654978767	South America	Tropical
NIC419	G	4.03617	-52.67805	South America	Tropical
NIC67	G	4.08533	-52.6751	South America	Tropical
VSL2213	G	12.383	75.903	Asia	Tropical
VSL2216	G	NA	NA	Asia	Tropical
XZ1205	G	-23.852	-46.4172	South America	Tropical
XZ1206	G	-23.852	-46.4172	South America	Tropical
BRC20353	G	14	101	Asia	Tropical
BRC20238	H	23.814211	120.856072	Taiwan	TH
BRC20246	H	23.600568	120.883395	Taiwan	TH
BRC20390	H	25.027105	121.576542	Taiwan	TH
BRC20543	H	23.792667	120.798083	Taiwan	TH
NIC1205	H	26.22481	119.99506	Asia	TH
NIC1631	H	25.02782	121.57627	Taiwan	TH
NIC1660	H	25.03808	121.74625	Taiwan	TH
NIC1662	H	23.66543	120.79964	Taiwan	TH
NIC1693	H	25.03488	121.58864	Taiwan	TH
NIC824	H	23.60248	120.88317	Taiwan	TH
NIC1220	H	25.95224	119.9771	Asia	TH
NIC1595	H	24.6871	121.13633	Taiwan	TH
NIC864	H	23.72733	120.76653	Taiwan	TH
NIC889	H	23.81433	120.85649	Taiwan	TH
ECA2385	H	19.120342	-155.8204	Hawaii	TH
NIC805	H	23.81441	120.85687	Taiwan	TH
NIC815	H	23.81407	120.8564	Taiwan	TH
BRC20537	H	23.416972	121.275389	Taiwan	TH
BRC20257	I	NA	NA	unknown	Tropical
JU2057	I	-12.77	45.14	Africa	Tropical
JU2160	I	-6.2709	39.417	Africa	Tropical
JU2162	I	-6.2715	39.416	Africa	Tropical
JU2470	I	-12.732834	45.186209	Africa	Tropical
JU3237	I	-12.76	45.09	Africa	Tropical
QG2892	I	-16.1026	145.4467333	Australia	Tropical
QG2895	I	-16.10295	145.44645	Australia	Tropical
QG2902	I	-16.10365	145.4473167	Australia	Tropical
QG2906	I	-16.10275	145.4482833	Australia	Tropical
QG2923	I	-20.2852667	148.7647	Australia	Tropical
QG2925	I	-16.2375361	145.4287278	Australia	Tropical
QG4647	I	6.9073	158.1815	Pacific	Tropical
QG4805	I	6.8578	158.2183	Pacific	Tropical
VSL2217	I	NA	NA	Asia	Tropical
ZZY0992	I	22.42381115	114.1793101	Asia	Tropical
ZZY1123	I	22.42629881	114.1811105	Asia	Tropical
HPT62	I	-8.41222	115.58591	Pacific	Tropical
QG2880	I	-16.8999	145.7489833	Australia	Tropical
QG2903	I	-16.10365	145.4473167	Australia	Tropical
QG2884	I	-16.0950167	145.4665333	Australia	Tropical
QG1141	J	9.160449	-79.840373	Central America	Tropical
QG2683	J	9.153933333	-79.83166667	Central America	Tropical
QG2964	J	9.166166667	-79.84	Central America	Tropical
QG727	J	9.14141	-79.8285	Central America	Tropical
QG733	J	9.152583	-79.852998	Central America	Tropical
QG739	J	9.15447	-79.82758	Central America	Tropical
QG788	J	9.151852	-79.853543	Central America	Tropical
QG806	J	9.147185361	-79.8528469	Central America	Tropical
QG807	J	9.147185361	-79.8528469	Central America	Tropical
QG825	J	9.16485	-79.8391	Central America	Tropical
QG828	J	9.15885	-79.83537	Central America	Tropical
QG833	J	9.15388	-79.83167	Central America	Tropical
QG878	J	9.15383	-79.82763	Central America	Tropical
QG879	J	9.16152	-79.83633	Central America	Tropical
QG947	J	9.154377	-79.833165	Central America	Tropical
QG948	J	9.145492913	-79.8261379	Central America	Tropical
QG986	J	9.147419	-79.85312	Central America	Tropical
QG991	J	9.16163	-79.83895	Central America	Tropical
QG827	J	9.1537	-79.82607	Central America	Tropical
QG980	J	9.1491	-79.856143	Central America	Tropical
QG781	J	9.159031	-79.830326	Central America	Tropical
QG995	J	9.158893	-79.835315	Central America	Tropical
QG802	J	9.158057	-79.834221	Central America	Tropical
QG874	J	9.16478	-79.83927	Central America	Tropical
BRC20308	K	24.70210833	121.73775	Taiwan	TH
BRC20309	K	24.70210833	121.73775	Taiwan	TH
BRC20312	K	24.70210833	121.73775	Taiwan	TH
BRC20315	K	24.70210833	121.73775	Taiwan	TH
BRC20331	K	25.01947778	121.9432	Taiwan	TH
BRC20334	K	24.70731	121.738054	Taiwan	TH
BRC20366	K	25.11698	121.733184	Taiwan	TH
BRC20370	K	24.77555556	121.5802778	Taiwan	TH
NIC1539	K	25.06052	121.76957	Taiwan	TH
NIC1667	K	25.10869	121.83743	Taiwan	TH
NIC518	K	25.00739	121.900472	Taiwan	TH
TWN1907	K	24.85	121.55	Taiwan	TH
TWN2919	K	24.17394444	121.6172222	Taiwan	TH
JU2518	L	48.7015	2.1725	Europe	Tropical
NIC1124	L	-12.874341	-69.497087	South America	Tropical
NIC1135	L	-12.87313996	-69.49687704	South America	Tropical
NIC1138	L	-12.872112	-69.49822702	South America	Tropical
NIC1141	L	-12.872155	-69.49781103	South America	Tropical
NIC1183	L	-12.88450004	-69.48577797	South America	Tropical
NIC1190	L	-12.88059298	-69.48706903	South America	Tropical
NIC1442	L	4.05508797615766	-52.6781770214438	South America	Tropical
NIC1491	L	4.08790203742682	-52.6799480337649	South America	Tropical
NIC309	L	5.53529	-53.56336	South America	Tropical
NIC325	L	5.53529	-53.56336	South America	Tropical
NIC60	L	5.07382	-52.69551	South America	Tropical
NIC96	L	4.08747	-52.67394	South America	Tropical
BRC20502	M	22.020651	121.572794	Taiwan	TD3
BRC20503	M	22.020651	121.572794	Taiwan	TD3
NIC893	M	22.00932	121.57214	Taiwan	TD3
HPT11	N	-7.8	112.516	Pacific	ID
HPT18	N	-7.8234117	112.5873372	Pacific	ID
HPT24	N	-8.531795	116.239193	Pacific	ID
ED3102	O	-1.316667	36.8	Africa	NWD
ECA276	O	42.496411	-88.240099	North America	NWD
JU3168	O	0.289	6.612	Africa	NWD
ECA163	O	42.361025	-88.427841	North America	NWD
ECA2623	P	12.17453	-61.62731	Caribbean	Tropical
ECA4390	P	16.1761	-61.6951	Caribbean	Tropical
NIC117	P	16.1779	-61.6563	Caribbean	Tropical
NIC123	P	16.1779	-61.6563	Caribbean	Tropical
NIC191	P	16.0455	-61.6938	Caribbean	Tropical
NIC248	P	15.853547	-61.631073	Caribbean	Tropical
NIC250	P	16.0207	-61.597	Caribbean	Tropical
NIC532	P	16.018756	-61.593654	Caribbean	Tropical
NIC549	P	15.56923	-61.3744	Caribbean	Tropical
NIC574	P	15.47461	-61.29876	Caribbean	Tropical
NIC593	P	15.4071	-61.3453	Caribbean	Tropical
QG3825	P	10.43026	-84.00905	Central America	Tropical
QG3837	P	10.42540556	-84.00121667	Central America	Tropical
NIC115	P	16.0207	-61.597	Caribbean	Tropical
NIC119	P	16.1779	-61.6563	Caribbean	Tropical
QG4093	Q	-21.16862222	148.5080167	Australia	AD
QG2908	Q	-17.2643833	145.4884833	Australia	AD
QG2893	Q	-16.1026	145.4467333	Australia	AD
QG4208	Q	-21.1695006	148.5079426	Australia	AD
BW287	R	NA	NA	unknown	Temperate
ECA278	R	42.496411	-88.240099	North America	Temperate
ECA569	R	42.361085	-88.4278679	North America	Temperate
EG4360	R	40.6	-111.8	North America	Temperate
JU1085	R	34.7615	138.0168	Pacific	Temperate
JU1564	R	40.86	-73.47	North America	Temperate
JU2872	R	48.2121	16.3592	Europe	Temperate
NIC1632	R	34.88358	135.81659	Pacific	Temperate
NIC1635	R	34.88328	135.81733	Pacific	Temperate
NIC174	R	47.1575	7.64673	Europe	Temperate
NIC899	R	35.661062	139.684827	Pacific	Temperate
PB800	R	39.823748	-84.289418	North America	Temperate
PB857	R	39.784	-84.0554	North America	Temperate
QG581	R	45.5423	-74.01235	North America	Temperate
QG588	R	41.52503056	-70.67271389	North America	Temperate
SOW18	R	39.960663	-75.605492	North America	Temperate
SOW21	R	41.41123603	-78.70870679	North America	Temperate
BRC20388	R	34	135	Pacific	Temperate
JU2536	R	47.645976	19.274783	Europe	Temperate
QG3661	R	41.62083	-73.58889	North America	Temperate
NIC1633	R	34.88358	135.81659	Pacific	Temperate
QG547	R	40.783	-73.985	North America	Temperate
GUN124	R	42.4675	-76.48722222	North America	Temperate
HK104	R	34.66	133.9	Pacific	Temperate
QX1547	R	35.931125	-84.931125	North America	Temperate
SOW22	R	40.006496	-75.703278	North America	Temperate
BRC20115	S	24.114	120.8694	Taiwan	TD2
NIC819	S	23.81418	120.85581	Taiwan	TD2
BRC20541	S	22.924056	120.543	Taiwan	TD2
NIC1607	S	22.0861	120.84222	Taiwan	TD2
BRC20520	S	21.958778	120.811764	Taiwan	TD2
BRC20519	S	21.958778	120.811764	Taiwan	TD2
BRC20492	S	21.958635	120.811847	Taiwan	TD2
NIC1050	T	20.51328	-87.24718	Central America	Tropical
NIC1054	T	20.48991	-87.72797	Central America	Tropical
NIC1055	T	20.48978	-87.72502	Central America	Tropical
NIC1059	T	20.48627	-87.72449	Central America	Tropical
NIC1283	T	3.640333973	-53.20234504	South America	Tropical
NIC1057	T	20.48756	-87.72532	Central America	Tropical
NIC1407	T	3.630410973	-53.20572797	South America	Tropical
NIC1060	T	20.48529	-87.72361	Central America	Tropical
BRC20077	U	24.793571	121.364232	Taiwan	Tropical
BRC20089	U	25.15533333	121.5465611	Taiwan	Tropical
BRC20093	U	23.94991389	121.5518917	Taiwan	Tropical
BRC20098	U	25.04372222	121.6160639	Taiwan	Tropical
BRC20228	U	23.572084	120.900213	Taiwan	Tropical
BRC20260	U	23.600208	120.883767	Taiwan	Tropical
BRC20401	U	25.017012	121.557477	Taiwan	Tropical
BRC20556	U	24.822538	121.73566	Taiwan	Tropical
ED3032	U	25.158056	121.515831	Taiwan	Tropical
NIC1628	U	25.02113	121.58315	Taiwan	Tropical
NIC790	U	23.83645	120.7249	Taiwan	Tropical
NIC795	U	23.83617	120.72563	Taiwan	Tropical
NIC802	U	23.83701	120.72771	Taiwan	Tropical
QG4742	U	6.9213	158.2637	Pacific	Tropical
QG4847	U	6.9204	158.2633	Pacific	Tropical
QG4966	U	6.9196	158.2712	Pacific	Tropical
QG5348	U	6.9666	158.1907	Pacific	Tropical
BRC20073	U	25.04655556	121.6149472	Taiwan	Tropical
NIC1688	U	25.03266	121.587	Taiwan	Tropical
BRC20095	U	24.74725	121.746266	Taiwan	Tropical
QG5611	U	6.9578	158.2086	Pacific	Tropical
MY2716	U	54.3491	10.11505	Europe	Tropical
BRC20103	V	25.04655556	121.6149472	Taiwan	Tropical
BRC20369	V	23.7132	120.7855556	Taiwan	Tropical
HPT21	V	-7.8254539	112.5897866	Pacific	Tropical
HPT54	V	-8.530492	115.164917	Pacific	Tropical
HPT55	V	-8.53075	115.164939	Pacific	Tropical
HPT59	V	-8.52519	115.16689	Pacific	Tropical
HPT60	V	-8.52522	115.16686	Pacific	Tropical
HPT63	V	-8.37285	115.4541	Pacific	Tropical
JU3321	V	31.15	121.44305	Asia	Tropical
NIC2527	V	39.476358	-0.386592	Europe	Tropical
NIC343	V	5.41134	-53.65517	South America	Tropical
TT3408	V	18.9082	72.8057	Asia	Tropical
TT3411	V	18.90627	72.80395	Asia	Tropical
