samples	cluster	lat	long	geo	Lineage
HPT34	K	-5.256105	119.863864	Pacific	Tropical
HPT37	K	-5.256498	119.864142	Pacific	Tropical
HPT8	K	-7.80504	112.51691	Pacific	Tropical
HPT19	K	-7.8235187	112.5881514	Pacific	Tropical
HPT4	K	-7.801594	112.517286	Pacific	Tropical
HPT42	K	-5.252889	119.865139	Pacific	Tropical
QG1141	L	9.160449	-79.840373	Central America	Tropical
QG2683	L	9.153933333	-79.83166667	Central America	Tropical
QG2964	L	9.166166667	-79.84	Central America	Tropical
QG727	L	9.14141	-79.8285	Central America	Tropical
QG739	L	9.15447	-79.82758	Central America	Tropical
QG781	L	9.159031	-79.830326	Central America	Tropical
QG802	L	9.158057	-79.834221	Central America	Tropical
QG806	L	9.147185361	-79.8528469	Central America	Tropical
QG807	L	9.147185361	-79.8528469	Central America	Tropical
QG825	L	9.16485	-79.8391	Central America	Tropical
QG827	L	9.1537	-79.82607	Central America	Tropical
QG828	L	9.15885	-79.83537	Central America	Tropical
QG833	L	9.15388	-79.83167	Central America	Tropical
QG874	L	9.16478	-79.83927	Central America	Tropical
QG878	L	9.15383	-79.82763	Central America	Tropical
QG879	L	9.16152	-79.83633	Central America	Tropical
QG947	L	9.154377	-79.833165	Central America	Tropical
QG948	L	9.145492913	-79.8261379	Central America	Tropical
QG986	L	9.147419	-79.85312	Central America	Tropical
QG991	L	9.16163	-79.83895	Central America	Tropical
QG995	L	9.158893	-79.835315	Central America	Tropical
QG788	L	9.151852	-79.853543	Central America	Tropical
QG733	L	9.152583	-79.852998	Central America	Tropical
BRC20229	M	23.572084	120.900213	Taiwan	TD1
BRC20232	M	23.60247	120.8838617	Taiwan	TD1
BRC20239	M	23.60095833	120.8821883	Taiwan	TD1
BRC20343	M	24	121	Taiwan	TD1
BRC20347	M	25.121206	121.593578	Taiwan	TD1
BRC20522	M	25.1839015	121.5206295	Taiwan	TD1
BRC20524	M	25.1839015	121.5206295	Taiwan	TD1
BRC20530	M	23.33725	120.712389	Taiwan	TD1
BRC20531	M	23.792667	120.798083	Taiwan	TD1
NIC1540	M	25.05792	121.77076	Taiwan	TD1
NIC1589	M	24.68622	121.13734	Taiwan	TD1
NIC1593	M	24.68622	121.13734	Taiwan	TD1
NIC1665	M	23.66654	120.79295	Taiwan	TD1
NIC19	M	25.15219	121.54461	Taiwan	TD1
NIC20	M	24.47058	120.97781	Taiwan	TD1
NIC21	M	24.47605	120.99481	Taiwan	TD1
NIC22	M	24.19177	121.01531	Taiwan	TD1
NIC816	M	23.81417	120.856	Taiwan	TD1
NIC825	M	23.60246	120.88278	Taiwan	TD1
NIC827	M	23.60233	120.88182	Taiwan	TD1
NIC828	M	23.60197	120.88157	Taiwan	TD1
TWN1824	M	24.69027778	121.4055556	Taiwan	TD1
TWN1899	M	25.16666667	121.5166667	Taiwan	TD1
BRC20075	M	24.790015	121.374604	Taiwan	TD1
NIC1664	M	23.66109	120.7967	Taiwan	TD1
NIC1591	M	24.68622	121.13734	Taiwan	TD1
AF16	N	23.03	72.56	Asia	Tropical
ECA1147	N	21.34188	-157.8097	Hawaii	Tropical
ECA1174	N	20.0403	-155.442	Hawaii	Tropical
ECA1411	N	22.053192	-159.365224	Hawaii	Tropical
ECA1429	N	22.061725	-159.346309	Hawaii	Tropical
ECA1437	N	22.034472	-159.37943	Hawaii	Tropical
ECA1509	N	21.3184	-157.81864	Hawaii	Tropical
ECA1517	N	21.317117	-157.81976	Hawaii	Tropical
ECA1563	N	21.307381	-157.79664	Hawaii	Tropical
ECA177	N	21.282235	-157.801556	Hawaii	Tropical
ECA182	N	21.465	-157.9968	Hawaii	Tropical
ECA185	N	21.296233	-157.701988	Hawaii	Tropical
ECA2083	N	21.320797	-157.81977	Hawaii	Tropical
ECA2883	N	21.3570225	-157.764294100002	Hawaii	Tropical
ECA2890	N	21.355772099999	-157.765345699999	Hawaii	Tropical
ECA3509	N	22.081717	-159.412804972222	Hawaii	Tropical
ECA3708	N	21.5737944444444	-158.208613888889	Hawaii	Tropical
ECA371	N	22.0286111	-159.3825	Hawaii	Tropical
ECA3712	N	21.6306611111111	-158.047866666667	Hawaii	Tropical
ECA3713	N	21.6332388888889	-158.05215	Hawaii	Tropical
ECA3899	N	21.8748138888889	-159.441647222222	Hawaii	Tropical
JU2054	N	21.96385	-159.35838	Hawaii	Tropical
JU2056	N	22.219	-159.5763	Hawaii	Tropical
QG130	N	22.2202	-159.5829	Hawaii	Tropical
QX1796	N	20.8795	-156.1965	Hawaii	Tropical
ECA1609	N	21.329439	-157.82219	Hawaii	Tropical
ECA1615	N	21.317486	-157.81858	Hawaii	Tropical
ECA3091	N	21.3291450999972	-157.821195300002	Hawaii	Tropical
ECA1129	N	19.71867222	-155.10835	Hawaii	Tropical
ECA183	N	21.258435	-157.766307	Hawaii	Tropical
QX1804	N	20.7894	-156.0043	Hawaii	Tropical
ECA1471	N	21.311842	-157.76172	Hawaii	Tropical
ECA1611	N	21.317486	-157.81858	Hawaii	Tropical
ECA1507	N	21.310911	-157.79492	Hawaii	Tropical
ECA180	N	21.3114	-157.7964	Hawaii	Tropical
ECA343	N	21.3166667	-157.8202778	Hawaii	Tropical
JU2053	N	21.96385	-159.35838	Hawaii	Tropical
ECA1164	N	21.34298	-157.8232	Hawaii	Tropical
QX1803	N	20.72027	-156.44406	Hawaii	Tropical
QG1111	O	9.16835	-79.839279	Central America	Tropical
QG2736	O	9.1598	-79.8399	Central America	Tropical
QG3867	O	10.42361667	-84.00118611	Central America	Tropical
BRC20388	P	34	135	Pacific	Temperate
ECA278	P	42.496411	-88.240099	North America	Temperate
ECA569	P	42.361085	-88.4278679	North America	Temperate
EG4360	P	40.6	-111.8	North America	Temperate
GUN124	P	42.4675	-76.48722222	North America	Temperate
HK104	P	34.66	133.9	Pacific	Temperate
JU1564	P	40.86	-73.47	North America	Temperate
JU2536	P	47.645976	19.274783	Europe	Temperate
JU2872	P	48.2121	16.3592	Europe	Temperate
NIC1632	P	34.88358	135.81659	Pacific	Temperate
NIC1633	P	34.88358	135.81659	Pacific	Temperate
NIC1635	P	34.88328	135.81733	Pacific	Temperate
NIC174	P	47.1575	7.64673	Europe	Temperate
NIC899	P	35.661062	139.684827	Pacific	Temperate
PB800	P	39.823748	-84.289418	North America	Temperate
PB857	P	39.784	-84.0554	North America	Temperate
QG581	P	45.5423	-74.01235	North America	Temperate
QG588	P	41.52503056	-70.67271389	North America	Temperate
QX1547	P	35.931125	-84.931125	North America	Temperate
SOW18	P	39.960663	-75.605492	North America	Temperate
SOW21	P	41.41123603	-78.70870679	North America	Temperate
SOW22	P	40.006496	-75.703278	North America	Temperate
QG547	P	40.783	-73.985	North America	Temperate
BW287	P	NA	NA	unknown	Temperate
QG3661	P	41.62083	-73.58889	North America	Temperate
JU1085	P	34.7615	138.0168	Pacific	Temperate
BRC20089	Q	25.15533333	121.5465611	Taiwan	Tropical
BRC20093	Q	23.94991389	121.5518917	Taiwan	Tropical
BRC20096	Q	25.04372222	121.6160639	Taiwan	Tropical
BRC20098	Q	25.04372222	121.6160639	Taiwan	Tropical
BRC20100	Q	24.70731	121.738054	Taiwan	Tropical
BRC20103	Q	25.04655556	121.6149472	Taiwan	Tropical
BRC20228	Q	23.572084	120.900213	Taiwan	Tropical
BRC20260	Q	23.600208	120.883767	Taiwan	Tropical
BRC20369	Q	23.7132	120.7855556	Taiwan	Tropical
BRC20401	Q	25.017012	121.557477	Taiwan	Tropical
BRC20556	Q	24.822538	121.73566	Taiwan	Tropical
GXW22	Q	23.15	113.35	Asia	Tropical
HPT53	Q	-8.526342	115.167778	Pacific	Tropical
HPT54	Q	-8.530492	115.164917	Pacific	Tropical
HPT55	Q	-8.53075	115.164939	Pacific	Tropical
HPT59	Q	-8.52519	115.16689	Pacific	Tropical
HPT60	Q	-8.52522	115.16686	Pacific	Tropical
JU3321	Q	31.15	121.44305	Asia	Tropical
JU4042	Q	21.03892	105.83122	Asia	Tropical
NIC1628	Q	25.02113	121.58315	Taiwan	Tropical
NIC790	Q	23.83645	120.7249	Taiwan	Tropical
NIC793	Q	23.83631	120.72486	Taiwan	Tropical
NIC796	Q	23.83617	120.72563	Taiwan	Tropical
NIC802	Q	23.83701	120.72771	Taiwan	Tropical
NIC871	Q	25.16734	121.55651	Taiwan	Tropical
QG2814	Q	-30.6445167	153.0090333	Australia	Tropical
QG2848	Q	-27.4627778	152.9905556	Australia	Tropical
QG4847	Q	6.9204	158.2633	Pacific	Tropical
TT3408	Q	18.9082	72.8057	Asia	Tropical
TT3411	Q	18.90627	72.80395	Asia	Tropical
ZZY1130	Q	22.366493	114.260543	Asia	Tropical
ZZY405	Q	22.875	114.0625	Asia	Tropical
BRC20069	Q	25.04655556	121.6149472	Taiwan	Tropical
NIC2527	Q	39.476358	-0.386592	Europe	Tropical
JU3281	Q	50.0711	14.42028	Europe	Tropical
ECA2623	R	12.17453	-61.62731	Caribbean	Tropical
ECA4390	R	16.1761	-61.6951	Caribbean	Tropical
EG6260	R	18.11	-66.16	Caribbean	Tropical
NIC115	R	16.0207	-61.597	Caribbean	Tropical
NIC119	R	16.1779	-61.6563	Caribbean	Tropical
NIC123	R	16.1779	-61.6563	Caribbean	Tropical
NIC248	R	15.853547	-61.631073	Caribbean	Tropical
NIC574	R	15.47461	-61.29876	Caribbean	Tropical
NIC578	R	15.40502	-61.34623	Caribbean	Tropical
QG3837	R	10.42540556	-84.00121667	Central America	Tropical
QG3875	R	10.44027	-84.01227	Central America	Tropical
QG3878	R	10.25937	-84.00514	Central America	Tropical
NIC532	R	16.018756	-61.593654	Caribbean	Tropical
QG3815	R	10.42361667	-84.00118611	Central America	Tropical
NIC250	R	16.0207	-61.597	Caribbean	Tropical
NIC117	R	16.1779	-61.6563	Caribbean	Tropical
NIC549	R	15.56923	-61.3744	Caribbean	Tropical
NIC191	R	16.0455	-61.6938	Caribbean	Tropical
ECA2664	R	12.17453	-61.62731	Caribbean	Tropical
NIC593	R	15.4071	-61.3453	Caribbean	Tropical
QG3825	R	10.43026	-84.00905	Central America	Tropical
JU1338	S	8.509	76.956	Asia	Tropical
JU1424	S	22.4	105.6	Asia	Tropical
JU4051	S	22.3228	103.8841	Asia	Tropical
JU4058	S	22.301	103.9218	Asia	Tropical
JU4060	S	22.2901	103.9332	Asia	Tropical
JU4084	S	12.1639	108.6667	Asia	Tropical
JU4097	S	12.15426	108.65825	Asia	Tropical
VSL2216	S	NA	NA	Asia	Tropical
JU1346	S	9.55	76.8	Asia	Tropical
JU4064	S	22.2883	103.9369	Asia	Tropical
NIC1123	S	-12.87435802	-69.49724601	South America	Tropical
VSL2213	S	12.383	75.903	Asia	Tropical
BRC20230	T	23.670695	120.798589	Taiwan	TH
BRC20367	T	24.54670963	121.5069174	Taiwan	TH
BRC20529	T	23.63725	120.685389	Taiwan	TH
JU2216	T	-6.480251	-76.356593	South America	TH
NIC1590	T	24.68622	121.13734	Taiwan	TH
NIC1598	T	24.6871	121.13633	Taiwan	TH
NIC1661	T	23.66552	120.79794	Taiwan	TH
NIC1663	T	23.66543	120.79964	Taiwan	TH
NIC1692	T	25.03488	121.58864	Taiwan	TH
NIC504	T	23.5347	120.6775	Taiwan	TH
NIC505	T	23.5347	120.6775	Taiwan	TH
NIC779	T	23.72791	120.76594	Taiwan	TH
NIC865	T	23.72717	120.76673	Taiwan	TH
BRC20289	T	25.01947778	121.9432	Taiwan	TH
BRC20290	T	25.01947778	121.9432	Taiwan	TH
NIC1666	T	23.6694	120.78929	Taiwan	TH
ECA1170	T	21.40083	-157.8887	Hawaii	TH
ECA1559	T	21.401228	-157.88682	Hawaii	TH
TWN1772	T	24.69641667	121.4180556	Taiwan	TH
NIC863	T	23.72763	120.76625	Taiwan	TH
HPT18	U	-7.8234117	112.5873372	Pacific	ID
HPT11	U	-7.8	112.516	Pacific	ID
HPT24	U	-8.531795	116.239193	Pacific	ID
JU1341	V	8.7633	77.114	Asia	KD
JU1348	V	9.55	77.2	Asia	KD
JU3200	V	13.0232	77.5668	Asia	KD
JU3201	V	13.0222	77.5676	Asia	KD
VSL2209	V	12.3692	75.9012	Asia	KD
VSL2207	V	12.42865	75.7624	Asia	KD
JU3206	V	13.07251	77.57924	Asia	KD
JU3199	V	13.0226	77.5668	Asia	KD
JU3202	V	13.02272	77.56866	Asia	KD
JU3203	V	13.0727	77.579	Asia	KD
