N	eigenvalue	difference	twstat	p-value	effect.n
547	0.102145	-0.000763	-13.236	1	481.523
548	0.100866	-0.001278	-13.510	1	478.300
549	0.099501	-0.001365	-13.841	1	474.917
550	0.099357	-0.000144	-13.528	1	471.351
551	0.099054	-0.000304	-13.293	1	467.903
552	0.097761	-0.001293	-13.584	1	464.537
553	0.097701	-0.000061	-13.222	1	461.004
554	0.095777	-0.001923	-13.856	1	457.614
555	0.095532	-0.000245	-13.603	1	453.895
556	0.094362	-0.001171	-13.845	1	450.265
557	0.094058	-0.000304	-13.626	1	446.494
558	0.093640	-0.000418	-13.463	1	442.794
559	0.093167	-0.000473	-13.327	1	439.142
560	0.093034	-0.000133	-13.004	1	435.523
561	0.091051	-0.001983	-13.679	1	432.030
562	0.090786	-0.000265	-13.440	1	428.186
563	0.090097	-0.000689	-13.426	1	424.423
564	0.089360	-0.000737	-13.440	1	420.637
565	0.089233	-0.000127	-13.122	1	416.814
566	0.089005	-0.000228	-12.851	1	413.112
567	0.088886	-0.000119	-12.513	1	409.509
568	0.088363	-0.000524	-12.387	1	406.043
569	0.087971	-0.000392	-12.187	1	402.607
570	0.087354	-0.000617	-12.105	1	399.240
571	0.086603	-0.000751	-12.096	1	395.883
572	0.084588	-0.002015	-12.787	1	392.498
573	0.084400	-0.000188	-12.492	1	388.731
574	0.084032	-0.000368	-12.289	1	385.079
575	0.083604	-0.000428	-12.114	1	381.495
576	0.083452	-0.000152	-11.782	1	377.968
577	0.081148	-0.002304	-12.636	1	374.580
578	0.080520	-0.000628	-12.588	1	370.721
579	0.080327	-0.000193	-12.299	1	366.853
580	0.079923	-0.000404	-12.118	1	363.096
581	0.079079	-0.000844	-12.179	1	359.398
582	0.078495	-0.000584	-12.098	1	355.634
583	0.077718	-0.000777	-12.124	1	351.877
584	0.077266	-0.000452	-11.971	1	348.072
585	0.076908	-0.000358	-11.761	1	344.311
586	0.075001	-0.001907	-12.414	1	340.624
587	0.074183	-0.000818	-12.481	1	336.570
588	0.073193	-0.000989	-12.647	1	332.449
589	0.072476	-0.000718	-12.667	1	328.215
590	0.070988	-0.001487	-13.121	1	323.939
591	0.070292	-0.000697	-13.147	1	319.420
592	0.069766	-0.000526	-13.079	1	314.861
593	0.069664	-0.000101	-12.773	1	310.303
594	0.069475	-0.000190	-12.509	1	305.857
595	0.068786	-0.000689	-12.516	1	301.504
596	0.068506	-0.000280	-12.297	1	297.118
597	0.068124	-0.000382	-12.129	1	292.804
598	0.067837	-0.000287	-11.904	1	288.540
599	0.067084	-0.000754	-11.931	1	284.352
600	0.066537	-0.000546	-11.846	1	280.118
601	0.066069	-0.000468	-11.717	1	275.893
602	0.064666	-0.001403	-12.100	1	271.699
603	0.064187	-0.000479	-11.988	1	267.291
604	0.063517	-0.000670	-11.979	1	262.905
605	0.061822	-0.001696	-12.533	1	258.494
606	0.061189	-0.000633	-12.524	1	253.806
607	0.060701	-0.000488	-12.435	1	249.100
608	0.060701	-0.000000	-12.080	1	244.409
609	0.060701	-0.000000	-11.716	1	239.848
610	0.060701	-0.000000	-11.342	1	235.424
611	0.060701	-0.000000	-10.956	1	231.145
612	0.060701	-0.000000	-10.558	1	227.020
613	0.060701	-0.000000	-10.146	1	223.059
614	0.060701	-0.000000	-9.718	1	219.275
615	0.060701	-0.000000	-9.272	1	215.682
616	0.060701	-0.000000	-8.807	1	212.297
617	0.060701	-0.000000	-8.318	1	209.142
618	0.060701	-0.000000	-7.804	1	206.241
619	0.060701	-0.000000	-7.259	1	203.626
620	0.060701	-0.000000	-6.679	1	201.334
621	0.060701	-0.000000	-6.057	0.999998	199.413
622	0.060251	-0.000450	-5.639	0.999983	197.924
623	0.059974	-0.000277	-5.090	0.999806	196.735
624	0.059458	-0.000517	-4.631	0.998916	195.979
625	0.056746	-0.002712	-5.425	0.999954	195.612
626	0.055818	-0.000928	-5.256	0.999903	194.505
627	0.055185	-0.000633	-4.900	0.999592	193.513
628	0.052935	-0.002250	-5.514	0.999969	192.815
629	0.052860	-0.000076	-4.848	0.999503	191.518
630	0.051086	-0.001774	-5.198	0.999875	190.807
631	0.048883	-0.002203	-5.879	0.999995	189.724
632	0.048205	-0.000678	-5.647	0.999984	187.961
633	0.047356	-0.000849	-5.515	0.999969	186.360
634	0.046691	-0.000664	-5.254	0.999902	184.834
635	0.046532	-0.000159	-4.630	0.998912	183.515
636	0.044929	-0.001603	-4.942	0.999652	182.799
637	0.042573	-0.002356	-5.839	0.999994	181.708
638	0.042395	-0.000179	-5.298	0.999919	179.645
639	0.041253	-0.001142	-5.402	0.999949	178.071
640	0.038558	-0.002694	-6.667	1	176.327
641	0.036971	-0.001587	-7.250	1	173.262
642	0.036661	-0.000310	-6.942	1	169.603
643	0.035912	-0.000749	-6.940	1	166.138
644	0.034448	-0.001464	-7.476	1	162.596
645	0.033653	-0.000795	-7.559	1	158.519
646	0.033460	-0.000193	-7.204	1	154.302
647	0.033325	-0.000135	-6.783	1	150.307
648	0.032613	-0.000712	-6.765	1	146.600
649	0.030910	-0.001703	-7.492	1	142.829
650	0.029858	-0.001052	-7.790	1	138.372
651	0.029331	-0.000527	-7.720	1	133.625
652	0.029249	-0.000082	-7.319	1	128.875
653	0.028859	-0.000390	-7.122	1	124.366
654	0.028674	-0.000185	-6.764	1	119.946
655	0.028441	-0.000233	-6.419	1	115.744
656	0.028369	-0.000072	-5.932	0.999996	111.759
657	0.028022	-0.000347	-5.605	0.99998	108.126
658	0.027177	-0.000846	-5.618	0.999981	104.715
659	0.026670	-0.000507	-5.390	0.999946	101.200
660	0.025627	-0.001043	-5.542	0.999973	97.816
661	0.025026	-0.000600	-5.391	0.999946	94.188
662	0.024627	-0.000400	-5.081	0.999799	90.614
663	0.022809	-0.001818	-5.807	0.999993	87.253
664	0.021932	-0.000877	-5.916	0.999996	83.111
665	0.021762	-0.000170	-5.515	0.999969	78.806
666	0.021489	-0.000272	-5.156	0.999852	74.769
667	0.019572	-0.001917	-5.977	0.999997	70.975
668	0.019150	-0.000423	-5.789	0.999992	66.442
669	0.018835	-0.000314	-5.511	0.999969	62.011
670	0.018673	-0.000163	-5.105	0.999818	57.746
671	0.018335	-0.000338	-4.787	0.999378	53.741
672	0.017634	-0.000702	-4.692	0.999124	49.935
673	0.016922	-0.000712	-4.599	0.998792	46.147
674	0.016287	-0.000635	-4.450	0.998016	42.381
675	0.015628	-0.000659	-4.306	0.996876	38.685
676	0.015467	-0.000162	-3.822	0.987911	35.058
677	0.015267	-0.000200	-3.296	0.960187	31.759
678	0.015100	-0.000167	-2.654	0.878263	28.849
679	0.014080	-0.001020	-2.423	0.83222	26.512
680	0.012392	-0.001688	-2.630	0.873917	24.326
681	0.012042	-0.000350	-1.997	0.724835	21.759
682	0.010422	-0.001620	-2.104	0.754344	19.854
683	0.009070	-0.001352	-2.144	0.764815	17.640
684	0.008495	-0.000575	-1.627	0.614023	15.223
685	0.008429	-0.000065	-0.391	0.249658	13.350
686	0.006269	-0.002161	0.094	0.151606	14.870
687	0.003407	-0.002862	NA	NA	NA
688	0.002790	-0.000617	NA	NA	NA
689	0.002052	-0.000737	NA	NA	NA
690	0.001729	-0.000323	NA	NA	NA
691	0.000972	-0.000757	NA	NA	NA
692	0.000820	-0.000152	NA	NA	NA
693	0.000699	-0.000122	NA	NA	NA
694	0.000398	-0.000301	NA	NA	NA
695	0.000298	-0.000100	NA	NA	NA
