,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.001388118171960348,0.0023947835362417205,-1.288309277533944,263500.0,8462
1,I,left_arm,0.002551748291704281,0.004235088471092592,-1.2190079585440179,2192500.0,91789
2,I,center,0.0013031809152430115,0.0017302299310227882,-0.7569632489961196,7449000.0,84469
3,I,right_arm,0.003184388978417348,0.005047824011344867,-1.1321880480304682,12957500.0,123279
4,I,right_tip,0.0014413132571099501,0.0025460780117881948,-1.3283710366094432,14973717.0,3308
5,I,full,0.0019943657122484747,0.003032498888327515,-1.0499649579638823,7536217.0,311307
6,II,left_tip,0.00118732069298909,0.0027118657595247143,-1.72231236334826,153000.0,5579
7,II,left_arm,0.0051549384385543295,0.006551535114738803,-0.6538003800134603,2592500.0,195263
8,II,center,0.0015313100283718647,0.0021278600676768174,-0.859826319845876,8449500.0,102485
9,II,right_arm,0.003130765526568839,0.00505830297773138,-1.168679831042011,13314500.0,83891
10,II,right_tip,0.0014744530582045934,0.0026745818098801713,-1.3754578384073117,14944210.5,11723
11,II,full,0.002792399792763582,0.00386155521475635,-0.8491868644559338,7639710.5,398941
12,III,left_tip,0.0037684415459338073,0.006324401462834754,-1.239139151484675,247000.0,19371
13,III,left_arm,0.0035137823214096134,0.005050537496992141,-0.9331876937465645,2108000.0,108433
14,III,center,0.0014998079954653158,0.001854780729592125,-0.5869528383915048,7031000.0,82555
15,III,right_arm,0.0026114648508422387,0.003999072327554619,-1.0641375699437876,11778500.0,75186
16,III,right_tip,0.0013231711380255636,0.0023857219458251065,-1.3650698449920657,13500400.5,9119
17,III,full,0.0021849244491391707,0.0030750932826224485,-0.8878419985113628,6891900.5,294664
18,IV,left_tip,0.0017474824401724398,0.002463208939981694,-0.8907277861321755,360000.0,12123
19,IV,left_arm,0.0031058597949025065,0.004903557554383498,-1.1243649064753702,2308000.0,103756
20,IV,center,0.0018061503895359767,0.0021231066412573064,-0.4578669371187634,8433000.0,130417
21,IV,right_arm,0.002553902119173935,0.004277120728358161,-1.2356497681335465,14841000.0,104746
22,IV,right_tip,0.0051268759267319814,0.005270586281788677,-0.08361117743292575,17102914.5,26629
23,IV,full,0.002317015790396869,0.003175025708665036,-0.82883750004188,8746914.5,377671
24,V,left_tip,0.010261143286734982,0.010313018233843427,-0.015425465964458917,321500.0,41096
25,V,left_arm,0.006547515883182266,0.007683008183661339,-0.45328740677441137,3270000.0,248293
26,V,center,0.0041212596175529675,0.004316034635782414,-0.13841133678848996,11223500.0,302432
27,V,right_arm,0.008295605573570454,0.008841724807363659,-0.18943846535595923,18443500.0,209557
28,V,right_tip,0.0067234866013264685,0.006078152350485298,0.3255565326496595,20630590.0,23060
29,V,full,0.005603316788630779,0.006048193184121549,-0.22560151715340848,10462090.0,824439
30,X,left_tip,0.0015941645166602058,0.0024379114954811943,-1.0606431360429702,286000.0,8901
31,X,left_arm,0.0021294214469794034,0.0030258727201169723,-0.9086233962474537,3354500.0,113196
32,X,center,0.0019310466322175366,0.0027281110358555235,-0.8960688173433646,9308500.0,116136
33,X,right_arm,0.0024390125106802797,0.003779598197507072,-1.0878129192902093,14448500.0,99793
34,X,right_tip,0.0013831752571364007,0.0025975816547079774,-1.4335388261273867,17067971.0,22491
35,X,full,0.00205627619888062,0.003035533714695553,-0.989432423665582,8859471.0,360517
