N	eigenvalue	difference	twstat	p-value	effect.n
53	1.813467	-0.005939	-2.566	0.861914	1076.320
54	1.788771	-0.024696	-3.572	0.977963	1079.286
55	1.783370	-0.005401	-3.271	0.958102	1081.970
56	1.782654	-0.000717	-2.637	0.875222	1084.761
57	1.764654	-0.018000	-3.203	0.952093	1087.764
58	1.752704	-0.011950	-3.362	0.965183	1090.612
59	1.733327	-0.019377	-4.058	0.993555	1093.431
60	1.727549	-0.005778	-3.806	0.987433	1096.056
61	1.713859	-0.013691	-4.120	0.994579	1098.774
62	1.702126	-0.011733	-4.304	0.996861	1101.414
63	1.694379	-0.007747	-4.208	0.995807	1104.013
64	1.692029	-0.002350	-3.717	0.984351	1106.659
65	1.672083	-0.019946	-4.511	0.998373	1109.473
66	1.669489	-0.002594	-4.047	0.993349	1112.059
67	1.667815	-0.001673	-3.504	0.974346	1114.805
68	1.657629	-0.010186	-3.586	0.978654	1117.740
69	1.642560	-0.015069	-4.041	0.993244	1120.669
70	1.636742	-0.005819	-3.814	0.987671	1123.471
71	1.632613	-0.004129	-3.454	0.971385	1126.364
72	1.615958	-0.016655	-4.047	0.99335	1129.391
73	1.612405	-0.003553	-3.652	0.981704	1132.246
74	1.596715	-0.015689	-4.189	0.995566	1135.248
75	1.593697	-0.003018	-3.759	0.985856	1138.094
76	1.568575	-0.025122	-5.051	0.999773	1141.100
77	1.556396	-0.012179	-5.366	0.99994	1143.701
78	1.554911	-0.001485	-4.846	0.999499	1146.217
79	1.550051	-0.004860	-4.583	0.998722	1148.917
80	1.546744	-0.003307	-4.191	0.995588	1151.722
81	1.535101	-0.011643	-4.462	0.99809	1154.675
82	1.529643	-0.005458	-4.244	0.996227	1157.556
83	1.528359	-0.001284	-3.682	0.982966	1160.529
84	1.518521	-0.009838	-3.808	0.987487	1163.713
85	1.504672	-0.013848	-4.272	0.996533	1166.875
86	1.501247	-0.003425	-3.890	0.989848	1169.898
87	1.484243	-0.017004	-4.631	0.998917	1173.072
88	1.481980	-0.002263	-4.163	0.995219	1176.010
89	1.473346	-0.008635	-4.222	0.995973	1179.130
90	1.465939	-0.007407	-4.182	0.995466	1182.249
91	1.461095	-0.004844	-3.925	0.990749	1185.403
92	1.449815	-0.011280	-4.216	0.995906	1188.669
93	1.438002	-0.011812	-4.566	0.998647	1191.852
94	1.434209	-0.003793	-4.234	0.996122	1194.931
95	1.415009	-0.019200	-5.240	0.999896	1198.149
96	1.405559	-0.009450	-5.424	0.999954	1201.026
97	1.395798	-0.009762	-5.645	0.999983	1203.855
98	1.391279	-0.004519	-5.411	0.999951	1206.623
99	1.385244	-0.006035	-5.308	0.999922	1209.493
100	1.382008	-0.003236	-4.954	0.999668	1212.417
101	1.380010	-0.001998	-4.481	0.998208	1215.490
102	1.363842	-0.016168	-5.282	0.999913	1218.757
103	1.346391	-0.017451	-6.227	0.999999	1221.749
104	1.343501	-0.002890	-5.869	0.999995	1224.411
105	1.337495	-0.006006	-5.791	0.999992	1227.220
106	1.328649	-0.008846	-5.977	0.999997	1230.076
107	1.322912	-0.005737	-5.882	0.999995	1232.881
108	1.305231	-0.017681	-6.904	1	1235.738
109	1.296970	-0.008261	-7.073	1	1238.231
110	1.295497	-0.001473	-6.609	1	1240.675
111	1.290447	-0.005050	-6.474	1	1243.308
112	1.286827	-0.003620	-6.201	0.999999	1246.006
113	1.274749	-0.012078	-6.735	1	1248.825
114	1.272274	-0.002475	-6.362	1	1251.457
115	1.264929	-0.007345	-6.452	1	1254.247
116	1.258224	-0.006706	-6.486	1	1257.019
117	1.255767	-0.002456	-6.108	0.999999	1259.795
118	1.241844	-0.013924	-6.851	1	1262.735
119	1.237386	-0.004457	-6.682	1	1265.402
120	1.230941	-0.006445	-6.708	1	1268.151
121	1.226314	-0.004627	-6.556	1	1270.906
122	1.211598	-0.014716	-7.417	1	1273.738
123	1.205524	-0.006074	-7.432	1	1276.245
124	1.198064	-0.007460	-7.591	1	1278.761
125	1.195110	-0.002954	-7.298	1	1281.227
126	1.186199	-0.008911	-7.610	1	1283.825
127	1.178399	-0.007800	-7.819	1	1286.312
128	1.168745	-0.009654	-8.229	1	1288.729
129	1.165542	-0.003202	-7.982	1	1290.995
130	1.154770	-0.010773	-8.521	1	1293.373
131	1.153363	-0.001407	-8.095	1	1295.546
132	1.149136	-0.004227	-7.957	1	1297.903
133	1.148163	-0.000973	-7.473	1	1300.330
134	1.144177	-0.003986	-7.299	1	1302.969
135	1.139272	-0.004905	-7.220	1	1305.697
136	1.129832	-0.009439	-7.630	1	1308.473
137	1.124866	-0.004966	-7.572	1	1311.092
138	1.110823	-0.014043	-8.500	1	1313.751
139	1.108250	-0.002573	-8.205	1	1316.033
140	1.095554	-0.012696	-9.014	1	1318.452
141	1.094074	-0.001481	-8.613	1	1320.543
142	1.090368	-0.003706	-8.450	1	1322.813
143	1.087145	-0.003223	-8.230	1	1325.165
144	1.083872	-0.003274	-8.013	1	1327.623
145	1.075865	-0.008007	-8.324	1	1330.188
146	1.068761	-0.007104	-8.544	1	1332.633
147	1.063652	-0.005109	-8.547	1	1334.994
148	1.057555	-0.006097	-8.665	1	1337.367
149	1.055055	-0.002501	-8.377	1	1339.700
150	1.044460	-0.010594	-9.014	1	1342.172
151	1.033581	-0.010879	-9.704	1	1344.376
152	1.032110	-0.001471	-9.324	1	1346.288
153	1.022038	-0.010072	-9.938	1	1348.375
154	1.012249	-0.009789	-10.537	1	1350.202
155	1.003504	-0.008745	-11.032	1	1351.774
156	0.997647	-0.005857	-11.201	1	1353.138
157	0.995447	-0.002200	-10.943	1	1354.434
158	0.987930	-0.007517	-11.312	1	1355.845
159	0.979299	-0.008631	-11.826	1	1357.099
160	0.971267	-0.008033	-12.283	1	1358.134
161	0.963803	-0.007463	-12.684	1	1358.974
162	0.957430	-0.006373	-12.965	1	1359.642
163	0.951234	-0.006197	-13.233	1	1360.190
164	0.942030	-0.009204	-13.874	1	1360.622
165	0.939412	-0.002618	-13.728	1	1360.780
166	0.937574	-0.001838	-13.486	1	1360.997
167	0.935814	-0.001760	-13.230	1	1361.312
168	0.931463	-0.004350	-13.288	1	1361.736
169	0.929975	-0.001488	-12.996	1	1362.131
170	0.923249	-0.006727	-13.348	1	1362.651
171	0.919302	-0.003947	-13.363	1	1363.016
172	0.913712	-0.005590	-13.586	1	1363.370
173	0.908615	-0.005097	-13.754	1	1363.624
174	0.903547	-0.005068	-13.924	1	1363.801
175	0.899170	-0.004377	-14.012	1	1363.900
176	0.893234	-0.005936	-14.300	1	1363.955
177	0.889800	-0.003434	-14.279	1	1363.879
178	0.881764	-0.008036	-14.844	1	1363.807
179	0.876473	-0.005291	-15.073	1	1363.482
180	0.874554	-0.001919	-14.878	1	1363.050
181	0.872539	-0.002015	-14.691	1	1362.696
182	0.864220	-0.008319	-15.313	1	1362.417
183	0.861768	-0.002452	-15.193	1	1361.858
184	0.857671	-0.004096	-15.284	1	1361.343
185	0.857404	-0.000267	-14.881	1	1360.779
186	0.854856	-0.002548	-14.768	1	1360.385
187	0.849544	-0.005312	-15.015	1	1360.033
188	0.844899	-0.004645	-15.181	1	1359.564
189	0.836871	-0.008029	-15.795	1	1359.012
190	0.834888	-0.001982	-15.629	1	1358.178
191	0.832785	-0.002103	-15.476	1	1357.407
192	0.831638	-0.001148	-15.195	1	1356.695
193	0.826165	-0.005473	-15.483	1	1356.099
194	0.824605	-0.001560	-15.258	1	1355.364
195	0.818252	-0.006353	-15.668	1	1354.721
196	0.817259	-0.000992	-15.372	1	1353.882
197	0.815274	-0.001985	-15.204	1	1353.167
198	0.813026	-0.002248	-15.069	1	1352.520
199	0.807701	-0.005325	-15.347	1	1351.925
200	0.800513	-0.007189	-15.884	1	1351.191
201	0.799041	-0.001472	-15.659	1	1350.200
202	0.796308	-0.002733	-15.602	1	1349.300
203	0.794086	-0.002222	-15.475	1	1348.416
204	0.793071	-0.001015	-15.182	1	1347.579
205	0.791775	-0.001295	-14.922	1	1346.869
206	0.787292	-0.004483	-15.096	1	1346.272
207	0.779971	-0.007321	-15.665	1	1345.582
208	0.776118	-0.003853	-15.770	1	1344.611
209	0.771370	-0.004748	-16.002	1	1343.578
210	0.770231	-0.001139	-15.738	1	1342.423
211	0.767229	-0.003002	-15.730	1	1341.379
212	0.765028	-0.002201	-15.611	1	1340.327
213	0.759307	-0.005721	-15.984	1	1339.319
214	0.756654	-0.002653	-15.935	1	1338.120
215	0.751409	-0.005245	-16.250	1	1336.930
216	0.749337	-0.002072	-16.126	1	1335.576
217	0.747253	-0.002083	-16.003	1	1334.266
218	0.740373	-0.006880	-16.557	1	1333.002
219	0.739755	-0.000618	-16.235	1	1331.457
220	0.735045	-0.004710	-16.490	1	1330.051
221	0.734285	-0.000761	-16.188	1	1328.506
222	0.731641	-0.002643	-16.150	1	1327.093
223	0.727064	-0.004577	-16.389	1	1325.683
224	0.721356	-0.005708	-16.797	1	1324.141
225	0.718178	-0.003178	-16.850	1	1322.384
226	0.714403	-0.003775	-16.992	1	1320.584
227	0.712868	-0.001535	-16.813	1	1318.698
228	0.711751	-0.001116	-16.572	1	1316.882
229	0.708634	-0.003117	-16.616	1	1315.167
230	0.704244	-0.004390	-16.849	1	1313.413
231	0.702579	-0.001665	-16.689	1	1311.526
232	0.700486	-0.002094	-16.590	1	1309.701
233	0.695229	-0.005257	-16.953	1	1307.907
234	0.693804	-0.001425	-16.763	1	1305.914
235	0.691179	-0.002625	-16.746	1	1303.997
236	0.686768	-0.004411	-16.993	1	1302.071
237	0.681883	-0.004885	-17.316	1	1300.001
238	0.681011	-0.000871	-17.053	1	1297.752
239	0.678179	-0.002833	-17.076	1	1295.614
240	0.675241	-0.002938	-17.116	1	1293.444
241	0.673313	-0.001928	-17.008	1	1291.235
242	0.669102	-0.004211	-17.239	1	1289.059
243	0.665639	-0.003463	-17.364	1	1286.747
244	0.661838	-0.003801	-17.543	1	1284.351
245	0.661082	-0.000756	-17.270	1	1281.843
246	0.657444	-0.003638	-17.426	1	1279.451
247	0.657092	-0.000352	-17.090	1	1276.960
248	0.656262	-0.000830	-16.821	1	1274.618
249	0.655176	-0.001086	-16.586	1	1272.394
250	0.651011	-0.004164	-16.814	1	1270.272
251	0.646516	-0.004496	-17.098	1	1268.009
252	0.645259	-0.001257	-16.896	1	1265.577
253	0.644568	-0.000691	-16.604	1	1263.228
254	0.642070	-0.002498	-16.584	1	1261.011
255	0.641122	-0.000948	-16.326	1	1258.784
256	0.637074	-0.004048	-16.540	1	1256.673
257	0.636295	-0.000779	-16.257	1	1254.425
258	0.632774	-0.003521	-16.391	1	1252.309
259	0.628277	-0.004498	-16.680	1	1250.097
260	0.625519	-0.002758	-16.708	1	1247.706
261	0.619012	-0.006507	-17.317	1	1245.277
262	0.618882	-0.000130	-16.951	1	1242.496
263	0.616129	-0.002753	-16.986	1	1239.888
264	0.614044	-0.002085	-16.918	1	1237.236
265	0.610600	-0.003443	-17.062	1	1234.597
266	0.607524	-0.003076	-17.153	1	1231.854
267	0.605621	-0.001904	-17.062	1	1229.037
268	0.601732	-0.003889	-17.283	1	1226.244
269	0.600370	-0.001361	-17.111	1	1223.305
270	0.598184	-0.002187	-17.067	1	1220.434
271	0.594929	-0.003255	-17.192	1	1217.561
272	0.592112	-0.002817	-17.250	1	1214.593
273	0.591213	-0.000899	-17.008	1	1211.566
274	0.588191	-0.003022	-17.098	1	1208.647
275	0.585972	-0.002219	-17.063	1	1205.650
276	0.584800	-0.001172	-16.862	1	1202.646
277	0.583152	-0.001648	-16.734	1	1199.728
278	0.578523	-0.004628	-17.079	1	1196.855
279	0.577291	-0.001233	-16.890	1	1193.760
280	0.573282	-0.004009	-17.142	1	1190.743
281	0.568632	-0.004650	-17.503	1	1187.556
282	0.566906	-0.001726	-17.403	1	1184.136
283	0.565449	-0.001457	-17.258	1	1180.743
284	0.561647	-0.003802	-17.489	1	1177.402
285	0.558577	-0.003070	-17.608	1	1173.901
286	0.556536	-0.002040	-17.564	1	1170.302
287	0.554268	-0.002268	-17.556	1	1166.699
288	0.554054	-0.000214	-17.217	1	1163.069
289	0.552085	-0.001969	-17.156	1	1159.602
290	0.550118	-0.001967	-17.095	1	1156.140
291	0.546379	-0.003740	-17.321	1	1152.682
292	0.545508	-0.000871	-17.086	1	1149.063
293	0.544686	-0.000822	-16.839	1	1145.548
294	0.543212	-0.001473	-16.694	1	1142.148
295	0.538351	-0.004862	-17.100	1	1138.802
296	0.536632	-0.001718	-17.001	1	1135.184
297	0.535502	-0.001130	-16.805	1	1131.592
298	0.532531	-0.002971	-16.908	1	1128.084
299	0.530707	-0.001824	-16.826	1	1124.482
300	0.528732	-0.001975	-16.767	1	1120.897
301	0.522822	-0.005910	-17.356	1	1117.314
302	0.522382	-0.000440	-17.057	1	1113.346
303	0.517203	-0.005179	-17.534	1	1109.522
304	0.514100	-0.003102	-17.679	1	1105.379
305	0.511479	-0.002621	-17.748	1	1101.117
306	0.509832	-0.001647	-17.658	1	1096.779
307	0.506891	-0.002942	-17.781	1	1092.459
308	0.506603	-0.000288	-17.467	1	1088.030
309	0.504861	-0.001742	-17.390	1	1083.752
310	0.502600	-0.002261	-17.397	1	1079.484
311	0.500203	-0.002397	-17.429	1	1075.176
312	0.497711	-0.002492	-17.477	1	1070.812
313	0.496785	-0.000926	-17.267	1	1066.383
314	0.496142	-0.000643	-17.006	1	1062.044
315	0.494890	-0.001252	-16.841	1	1057.828
316	0.493006	-0.001884	-16.780	1	1053.676
317	0.492536	-0.000470	-16.482	1	1049.526
318	0.490670	-0.001866	-16.412	1	1045.525
319	0.488380	-0.002291	-16.412	1	1041.531
320	0.487511	-0.000868	-16.175	1	1037.499
321	0.483287	-0.004224	-16.497	1	1033.582
322	0.480142	-0.003145	-16.645	1	1029.420
323	0.478679	-0.001463	-16.515	1	1025.124
324	0.477546	-0.001133	-16.327	1	1020.872
325	0.476552	-0.000994	-16.112	1	1016.702
326	0.474526	-0.002026	-16.068	1	1012.632
327	0.469316	-0.005210	-16.561	1	1008.552
328	0.467663	-0.001653	-16.465	1	1004.110
329	0.466749	-0.000914	-16.243	1	999.689
330	0.464074	-0.002675	-16.314	1	995.373
331	0.463102	-0.000972	-16.100	1	990.969
332	0.461248	-0.001854	-16.031	1	986.665
333	0.460517	-0.000731	-15.771	1	982.365
334	0.457912	-0.002605	-15.825	1	978.199
335	0.452186	-0.005726	-16.411	1	973.954
336	0.450263	-0.001923	-16.365	1	969.274
337	0.449245	-0.001018	-16.163	1	964.581
338	0.446554	-0.002692	-16.244	1	959.980
339	0.445469	-0.001085	-16.053	1	955.280
340	0.445088	-0.000381	-15.738	1	950.666
341	0.444125	-0.000963	-15.517	1	946.223
342	0.441131	-0.002995	-15.638	1	941.888
343	0.440313	-0.000818	-15.391	1	937.425
344	0.435600	-0.004713	-15.807	1	933.089
345	0.435200	-0.000400	-15.493	1	928.418
346	0.432839	-0.002361	-15.510	1	923.919
347	0.431302	-0.001537	-15.386	1	919.363
348	0.429309	-0.001993	-15.339	1	914.848
349	0.426606	-0.002703	-15.414	1	910.320
350	0.423169	-0.003438	-15.618	1	905.691
351	0.421888	-0.001280	-15.456	1	900.869
352	0.419872	-0.002016	-15.418	1	896.115
353	0.418895	-0.000977	-15.201	1	891.339
354	0.416836	-0.002059	-15.166	1	886.672
355	0.414336	-0.002500	-15.208	1	881.981
356	0.412954	-0.001382	-15.058	1	877.210
357	0.411481	-0.001473	-14.921	1	872.500
358	0.411072	-0.000409	-14.597	1	867.840
359	0.410092	-0.000980	-14.365	1	863.373
360	0.409634	-0.000458	-14.037	1	859.033
361	0.406222	-0.003413	-14.216	1	854.896
362	0.402921	-0.003301	-14.381	1	850.569
363	0.401232	-0.001689	-14.270	1	846.062
364	0.398331	-0.002901	-14.369	1	841.588
365	0.398137	-0.000194	-13.999	1	836.983
366	0.395192	-0.002945	-14.102	1	832.617
367	0.392705	-0.002487	-14.128	1	828.116
368	0.387391	-0.005314	-14.651	1	823.539
369	0.383768	-0.003623	-14.893	1	818.496
370	0.378201	-0.005567	-15.483	1	813.211
371	0.377968	-0.000234	-15.153	1	807.425
372	0.375234	-0.002733	-15.254	1	801.831
373	0.372586	-0.002649	-15.343	1	796.105
374	0.371664	-0.000921	-15.132	1	790.256
375	0.369136	-0.002528	-15.199	1	784.509
376	0.368206	-0.000931	-14.988	1	778.654
377	0.366275	-0.001931	-14.948	1	772.903
378	0.365061	-0.001214	-14.782	1	767.125
379	0.363485	-0.001576	-14.677	1	761.417
380	0.362849	-0.000636	-14.404	1	755.732
381	0.358813	-0.004036	-14.722	1	750.203
382	0.357612	-0.001201	-14.551	1	744.363
383	0.353304	-0.004308	-14.921	1	738.597
384	0.349720	-0.003583	-15.175	1	732.481
385	0.346662	-0.003059	-15.343	1	726.110
386	0.345850	-0.000812	-15.123	1	719.554
387	0.344729	-0.001121	-14.953	1	713.105
388	0.341693	-0.003035	-15.113	1	706.726
389	0.339585	-0.002109	-15.116	1	700.165
390	0.338166	-0.001419	-15.000	1	693.542
391	0.337275	-0.000891	-14.790	1	686.947
392	0.335982	-0.001293	-14.646	1	680.453
393	0.333321	-0.002661	-14.735	1	674.010
394	0.332187	-0.001134	-14.564	1	667.435
395	0.330698	-0.001489	-14.450	1	660.933
396	0.329303	-0.001396	-14.317	1	654.457
397	0.327573	-0.001730	-14.240	1	648.023
398	0.326617	-0.000955	-14.029	1	641.586
399	0.325068	-0.001549	-13.914	1	635.255
400	0.324214	-0.000855	-13.679	1	628.952
401	0.321732	-0.002481	-13.716	1	622.777
402	0.318936	-0.002796	-13.809	1	616.503
403	0.317658	-0.001278	-13.646	1	610.085
404	0.314040	-0.003618	-13.878	1	603.735
405	0.310975	-0.003065	-14.023	1	597.126
406	0.310097	-0.000878	-13.801	1	590.334
407	0.309299	-0.000798	-13.560	1	583.655
408	0.308689	-0.000610	-13.281	1	577.108
409	0.306100	-0.002589	-13.330	1	570.725
410	0.304577	-0.001523	-13.201	1	564.230
411	0.301745	-0.002832	-13.291	1	557.774
412	0.300738	-0.001007	-13.076	1	551.172
413	0.299840	-0.000898	-12.838	1	544.682
414	0.298346	-0.001494	-12.693	1	538.324
415	0.297376	-0.000969	-12.457	1	532.020
416	0.296385	-0.000991	-12.219	1	525.849
417	0.295325	-0.001060	-11.985	1	519.817
418	0.293588	-0.001737	-11.858	1	513.921
419	0.289437	-0.004151	-12.131	1	508.065
420	0.287645	-0.001792	-12.020	1	501.877
421	0.284049	-0.003596	-12.207	1	495.712
422	0.283742	-0.000307	-11.855	1	489.298
423	0.282498	-0.001245	-11.647	1	483.127
424	0.278417	-0.004081	-11.904	1	477.070
425	0.277624	-0.000793	-11.626	1	470.691
426	0.276261	-0.001363	-11.435	1	464.490
427	0.273735	-0.002526	-11.429	1	458.388
428	0.271246	-0.002489	-11.418	1	452.207
429	0.270666	-0.000579	-11.094	1	445.951
430	0.266549	-0.004117	-11.341	1	439.924
431	0.266530	-0.000019	-10.925	1	433.570
432	0.264207	-0.002323	-10.873	1	427.536
433	0.263369	-0.000838	-10.577	1	421.464
434	0.261488	-0.001880	-10.441	1	415.601
435	0.257331	-0.004157	-10.673	1	409.785
436	0.254763	-0.002568	-10.656	1	403.638
437	0.252730	-0.002033	-10.553	1	397.416
438	0.251613	-0.001117	-10.298	1	391.205
439	0.249865	-0.001748	-10.137	1	385.163
440	0.244126	-0.005739	-10.616	1	379.193
441	0.241285	-0.002841	-10.647	1	372.631
442	0.238673	-0.002611	-10.644	1	365.945
443	0.235356	-0.003318	-10.755	1	359.171
444	0.231009	-0.004347	-11.035	1	352.196
445	0.230973	-0.000036	-10.640	1	344.868
446	0.227123	-0.003850	-10.834	1	337.833
447	0.225142	-0.001981	-10.742	1	330.525
448	0.223338	-0.001804	-10.620	1	323.222
449	0.221358	-0.001981	-10.521	1	315.952
450	0.219707	-0.001651	-10.368	1	308.693
451	0.219473	-0.000234	-9.993	1	301.496
452	0.218315	-0.001157	-9.746	1	294.579
453	0.217286	-0.001029	-9.470	1	287.818
454	0.215067	-0.002220	-9.364	1	281.245
455	0.211360	-0.003706	-9.478	1	274.684
456	0.210508	-0.000852	-9.170	1	267.908
457	0.208245	-0.002263	-9.060	1	261.354
458	0.205721	-0.002524	-8.984	1	254.817
459	0.203159	-0.002562	-8.912	1	248.257
460	0.202490	-0.000669	-8.560	1	241.674
461	0.201583	-0.000907	-8.227	1	235.367
462	0.199240	-0.002343	-8.086	1	229.325
463	0.197476	-0.001764	-7.855	1	223.329
464	0.196076	-0.001401	-7.560	1	217.486
465	0.193948	-0.002127	-7.354	1	211.875
466	0.192002	-0.001946	-7.110	1	206.393
467	0.187901	-0.004101	-7.161	1	201.090
468	0.184857	-0.003044	-7.068	1	195.584
469	0.181928	-0.002929	-6.955	1	190.062
470	0.177524	-0.004404	-7.047	1	184.548
471	0.172130	-0.005394	-7.289	1	178.776
472	0.170058	-0.002072	-7.082	1	172.569
473	0.169738	-0.000320	-6.617	1	166.489
474	0.167163	-0.002575	-6.435	1	160.871
475	0.166660	-0.000503	-5.953	0.999997	155.351
476	0.164478	-0.002183	-5.665	0.999985	150.355
477	0.162938	-0.001540	-5.263	0.999906	145.624
478	0.162702	-0.000236	-4.639	0.998947	141.356
479	0.154117	-0.008585	-5.117	0.999826	137.990
480	0.148585	-0.005532	-5.239	0.999895	133.581
481	0.143626	-0.004959	-5.302	0.99992	128.770
482	0.135050	-0.008575	-5.893	0.999995	123.657
483	0.132415	-0.002636	-5.712	0.999988	117.454
484	0.129149	-0.003266	-5.604	0.99998	111.353
485	0.125845	-0.003304	-5.494	0.999966	105.244
486	0.121542	-0.004304	-5.512	0.999969	99.134
487	0.120567	-0.000975	-5.089	0.999805	92.848
488	0.119586	-0.000981	-4.628	0.998904	87.013
489	0.116995	-0.002590	-4.325	0.997057	81.713
490	0.112426	-0.004569	-4.245	0.996242	76.710
491	0.106648	-0.005778	-4.318	0.996989	71.626
492	0.105308	-0.001340	-3.841	0.98848	66.206
493	0.099852	-0.005456	-3.817	0.987777	61.392
494	0.099246	-0.000606	-3.188	0.950703	56.381
495	0.097003	-0.002242	-2.638	0.875461	52.340
496	0.088734	-0.008269	-2.730	0.891557	49.290
497	0.076500	-0.012234	-3.427	0.969665	45.654
498	0.074814	-0.001685	-2.934	0.921951	40.183
499	0.071845	-0.002970	-2.503	0.849265	35.411
500	0.069503	-0.002341	-1.874	0.689406	31.272
501	0.064543	-0.004960	NA	NA	NA
502	0.051073	-0.013470	NA	NA	NA
503	0.040469	-0.010603	NA	NA	NA
504	0.038601	-0.001869	NA	NA	NA
505	0.028577	-0.010024	NA	NA	NA
506	0.027491	-0.001086	NA	NA	NA
507	0.023794	-0.003698	NA	NA	NA
508	0.005113	-0.018680	NA	NA	NA
509	0.000287	-0.004827	NA	NA	NA
