N	eigenvalue	difference	twstat	p-value	effect.n
189	0.716327	-0.001379	-14.777	1	1192.483
190	0.712467	-0.003860	-14.848	1	1190.508
191	0.707581	-0.004886	-15.056	1	1188.461
192	0.703151	-0.004429	-15.211	1	1186.254
193	0.697706	-0.005445	-15.504	1	1183.919
194	0.693697	-0.004009	-15.616	1	1181.370
195	0.690498	-0.003199	-15.626	1	1178.719
196	0.688189	-0.002309	-15.519	1	1176.032
197	0.684438	-0.003751	-15.602	1	1173.383
198	0.680694	-0.003744	-15.687	1	1170.651
199	0.679280	-0.001415	-15.466	1	1167.833
200	0.673272	-0.006007	-15.852	1	1165.127
201	0.667186	-0.006087	-16.258	1	1162.140
202	0.663100	-0.004085	-16.408	1	1158.859
203	0.662186	-0.000915	-16.138	1	1155.450
204	0.660101	-0.002085	-16.019	1	1152.179
205	0.656383	-0.003718	-16.118	1	1148.952
206	0.653469	-0.002913	-16.113	1	1145.626
207	0.650621	-0.002848	-16.099	1	1142.269
208	0.645902	-0.004719	-16.338	1	1138.886
209	0.643033	-0.002869	-16.334	1	1135.313
210	0.641099	-0.001935	-16.204	1	1131.706
211	0.638444	-0.002655	-16.170	1	1128.148
212	0.634438	-0.004006	-16.319	1	1124.576
213	0.631581	-0.002857	-16.317	1	1120.869
214	0.631200	-0.000381	-15.979	1	1117.126
215	0.627492	-0.003708	-16.087	1	1113.571
216	0.623824	-0.003668	-16.194	1	1109.905
217	0.622951	-0.000873	-15.921	1	1106.131
218	0.620529	-0.002422	-15.856	1	1102.502
219	0.616760	-0.003769	-15.975	1	1098.879
220	0.615286	-0.001474	-15.782	1	1095.136
221	0.610641	-0.004645	-16.022	1	1091.487
222	0.606277	-0.004364	-16.229	1	1087.634
223	0.600770	-0.005507	-16.600	1	1083.600
224	0.600070	-0.000700	-16.317	1	1079.275
225	0.596733	-0.003337	-16.392	1	1075.100
226	0.593617	-0.003116	-16.440	1	1070.833
227	0.592705	-0.000913	-16.185	1	1066.491
228	0.588401	-0.004304	-16.394	1	1062.282
229	0.585819	-0.002582	-16.371	1	1057.887
230	0.583951	-0.001868	-16.249	1	1053.465
231	0.583127	-0.000824	-15.980	1	1049.085
232	0.580851	-0.002276	-15.907	1	1044.848
233	0.577108	-0.003743	-16.038	1	1040.619
234	0.573763	-0.003345	-16.118	1	1036.254
235	0.572453	-0.001309	-15.916	1	1031.789
236	0.570584	-0.001869	-15.789	1	1027.422
237	0.568218	-0.002366	-15.729	1	1023.101
238	0.565428	-0.002790	-15.728	1	1018.777
239	0.560519	-0.004909	-16.025	1	1014.409
240	0.559308	-0.001211	-15.811	1	1009.782
241	0.555866	-0.003442	-15.906	1	1005.262
242	0.553497	-0.002369	-15.854	1	1000.627
243	0.548531	-0.004966	-16.166	1	995.983
244	0.548062	-0.000469	-15.854	1	991.066
245	0.546640	-0.001422	-15.669	1	986.327
246	0.540634	-0.006007	-16.127	1	981.674
247	0.538431	-0.002202	-16.060	1	976.639
248	0.537603	-0.000828	-15.799	1	971.604
249	0.535704	-0.001899	-15.684	1	966.709
250	0.535226	-0.000478	-15.367	1	961.851
251	0.531737	-0.003489	-15.467	1	957.179
252	0.527976	-0.003761	-15.610	1	952.381
253	0.525808	-0.002168	-15.532	1	947.425
254	0.521833	-0.003975	-15.708	1	942.477
255	0.520756	-0.001076	-15.480	1	937.345
256	0.519129	-0.001628	-15.324	1	932.333
257	0.518034	-0.001095	-15.091	1	927.387
258	0.516044	-0.001991	-14.979	1	922.568
259	0.512710	-0.003333	-15.057	1	917.783
260	0.510690	-0.002021	-14.950	1	912.883
261	0.507795	-0.002894	-14.967	1	908.014
262	0.502886	-0.004909	-15.271	1	903.076
263	0.501282	-0.001604	-15.113	1	897.846
264	0.497733	-0.003549	-15.230	1	892.683
265	0.495691	-0.002042	-15.135	1	887.374
266	0.493567	-0.002124	-15.051	1	882.082
267	0.493006	-0.000561	-14.742	1	876.801
268	0.489336	-0.003670	-14.870	1	871.709
269	0.486531	-0.002805	-14.879	1	866.456
270	0.484960	-0.001571	-14.713	1	861.138
271	0.482601	-0.002358	-14.656	1	855.895
272	0.479530	-0.003071	-14.701	1	850.640
273	0.476983	-0.002548	-14.672	1	845.290
274	0.475183	-0.001800	-14.537	1	839.902
275	0.473763	-0.001420	-14.345	1	834.565
276	0.470204	-0.003559	-14.455	1	829.327
277	0.468789	-0.001414	-14.262	1	823.936
278	0.465234	-0.003555	-14.372	1	818.644
279	0.463732	-0.001503	-14.191	1	813.198
280	0.463218	-0.000513	-13.864	1	807.842
281	0.460265	-0.002953	-13.880	1	802.703
282	0.458545	-0.001720	-13.720	1	797.486
283	0.452111	-0.006434	-14.233	1	792.345
284	0.446142	-0.005969	-14.694	1	786.693
285	0.442493	-0.003649	-14.835	1	780.585
286	0.441516	-0.000977	-14.598	1	774.294
287	0.438013	-0.003502	-14.717	1	768.136
288	0.435998	-0.002015	-14.627	1	761.813
289	0.433535	-0.002463	-14.599	1	755.498
290	0.430669	-0.002867	-14.629	1	749.140
291	0.428941	-0.001728	-14.498	1	742.690
292	0.426445	-0.002495	-14.474	1	736.283
293	0.426251	-0.000194	-14.122	1	729.829
294	0.423783	-0.002468	-14.085	1	723.608
295	0.421318	-0.002465	-14.048	1	717.349
296	0.419542	-0.001776	-13.913	1	711.052
297	0.417103	-0.002439	-13.869	1	704.802
298	0.411884	-0.005219	-14.220	1	698.520
299	0.410278	-0.001606	-14.068	1	691.860
300	0.406048	-0.004230	-14.285	1	685.260
301	0.402214	-0.003834	-14.452	1	678.402
302	0.400775	-0.001439	-14.285	1	671.331
303	0.397650	-0.003125	-14.352	1	664.332
304	0.395161	-0.002489	-14.332	1	657.204
305	0.393724	-0.001437	-14.165	1	650.024
306	0.392994	-0.000730	-13.894	1	642.916
307	0.391988	-0.001006	-13.656	1	635.970
308	0.387754	-0.004234	-13.863	1	629.161
309	0.385366	-0.002388	-13.819	1	622.095
310	0.384704	-0.000662	-13.534	1	614.994
311	0.382805	-0.001899	-13.414	1	608.071
312	0.380579	-0.002226	-13.337	1	601.179
313	0.378682	-0.001897	-13.213	1	594.280
314	0.377244	-0.001437	-13.022	1	587.417
315	0.374546	-0.002698	-13.001	1	580.650
316	0.372756	-0.001790	-12.855	1	573.824
317	0.369215	-0.003541	-12.946	1	567.053
318	0.366714	-0.002501	-12.898	1	560.117
319	0.362509	-0.004205	-13.082	1	553.146
320	0.361458	-0.001051	-12.842	1	545.925
321	0.359774	-0.001684	-12.681	1	538.847
322	0.358450	-0.001324	-12.468	1	531.837
323	0.357277	-0.001172	-12.228	1	524.946
324	0.354072	-0.003206	-12.257	1	518.201
325	0.352609	-0.001463	-12.053	1	511.342
326	0.350045	-0.002564	-11.991	1	504.596
327	0.348995	-0.001050	-11.724	1	497.824
328	0.347990	-0.001005	-11.444	1	491.228
329	0.345311	-0.002679	-11.379	1	484.825
330	0.342911	-0.002399	-11.275	1	478.397
331	0.340007	-0.002905	-11.237	1	471.982
332	0.335486	-0.004520	-11.414	1	465.513
333	0.333873	-0.001614	-11.211	1	458.767
334	0.329276	-0.004597	-11.398	1	452.137
335	0.328715	-0.000561	-11.058	1	445.219
336	0.327508	-0.001207	-10.792	1	438.558
337	0.324840	-0.002668	-10.710	1	432.082
338	0.321332	-0.003508	-10.737	1	425.595
339	0.317670	-0.003662	-10.786	1	418.977
340	0.314232	-0.003438	-10.809	1	412.207
341	0.312359	-0.001873	-10.628	1	405.313
342	0.310099	-0.002260	-10.493	1	398.511
343	0.309088	-0.001011	-10.191	1	391.754
344	0.303510	-0.005578	-10.470	1	385.226
345	0.298567	-0.004944	-10.680	1	378.284
346	0.296678	-0.001889	-10.504	1	371.017
347	0.294995	-0.001683	-10.296	1	363.837
348	0.292731	-0.002264	-10.156	1	356.779
349	0.289476	-0.003255	-10.137	1	349.770
350	0.287665	-0.001811	-9.935	1	342.677
351	0.284936	-0.002729	-9.842	1	335.701
352	0.282681	-0.002255	-9.686	1	328.722
353	0.278919	-0.003761	-9.713	1	321.808
354	0.271507	-0.007412	-10.197	1	314.754
355	0.269577	-0.001930	-10.021	1	307.072
356	0.269302	-0.000275	-9.636	1	299.479
357	0.263490	-0.005812	-9.912	1	292.202
358	0.259975	-0.003515	-9.921	1	284.527
359	0.258078	-0.001897	-9.735	1	276.751
360	0.256404	-0.001674	-9.515	1	269.076
361	0.253879	-0.002525	-9.389	1	261.538
362	0.252860	-0.001019	-9.080	1	254.039
363	0.251548	-0.001311	-8.794	1	246.773
364	0.245972	-0.005577	-8.989	1	239.721
365	0.242199	-0.003772	-8.986	1	232.348
366	0.241537	-0.000663	-8.629	1	224.882
367	0.240366	-0.001171	-8.314	1	217.705
368	0.238187	-0.002179	-8.098	1	210.776
369	0.237934	-0.000254	-7.657	1	203.983
370	0.235608	-0.002326	-7.422	1	197.598
371	0.231406	-0.004202	-7.381	1	191.377
372	0.230010	-0.001396	-7.032	1	185.075
373	0.228054	-0.001956	-6.723	1	179.086
374	0.223188	-0.004866	-6.709	1	173.368
375	0.217286	-0.005902	-6.808	1	167.518
376	0.214342	-0.002944	-6.601	1	161.386
377	0.212325	-0.002016	-6.282	0.999999	155.387
378	0.204903	-0.007423	-6.513	1	149.677
379	0.202615	-0.002287	-6.225	0.999999	143.494
380	0.200787	-0.001829	-5.868	0.999995	137.554
381	0.196185	-0.004602	-5.771	0.999991	131.964
382	0.192421	-0.003764	-5.583	0.999978	126.346
383	0.188402	-0.004019	-5.407	0.99995	120.836
384	0.188097	-0.000305	-4.836	0.999481	115.415
385	0.178668	-0.009429	-5.138	0.99984	110.736
386	0.177257	-0.001411	-4.665	0.999036	105.346
387	0.173051	-0.004206	-4.422	0.997829	100.549
388	0.165282	-0.007768	-4.518	0.99841	95.966
389	0.155974	-0.009309	-4.796	0.999397	90.977
390	0.148659	-0.007315	-4.915	0.999614	85.291
391	0.141664	-0.006994	-5.019	0.999742	79.229
392	0.140920	-0.000744	-4.523	0.998439	72.866
393	0.136401	-0.004519	-4.338	0.997165	67.078
394	0.130801	-0.005600	-4.233	0.996109	61.403
395	0.122830	-0.007971	-4.338	0.997165	55.718
396	0.120674	-0.002156	-3.933	0.990933	49.754
397	0.117022	-0.003652	-3.609	0.979741	44.237
398	0.114752	-0.002270	-3.121	0.944075	39.053
399	0.113930	-0.000821	-2.421	0.831878	34.470
400	0.103271	-0.010660	-2.354	0.816753	31.010
401	0.088285	-0.014986	-2.684	0.883629	27.360
402	0.086657	-0.001628	NA	NA	NA
403	0.080340	-0.006317	NA	NA	NA
404	0.074880	-0.005459	NA	NA	NA
405	0.044383	-0.030497	NA	NA	NA
406	0.032714	-0.011670	NA	NA	NA
407	0.031888	-0.000825	NA	NA	NA
408	0.027832	-0.004057	NA	NA	NA
409	0.005999	-0.021833	NA	NA	NA
410	0.000369	-0.005630	NA	NA	NA
