,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.00023329810594572575,0.0002874074604327557,-0.6438520330253604,194000,571
1,I,left_arm,0.00046721111159976153,0.0005094746051211914,-0.28611695719006164,1789500,6943
2,I,center,0.00015948232038992457,0.00019532069642615047,-0.6330032761778396,7199500,8092
3,I,right_arm,0.001477383707541433,0.0012372560780460288,0.6697762115318705,13089000,23327
4,I,right_tip,0.0004443545298719873,0.0005296309491670206,-0.554100460272347,15255500,1588
5,I,full,0.0004997262987145467,0.00048024561171375915,0.140002302995438,7770500,40521
6,II,left_tip,0.0007834011849046622,0.0007400831904452665,0.2015899926157881,283000,2365
7,II,left_arm,0.0017745140918161704,0.0013565963183269625,1.0630680072613994,1988000,17959
8,II,center,0.000943408060487688,0.0008786509120380944,0.25437793598518765,8699000,47711
9,II,right_arm,0.0020951131047204077,0.0020551084940039852,0.06717879884156679,15279500,24506
10,II,right_tip,0.0007633337152943222,0.0008053725641932071,-0.17717013370527257,16583000,75
11,II,full,0.0012132794027192812,0.00110089742265818,0.3523527292073498,8297500,92616
12,III,left_tip,0.000350258653690419,0.0004163156708020104,-0.5459762010563978,358000,1480
13,III,left_arm,0.001433491909821269,0.0013600773674044269,0.1862742430411977,2340500,22520
14,III,center,0.00026082429157416737,0.0003367367310701773,-0.7779021522315984,7894500,13490
15,III,right_arm,0.0009810676785822717,0.0010050928232849424,-0.08246474395793232,12909500,11028
16,III,right_tip,0.0005074305960813556,0.0009750064145650115,-1.6533830937465828,14403000,4176
17,III,full,0.0005827457648069524,0.0006469230882346206,-0.34240091289261887,7405500,52694
18,IV,left_tip,0.0007560284738157734,0.0008924098113371835,-0.5267560832725487,351000,3092
19,IV,left_arm,0.000879051535581162,0.0009911085831251201,-0.3901665820985203,2475000,17516
20,IV,center,0.0006620111881431388,0.0006323697331803668,0.1617755971667087,8845000,30030
21,IV,right_arm,0.0015368792398521636,0.0014015862160657526,0.33310374128434467,14904000,19617
22,IV,right_tip,0.001809454360201353,0.0011688248397999652,1.889855395937276,16723000,4305
23,IV,full,0.0008786606112813955,0.0008445077395804098,0.13958742599917578,8540000,74560
24,V,left_tip,0.000307638886013893,0.0006513481880915021,-1.8164245402188774,234500,1569
25,V,left_arm,0.0006576789281841078,0.0009020750481722168,-0.9350168016991486,3265500,24686
26,V,center,0.0004578740077469711,0.0005332563662496637,-0.48787636585154076,10778500,25794
27,V,right_arm,0.0015227052947703321,0.001154080652990277,1.10230471302101,17521000,21225
28,V,right_tip,0.0001911144701011209,0.0002367171708307433,-0.6587688151669092,19740000,456
29,V,full,0.0006932852628728822,0.0007406934418456379,-0.22092191013266194,9966500,73730
30,X,left_tip,0.0008570450178069672,0.0007747481791789857,0.36640325864655704,722000,5693
31,X,left_arm,0.0007952209718045743,0.0007565225767079115,0.17653630885235425,4255000,21567
32,X,center,0.00044532743383891415,0.0005667883205891021,-0.739619995301421,12794000,32120
33,X,right_arm,0.0006986529859456253,0.0007023924405705635,-0.01837078889065006,20341500,13007
34,X,right_tip,7.605367045396162e-05,8.360501804328252e-05,-0.26658515629035245,22191000,49
35,X,full,0.0006023826587589368,0.0006499076063472606,-0.2524034378898663,11110500,72436
