,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.0011493597510274867,0.0009364041145596794,1.480733035613393,194000,876
1,I,left_arm,0.0016362444456406353,0.001326367183037445,1.5231867029609696,1789500,7896
2,I,center,0.0004976580539976788,0.00040711121932383257,1.450094005395287,7199500,7521
3,I,right_arm,0.0015388163602788319,0.0012534914498094774,1.484096012083018,13089000,10665
4,I,right_tip,0.000941479187345838,0.0007714799563381526,1.4353253546905542,15255500,1075
5,I,full,0.0009262373870074941,0.0007546711395461292,1.4823549159222256,7770500,28033
6,II,left_tip,0.0007309605565805052,0.0006000017156598579,1.4212159066142362,283000,746
7,II,left_arm,0.000918392783892494,0.0007503791656485291,1.4596158326416855,1988000,4475
8,II,center,0.0010754051126425353,0.0008721376239423191,1.5196977038760608,8699000,21232
9,II,right_arm,0.001850321374092667,0.0014837463204521828,1.6107661713553911,15279500,7817
10,II,right_tip,0.00010747354497354498,8.14650677789364e-05,1.6479726200189877,16583000,4
11,II,full,0.001142399973463415,0.0009252869898752397,1.530000947956937,8297500,34274
12,III,left_tip,0.0008822195079392775,0.0007229219496476456,1.435504881351991,358000,1300
13,III,left_arm,0.0014260584557384062,0.0011584644565296076,1.5059808978142948,2340500,8511
14,III,center,0.0006509876101472479,0.0005322322502565126,1.4547896276594108,7894500,9867
15,III,right_arm,0.0009256941034177131,0.0007568152047016207,1.454506293395639,12909500,3811
16,III,right_tip,0.000626614035223774,0.0005128571185162422,1.4446572298886973,14403000,1076
17,III,full,0.0008375517882016776,0.0006835026529908534,1.4695815636833105,7405500,24565
18,IV,left_tip,0.0018169182174813062,0.0014859727074589594,1.4515967757240673,351000,2193
19,IV,left_arm,0.0011557201675686365,0.0009401817868519699,1.4946676894530926,2475000,7296
20,IV,center,0.0007990040087746982,0.0006536252233166733,1.4502259546744667,8845000,13816
21,IV,right_arm,0.0019053323325483218,0.0015524579824997614,1.4819638226333935,14904000,9620
22,IV,right_tip,0.0006889380770468873,0.0005644238201574037,1.4368004587638974,16723000,950
23,IV,full,0.0010610649435085987,0.0008661070950913782,1.4677481099691885,8540000,33875
24,V,left_tip,0.001183276191943706,0.0009658689741796651,1.4663218176385184,234500,977
25,V,left_arm,0.0028557366554656746,0.002293362694467696,1.598940572023532,3265500,26561
26,V,center,0.0006124578306288352,0.0005008982248885408,1.452154769892293,10778500,10952
27,V,right_arm,0.0026537531709290483,0.002128659420754033,1.6084222912320467,17521000,17597
28,V,right_tip,0.0009406398920240258,0.000771125078629768,1.4312887354190393,19740000,685
29,V,full,0.0016034556318599534,0.001292542366645821,1.5684952915284025,9966500,56772
30,X,left_tip,0.0004161541402489901,0.0003401890543538172,1.4548565413905046,722000,1123
31,X,left_arm,0.000651263257016218,0.0005320786009214629,1.4604154880026616,4255000,6712
32,X,center,0.0005676933581934583,0.00046457556536827287,1.447229256578149,12794000,11748
33,X,right_arm,0.0003450437482423766,0.0002805644996621453,1.4979157416541342,20341500,2301
34,X,right_tip,1.1203304974967615e-05,9.199794231269027e-06,,22191000,5
35,X,full,0.0005415554379505338,0.00044264679266900676,1.456981176579576,11110500,21889
