N	eigenvalue	difference	twstat	p-value	effect.n
40	3.063746	-0.052110	22.487	8.68093e-33	516.890
41	3.020689	-0.043057	22.180	3.71455e-32	520.714
42	2.966170	-0.054519	21.321	2.06064e-30	524.520
43	2.961931	-0.004238	22.656	3.86673e-33	528.215
44	2.896448	-0.065483	21.250	2.85467e-30	532.172
45	2.880920	-0.015528	22.051	6.80581e-32	535.924
46	2.827737	-0.053183	21.111	5.41996e-30	539.847
47	2.788108	-0.039629	20.738	2.99866e-29	543.643
48	2.770955	-0.017153	21.405	1.3968e-30	547.409
49	2.741975	-0.028980	21.512	8.46831e-31	551.325
50	2.727595	-0.014380	22.326	1.85873e-32	555.295
51	2.715291	-0.012305	23.270	2.02894e-34	559.445
52	2.635982	-0.079308	20.851	1.79377e-29	563.805
53	2.627578	-0.008405	21.908	1.33553e-31	567.769
54	2.585388	-0.042190	21.248	2.87955e-30	571.959
55	2.518827	-0.066561	19.246	2.41675e-26	576.067
56	2.506946	-0.011881	20.026	7.53405e-28	579.854
57	2.482178	-0.024768	20.136	4.59954e-28	583.813
58	2.447236	-0.034942	19.677	3.58488e-27	587.827
59	2.439961	-0.007275	20.703	3.51779e-29	591.793
60	2.376074	-0.063887	18.599	4.05837e-25	595.983
61	2.360452	-0.015622	19.094	4.69378e-26	599.824
62	2.304820	-0.055632	17.306	9.88595e-23	603.789
63	2.265587	-0.039233	16.357	4.92439e-21	607.464
64	2.247725	-0.017862	16.596	1.86012e-21	610.999
65	2.209414	-0.038311	15.621	9.46381e-20	614.607
66	2.162708	-0.046706	14.079	3.69056e-17	618.069
67	2.148352	-0.014356	14.406	1.06827e-17	621.287
68	2.133691	-0.014661	14.717	3.24416e-18	624.588
69	2.115331	-0.018360	14.801	2.34338e-18	627.972
70	2.106261	-0.009070	15.456	1.81492e-19	631.398
71	2.102054	-0.004207	16.436	3.56725e-21	634.971
72	2.098747	-0.003307	17.509	4.23557e-23	638.755
73	2.065547	-0.033200	16.693	1.24987e-21	642.775
74	2.034788	-0.030759	15.980	2.26007e-20	646.673
75	1.990829	-0.043959	14.346	1.3439e-17	650.469
76	1.982629	-0.008200	15.000	1.08484e-18	653.991
77	1.972491	-0.010138	15.542	1.29208e-19	657.663
78	1.927948	-0.044543	13.758	1.22917e-16	661.469
79	1.916873	-0.011075	14.174	2.57641e-17	664.969
80	1.903261	-0.013611	14.422	1.00665e-17	668.576
81	1.881277	-0.021984	14.081	3.66038e-17	672.259
82	1.818011	-0.063266	10.789	4.26744e-12	675.907
83	1.808747	-0.009264	11.197	1.09384e-12	678.967
84	1.763474	-0.045273	9.016	1.18261e-09	682.126
85	1.747663	-0.015810	8.876	1.80555e-09	684.911
86	1.725344	-0.022319	8.243	1.1697e-08	687.690
87	1.702045	-0.023300	7.504	3.36394e-08	690.375
88	1.696244	-0.005800	8.032	2.14895e-08	692.948
89	1.683083	-0.013161	8.020	2.22603e-08	695.634
90	1.671892	-0.011191	8.148	1.53892e-08	698.338
91	1.641082	-0.030810	6.772	2.53319e-07	701.084
92	1.635818	-0.005264	7.305	5.82429e-08	703.601
93	1.629335	-0.006483	7.755	1.60555e-08	706.232
94	1.622459	-0.006876	8.185	1.38345e-08	708.964
95	1.595900	-0.026559	7.067	1.1355e-07	711.796
96	1.591433	-0.004467	7.659	2.12755e-08	714.442
97	1.561947	-0.029486	6.254	1.00645e-06	717.216
98	1.521961	-0.039986	3.935	0.000253194	719.750
99	1.506427	-0.015534	3.521	0.000604251	721.882
100	1.494390	-0.012036	3.373	0.000816108	723.956
101	1.478089	-0.016301	2.861	0.00222559	726.016
102	1.474918	-0.003171	3.421	0.00074169	728.000
103	1.450909	-0.024009	2.243	0.00686279	730.096
104	1.448378	-0.002532	2.836	0.00233535	731.997
105	1.424385	-0.023993	1.615	0.0194657	734.016
106	1.422160	-0.002225	2.214	0.00721399	735.831
107	1.412976	-0.009184	2.228	0.00704949	737.765
108	1.408863	-0.004113	2.677	0.00314459	739.713
109	1.389955	-0.018907	1.840	0.0135549	741.756
110	1.378685	-0.011270	1.643	0.0186204	743.661
111	1.373768	-0.004917	1.998	0.0104355	745.542
112	1.362057	-0.011711	1.752	0.0156382	747.501
113	1.342299	-0.019759	0.768	0.0666083	749.427
114	1.338928	-0.003371	1.231	0.0348777	751.188
115	1.336327	-0.002601	1.775	0.0150689	753.045
116	1.315838	-0.020488	0.689	0.0739117	755.012
117	1.296759	-0.019079	-0.308	0.230674	756.794
118	1.285411	-0.011348	-0.623	0.308138	758.408
119	1.272106	-0.013306	-1.136	0.458136	759.975
120	1.271092	-0.001014	-0.511	0.279081	761.461
121	1.248240	-0.022851	-1.941	0.708961	763.068
122	1.236677	-0.011563	-2.344	0.814334	764.430
123	1.224241	-0.012436	-2.846	0.909664	765.730
124	1.218244	-0.005997	-2.746	0.894082	766.949
125	1.216723	-0.001522	-2.212	0.78236	768.193
126	1.193477	-0.023246	-3.787	0.986801	769.539
127	1.188921	-0.004556	-3.577	0.978214	770.616
128	1.188022	-0.000899	-3.004	0.930834	771.736
129	1.183959	-0.004063	-2.731	0.891677	772.964
130	1.165959	-0.018000	-3.846	0.988637	774.248
131	1.148343	-0.017615	-4.959	0.999674	775.342
132	1.147610	-0.000733	-4.402	0.997685	776.248
133	1.140871	-0.006739	-4.442	0.997966	777.257
134	1.139616	-0.001255	-3.928	0.990813	778.265
135	1.132803	-0.006813	-3.972	0.991833	779.370
136	1.128470	-0.004334	-3.765	0.986067	780.473
137	1.118529	-0.009941	-4.137	0.994844	781.621
138	1.104516	-0.014013	-4.949	0.999661	782.708
139	1.092959	-0.011557	-5.529	0.999971	783.657
140	1.088286	-0.004674	-5.403	0.999949	784.510
141	1.084594	-0.003692	-5.172	0.999861	785.390
142	1.082817	-0.001777	-4.734	0.999246	786.316
143	1.068011	-0.014807	-5.683	0.999986	787.326
144	1.065595	-0.002415	-5.327	0.999928	788.172
145	1.059706	-0.005890	-5.340	0.999932	789.087
146	1.046072	-0.013634	-6.199	0.999999	790.005
147	1.041955	-0.004117	-6.045	0.999998	790.775
148	1.041272	-0.000683	-5.511	0.999969	791.577
149	1.026216	-0.015056	-6.554	1	792.480
150	1.023321	-0.002895	-6.278	0.999999	793.201
151	1.020470	-0.002852	-5.993	0.999997	793.975
152	1.015291	-0.005178	-5.963	0.999997	794.806
153	1.010768	-0.004524	-5.862	0.999994	795.647
154	0.999212	-0.011556	-6.558	1	796.511
155	0.997071	-0.002141	-6.204	0.999999	797.254
156	0.987992	-0.009079	-6.637	1	798.066
157	0.983455	-0.004537	-6.563	1	798.803
158	0.971558	-0.011897	-7.340	1	799.559
159	0.968665	-0.002893	-7.094	1	800.178
160	0.964029	-0.004636	-7.049	1	800.845
161	0.962114	-0.001915	-6.685	1	801.524
162	0.955919	-0.006194	-6.819	1	802.274
163	0.950734	-0.005186	-6.841	1	803.004
164	0.949013	-0.001721	-6.452	1	803.735
165	0.944834	-0.004179	-6.351	1	804.542
166	0.942937	-0.001897	-5.975	0.999997	805.372
167	0.930037	-0.012900	-6.922	1	806.279
168	0.920415	-0.009622	-7.499	1	807.013
169	0.917366	-0.003049	-7.292	1	807.643
170	0.908959	-0.008407	-7.740	1	808.316
171	0.904452	-0.004507	-7.721	1	808.909
172	0.901339	-0.003113	-7.532	1	809.509
173	0.896395	-0.004944	-7.568	1	810.148
174	0.889231	-0.007164	-7.886	1	810.784
175	0.884884	-0.004347	-7.860	1	811.364
176	0.871134	-0.013749	-9.024	1	811.952
177	0.864589	-0.006545	-9.307	1	812.327
178	0.862980	-0.001610	-8.969	1	812.652
179	0.852424	-0.010555	-9.771	1	813.041
180	0.847004	-0.005421	-9.935	1	813.285
181	0.845948	-0.001055	-9.542	1	813.500
182	0.841575	-0.004373	-9.571	1	813.790
183	0.838422	-0.003154	-9.445	1	814.076
184	0.833322	-0.005100	-9.572	1	814.387
185	0.830739	-0.002583	-9.374	1	814.677
186	0.824457	-0.006282	-9.661	1	815.005
187	0.821971	-0.002486	-9.455	1	815.282
188	0.816623	-0.005348	-9.627	1	815.599
189	0.813593	-0.003030	-9.496	1	815.886
190	0.808590	-0.005003	-9.628	1	816.200
191	0.804281	-0.004310	-9.673	1	816.490
192	0.799755	-0.004526	-9.750	1	816.774
193	0.793487	-0.006268	-10.069	1	817.045
194	0.789758	-0.003729	-10.051	1	817.257
195	0.786752	-0.003006	-9.935	1	817.475
196	0.779537	-0.007214	-10.398	1	817.715
197	0.779069	-0.000468	-9.942	1	817.870
198	0.774651	-0.004418	-10.025	1	818.112
199	0.772931	-0.001720	-9.736	1	818.340
200	0.768247	-0.004684	-9.858	1	818.626
201	0.763520	-0.004727	-9.991	1	818.889
202	0.760945	-0.002576	-9.825	1	819.129
203	0.758935	-0.002010	-9.577	1	819.402
204	0.754043	-0.004893	-9.737	1	819.726
205	0.753140	-0.000902	-9.330	1	820.021
206	0.750771	-0.002370	-9.127	1	820.397
207	0.740483	-0.010287	-10.067	1	820.817
208	0.737523	-0.002960	-9.968	1	821.053
209	0.733774	-0.003749	-9.984	1	821.309
210	0.732301	-0.001473	-9.669	1	821.564
211	0.727237	-0.005064	-9.877	1	821.883
212	0.722657	-0.004580	-10.020	1	822.163
213	0.717615	-0.005042	-10.239	1	822.416
214	0.716270	-0.001345	-9.914	1	822.626
215	0.707966	-0.008303	-10.625	1	822.903
216	0.707034	-0.000932	-10.247	1	823.039
217	0.704314	-0.002720	-10.132	1	823.252
218	0.698557	-0.005758	-10.477	1	823.490
219	0.694932	-0.003625	-10.508	1	823.659
220	0.692392	-0.002540	-10.376	1	823.823
221	0.676893	-0.015499	-12.234	1	824.015
222	0.675282	-0.001611	-11.997	1	823.837
223	0.672188	-0.003094	-11.985	1	823.705
224	0.671830	-0.000358	-11.549	1	823.575
225	0.667080	-0.004750	-11.791	1	823.531
226	0.664968	-0.002112	-11.627	1	823.439
227	0.661961	-0.003007	-11.602	1	823.380
228	0.661251	-0.000710	-11.215	1	823.326
229	0.658979	-0.002272	-11.068	1	823.351
230	0.648696	-0.010283	-12.197	1	823.406
231	0.648514	-0.000182	-11.739	1	823.232
232	0.643554	-0.004960	-12.039	1	823.151
233	0.642908	-0.000647	-11.652	1	823.008
234	0.638720	-0.004187	-11.832	1	822.943
235	0.633819	-0.004901	-12.133	1	822.842
236	0.631929	-0.001890	-11.953	1	822.679
237	0.630854	-0.001075	-11.637	1	822.552
238	0.628426	-0.002427	-11.537	1	822.490
239	0.626756	-0.001670	-11.312	1	822.448
240	0.621556	-0.005200	-11.669	1	822.454
241	0.619966	-0.001590	-11.436	1	822.385
242	0.616728	-0.003237	-11.474	1	822.366
243	0.613952	-0.002776	-11.437	1	822.338
244	0.609813	-0.004139	-11.632	1	822.318
245	0.607822	-0.001991	-11.470	1	822.256
246	0.599037	-0.008785	-12.459	1	822.230
247	0.596547	-0.002490	-12.402	1	821.994
248	0.593074	-0.003473	-12.512	1	821.769
249	0.590159	-0.002915	-12.532	1	821.521
250	0.586339	-0.003821	-12.710	1	821.267
251	0.584704	-0.001634	-12.515	1	820.975
252	0.580651	-0.004053	-12.738	1	820.722
253	0.579454	-0.001197	-12.470	1	820.421
254	0.575802	-0.003652	-12.627	1	820.176
255	0.574350	-0.001452	-12.403	1	819.896
256	0.571701	-0.002649	-12.387	1	819.663
257	0.570731	-0.000970	-12.075	1	819.433
258	0.567729	-0.003002	-12.118	1	819.269
259	0.565292	-0.002437	-12.064	1	819.094
260	0.563180	-0.002112	-11.952	1	818.931
261	0.561624	-0.001556	-11.739	1	818.791
262	0.559194	-0.002430	-11.681	1	818.698
263	0.553518	-0.005676	-12.212	1	818.617
264	0.548332	-0.005186	-12.669	1	818.419
265	0.542012	-0.006320	-13.347	1	818.119
266	0.539932	-0.002080	-13.263	1	817.671
267	0.538494	-0.001438	-13.062	1	817.239
268	0.536597	-0.001898	-12.942	1	816.849
269	0.535609	-0.000987	-12.652	1	816.483
270	0.532724	-0.002885	-12.711	1	816.179
271	0.530769	-0.001955	-12.599	1	815.861
272	0.525191	-0.005578	-13.166	1	815.566
273	0.520953	-0.004238	-13.496	1	815.143
274	0.518281	-0.002672	-13.540	1	814.647
275	0.514786	-0.003494	-13.742	1	814.138
276	0.512686	-0.002100	-13.685	1	813.583
277	0.510513	-0.002173	-13.642	1	813.038
278	0.510021	-0.000492	-13.277	1	812.499
279	0.509586	-0.000435	-12.894	1	812.039
280	0.507765	-0.001820	-12.772	1	811.662
281	0.502329	-0.005437	-13.351	1	811.311
282	0.498032	-0.004297	-13.723	1	810.828
283	0.495737	-0.002295	-13.714	1	810.259
284	0.492709	-0.003028	-13.851	1	809.689
285	0.491204	-0.001505	-13.692	1	809.086
286	0.487708	-0.003495	-13.925	1	808.516
287	0.486027	-0.001681	-13.805	1	807.890
288	0.485218	-0.000810	-13.510	1	807.289
289	0.479526	-0.005692	-14.185	1	806.751
290	0.476342	-0.003184	-14.375	1	806.058
291	0.474527	-0.001815	-14.295	1	805.319
292	0.472565	-0.001962	-14.245	1	804.595
293	0.471804	-0.000761	-13.953	1	803.878
294	0.469607	-0.002197	-13.946	1	803.224
295	0.466483	-0.003124	-14.131	1	802.568
296	0.463009	-0.003474	-14.392	1	801.867
297	0.460177	-0.002832	-14.530	1	801.103
298	0.456754	-0.003423	-14.794	1	800.304
299	0.456379	-0.000374	-14.435	1	799.442
300	0.453342	-0.003038	-14.622	1	798.656
301	0.450721	-0.002621	-14.729	1	797.825
302	0.450514	-0.000206	-14.335	1	796.965
303	0.445910	-0.004605	-14.855	1	796.190
304	0.444335	-0.001575	-14.751	1	795.293
305	0.439464	-0.004871	-15.342	1	794.416
306	0.439301	-0.000163	-14.951	1	793.400
307	0.438131	-0.001170	-14.767	1	792.467
308	0.436536	-0.001594	-14.671	1	791.573
309	0.434310	-0.002227	-14.709	1	790.696
310	0.432563	-0.001747	-14.646	1	789.806
311	0.430025	-0.002538	-14.754	1	788.926
312	0.428379	-0.001646	-14.674	1	788.017
313	0.426875	-0.001504	-14.562	1	787.122
314	0.424325	-0.002550	-14.676	1	786.248
315	0.423443	-0.000882	-14.431	1	785.344
316	0.422932	-0.000511	-14.101	1	784.492
317	0.421410	-0.001522	-13.987	1	783.715
318	0.420046	-0.001364	-13.837	1	782.960
319	0.418299	-0.001748	-13.769	1	782.239
320	0.415664	-0.002635	-13.898	1	781.529
321	0.414685	-0.000978	-13.664	1	780.784
322	0.408866	-0.005819	-14.507	1	780.093
323	0.404194	-0.004673	-15.114	1	779.193
324	0.401915	-0.002278	-15.198	1	778.143
325	0.398887	-0.003029	-15.455	1	777.068
326	0.395128	-0.003759	-15.885	1	775.927
327	0.393658	-0.001470	-15.806	1	774.680
328	0.390737	-0.002920	-16.056	1	773.445
329	0.387562	-0.003176	-16.372	1	772.146
330	0.386435	-0.001127	-16.227	1	770.768
331	0.383516	-0.002919	-16.491	1	769.417
332	0.383204	-0.000312	-16.162	1	767.998
333	0.381356	-0.001848	-16.183	1	766.649
334	0.377797	-0.003559	-16.600	1	765.289
335	0.377135	-0.000662	-16.356	1	763.825
336	0.376383	-0.000752	-16.128	1	762.412
337	0.375884	-0.000499	-15.838	1	761.045
338	0.371413	-0.004471	-16.473	1	759.740
339	0.370660	-0.000753	-16.250	1	758.279
340	0.368470	-0.002191	-16.362	1	756.864
341	0.367300	-0.001170	-16.236	1	755.415
342	0.365248	-0.002051	-16.318	1	753.990
343	0.363477	-0.001771	-16.337	1	752.538
344	0.361259	-0.002218	-16.463	1	751.075
345	0.360853	-0.000406	-16.161	1	749.575
346	0.360492	-0.000361	-15.843	1	748.139
347	0.357847	-0.002645	-16.068	1	746.774
348	0.356637	-0.001210	-15.953	1	745.347
349	0.356231	-0.000405	-15.643	1	743.941
350	0.354594	-0.001637	-15.626	1	742.604
351	0.353705	-0.000890	-15.428	1	741.264
352	0.352348	-0.001357	-15.341	1	739.966
353	0.349405	-0.002943	-15.640	1	738.684
354	0.347123	-0.002282	-15.786	1	737.320
355	0.346220	-0.000902	-15.598	1	735.913
356	0.344896	-0.001324	-15.511	1	734.546
357	0.343917	-0.000979	-15.338	1	733.193
358	0.342873	-0.001044	-15.178	1	731.877
359	0.342098	-0.000775	-14.949	1	730.594
360	0.341612	-0.000486	-14.644	1	729.363
361	0.339578	-0.002033	-14.721	1	728.203
362	0.338243	-0.001335	-14.626	1	727.017
363	0.337509	-0.000734	-14.379	1	725.849
364	0.335800	-0.001709	-14.373	1	724.739
365	0.335199	-0.000601	-14.088	1	723.624
366	0.333563	-0.001636	-14.061	1	722.579
367	0.331913	-0.001650	-14.039	1	721.534
368	0.331034	-0.000879	-13.820	1	720.489
369	0.328624	-0.002410	-13.991	1	719.497
370	0.326771	-0.001853	-14.025	1	718.453
371	0.325585	-0.001186	-13.888	1	717.393
372	0.322848	-0.002737	-14.153	1	716.364
373	0.322145	-0.000704	-13.895	1	715.256
374	0.320594	-0.001550	-13.854	1	714.213
375	0.319896	-0.000699	-13.590	1	713.174
376	0.318263	-0.001633	-13.568	1	712.201
377	0.316090	-0.002173	-13.690	1	711.229
378	0.314909	-0.001181	-13.553	1	710.216
379	0.313292	-0.001617	-13.530	1	709.236
380	0.312685	-0.000607	-13.239	1	708.255
381	0.312200	-0.000485	-12.908	1	707.351
382	0.311497	-0.000703	-12.630	1	706.535
383	0.309883	-0.001614	-12.592	1	705.795
384	0.308059	-0.001823	-12.612	1	705.060
385	0.307864	-0.000196	-12.191	1	704.315
386	0.307246	-0.000617	-11.874	1	703.689
387	0.304640	-0.002607	-12.100	1	703.153
388	0.301921	-0.002719	-12.365	1	702.545
389	0.300739	-0.001182	-12.212	1	701.852
390	0.299330	-0.001409	-12.121	1	701.200
391	0.298263	-0.001067	-11.933	1	700.570
392	0.296047	-0.002216	-12.066	1	699.994
393	0.294400	-0.001646	-12.043	1	699.371
394	0.293105	-0.001296	-11.923	1	698.751
395	0.290881	-0.002224	-12.065	1	698.163
396	0.289409	-0.001472	-11.999	1	697.526
397	0.287684	-0.001725	-12.006	1	696.904
398	0.286187	-0.001498	-11.949	1	696.275
399	0.283875	-0.002312	-12.130	1	695.659
400	0.282894	-0.000981	-11.930	1	694.980
401	0.280001	-0.002893	-12.286	1	694.360
402	0.278273	-0.001728	-12.312	1	693.621
403	0.276248	-0.002025	-12.429	1	692.868
404	0.275124	-0.001125	-12.284	1	692.073
405	0.273223	-0.001901	-12.368	1	691.316
406	0.270024	-0.003199	-12.846	1	690.527
407	0.268708	-0.001316	-12.773	1	689.581
408	0.267679	-0.001029	-12.614	1	688.650
409	0.265707	-0.001972	-12.738	1	687.762
410	0.263192	-0.002515	-13.032	1	686.828
411	0.261044	-0.002148	-13.225	1	685.793
412	0.260119	-0.000925	-13.051	1	684.689
413	0.257845	-0.002274	-13.288	1	683.633
414	0.257238	-0.000607	-13.020	1	682.493
415	0.256354	-0.000884	-12.832	1	681.430
416	0.255507	-0.000847	-12.628	1	680.420
417	0.255337	-0.000170	-12.210	1	679.468
418	0.252539	-0.002798	-12.605	1	678.648
419	0.250595	-0.001944	-12.745	1	677.689
420	0.247669	-0.002926	-13.202	1	676.676
421	0.246983	-0.000686	-12.963	1	675.505
422	0.245726	-0.001257	-12.901	1	674.403
423	0.244715	-0.001010	-12.760	1	673.314
424	0.242933	-0.001782	-12.866	1	672.263
425	0.241842	-0.001091	-12.753	1	671.168
426	0.240843	-0.000999	-12.609	1	670.103
427	0.240232	-0.000612	-12.337	1	669.077
428	0.238427	-0.001805	-12.448	1	668.136
429	0.238138	-0.000289	-12.068	1	667.148
430	0.235588	-0.002549	-12.423	1	666.284
431	0.232340	-0.003248	-13.022	1	665.288
432	0.230652	-0.001688	-13.123	1	664.079
433	0.229025	-0.001627	-13.208	1	662.826
434	0.228325	-0.000699	-12.988	1	661.534
435	0.227067	-0.001258	-12.950	1	660.307
436	0.225162	-0.001905	-13.132	1	659.083
437	0.222822	-0.002340	-13.467	1	657.787
438	0.221878	-0.000944	-13.341	1	656.366
439	0.221225	-0.000653	-13.113	1	654.977
440	0.218345	-0.002880	-13.643	1	653.655
441	0.217547	-0.000798	-13.474	1	652.141
442	0.215724	-0.001823	-13.656	1	650.673
443	0.214652	-0.001073	-13.586	1	649.132
444	0.213308	-0.001343	-13.609	1	647.603
445	0.211033	-0.002275	-13.959	1	646.054
446	0.210487	-0.000547	-13.717	1	644.373
447	0.208990	-0.001497	-13.803	1	642.762
448	0.208416	-0.000574	-13.569	1	641.110
449	0.206315	-0.002101	-13.868	1	639.528
450	0.205601	-0.000714	-13.687	1	637.828
451	0.204811	-0.000789	-13.529	1	636.179
452	0.202499	-0.002312	-13.911	1	634.573
453	0.202375	-0.000124	-13.524	1	632.820
454	0.201063	-0.001312	-13.553	1	631.191
455	0.200091	-0.000972	-13.463	1	629.539
456	0.199067	-0.001024	-13.390	1	627.906
457	0.197426	-0.001641	-13.541	1	626.286
458	0.196438	-0.000988	-13.461	1	624.599
459	0.194811	-0.001628	-13.613	1	622.928
460	0.193880	-0.000931	-13.517	1	621.189
461	0.192905	-0.000975	-13.436	1	619.470
462	0.191434	-0.001471	-13.537	1	617.768
463	0.189537	-0.001897	-13.801	1	616.015
464	0.188575	-0.000962	-13.726	1	614.153
465	0.187971	-0.000604	-13.519	1	612.303
466	0.186427	-0.001544	-13.658	1	610.515
467	0.183193	-0.003234	-14.437	1	608.662
468	0.181662	-0.001531	-14.599	1	606.512
469	0.181367	-0.000295	-14.301	1	604.290
470	0.180511	-0.000855	-14.208	1	602.158
471	0.179511	-0.001000	-14.168	1	600.044
472	0.176490	-0.003022	-14.899	1	597.929
473	0.176427	-0.000063	-14.522	1	595.537
474	0.175788	-0.000639	-14.357	1	593.262
475	0.175376	-0.000412	-14.102	1	591.031
476	0.173655	-0.001721	-14.345	1	588.876
477	0.172349	-0.001306	-14.436	1	586.617
478	0.171290	-0.001059	-14.436	1	584.308
479	0.170206	-0.001084	-14.447	1	581.982
480	0.170025	-0.000181	-14.109	1	579.636
481	0.169393	-0.000632	-13.939	1	577.397
482	0.169283	-0.000110	-13.561	1	575.205
483	0.166590	-0.002692	-14.187	1	573.138
484	0.166440	-0.000151	-13.833	1	570.819
485	0.166000	-0.000439	-13.584	1	568.616
486	0.165167	-0.000833	-13.486	1	566.491
487	0.163570	-0.001598	-13.689	1	564.386
488	0.162547	-0.001022	-13.672	1	562.186
489	0.162213	-0.000334	-13.381	1	559.976
490	0.161361	-0.000852	-13.290	1	557.861
491	0.161130	-0.000232	-12.949	1	555.764
492	0.159810	-0.001320	-13.038	1	553.784
493	0.159035	-0.000775	-12.912	1	551.752
494	0.158357	-0.000678	-12.744	1	549.754
495	0.158357	-0.000000	-12.296	1	547.806
496	0.157443	-0.000913	-12.209	1	546.026
497	0.157363	-0.000081	-11.780	1	544.265
498	0.155964	-0.001399	-11.881	1	542.670
499	0.154378	-0.001585	-12.065	1	541.015
500	0.152756	-0.001622	-12.274	1	539.264
501	0.149118	-0.003638	-13.333	1	537.407
502	0.148325	-0.000793	-13.238	1	535.093
503	0.146613	-0.001712	-13.527	1	532.798
504	0.145978	-0.000635	-13.373	1	530.366
505	0.144004	-0.001974	-13.781	1	527.978
506	0.143832	-0.000172	-13.441	1	525.404
507	0.141855	-0.001977	-13.859	1	522.947
508	0.141159	-0.000696	-13.745	1	520.302
509	0.140520	-0.000639	-13.605	1	517.681
510	0.138253	-0.002267	-14.160	1	515.097
511	0.137406	-0.000847	-14.123	1	512.269
512	0.136912	-0.000494	-13.935	1	509.435
513	0.136053	-0.000859	-13.900	1	506.654
514	0.134669	-0.001384	-14.093	1	503.866
515	0.134214	-0.000455	-13.890	1	500.979
516	0.132730	-0.001484	-14.130	1	498.152
517	0.131952	-0.000779	-14.071	1	495.207
518	0.130461	-0.001491	-14.323	1	492.264
519	0.128924	-0.001537	-14.603	1	489.199
520	0.128793	-0.000131	-14.278	1	486.001
521	0.128342	-0.000451	-14.086	1	482.910
522	0.126750	-0.001592	-14.390	1	479.872
523	0.126626	-0.000124	-14.059	1	476.692
524	0.125238	-0.001388	-14.276	1	473.621
525	0.123976	-0.001261	-14.445	1	470.440
526	0.122740	-0.001237	-14.609	1	467.170
527	0.121830	-0.000909	-14.634	1	463.814
528	0.121018	-0.000813	-14.619	1	460.425
529	0.120180	-0.000837	-14.615	1	457.020
530	0.119402	-0.000779	-14.586	1	453.594
531	0.118866	-0.000536	-14.450	1	450.156
532	0.117835	-0.001031	-14.532	1	446.748
533	0.117118	-0.000717	-14.478	1	443.286
534	0.116734	-0.000385	-14.275	1	439.821
535	0.115504	-0.001229	-14.445	1	436.414
536	0.115090	-0.000414	-14.257	1	432.916
537	0.115008	-0.000082	-13.916	1	429.470
538	0.114470	-0.000538	-13.771	1	426.135
539	0.113080	-0.001390	-14.005	1	422.835
540	0.111891	-0.001189	-14.158	1	419.417
541	0.110308	-0.001583	-14.492	1	415.915
542	0.109832	-0.000476	-14.340	1	412.259
543	0.109731	-0.000101	-14.016	1	408.639
544	0.108522	-0.001209	-14.183	1	405.122
545	0.107217	-0.001305	-14.399	1	401.516
546	0.106878	-0.000339	-14.188	1	397.803
547	0.105822	-0.001056	-14.295	1	394.149
548	0.104862	-0.000960	-14.362	1	390.430
549	0.104235	-0.000627	-14.283	1	386.662
550	0.103524	-0.000711	-14.240	1	382.902
551	0.101673	-0.001851	-14.712	1	379.135
552	0.101607	-0.000066	-14.392	1	375.168
553	0.100514	-0.001094	-14.528	1	371.298
554	0.099757	-0.000757	-14.517	1	367.356
