"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"29","ECA2637","A",0.524239,0.524239,-26.3674836,152.5852451,"Australia","Tropical"
"30","NIC984","A",0.203738,0.52723,4.03746,-52.67236,"South America","Tropical"
"31","HPT9","A",0.184507,0.531529,-7.803102,112.515932,"Pacific","Tropical"
"32","JU3281","A",0.542724,0.542724,50.0711,14.42028,"Europe","Tropical"
"33","XZ1204","A",1e-05,0.544582,-23.571,-46.647,"South America","Tropical"
"34","ZZY405","A",0.545789,0.545789,22.875,114.0625,"Asia","Tropical"
"35","EG6272","A",0.384225,0.546954,18.45,-66,"Caribbean","Tropical"
"36","ED3037","A",0.451796,0.548004,25.123667,121.532982,"Taiwan","Tropical"
"37","NIC1221","A",0.44636,0.55344,25.95147,119.96883,"Asia","Tropical"
"38","NIC61","A",1e-05,0.555539,5.07384,-52.69537,"South America","Tropical"
"39","QG3933","A",0.314558,0.556932,13.225497,-59.588268,"Caribbean","Tropical"
"40","EG6267","A",0.55844,0.55844,18.45,-66,"Caribbean","Tropical"
"41","EG6179","A",0.558991,0.558991,-17.53,-149.83,"Pacific","Tropical"
"42","QG795","A",0.013752,0.561468,9.159222,-79.836495,"Central America","Tropical"
"43","ECA162","A",0.437856,0.561936,20.79915,-156.03812,"Hawaii","Tropical"
"44","NIC1308","A",1e-05,0.562324,4.86442099325358,-52.3459600377827,"South America","Tropical"
"45","MY2716","A",0.5637,0.5637,54.3491,10.11505,"Europe","Tropical"
"46","QG4701","A",1e-05,0.564916,6.9195,158.2712,"Pacific","Tropical"
"47","MY539","A",0.566846,0.566846,54.3491,10.11505,"Europe","Tropical"
"48","ED3102","A",1e-05,0.56899,-1.316667,36.8,"Africa","NWD"
"49","BRC20242","A",0.356914,0.570189,23.836623,120.728049,"Taiwan","Tropical"
"50","NIC1688","A",0.428663,0.571137,25.03266,121.587,"Taiwan","Tropical"
"51","BRC20499","A",1e-05,0.577838,24,121.5,"Taiwan","TH"
"52","JU4080","A",0.419487,0.580313,12.0641,108.5043,"Asia","Tropical"
"53","PE887","A",1e-05,0.580784,57.131806,-2.10514,"Europe","Tropical"
"54","QG3056","A",0.278571,0.582583,9.1674,-79.83967,"Central America","Tropical"
"55","BRC20294","A",0.583309,0.583309,24.993796,121.53514,"Taiwan","Tropical"
"56","QG5488","A",0.414057,0.585743,6.9031,158.1706,"Pacific","Tropical"
"57","QG3931","A",0.048434,0.591625,13.225422,-59.589477,"Caribbean","Tropical"
"58","QG2966","A",0.281912,0.59181,9.166166667,-79.84,"Central America","Tropical"
"59","NIC331","A",1e-05,0.592981,5.73057,-53.89241,"South America","Tropical"
"60","JU2836","A",0.593788,0.593788,20.66143,-105.253201,"Central America","Tropical"
"61","NIC1267","A",1e-05,0.595298,3.622385971,-53.21547696,"South America","Tropical"
"62","NIC911","A",0.273876,0.599333,4.03721,-52.67052,"South America","Tropical"
"63","NIC1202","A",0.602207,0.602207,26.22481,119.99506,"Asia","Tropical"
"64","QG700","A",1e-05,0.603496,9.145492913,-79.8261379,"Central America","Tropical"
"65","QG860","A",1e-05,0.604099,9.14141,-79.8285,"Central America","Tropical"
"66","QG2919","A",1e-05,0.605621,-20.28785,148.7653,"Australia","AD"
"67","JU2861","A",0.169244,0.609905,52.1944,0.1264,"Europe","Tropical"
"68","QX1795","A",0.250072,0.612786,20.9818,-156.5463,"Hawaii","Tropical"
"69","ZZY1034","A",0.384069,0.615731,22.38478428,113.9664658,"Asia","Tropical"
"70","NIC811","A",0.620481,0.620481,23.81433,120.85649,"Taiwan","Tropical"
"71","BRC20081","A",1e-05,0.620823,24.602334,121.510549,"Taiwan","TH"
"72","BRC20348","A",1.4e-05,0.621198,25.128031,121.58826,"Taiwan","TH"
"73","BRC20532","A",1e-05,0.626273,25.138139,121.672,"Taiwan","TH"
"74","QG4232","A",1e-05,0.62858,-21.16862222,148.5080167,"Australia","AD"
"75","JU1399","A",0.092162,0.631183,5.9,-75.9,"South America","Tropical"
"76","QG5474","A",0.279156,0.631912,6.9666,158.1907,"Pacific","Tropical"
"77","QG5603","A",0.21515,0.6329,6.9661,158.1916,"Pacific","Tropical"
"78","ECA2808","A",0.634693,0.634693,29.642849,-82.34452,"North America","Tropical"
"79","NIC1062","A",0.122277,0.635577,20.68576,-88.20927,"Central America","Tropical"
"80","QG3924","A",0.2059,0.637077,13.234279,-59.587888,"Caribbean","Tropical"
"81","BRC20324","A",1e-05,0.640169,24.03965278,121.155,"Taiwan","TD1"
"82","BRC20463","A",1e-05,0.644461,24.822658,121.735926,"Taiwan","TH"
"83","QG4094","A",1e-05,0.648327,-21.16862222,148.5080167,"Australia","AD"
"84","NIC392","A",0.104485,0.658327,5.40779,-53.64583,"South America","Tropical"
"85","NIC814","A",1e-05,0.659026,23.81411,120.85654,"Taiwan","TH"
"86","NIC1052","A",1e-05,0.659563,20.51328,-87.24718,"Central America","Tropical"
"87","JU1794","A",0.077503,0.661881,-16.8,-151.5,"Pacific","Tropical"
"88","QG4683","A",0.253886,0.667015,6.9666,158.1907,"Pacific","Tropical"
"89","VSL2201","A",1e-05,0.667512,12.3807,75.8947,"Asia","Tropical"
"90","BRC20100","A",0.329241,0.670559,24.70731,121.738054,"Taiwan","Tropical"
"91","QR25","A",0.122205,0.671928,45.545448,-73.639076,"North America","Quebec"
"92","NIC1057","A",1e-05,0.690152,20.48756,-87.72532,"Central America","Tropical"
"93","NIC1421","A",1e-05,0.692213,4.86785497516393,-52.3451459873467,"South America","Tropical"
"94","QG3032","A",0.015853,0.695585,9.163366667,-79.8447333,"Central America","Tropical"
"95","NIC1681","A",1e-05,0.696911,22.08922,120.84876,"Taiwan","TH"
"96","NIC590","A",1e-05,0.70382,15.40585,-61.34613,"Caribbean","Tropical"
"97","JU1337","A",1.7e-05,0.704836,8.32,77.075,"Asia","Tropical"
"98","QG4847","A",0.706515,0.706515,6.9204,158.2633,"Pacific","Tropical"
"99","NIC792","A",1e-05,0.706674,23.83633,120.72447,"Taiwan","Tropical"
"100","QG3921","A",0.085887,0.70694,13.225206,-59.588132,"Caribbean","Tropical"
"101","BRC20119","A",1e-05,0.713928,23.836799,120.727025,"Taiwan","Tropical"
"102","QG2910","A",0.275497,0.715585,-17.2643833,145.4884833,"Australia","Tropical"
"103","NIC1117","A",0.718007,0.718007,-12.837789,-71.365833,"South America","Tropical"
"104","JU1814","A",0.165921,0.719359,4.9459,-52.316883,"South America","Tropical"
"105","BRC20096","A",0.279976,0.719819,25.04372222,121.6160639,"Taiwan","Tropical"
"106","BRC20290","A",1.8e-05,0.720005,25.01947778,121.9432,"Taiwan","TH"
"107","NIC62","A",1e-05,0.720503,5.07358,-52.69523,"South America","Tropical"
"108","NIC1103","A",0.062464,0.723817,18.0383007,-89.6738919,"Central America","Tropical"
"109","QG3925","A",0.057653,0.72406,13.233538,-59.587865,"Caribbean","Tropical"
"110","BRC20093","A",0.724255,0.724255,23.94991389,121.5518917,"Taiwan","Tropical"
"111","ECA1489","A",0.725131,0.725131,21.395558,-157.90104,"Hawaii","Tropical"
"112","NIC1645","A",1e-05,0.725712,25.06549,121.82703,"Taiwan","TH"
"113","JU725","A",0.189978,0.726543,24.75,110.5,"Asia","Tropical"
"114","QG4706","A",0.273087,0.726713,6.9666,158.1907,"Pacific","Tropical"
"115","ZZY1130","A",0.268205,0.731595,22.366493,114.260543,"Asia","Tropical"
"116","QG4233","A",1e-05,0.734735,-21.16862222,148.5080167,"Australia","AD"
"117","GXW23","A",0.160963,0.736033,30.54,114.42,"Asia","Tropical"
"118","QG3004","A",0.078368,0.736305,9.16925,-79.8380167,"Central America","Tropical"
"119","BRC20289","A",1e-05,0.73891,25.01947778,121.9432,"Taiwan","TH"
"120","VSL2219","A",0.258603,0.741197,NA,NA,"Asia","Tropical"
"121","ECA346","A",0.742776,0.742776,26.461525,-82.0554972,"North America","Tropical"
"122","BRC20545","A",1e-05,0.743965,23.416972,121.275389,"Taiwan","TH"
"123","QG5348","A",0.254111,0.745689,6.9666,158.1907,"Pacific","Tropical"
"124","QG3926","A",0.061218,0.74579,13.233413,-59.587901,"Caribbean","Tropical"
"125","EG6329","A",0.010426,0.747467,18.3,-65.8,"Caribbean","Tropical"
"126","NIC1288","A",1e-05,0.74792,3.641279032,-53.20139201,"South America","Tropical"
"127","GXW22","A",0.748915,0.748915,23.15,113.35,"Asia","Tropical"
"128","NIC1055","A",0.01778,0.749498,20.48978,-87.72502,"Central America","Tropical"
"129","QG3920","A",0.097797,0.751173,13.225206,-59.588132,"Caribbean","Tropical"
"130","NIC821","A",1e-05,0.752989,23.60283,120.88416,"Taiwan","Tropical"
"131","NIC1050","A",1e-05,0.753433,20.51328,-87.24718,"Central America","Tropical"
"132","NIC343","A",0.754143,0.754143,5.41134,-53.65517,"South America","Tropical"
"133","NIC1104","A",0.754603,0.754603,3.638367,-76.198343,"South America","Tropical"
"134","TT3411","A",0.243775,0.756025,18.90627,72.80395,"Asia","Tropical"
"135","BRC20574","A",0.239371,0.760429,22.67248185,121.505358,"Taiwan","Tropical"
"136","XZ1207","A",0.102886,0.762781,-23.892,-46.3326,"South America","Tropical"
"137","QG2820","A",0.077028,0.765011,-27.4726528,152.9897861,"Australia","Tropical"
"138","JU3319","A",0.043829,0.768806,31.2306,121.4718,"Asia","Tropical"
"139","NIC793","A",0.770622,0.770622,23.83631,120.72486,"Taiwan","Tropical"
"140","QG2814","A",0.770934,0.770934,-30.6445167,153.0090333,"Australia","Tropical"
"141","QG2848","A",0.77266,0.77266,-27.4627778,152.9905556,"Australia","Tropical"
"142","ECA288","A",1e-05,0.775016,9.926663289,-84.04235373,"Central America","Tropical"
"143","QG3927","A",0.077942,0.776113,13.233413,-59.587901,"Caribbean","Tropical"
"144","ECA4394","A",0.022511,0.778674,-18.5894,145.4343,"Australia","Tropical"
"145","NIC402","A",1e-05,0.782017,5.72896,-53.89008,"South America","Tropical"
"146","NIC822","A",1e-05,0.782814,25.168,121.56254,"Taiwan","TH"
"147","JU1795","A",0.785976,0.785976,-16.8,-151.5,"Pacific","Tropical"
"148","ECA4402","A",0.210782,0.789018,13.0722,77.5797,"Asia","Tropical"
"149","QG3527","A",1.3e-05,0.789177,10.42623333,-84.0126,"Central America","Tropical"
"150","QG5406","A",0.209649,0.790151,6.9666,158.1907,"Pacific","Tropical"
"151","QG5589","A",1e-05,0.790685,6.9073,158.1815,"Pacific","Tropical"
"152","JU3207","A",0.209074,0.790726,13.07206,77.58014,"Asia","Tropical"
"153","NIC1058","A",1e-05,0.797194,20.48756,-87.72532,"Central America","Tropical"
"154","QG3923","A",0.12455,0.797947,13.225206,-59.588132,"Caribbean","Tropical"
"155","QG4648","A",0.08304,0.800497,6.9209,158.2632,"Pacific","Tropical"
"156","QG3019","A",1e-05,0.801208,9.163116667,-79.8372,"Central America","Tropical"
"157","BRC20241","A",0.1208,0.804705,23.836415,120.725183,"Taiwan","Tropical"
"158","DF5100","A",0.116577,0.805115,-23.8,31.4,"Africa","Tropical"
"159","NIC19","A",1e-05,0.808279,25.15219,121.54461,"Taiwan","TD1"
"160","ECA1571","A",0.813333,0.813333,21.392064,-157.90236,"Hawaii","Tropical"
"161","NIC60","A",1e-05,0.814203,5.07382,-52.69551,"South America","Tropical"
"162","JU3171","A",0.13351,0.817725,0.289,6.612,"Africa","Tropical"
"163","NIC1562","A",1e-05,0.821234,25.00481,121.73369,"Taiwan","TH"
"164","NIC1054","A",1e-05,0.823236,20.48991,-87.72797,"Central America","Tropical"
"165","BRC20089","A",0.144425,0.825904,25.15533333,121.5465611,"Taiwan","Tropical"
"166","ED3088","A",0.172579,0.827221,-26.166667,28.016667,"Africa","Tropical"
"167","ECA1143","A",0.827685,0.827685,21.3419,-157.8099,"Hawaii","Tropical"
"168","NIC329","A",1e-05,0.828906,5.72963,-53.89118,"South America","Tropical"
"169","ECA2373","A",0.831691,0.831691,20.837072,-156.28088,"Hawaii","Tropical"
"170","QX1800","A",0.832376,0.832376,20.8715,-156.1694,"Hawaii","Tropical"
"171","QG3053","A",1e-05,0.832665,9.16484,-79.83659,"Central America","Tropical"
"172","QX1798","A",1e-05,0.834505,20.8742,-156.1856,"Hawaii","TH"
"173","NIC1662","A",2e-05,0.836672,23.66543,120.79964,"Taiwan","TH"
"174","BRC20571","A",1e-05,0.837171,22.67151131,121.50634,"Taiwan","Tropical"
"175","NIC552","A",0.043995,0.837673,15.56962,-61.37537,"Caribbean","Tropical"
"176","ECA1383","A",1e-05,0.838022,20.040312,-155.442105,"Hawaii","TH"
"177","NIC1423","A",1e-05,0.839572,3.644299032,-53.19803297,"South America","Tropical"
"178","BRC20346","A",1e-05,0.844792,24.84201944,121.9516639,"Taiwan","TH"
"179","QG5633","A",0.109799,0.845994,6.9666,158.1907,"Pacific","Tropical"
"180","NIC871","A",0.151533,0.848267,25.16734,121.55651,"Taiwan","Tropical"
"181","QG978","A",0.036518,0.848987,9.1491,-79.856143,"Central America","Tropical"
"182","QG4718","A",1e-05,0.84949,6.9666,158.1907,"Pacific","Tropical"
"183","QG3867","A",1e-05,0.849593,10.42361667,-84.00118611,"Central America","Tropical"
"184","NIC1693","A",1e-05,0.850739,25.03488,121.58864,"Taiwan","TH"
"185","JU1907","A",0.090153,0.852238,-17.495,145.612,"Australia","Tropical"
"186","TWN3077","A",1e-05,0.85309,25.19,121.7833333,"Taiwan","TH"
"187","ECA3502","A",1e-05,0.853332,22.0756,-159.414057,"Hawaii","TH"
"188","QG3823","A",1e-05,0.862101,10.42540556,-84.00121667,"Central America","Tropical"
"189","HPT54","A",0.136735,0.863063,-8.530492,115.164917,"Pacific","Tropical"
"190","NIC758","A",1e-05,0.863069,15.35802,-61.3537,"Caribbean","Tropical"
"191","VT847","A",0.864387,0.864387,19.9,-155.6,"Hawaii","Tropical"
"192","NIC555","A",1e-05,0.865013,15.58933,-61.47222,"Caribbean","Tropical"
"193","ECA1149","A",0.868058,0.868058,21.34293,-157.8239,"Hawaii","Tropical"
"194","ZZY1075","A",0.129291,0.870509,22.78977726,114.739768,"Asia","Tropical"
"195","BRC20103","A",0.127606,0.872191,25.04655556,121.6149472,"Taiwan","Tropical"
"196","QG3783","A",1e-05,0.874357,10.4297,-84.00853,"Central America","Tropical"
"197","NIC1218","A",0.125097,0.874703,25.95224,119.9771,"Asia","Tropical"
"198","QG1005","A",1e-05,0.875356,9.170573,-79.84316,"Central America","Tropical"
"199","NIC897","A",1e-05,0.875646,22.01967,121.57357,"Taiwan","TH"
"200","QG3801","A",1e-05,0.876468,10.43082,-84.01138,"Central America","Tropical"
"201","ECA1637","A",0.881766,0.881766,20.952098,-156.53317,"Hawaii","Tropical"
"202","ECA2115","A",0.883759,0.883759,20.952098,-156.53317,"Hawaii","Tropical"
"203","BRC20501","A",1e-05,0.885455,24,121.5,"Taiwan","TH"
"204","UH1","A",1e-05,0.886876,19.6,-155.05,"Hawaii","TH"
"205","ECA1605","A",0.056736,0.887276,21.395786,-157.90051,"Hawaii","TH"
"206","NIC332","A",1e-05,0.887775,5.72914,-53.89023,"South America","Tropical"
"207","VSL2215","A",1e-05,0.891147,12.3799,75.8974,"Asia","Tropical"
"208","QG3058","A",1e-05,0.891966,9.163116667,-79.8372,"Central America","Tropical"
"209","QG3851","A",1e-05,0.894516,10.41900556,-84.00699722,"Central America","Tropical"
"210","NIC791","A",1e-05,0.895857,23.83633,120.72447,"Taiwan","Tropical"
"211","NIC20","A",1e-05,0.89628,24.47058,120.97781,"Taiwan","TD1"
"212","QG3874","A",0.101324,0.898476,10.44027,-84.01227,"Central America","Tropical"
"213","BRC20533","A",1e-05,0.899051,24.182667,121.626472,"Taiwan","TH"
"214","QG868","A",0.000727,0.899736,9.14141,-79.8285,"Central America","Tropical"
"215","JU3416","A",0.062828,0.900365,38.2541,140.8508,"Pacific","Temperate"
"216","JU2910","A",1e-05,0.90325,-20.2914,57.4061,"Africa","Tropical"
"217","NIC2527","A",0.096196,0.903604,39.476358,-0.386592,"Europe","Tropical"
"218","NIC400","A",1e-05,0.90372,5.72711,-53.89076,"South America","Tropical"
"219","NIC1059","A",1e-05,0.904594,20.48627,-87.72449,"Central America","Tropical"
"220","BRC20565","A",0.90592,0.90592,22.67499807,121.503295,"Taiwan","Tropical"
"221","ECA2626","A",0.906488,0.906488,-26.62221389,152.6910056,"Australia","Tropical"
"222","XZ1212","A",0.092294,0.907506,-23.571,-46.647,"South America","Tropical"
"223","QX1801","A",0.909431,0.909431,20.8189,-156.0904,"Hawaii","Tropical"
"224","QG763","A",1e-05,0.910598,9.161421,-79.837195,"Central America","Tropical"
"225","NIC1598","A",0.001286,0.911101,24.6871,121.13633,"Taiwan","TH"
"226","QG952","A",0.023791,0.912261,9.160461,-79.822633,"Central America","Tropical"
"227","NIC519","A",1e-05,0.91462,25.00739,121.900472,"Taiwan","TH"
"228","QG927","A",1e-05,0.915329,9.170850606,-79.8428988,"Central America","Tropical"
"229","ECA1621","A",0.922212,0.922212,21.301669,-157.76258,"Hawaii","Tropical"
"230","NIC327","A",1e-05,0.924122,5.72877,-53.88992,"South America","Tropical"
"231","QG986","A",0.074298,0.925502,9.147419,-79.85312,"Central America","Tropical"
"232","JU2868","A",0.927818,0.927818,48.2053,16.3666,"Europe","Tropical"
"233","QG791","A",0.071179,0.928621,9.14576403,-79.8544232,"Central America","Tropical"
"234","JU1884","A",0.93078,0.93078,15.7,-88.8,"Central America","Tropical"
"235","JU1638","A",0.009786,0.932039,17.13768,-25.06689,"Africa","Tropical"
"236","QG4742","A",1e-05,0.932566,6.9213,158.2637,"Pacific","Tropical"
"237","BRC20341","A",1.1e-05,0.934008,24,121,"Taiwan","TH"
"238","BRC20544","A",1e-05,0.936828,24.182667,121.626472,"Taiwan","TH"
"239","ECA2894","A",0.936987,0.936987,21.3570225,-157.764294100002,"Hawaii","Tropical"
"240","QG997","A",1e-05,0.937625,9.160461,-79.822633,"Central America","Tropical"
"241","NIC188","A",1e-05,0.938005,16.0455,-61.6938,"Caribbean","Tropical"
"242","ECA1439","A",0.939313,0.939313,22.061908,-159.34675,"Hawaii","Tropical"
"243","NIC330","A",1e-05,0.939584,5.72889,-53.8901,"South America","Tropical"
"244","ECA1443","A",0.060138,0.939662,22.053315,-159.36556,"Hawaii","TH"
"245","BRC20228","A",0.058518,0.94128,23.572084,120.900213,"Taiwan","Tropical"
"246","BRC20367","A",1e-05,0.941314,24.54670963,121.5069174,"Taiwan","TH"
"247","JU2472","A",1e-05,0.941919,-12.732834,45.186209,"Africa","Tropical"
"248","QG5507","A",0.054577,0.945223,6.9666,158.1907,"Pacific","Tropical"
"249","HPT37","A",1e-05,0.946367,-5.256498,119.864142,"Pacific","Tropical"
"250","QG808","A",0.051801,0.947999,9.1491,-79.856143,"Central America","Tropical"
"251","BRC20534","A",1e-05,0.950745,24.182667,121.626472,"Taiwan","TH"
"252","ECA186","A",0.952238,0.952238,21.303087,-157.827917,"Hawaii","Tropical"
"253","QG948","A",0.046475,0.953325,9.145492913,-79.8261379,"Central America","Tropical"
"254","BRC20085","A",1e-05,0.953989,24.794443,121.364029,"Taiwan","Tropical"
"255","HPT19","A",1e-05,0.954943,-7.8235187,112.5881514,"Pacific","Tropical"
"256","QG3876","A",1e-05,0.958514,10.44027,-84.01227,"Central America","Tropical"
"257","JU3327","A",1e-05,0.959592,31.23025,121.3955,"Asia","Tropical"
"258","QX1802","A",0.959836,0.959836,20.6299,-156.3948,"Hawaii","Tropical"
"259","QG855","A",0.039289,0.960511,9.152583,-79.852998,"Central America","Tropical"
"260","QG3826","A",1e-05,0.961245,10.43018,-84.0065,"Central America","Tropical"
"261","NIC803","A",1e-05,0.961391,23.81441,120.85687,"Taiwan","Tropical"
"262","XZ1731","A",0.038356,0.961444,-22.9382,-46.5466,"South America","Tropical"
"263","QG833","A",0.03701,0.96279,9.15388,-79.83167,"Central America","Tropical"
"264","BRC20369","A",1e-05,0.965739,23.7132,120.7855556,"Taiwan","Tropical"
"265","JU1885","A",1e-05,0.9661,7.2995,80.6437,"Asia","Tropical"
"266","HPT7","A",1e-05,0.968148,-7.804727,112.51613,"Pacific","Tropical"
"267","ECA2093","A",0.971932,0.971932,20.948832,-156.53565,"Hawaii","Tropical"
"268","BRC20098","A",0.026963,0.972837,25.04372222,121.6160639,"Taiwan","Tropical"
"269","QG776","A",1e-05,0.973306,9.160652,-79.820831,"Central America","Tropical"
"270","JU1637","A",1e-05,0.976015,17.1363,-25.0682,"Africa","Tropical"
"271","QG132","A",0.978267,0.978267,22.0804,-159.4124,"Hawaii","Tropical"
"272","QG736","A",1e-05,0.978696,9.155514,-79.848903,"Central America","Tropical"
"273","QG880","A",1e-05,0.978824,9.15445,-79.83205,"Central America","Tropical"
"274","NIC583","A",1e-05,0.981226,15.40368,-61.34699,"Caribbean","Tropical"
"275","JU1909","A",0.016612,0.983188,-18.5245,146.3327,"Australia","Tropical"
"276","QG1155","A",0.012709,0.987091,9.160449,-79.840373,"Central America","Tropical"
"277","JU4042","A",0.011978,0.987822,21.03892,105.83122,"Asia","Tropical"
"278","QG3816","A",1e-05,0.990577,10.43803,-84.0112,"Central America","Tropical"
"279","QG858","A",0.007826,0.991974,9.155694,-79.848988,"Central America","Tropical"
"280","JU4058","A",0.006113,0.993687,22.301,103.9218,"Asia","Tropical"
"281","ECA1657","A",0.995999,0.995999,20.948692,-156.53654,"Hawaii","Tropical"
"282","SOW21","A",1e-05,0.999756,41.41123603,-78.70870679,"North America","Temperate"
"283","QG807","A",1e-05,0.999764,9.147185361,-79.8528469,"Central America","Tropical"
"284","BRC20520","A",1e-05,0.999765,21.958778,120.811764,"Taiwan","TD2"
"285","NIC819","A",1e-05,0.999767,23.81418,120.85581,"Taiwan","TD2"
"286","BRC20353","A",1e-05,0.999768,14,101,"Asia","Tropical"
"287","NIC1407","A",1e-05,0.999769,3.630410973,-53.20572797,"South America","Tropical"
"288","VX34","A",1.2e-05,0.999769,31.750834,113.98333,"Asia","Hubei"
"289","JU3326","A",1e-05,0.999771,31.23025,121.3955,"Asia","Hubei"
"290","NIC1138","A",1e-05,0.999771,-12.872112,-69.49822702,"South America","Tropical"
"291","BRC20557","A",2e-05,0.999772,24.822538,121.73566,"Taiwan","TH"
"292","NIC1602","A",1e-05,0.999773,24.68897,121.13965,"Taiwan","TH"
"293","NIC828","A",1e-05,0.999773,23.60197,120.88157,"Taiwan","TD1"
"294","QG3041","A",1e-05,0.999773,9.164216667,-79.8373667,"Central America","Tropical"
"295","ECA1559","A",1e-05,0.999774,21.401228,-157.88682,"Hawaii","TH"
"296","BW287","A",1e-05,0.999775,NA,NA,"unknown","Temperate"
"297","NIC1591","A",1e-05,0.999775,24.68622,121.13734,"Taiwan","TD1"
"298","NIC1635","A",1e-05,0.999776,34.88328,135.81733,"Pacific","Temperate"
"299","BRC20311","A",1e-05,0.999777,24.70210833,121.73775,"Taiwan","TH"
"300","JU2216","A",1.8e-05,0.999777,-6.480251,-76.356593,"South America","TH"
"301","ECA4382","A",1e-05,0.999778,-21.0469,55.6878,"Africa","Tropical"
"302","JU2872","A",1.9e-05,0.999778,48.2121,16.3592,"Europe","Temperate"
"303","NIC309","A",1e-05,0.999778,5.53529,-53.56336,"South America","Tropical"
"304","QG4096","A",1e-05,0.999778,-21.16879444,148.506575,"Australia","AD"
"305","BRC20519","A",1.7e-05,0.999779,21.958778,120.811764,"Taiwan","TD2"
"306","QG3006","A",1e-05,0.999779,9.16925,-79.8380167,"Central America","Tropical"
"307","QG866","A",1e-05,0.999779,9.151852,-79.853543,"Central America","Tropical"
"308","ECA278","A",1e-05,0.99978,42.496411,-88.240099,"North America","Temperate"
"309","NIC1663","A",1e-05,0.99978,23.66543,120.79964,"Taiwan","TH"
"310","QG4063","A",1e-05,0.99978,-21.1461744,148.4998921,"Australia","AD"
"311","QG4208","A",1e-05,0.99978,-21.1695006,148.5079426,"Australia","AD"
"312","QG879","A",1e-05,0.99978,9.16152,-79.83633,"Central America","Tropical"
"313","SOW22","A",1e-05,0.99978,40.006496,-75.703278,"North America","Temperate"
"314","BRC20502","A",1e-05,0.999781,22.020651,121.572794,"Taiwan","TD3"
"315","ECA1170","A",1e-05,0.999781,21.40083,-157.8887,"Hawaii","TH"
"316","ECA2299","A",1.3e-05,0.999781,20.949184,-156.53637,"Hawaii","TH"
"317","ECA276","A",1e-05,0.999781,42.496411,-88.240099,"North America","NWD"
"318","HPT11","A",1e-05,0.999781,-7.8,112.516,"Pacific","ID"
"319","JU1564","A",1e-05,0.999781,40.86,-73.47,"North America","Temperate"
"320","NIC825","A",1e-05,0.999781,23.60246,120.88278,"Taiwan","TD1"
"321","ECA1411","A",0.999782,0.999782,22.053192,-159.365224,"Hawaii","Tropical"
"322","HK104","A",1.8e-05,0.999782,34.66,133.9,"Pacific","Temperate"
"323","HPT16","A",1e-05,0.999782,-7.822561,112.5870957,"Pacific","Tropical"
"324","NIC863","A",1e-05,0.999782,23.72763,120.76625,"Taiwan","TH"
"325","QG4064","A",1e-05,0.999782,-21.1453727,148.4997337,"Australia","AD"
"326","QG786","A",1e-05,0.999782,9.14576403,-79.8544232,"Central America","Tropical"
"327","QG788","A",1e-05,0.999782,9.151852,-79.853543,"Central America","Tropical"
"328","ECA569","A",1e-05,0.999783,42.361085,-88.4278679,"North America","Temperate"
