"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"90","NIC1533","A",1e-05,0.619304,-16.75706,49.993077,"Africa","Tropical"
"91","VSL2217","A",1e-05,0.619398,NA,NA,"Asia","Tropical"
"92","NIC871","A",1e-05,0.623885,25.16734,121.55651,"Taiwan","Tropical"
"93","ZZY1034","A",1e-05,0.625513,22.38478428,113.9664658,"Asia","Tropical"
"94","QG4094","A",1e-05,0.625857,-21.16862222,148.5080167,"Australia","AD"
"95","NIC1052","A",1e-05,0.625929,20.51328,-87.24718,"Central America","Tropical"
"96","QG3058","A",0.626082,0.626082,9.163116667,-79.8372,"Central America","Tropical"
"97","NIC504","A",1e-05,0.627241,23.5347,120.6775,"Taiwan","TH"
"98","BRC20574","A",1e-05,0.627843,22.67248185,121.505358,"Taiwan","Tropical"
"99","QG737","A",0.371277,0.628523,9.155514,-79.848903,"Central America","Tropical"
"100","NIC1218","A",1.8e-05,0.629745,25.95224,119.9771,"Asia","Tropical"
"101","NIC811","A",1e-05,0.63382,23.81433,120.85649,"Taiwan","Tropical"
"102","JU1377","A",1e-05,0.635876,-21.0476,55.6905,"Africa","Tropical"
"103","JU1435","A",1e-05,0.635889,-21.05,55.27,"Africa","Tropical"
"104","JU2861","A",1e-05,0.639255,52.1944,0.1264,"Europe","Tropical"
"105","JU1638","A",1e-05,0.639456,17.13768,-25.06689,"Africa","Tropical"
"106","QG4232","A",1e-05,0.640981,-21.16862222,148.5080167,"Australia","AD"
"107","JU2472","A",1e-05,0.642002,-12.732834,45.186209,"Africa","Tropical"
"108","QG3926","A",1e-05,0.642729,13.233413,-59.587901,"Caribbean","Tropical"
"109","BRC20324","A",1e-05,0.643463,24.03965278,121.155,"Taiwan","TD1"
"110","QG761","A",0.643629,0.643629,9.161421,-79.837195,"Central America","Tropical"
"111","NIC758","A",1e-05,0.644549,15.35802,-61.3537,"Caribbean","Tropical"
"112","QG3032","A",0.644771,0.644771,9.163366667,-79.8447333,"Central America","Tropical"
"113","QG790","A",0.351824,0.647976,9.147185361,-79.8528469,"Central America","Tropical"
"114","BRC20535","A",1e-05,0.648461,24.182667,121.626472,"Taiwan","TH"
"115","QG3933","A",1e-05,0.650788,13.225497,-59.588268,"Caribbean","Tropical"
"116","BRC20544","A",1e-05,0.651531,24.182667,121.626472,"Taiwan","TH"
"117","NIC792","A",1e-05,0.653302,23.83633,120.72447,"Taiwan","Tropical"
"118","EG6275","A",1e-05,0.655393,-23.5,-46.7,"South America","Tropical"
"119","NIC583","A",0.02745,0.655703,15.40368,-61.34699,"Caribbean","Tropical"
"120","DF5100","A",1e-05,0.656572,-23.8,31.4,"Africa","Tropical"
"121","XZ1207","A",1e-05,0.657097,-23.892,-46.3326,"South America","Tropical"
"122","QG3931","A",1e-05,0.658592,13.225422,-59.589477,"Caribbean","Tropical"
"123","JU2868","A",1e-05,0.659279,48.2053,16.3666,"Europe","Tropical"
"124","JU1392","A",1e-05,0.663486,-22.916,-43.173,"South America","Tropical"
"125","PE887","A",1e-05,0.664707,57.131806,-2.10514,"Europe","Tropical"
"126","EG6274","A",1e-05,0.664916,-23.5,-46.7,"South America","Tropical"
"127","QG2972","A",0.334399,0.665401,9.167433333,-79.8397,"Central America","Tropical"
"128","BRC20320","A",1e-05,0.668765,24.84201944,121.9516639,"Taiwan","TH"
"129","QR25","A",1e-05,0.67225,45.545448,-73.639076,"North America","Quebec"
"130","ECA2425","A",1e-05,0.677383,20.038736,-155.44001,"Hawaii","Tropical"
"131","JU2214","A",0.231633,0.679077,-6.462863,-76.335715,"South America","Tropical"
"132","QG3056","A",0.680728,0.680728,9.1674,-79.83967,"Central America","Tropical"
"133","QG864","A",0.317646,0.682149,9.152583,-79.852998,"Central America","Tropical"
"134","EG5613","A",1e-05,0.683747,-23.18234,-44.19456,"South America","Tropical"
"135","ECA1423","A",1e-05,0.684354,22.034251,-159.379145,"Hawaii","Tropical"
"136","QG881","A",0.685887,0.685887,9.144607067,-79.8263148,"Central America","Tropical"
"137","QG2966","A",0.686473,0.686473,9.166166667,-79.84,"Central America","Tropical"
"138","NIC392","A",1e-05,0.687087,5.40779,-53.64583,"South America","Tropical"
"139","XZ1210","A",1e-05,0.687186,-23.571,-46.647,"South America","Tropical"
"140","VSL2201","A",1e-05,0.688535,12.3807,75.8947,"Asia","Tropical"
"141","NIC1562","A",1e-05,0.688783,25.00481,121.73369,"Taiwan","TH"
"142","NIC1535","A",1e-05,0.689848,-17.088793,49.827329,"Africa","Tropical"
"143","ED3088","A",1e-05,0.696044,-26.166667,28.016667,"Africa","Tropical"
"144","NIC1103","A",0.039853,0.69897,18.0383007,-89.6738919,"Central America","Tropical"
"145","HPT53","A",1e-05,0.698971,-8.526342,115.167778,"Pacific","Tropical"
"146","NIC1057","A",0.065229,0.701233,20.48756,-87.72532,"Central America","Tropical"
"147","ECA1489","A",1e-05,0.705034,21.395558,-157.90104,"Hawaii","Tropical"
"148","QG2919","A",1e-05,0.70521,-20.28785,148.7653,"Australia","AD"
"149","VT847","A",1e-05,0.706746,19.9,-155.6,"Hawaii","Tropical"
"150","QG2910","A",1e-05,0.706773,-17.2643833,145.4884833,"Australia","Tropical"
"151","EG6179","A",0.005389,0.711915,-17.53,-149.83,"Pacific","Tropical"
"152","ZZY1130","A",1e-05,0.712317,22.366493,114.260543,"Asia","Tropical"
"153","QG4233","A",1e-05,0.713166,-21.16862222,148.5080167,"Australia","AD"
"154","ZZY1075","A",1e-05,0.713409,22.78977726,114.739768,"Asia","Tropical"
"155","JU3171","A",1.5e-05,0.71396,0.289,6.612,"Africa","Tropical"
"156","NIC1630","A",1.3e-05,0.715957,25.02782,121.57627,"Taiwan","TH"
"157","NIC1050","A",0.097718,0.717308,20.51328,-87.24718,"Central America","Tropical"
"158","NIC1058","A",0.27722,0.72258,20.48756,-87.72532,"Central America","Tropical"
"159","QG3927","A",1e-05,0.722786,13.233413,-59.587901,"Caribbean","Tropical"
"160","NIC1525","A",1e-05,0.72439,-17.088793,49.827329,"Africa","Tropical"
"161","QG3823","A",0.103653,0.72724,10.42540556,-84.00121667,"Central America","Tropical"
"162","QG860","A",0.72892,0.72892,9.14141,-79.8285,"Central America","Tropical"
"163","TWN1772","A",1e-05,0.732695,24.69641667,121.4180556,"Taiwan","TH"
"164","QG776","A",0.733315,0.733315,9.160652,-79.820831,"Central America","Tropical"
"165","QG5474","A",1e-05,0.734542,6.9666,158.1907,"Pacific","Tropical"
"166","JU1378","A",1e-05,0.735519,-21.0478,55.6878,"Africa","Tropical"
"167","JU725","A",1e-05,0.736563,24.75,110.5,"Asia","Tropical"
"168","NIC1288","A",0.135611,0.736965,3.641279032,-53.20139201,"South America","Tropical"
"169","QG791","A",0.738715,0.738715,9.14576403,-79.8544232,"Central America","Tropical"
"170","VSL2210","A",1.8e-05,0.738958,12.36923,75.90115,"Asia","Tropical"
"171","ECA2115","A",1e-05,0.73915,20.952098,-156.53317,"Hawaii","Tropical"
"172","GXW23","A",1e-05,0.739299,30.54,114.42,"Asia","Tropical"
"173","QG3006","A",0.259508,0.740292,9.16925,-79.8380167,"Central America","Tropical"
"174","NIC883","A",1e-05,0.742558,23.67108,120.8,"Taiwan","Tropical"
"175","QG736","A",0.742904,0.742904,9.155514,-79.848903,"Central America","Tropical"
"176","ECA1637","A",1e-05,0.744842,20.952098,-156.53317,"Hawaii","Tropical"
"177","QG5603","A",1e-05,0.746934,6.9661,158.1916,"Pacific","Tropical"
"178","ECA2636","A",1e-05,0.747902,-26.3674836,152.5852451,"Australia","Tropical"
"179","QG3923","A",1e-05,0.7482,13.225206,-59.588132,"Caribbean","Tropical"
"180","QG880","A",0.752132,0.752132,9.15445,-79.83205,"Central America","Tropical"
"181","QG132","A",1e-05,0.753455,22.0804,-159.4124,"Hawaii","Tropical"
"182","BRC20533","A",1e-05,0.754475,24.182667,121.626472,"Taiwan","TH"
"183","BRC20571","A",1e-05,0.755167,22.67151131,121.50634,"Taiwan","Tropical"
"184","NIC1529","A",1e-05,0.756131,-16.755873,49.996516,"Africa","Tropical"
"185","NIC1104","A",0.019529,0.756591,3.638367,-76.198343,"South America","Tropical"
"186","QG3527","A",0.115281,0.758224,10.42623333,-84.0126,"Central America","Tropical"
"187","VSL2212","A",1e-05,0.759571,12.3829,75.9013,"Asia","Tropical"
"188","NIC402","A",1e-05,0.76076,5.72896,-53.89008,"South America","Tropical"
"189","JU3319","A",1e-05,0.761671,31.2306,121.4718,"Asia","Tropical"
"190","BRC20536","A",1e-05,0.763422,24.182667,121.626472,"Taiwan","TH"
"191","ECA2667","A",1e-05,0.763671,-26.36741111,152.5852889,"Australia","Tropical"
"192","NIC329","A",1e-05,0.763966,5.72963,-53.89118,"South America","Tropical"
"193","QG3783","A",0.112279,0.764671,10.4297,-84.00853,"Central America","Tropical"
"194","JU4042","A",1e-05,0.764862,21.03892,105.83122,"Asia","Tropical"
"195","NIC1528","A",1e-05,0.765284,-16.755721,49.99665,"Africa","Tropical"
"196","ECA1149","A",1e-05,0.766411,21.34293,-157.8239,"Hawaii","Tropical"
"197","BRC20367","A",1e-05,0.766779,24.54670963,121.5069174,"Taiwan","TH"
"198","ECA1431","A",1e-05,0.767603,22.063133,-159.347149,"Hawaii","Tropical"
"199","ED3037","A",1e-05,0.769583,25.123667,121.532982,"Taiwan","Tropical"
"200","JU1347","A",1e-05,0.771044,9.6,77.13,"Asia","Tropical"
"201","BRC20311","A",1e-05,0.771073,24.70210833,121.73775,"Taiwan","TH"
"202","NIC1055","A",1e-05,0.774318,20.48978,-87.72502,"Central America","Tropical"
"203","QG786","A",0.225376,0.774424,9.14576403,-79.8544232,"Central America","Tropical"
"204","QG3851","A",0.114326,0.774959,10.41900556,-84.00699722,"Central America","Tropical"
"205","QG2891","A",1e-05,0.775037,-16.1026,145.4467333,"Australia","AD"
"206","QG5507","A",1e-05,0.780074,6.9666,158.1907,"Pacific","Tropical"
"207","NIC793","A",1e-05,0.780554,23.83631,120.72486,"Taiwan","Tropical"
"208","QX1800","A",1e-05,0.784272,20.8715,-156.1694,"Hawaii","Tropical"
"209","QG2663","A",0.78878,0.78878,9.153933333,-79.83166667,"Central America","Tropical"
"210","QG4683","A",1e-05,0.791074,6.9666,158.1907,"Pacific","Tropical"
"211","QG700","A",0.791108,0.791108,9.145492913,-79.8261379,"Central America","Tropical"
"212","ECA346","A",1e-05,0.79494,26.461525,-82.0554972,"North America","Tropical"
"213","NIC796","A",1e-05,0.796037,23.83617,120.72563,"Taiwan","Tropical"
"214","ECA4394","A",1e-05,0.796122,-18.5894,145.4343,"Australia","Tropical"
"215","ECA186","A",1e-05,0.797265,21.303087,-157.827917,"Hawaii","Tropical"
"216","QG2820","A",1e-05,0.79963,-27.4726528,152.9897861,"Australia","Tropical"
"217","QX1802","A",1e-05,0.800515,20.6299,-156.3948,"Hawaii","Tropical"
"218","QG5525","A",1e-05,0.801087,6.9031,158.1706,"Pacific","Tropical"
"219","MY539","A",1.9e-05,0.80504,54.3491,10.11505,"Europe","Tropical"
"220","ECA161","A",1e-05,0.805339,20.854584,-156.169313,"Hawaii","Tropical"
"221","NIC555","A",0.149019,0.806103,15.58933,-61.47222,"Caribbean","Tropical"
"222","NIC1667","A",1e-05,0.808244,25.10869,121.83743,"Taiwan","TH"
"223","TWN3077","A",1e-05,0.809538,25.19,121.7833333,"Taiwan","TH"
"224","NIC1117","A",1e-05,0.811437,-12.837789,-71.365833,"South America","Tropical"
"225","ECA1571","A",1e-05,0.811647,21.392064,-157.90236,"Hawaii","Tropical"
"226","NIC61","A",1e-05,0.812769,5.07384,-52.69537,"South America","Tropical"
"227","QG4718","A",1e-05,0.815558,6.9666,158.1907,"Pacific","Tropical"
"228","BRC20501","A",1.5e-05,0.818159,24,121.5,"Taiwan","TH"
"229","NIC1054","A",0.023129,0.818191,20.48991,-87.72797,"Central America","Tropical"
"230","NIC1423","A",0.180715,0.819085,3.644299032,-53.19803297,"South America","Tropical"
"231","QG3053","A",1e-05,0.819148,9.16484,-79.83659,"Central America","Tropical"
"232","QG2641","A",0.1799,0.819883,9.153933333,-79.83166667,"Central America","Tropical"
"233","XZ1732","A",1e-05,0.821153,-23.5707,-46.64471,"South America","Tropical"
"234","ECA2637","A",1e-05,0.821854,-26.3674836,152.5852451,"Australia","Tropical"
"235","BRC20119","A",1e-05,0.823119,23.836799,120.727025,"Taiwan","Tropical"
"236","NIC332","A",1e-05,0.82478,5.72914,-53.89023,"South America","Tropical"
"237","QG978","A",1.2e-05,0.825318,9.1491,-79.856143,"Central America","Tropical"
"238","ECA1143","A",1e-05,0.825695,21.3419,-157.8099,"Hawaii","Tropical"
"239","ECA175","A",1e-05,0.828423,21.306265,-157.851375,"Hawaii","Tropical"
"240","GXW22","A",1e-05,0.829326,23.15,113.35,"Asia","Tropical"
"241","QG858","A",0.167921,0.831877,9.155694,-79.848988,"Central America","Tropical"
"242","BRC20565","A",1e-05,0.835036,22.67499807,121.503295,"Taiwan","Tropical"
"243","JU2507","A",0.037883,0.835491,8.893,98.512,"Asia","Tropical"
"244","HPT9","A",1e-05,0.836802,-7.803102,112.515932,"Pacific","Tropical"
"245","QG3876","A",0.109225,0.837934,10.44027,-84.01227,"Central America","Tropical"
"246","NIC327","A",1e-05,0.838259,5.72877,-53.88992,"South America","Tropical"
"247","QG866","A",0.840112,0.840112,9.151852,-79.853543,"Central America","Tropical"
"248","HPT59","A",1.2e-05,0.84165,-8.52519,115.16689,"Pacific","Tropical"
"249","QG5406","A",1e-05,0.848872,6.9666,158.1907,"Pacific","Tropical"
"250","BRC20241","A",1.7e-05,0.849623,23.836415,120.725183,"Taiwan","Tropical"
"251","JU1885","A",1e-05,0.850391,7.2995,80.6437,"Asia","Tropical"
"252","QG784","A",0.149211,0.850586,9.14576403,-79.8544232,"Central America","Tropical"
"253","NIC400","A",1e-05,0.852969,5.72711,-53.89076,"South America","Tropical"
"254","NIC1059","A",0.082246,0.854453,20.48627,-87.72449,"Central America","Tropical"
"255","QG3826","A",0.129229,0.85484,10.43018,-84.0065,"Central America","Tropical"
"256","QG856","A",0.857906,0.857906,9.156459,-79.848792,"Central America","Tropical"
"257","BRC20294","A",1e-05,0.85963,24.993796,121.53514,"Taiwan","Tropical"
"258","QG2814","A",1e-05,0.860282,-30.6445167,153.0090333,"Australia","Tropical"
"259","JU1907","A",1e-05,0.860385,-17.495,145.612,"Australia","Tropical"
"260","ECA2808","A",1e-05,0.861774,29.642849,-82.34452,"North America","Tropical"
"261","BRC20333","A",1e-05,0.862684,24.602334,121.510549,"Taiwan","TH"
"262","ECA1605","A",1e-05,0.862762,21.395786,-157.90051,"Hawaii","TH"
"263","QG3815","A",1e-05,0.865633,10.42361667,-84.00118611,"Central America","Tropical"
"264","QG2665","A",0.132867,0.866933,9.153933333,-79.83166667,"Central America","Tropical"
"265","NIC187","A",1e-05,0.867607,15.8552,-61.5976,"Caribbean","Tropical"
"266","QG3878","A",1e-05,0.868607,10.25937,-84.00514,"Central America","Tropical"
"267","NIC330","A",1e-05,0.870379,5.72889,-53.8901,"South America","Tropical"
"268","BRC20069","A",1e-05,0.871478,25.04655556,121.6149472,"Taiwan","Tropical"
"269","NIC821","A",1e-05,0.87294,23.60283,120.88416,"Taiwan","Tropical"
"270","ECA1621","A",1e-05,0.874543,21.301669,-157.76258,"Hawaii","Tropical"
"271","QG3057","A",0.120081,0.879719,9.163366667,-79.8372333,"Central America","Tropical"
"272","BRC20099","A",1e-05,0.883073,25.043399,121.616268,"Taiwan","Tropical"
"273","BRC20341","A",1e-05,0.88352,24,121,"Taiwan","TH"
"274","NIC803","A",1e-05,0.885766,23.81441,120.85687,"Taiwan","Tropical"
"275","ECA1701","A",0.014299,0.88856,19.110589,-155.82645,"Hawaii","Tropical"
"276","BRC20242","A",1e-05,0.888571,23.836623,120.728049,"Taiwan","Tropical"
"277","JU3281","A",1e-05,0.890986,50.0711,14.42028,"Europe","Tropical"
"278","QX1801","A",1e-05,0.892402,20.8189,-156.0904,"Hawaii","Tropical"
"279","QG3861","A",0.05872,0.893582,10.42972,-84.00742,"Central America","Tropical"
"280","QG3875","A",1e-05,0.894402,10.44027,-84.01227,"Central America","Tropical"
"281","QG3816","A",0.102717,0.897083,10.43803,-84.0112,"Central America","Tropical"
"282","ECA288","A",1e-05,0.898552,9.926663289,-84.04235373,"Central America","Tropical"
"283","JU3416","A",1e-05,0.901127,38.2541,140.8508,"Pacific","Temperate"
"284","EG6271","A",1e-05,0.905866,18.3,-65.8,"Caribbean","Tropical"
"285","VSL2215","A",1e-05,0.906749,12.3799,75.8974,"Asia","Tropical"
"286","QG5488","A",1e-05,0.90966,6.9031,158.1706,"Pacific","Tropical"
"287","ECA2663","A",1e-05,0.910347,-26.6213395,152.6923809,"Australia","Tropical"
"288","QX1410","A",1e-05,0.913913,13.821844,-61.049778,"Caribbean","Tropical"
"289","NIC1060","A",0.084527,0.915273,20.48529,-87.72361,"Central America","Tropical"
"290","HPT37","A",0.000617,0.916393,-5.256498,119.864142,"Pacific","Tropical"
"291","NIC188","A",1e-05,0.916405,16.0455,-61.6938,"Caribbean","Tropical"
"292","JU1909","A",1e-05,0.920052,-18.5245,146.3327,"Australia","Tropical"
"293","QG887","A",0.920108,0.920108,9.14576403,-79.8544232,"Central America","Tropical"
"294","ZZY1123","A",1e-05,0.920228,22.42629881,114.1811105,"Asia","Tropical"
"295","JU3326","A",1e-05,0.920858,31.23025,121.3955,"Asia","Hubei"
"296","ECA1555","A",1e-05,0.921524,21.300119,-157.76264,"Hawaii","Tropical"
"297","ECA1439","A",1e-05,0.923291,22.061908,-159.34675,"Hawaii","Tropical"
"298","NIC552","A",1e-05,0.924594,15.56962,-61.37537,"Caribbean","Tropical"
"299","VX34","A",1e-05,0.925008,31.750834,113.98333,"Asia","Hubei"
"300","NIC343","A",1e-05,0.92744,5.41134,-53.65517,"South America","Tropical"
"301","BRC20081","A",1e-05,0.928671,24.602334,121.510549,"Taiwan","TH"
"302","QG865","A",0.930614,0.930614,9.16272,-79.84097,"Central America","Tropical"
"303","NIC1645","A",1e-05,0.931927,25.06549,121.82703,"Taiwan","TH"
"304","ECA1521","A",1e-05,0.934178,21.318231,-157.81974,"Hawaii","Tropical"
"305","QG1155","A",0.935816,0.935816,9.160449,-79.840373,"Central America","Tropical"
"306","ECA2975","A",1e-05,0.937702,22.0638967,-159.3522759,"Hawaii","Tropical"
"307","QG927","A",1e-05,0.939611,9.170850606,-79.8428988,"Central America","Tropical"
"308","QG997","A",0.939883,0.939883,9.160461,-79.822633,"Central America","Tropical"
"309","ECA1443","A",1.1e-05,0.942606,22.053315,-159.36556,"Hawaii","TH"
"310","QG926","A",0.942835,0.942835,9.170573,-79.84316,"Central America","Tropical"
"311","NIC578","A",1e-05,0.942925,15.40502,-61.34623,"Caribbean","Tropical"
"312","ECA2894","A",1e-05,0.94368,21.3570225,-157.764294100002,"Hawaii","Tropical"
"313","ECA176","A",1e-05,0.944364,21.386338,-157.925536,"Hawaii","Tropical"
"314","BRC20102","A",1.1e-05,0.944761,24.336532,120.607411,"Taiwan","Tropical"
"315","NIC1692","A",1e-05,0.945305,25.03488,121.58864,"Taiwan","TH"
"316","NIC333","A",1e-05,0.946343,5.72705,-53.89122,"South America","Tropical"
"317","EG6260","A",1e-05,0.94848,18.11,-66.16,"Caribbean","Tropical"
"318","QG2969","A",0.050507,0.949283,9.166416667,-79.84025,"Central America","Tropical"
"319","ECA1160","A",1e-05,0.951485,21.34286,-157.8231,"Hawaii","Tropical"
"320","QG952","A",0.951518,0.951518,9.160461,-79.822633,"Central America","Tropical"
"321","HPT19","A",1e-05,0.951745,-7.8235187,112.5881514,"Pacific","Tropical"
"322","HPT7","A",1e-05,0.952788,-7.804727,112.51613,"Pacific","Tropical"
"323","NIC60","A",1e-05,0.953752,5.07382,-52.69551,"South America","Tropical"
"324","ECA2299","A",1e-05,0.954565,20.949184,-156.53637,"Hawaii","TH"
"325","ECA2664","A",1e-05,0.956692,12.17453,-61.62731,"Caribbean","Tropical"
"326","ECA2093","A",1e-05,0.957625,20.948832,-156.53565,"Hawaii","Tropical"
"327","ECA2626","A",1e-05,0.958966,-26.62221389,152.6910056,"Australia","Tropical"
