AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.999785	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.822182	0.177618	0.000010	0.000010	LD_0.9_22_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.594488	0.405311	0.000010	0.000010	LD_0.9_22_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.659848	0.339952	0.000010	0.000010	LD_0.9_22_1230
BRC20081	0.064781	0.000010	0.000010	0.000018	0.000010	0.000010	0.000014	0.771301	0.000010	0.163715	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.023757	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.020506	0.898459	0.057098	0.000010	LD_0.9_22_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.115051	0.000010	0.884746	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.937938	0.061862	0.000010	0.000010	LD_0.9_22_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.692190	0.307610	0.000010	0.000010	LD_0.9_22_1230
BRC20092	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	LD_0.9_22_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20094	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	LD_0.9_22_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.579963	0.419837	0.000010	0.000010	LD_0.9_22_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.645799	0.354001	0.000010	0.000010	LD_0.9_22_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.962459	0.037341	0.000010	0.000010	LD_0.9_22_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.999789	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	0.000010	LD_0.9_22_1230
BRC20105	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999790	0.000010	0.000010	LD_0.9_22_1230
BRC20107	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.013098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.986702	0.000010	0.000010	LD_0.9_22_1230
