"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"56","JU2868","A",1e-05,0.528747,48.2053,16.3666,"Europe","Tropical"
"57","NIC1267","A",1e-05,0.531269,3.622385971,-53.21547696,"South America","Tropical"
"58","NIC822","A",1e-05,0.53586,25.168,121.56254,"Taiwan","TH"
"59","QG2736","A",1e-05,0.540754,9.1598,-79.8399,"Central America","Tropical"
"60","NIC1062","A",1e-05,0.543785,20.68576,-88.20927,"Central America","Tropical"
"61","QG3927","A",1e-05,0.544345,13.233413,-59.587901,"Caribbean","Tropical"
"62","QG2881","A",1e-05,0.546367,-16.8999,145.7489833,"Australia","Tropical"
"63","QG3867","A",1e-05,0.546965,10.42361667,-84.00118611,"Central America","Tropical"
"64","NIC392","A",1e-05,0.547467,5.40779,-53.64583,"South America","Tropical"
"65","QG3058","A",1e-05,0.551674,9.163116667,-79.8372,"Central America","Tropical"
"66","QG3004","A",1e-05,0.552489,9.16925,-79.8380167,"Central America","Tropical"
"67","EG6267","A",1e-05,0.554462,18.45,-66,"Caribbean","Tropical"
"68","HPT42","A",1e-05,0.555751,-5.252889,119.865139,"Pacific","Tropical"
"69","HPT52","A",1e-05,0.556143,-8.5405,115.1725,"Pacific","Tropical"
"70","NIC1308","A",1e-05,0.557727,4.86442099325358,-52.3459600377827,"South America","Tropical"
"71","QG763","A",1e-05,0.557817,9.161421,-79.837195,"Central America","Tropical"
"72","ECA2625","A",1e-05,0.558456,-26.6228223,152.6905986,"Australia","Tropical"
"73","NIC1302","A",1e-05,0.560892,3.616456026,-53.20972002,"South America","Tropical"
"74","BRC20574","A",1e-05,0.561922,22.67248185,121.505358,"Taiwan","Tropical"
"75","NIC331","A",1e-05,0.569538,5.73057,-53.89241,"South America","Tropical"
"76","QG860","A",1e-05,0.569675,9.14141,-79.8285,"Central America","Tropical"
"77","ECA1587","A",1e-05,0.570351,21.308944,-157.7956,"Hawaii","Tropical"
"78","BRC20244","A",1e-05,0.572131,23.72641,120.758426,"Taiwan","TH"
"79","HPT16","A",1e-05,0.573553,-7.822561,112.5870957,"Pacific","Tropical"
"80","ECA2115","A",1e-05,0.57363,20.952098,-156.53317,"Hawaii","Tropical"
"81","ECA1637","A",1e-05,0.576836,20.952098,-156.53317,"Hawaii","Tropical"
"82","NIC583","A",1e-05,0.577907,15.40368,-61.34699,"Caribbean","Tropical"
"83","NIC1602","A",1e-05,0.578608,24.68897,121.13965,"Taiwan","TH"
"84","NIC984","A",1e-05,0.582342,4.03746,-52.67236,"South America","Tropical"
"85","QG761","A",1e-05,0.583354,9.161421,-79.837195,"Central America","Tropical"
"86","ECA1657","A",1e-05,0.584442,20.948692,-156.53654,"Hawaii","Tropical"
"87","EG6261","A",1e-05,0.585113,18.11,-66.16,"Caribbean","Tropical"
"88","EG6272","A",1e-05,0.585826,18.45,-66,"Caribbean","Tropical"
"89","NIC578","A",1e-05,0.588152,15.40502,-61.34623,"Caribbean","Tropical"
"90","QG1111","A",1.1e-05,0.589263,9.16835,-79.839279,"Central America","Tropical"
"91","NIC865","A",1e-05,0.589668,23.72717,120.76673,"Taiwan","TH"
"92","NIC1204","A",1e-05,0.591216,26.22481,119.99506,"Asia","Tropical"
"93","QG132","A",1e-05,0.592181,22.0804,-159.4124,"Hawaii","Tropical"
"94","QG700","A",1e-05,0.594,9.145492913,-79.8261379,"Central America","Tropical"
"95","JU3171","A",1e-05,0.595478,0.289,6.612,"Africa","Tropical"
"96","QG2910","A",1e-05,0.595668,-17.2643833,145.4884833,"Australia","Tropical"
"97","BRC20107","A",1e-05,0.596616,26.478,127.836,"Pacific","Tropical"
"98","BRC20557","A",1e-05,0.597242,24.822538,121.73566,"Taiwan","TH"
"99","HPT8","A",1e-05,0.598613,-7.80504,112.51691,"Pacific","Tropical"
"100","HPT4","A",1e-05,0.599165,-7.801594,112.517286,"Pacific","Tropical"
"101","HPT34","A",1e-05,0.599551,-5.256105,119.863864,"Pacific","Tropical"
"102","BRC20463","A",1e-05,0.600146,24.822658,121.735926,"Taiwan","TH"
"103","NIC901","A",1e-05,0.600219,-22.222833,166.485438,"Pacific","Tropical"
"104","HPT7","A",1e-05,0.600915,-7.804727,112.51613,"Pacific","Tropical"
"105","QG550","A",1e-05,0.602394,26.4758,127.834,"Pacific","Tropical"
"106","QG795","A",1e-05,0.6029,9.159222,-79.836495,"Central America","Tropical"
"107","XZ1207","A",1e-05,0.606744,-23.892,-46.3326,"South America","Tropical"
"108","ZZY405","A",1e-05,0.607333,22.875,114.0625,"Asia","Tropical"
"109","EG6276","A",1e-05,0.608854,-23.5,-46.7,"South America","Tropical"
"110","PE887","A",1e-05,0.610198,57.131806,-2.10514,"Europe","Tropical"
"111","JU2910","A",1e-05,0.617118,-20.2914,57.4061,"Africa","Tropical"
"112","ECA1489","A",1e-05,0.619723,21.395558,-157.90104,"Hawaii","Tropical"
"113","HPT2","A",1e-05,0.621751,-7.800708,112.515721,"Pacific","Tropical"
"114","BRC20094","A",1e-05,0.624053,25.015958,121.541761,"Taiwan","Tropical"
"115","JU3281","A",1e-05,0.625607,50.0711,14.42028,"Europe","Tropical"
"116","NIC1202","A",1e-05,0.625979,26.22481,119.99506,"Asia","Tropical"
"117","NIC1304","A",1e-05,0.627318,3.617134038,-53.19634804,"South America","Tropical"
"118","BRC20105","A",1e-05,0.628614,26.478,127.836,"Pacific","Tropical"
"119","QG4094","A",0.635641,0.635641,-21.16862222,148.5080167,"Australia","AD"
"120","NIC1288","A",1e-05,0.636621,3.641279032,-53.20139201,"South America","Tropical"
"121","NIC187","A",1e-05,0.638571,15.8552,-61.5976,"Caribbean","Tropical"
"122","QG737","A",1e-05,0.638576,9.155514,-79.848903,"Central America","Tropical"
"123","BRC20092","A",1e-05,0.638938,25.016437,121.540237,"Taiwan","Tropical"
"124","QG3056","A",1e-05,0.641812,9.1674,-79.83967,"Central America","Tropical"
"125","QG4232","A",0.357472,0.642328,-21.16862222,148.5080167,"Australia","AD"
"126","XZ1731","A",1e-05,0.642588,-22.9382,-46.5466,"South America","Tropical"
"127","JU1884","A",1e-05,0.642755,15.7,-88.8,"Central America","Tropical"
"128","BRC20324","A",1e-05,0.643832,24.03965278,121.155,"Taiwan","TD1"
"129","QG2966","A",1e-05,0.644936,9.166166667,-79.84,"Central America","Tropical"
"130","JU1802","A",1e-05,0.648515,-21.12,55.778,"Africa","Tropical"
"131","NIC1423","A",1e-05,0.649163,3.644299032,-53.19803297,"South America","Tropical"
"132","NIC814","A",1e-05,0.650977,23.81411,120.85654,"Taiwan","TH"
"133","XZ1213","A",1e-05,0.651158,-23.571,-46.647,"South America","Tropical"
"134","JU4080","A",1e-05,0.651451,12.0641,108.5043,"Asia","Tropical"
"135","QG5474","A",1e-05,0.651773,6.9666,158.1907,"Pacific","Tropical"
"136","NIC17","A",1e-05,0.654596,-21.027,55.538,"Africa","Tropical"
"137","QG5603","A",1e-05,0.654884,6.9661,158.1916,"Pacific","Tropical"
"138","ECA2636","A",1e-05,0.656469,-26.3674836,152.5852451,"Australia","Tropical"
"139","JU1799","A",1e-05,0.662001,-21.12,55.778,"Africa","Tropical"
"140","ECA1149","A",1e-05,0.663769,21.34293,-157.8239,"Hawaii","Tropical"
"141","JU1885","A",1e-05,0.665155,7.2995,80.6437,"Asia","Tropical"
"142","BRC20571","A",1e-05,0.668388,22.67151131,121.50634,"Taiwan","Tropical"
"143","QR25","A",1e-05,0.668507,45.545448,-73.639076,"North America","Quebec"
"144","QG790","A",1e-05,0.66982,9.147185361,-79.8528469,"Central America","Tropical"
"145","JU3207","A",1e-05,0.673242,13.07206,77.58014,"Asia","Tropical"
"146","ECA4402","A",1e-05,0.673296,13.0722,77.5797,"Asia","Tropical"
"147","EG6271","A",1e-05,0.674784,18.3,-65.8,"Caribbean","Tropical"
"148","QG2972","A",1e-05,0.675443,9.167433333,-79.8397,"Central America","Tropical"
"149","NIC1681","A",1e-05,0.677183,22.08922,120.84876,"Taiwan","TH"
"150","BRC20090","A",1e-05,0.677892,24.744819,121.747742,"Taiwan","Tropical"
"151","QG776","A",1e-05,0.67876,9.160652,-79.820831,"Central America","Tropical"
"152","NIC1533","A",1e-05,0.679951,-16.75706,49.993077,"Africa","Tropical"
"153","JU1399","A",1e-05,0.679973,5.9,-75.9,"South America","Tropical"
"154","JU1637","A",1e-05,0.680276,17.1363,-25.0682,"Africa","Tropical"
"155","NIC796","A",1e-05,0.680968,23.83617,120.72563,"Taiwan","Tropical"
"156","NIC1104","A",1e-05,0.681618,3.638367,-76.198343,"South America","Tropical"
"157","NIC883","A",1e-05,0.682215,23.67108,120.8,"Taiwan","Tropical"
"158","JU1337","A",1e-05,0.682997,8.32,77.075,"Asia","Tropical"
"159","ED3037","A",1e-05,0.683026,25.123667,121.532982,"Taiwan","Tropical"
"160","BRC20532","A",1e-05,0.683873,25.138139,121.672,"Taiwan","TH"
"161","BRC20081","A",1e-05,0.685068,24.602334,121.510549,"Taiwan","TH"
"162","QG864","A",1e-05,0.686663,9.152583,-79.852998,"Central America","Tropical"
"163","QG3823","A",1e-05,0.689317,10.42540556,-84.00121667,"Central America","Tropical"
"164","ECA4382","A",1e-05,0.690237,-21.0469,55.6878,"Africa","Tropical"
"165","NIC402","A",1e-05,0.69186,5.72896,-53.89008,"South America","Tropical"
"166","QG3931","A",1e-05,0.692093,13.225422,-59.589477,"Caribbean","Tropical"
"167","ZZY1075","A",1e-05,0.692921,22.78977726,114.739768,"Asia","Tropical"
"168","VSL2201","A",1e-05,0.693088,12.3807,75.8947,"Asia","Tropical"
"169","NIC330","A",1e-05,0.693738,5.72889,-53.8901,"South America","Tropical"
"170","ECA2667","A",1e-05,0.694939,-26.36741111,152.5852889,"Australia","Tropical"
"171","QG3924","A",1e-05,0.69596,13.234279,-59.587888,"Caribbean","Tropical"
"172","QG3933","A",1e-05,0.696353,13.225497,-59.588268,"Caribbean","Tropical"
"173","BRC20339","A",1e-05,0.69642,24.951309,121.630089,"Taiwan","TH"
"174","TWN3077","A",1e-05,0.697122,25.19,121.7833333,"Taiwan","TH"
"175","NIC1292","A",1e-05,0.698403,3.630410973,-53.20572797,"South America","Tropical"
"176","ECA1431","A",1e-05,0.70184,22.063133,-159.347149,"Hawaii","Tropical"
"177","EG6275","A",1e-05,0.702973,-23.5,-46.7,"South America","Tropical"
"178","NIC327","A",1e-05,0.703191,5.72877,-53.88992,"South America","Tropical"
"179","JU1375","A",1e-05,0.703327,-21.0469,55.6885,"Africa","Tropical"
"180","BRC20100","A",1e-05,0.704308,24.70731,121.738054,"Taiwan","Tropical"
"181","NIC1562","A",1e-05,0.711102,25.00481,121.73369,"Taiwan","TH"
"182","BRC20534","A",1e-05,0.711323,24.182667,121.626472,"Taiwan","TH"
"183","JU2472","A",1e-05,0.711621,-12.732834,45.186209,"Africa","Tropical"
"184","NIC811","A",1e-05,0.71225,23.81433,120.85649,"Taiwan","Tropical"
"185","NIC792","A",1e-05,0.716899,23.83633,120.72447,"Taiwan","Tropical"
"186","JU1638","A",1e-05,0.717807,17.13768,-25.06689,"Africa","Tropical"
"187","QG3923","A",1e-05,0.718579,13.225206,-59.588132,"Caribbean","Tropical"
"188","EG6274","A",1e-05,0.719949,-23.5,-46.7,"South America","Tropical"
"189","QG4233","A",0.723141,0.723141,-21.16862222,148.5080167,"Australia","AD"
"190","NIC329","A",1e-05,0.726486,5.72963,-53.89118,"South America","Tropical"
"191","NIC793","A",1e-05,0.726544,23.83631,120.72486,"Taiwan","Tropical"
"192","VT847","A",1e-05,0.729253,19.9,-155.6,"Hawaii","Tropical"
"193","BRC20119","A",1e-05,0.732174,23.836799,120.727025,"Taiwan","Tropical"
"194","MY539","A",1e-05,0.733391,54.3491,10.11505,"Europe","Tropical"
"195","QG3527","A",1e-05,0.734602,10.42623333,-84.0126,"Central America","Tropical"
"196","ECA346","A",1e-05,0.735456,26.461525,-82.0554972,"North America","Tropical"
"197","JU1377","A",1e-05,0.735911,-21.0476,55.6905,"Africa","Tropical"
"198","QG3006","A",1e-05,0.740723,9.16925,-79.8380167,"Central America","Tropical"
"199","JU1907","A",1e-05,0.742277,-17.495,145.612,"Australia","Tropical"
"200","JU725","A",1e-05,0.743001,24.75,110.5,"Asia","Tropical"
"201","ECA161","A",1e-05,0.744626,20.854584,-156.169313,"Hawaii","Tropical"
"202","BRC20533","A",1e-05,0.746482,24.182667,121.626472,"Taiwan","TH"
"203","XZ1210","A",1e-05,0.747539,-23.571,-46.647,"South America","Tropical"
"204","NIC1117","A",1e-05,0.749299,-12.837789,-71.365833,"South America","Tropical"
"205","JU1392","A",1e-05,0.751379,-22.916,-43.173,"South America","Tropical"
"206","ECA1571","A",1e-05,0.755991,21.392064,-157.90236,"Hawaii","Tropical"
"207","EG5613","A",1e-05,0.756251,-23.18234,-44.19456,"South America","Tropical"
"208","JU3416","A",1e-05,0.757418,38.2541,140.8508,"Pacific","Temperate"
"209","JU1435","A",1e-05,0.758531,-21.05,55.27,"Africa","Tropical"
"210","BRC20272","A",1e-05,0.760606,25.0998,121.839,"Taiwan","TH"
"211","QG3783","A",1e-05,0.761147,10.4297,-84.00853,"Central America","Tropical"
"212","QG791","A",1e-05,0.763534,9.14576403,-79.8544232,"Central America","Tropical"
"213","ECA1555","A",1e-05,0.763754,21.300119,-157.76264,"Hawaii","Tropical"
"214","JU1347","A",1e-05,0.763788,9.6,77.13,"Asia","Tropical"
"215","GXW23","A",1e-05,0.771309,30.54,114.42,"Asia","Tropical"
"216","NIC1535","A",1e-05,0.774886,-17.088793,49.827329,"Africa","Tropical"
"217","QG3851","A",1e-05,0.779175,10.41900556,-84.00699722,"Central America","Tropical"
"218","BRC20544","A",1e-05,0.779441,24.182667,121.626472,"Taiwan","TH"
"219","NIC1525","A",1e-05,0.780415,-17.088793,49.827329,"Africa","Tropical"
"220","NIC555","A",1e-05,0.780445,15.58933,-61.47222,"Caribbean","Tropical"
"221","QG4683","A",1e-05,0.78174,6.9666,158.1907,"Pacific","Tropical"
"222","ECA2637","A",1e-05,0.782699,-26.3674836,152.5852451,"Australia","Tropical"
"223","QG786","A",1e-05,0.782991,9.14576403,-79.8544232,"Central America","Tropical"
"224","BRC20096","A",1e-05,0.787672,25.04372222,121.6160639,"Taiwan","Tropical"
"225","NIC871","A",1e-05,0.791654,25.16734,121.55651,"Taiwan","Tropical"
"226","QG2814","A",1e-05,0.793319,-30.6445167,153.0090333,"Australia","Tropical"
"227","QG2663","A",1e-05,0.793715,9.153933333,-79.83166667,"Central America","Tropical"
"228","ECA2299","A",1e-05,0.79477,20.949184,-156.53637,"Hawaii","TH"
"229","VSL2210","A",1e-05,0.795068,12.36923,75.90115,"Asia","Tropical"
"230","NIC1630","A",1e-05,0.795266,25.02782,121.57627,"Taiwan","TH"
"231","JU3319","A",1e-05,0.795636,31.2306,121.4718,"Asia","Tropical"
"232","NIC332","A",1e-05,0.796689,5.72914,-53.89023,"South America","Tropical"
"233","QG3053","A",1e-05,0.800289,9.16484,-79.83659,"Central America","Tropical"
"234","NIC1103","A",1e-05,0.803776,18.0383007,-89.6738919,"Central America","Tropical"
"235","QG856","A",1e-05,0.803927,9.156459,-79.848792,"Central America","Tropical"
"236","ECA186","A",1e-05,0.804806,21.303087,-157.827917,"Hawaii","Tropical"
"237","ECA2975","A",1e-05,0.804981,22.0638967,-159.3522759,"Hawaii","Tropical"
"238","VSL2212","A",1e-05,0.805051,12.3829,75.9013,"Asia","Tropical"
"239","NIC1528","A",1e-05,0.805312,-16.755721,49.99665,"Africa","Tropical"
"240","NIC1645","A",1e-05,0.810106,25.06549,121.82703,"Taiwan","TH"
"241","QG978","A",1e-05,0.811754,9.1491,-79.856143,"Central America","Tropical"
"242","QX1800","A",1e-05,0.812907,20.8715,-156.1694,"Hawaii","Tropical"
"243","QG997","A",1e-05,0.814032,9.160461,-79.822633,"Central America","Tropical"
"244","QG5589","A",1e-05,0.815437,6.9073,158.1815,"Pacific","Tropical"
"245","HPT53","A",1e-05,0.817348,-8.526342,115.167778,"Pacific","Tropical"
"246","QG2848","A",1e-05,0.818643,-27.4627778,152.9905556,"Australia","Tropical"
"247","BRC20294","A",1e-05,0.819228,24.993796,121.53514,"Taiwan","Tropical"
"248","QX1798","A",1e-05,0.819374,20.8742,-156.1856,"Hawaii","TH"
"249","JU2618","A",1e-05,0.821669,18.72,-87.71,"Central America","Tropical"
"250","QX1802","A",1e-05,0.822309,20.6299,-156.3948,"Hawaii","Tropical"
"251","ECA4394","A",1e-05,0.822473,-18.5894,145.4343,"Australia","Tropical"
"252","ECA1383","A",1e-05,0.823101,20.040312,-155.442105,"Hawaii","TH"
"253","QG2641","A",1e-05,0.823456,9.153933333,-79.83166667,"Central America","Tropical"
"254","QG5525","A",1e-05,0.824589,6.9031,158.1706,"Pacific","Tropical"
"255","NIC400","A",1e-05,0.826646,5.72711,-53.89076,"South America","Tropical"
"256","BRC20270","A",1e-05,0.827155,25.0998,121.839,"Taiwan","TH"
"257","QG858","A",1e-05,0.827624,9.155694,-79.848988,"Central America","Tropical"
"258","ECA2808","A",1e-05,0.827726,29.642849,-82.34452,"North America","Tropical"
"259","NIC1529","A",1e-05,0.827739,-16.755873,49.996516,"Africa","Tropical"
"260","BRC20535","A",1e-05,0.828627,24.182667,121.626472,"Taiwan","TH"
"261","ECA1143","A",1e-05,0.830595,21.3419,-157.8099,"Hawaii","Tropical"
"262","BRC20069","A",1e-05,0.830825,25.04655556,121.6149472,"Taiwan","Tropical"
"263","QG3826","A",1e-05,0.831691,10.43018,-84.0065,"Central America","Tropical"
"264","QG4718","A",1e-05,0.832046,6.9666,158.1907,"Pacific","Tropical"
"265","NIC821","A",1e-05,0.833209,23.60283,120.88416,"Taiwan","Tropical"
"266","ECA3502","A",1e-05,0.834717,22.0756,-159.414057,"Hawaii","TH"
"267","BRC20241","A",1e-05,0.835827,23.836415,120.725183,"Taiwan","Tropical"
"268","QG5507","A",1e-05,0.83718,6.9666,158.1907,"Pacific","Tropical"
"269","ECA1521","A",1e-05,0.83822,21.318231,-157.81974,"Hawaii","Tropical"
"270","QG2820","A",1e-05,0.838241,-27.4726528,152.9897861,"Australia","Tropical"
"271","QG3815","A",1e-05,0.838278,10.42361667,-84.00118611,"Central America","Tropical"
"272","BRC20501","A",1e-05,0.840213,24,121.5,"Taiwan","TH"
"273","ECA2894","A",1e-05,0.840949,21.3570225,-157.764294100002,"Hawaii","Tropical"
"274","ECA1160","A",1e-05,0.841296,21.34286,-157.8231,"Hawaii","Tropical"
"275","BRC20333","A",1e-05,0.841699,24.602334,121.510549,"Taiwan","TH"
"276","QG887","A",1e-05,0.842013,9.14576403,-79.8544232,"Central America","Tropical"
"277","BRC20242","A",1e-05,0.843464,23.836623,120.728049,"Taiwan","Tropical"
"278","QG5406","A",1e-05,0.843554,6.9666,158.1907,"Pacific","Tropical"
"279","QG3876","A",1e-05,0.843923,10.44027,-84.01227,"Central America","Tropical"
"280","ECA175","A",1e-05,0.845055,21.306265,-157.851375,"Hawaii","Tropical"
"281","UH1","A",1e-05,0.849126,19.6,-155.05,"Hawaii","TH"
"282","QG5488","A",1e-05,0.850639,6.9031,158.1706,"Pacific","Tropical"
"283","JU3327","A",1e-05,0.851624,31.23025,121.3955,"Asia","Tropical"
"284","QG784","A",1e-05,0.851888,9.14576403,-79.8544232,"Central America","Tropical"
"285","QG1155","A",1e-05,0.85197,9.160449,-79.840373,"Central America","Tropical"
"286","QG3878","A",1e-05,0.852189,10.25937,-84.00514,"Central America","Tropical"
"287","QG865","A",1e-05,0.852901,9.16272,-79.84097,"Central America","Tropical"
"288","BRC20099","A",1e-05,0.853674,25.043399,121.616268,"Taiwan","Tropical"
"289","BRC20565","A",1e-05,0.854963,22.67499807,121.503295,"Taiwan","Tropical"
"290","ECA2626","A",1e-05,0.859667,-26.62221389,152.6910056,"Australia","Tropical"
"291","HPT9","A",1e-05,0.860674,-7.803102,112.515932,"Pacific","Tropical"
"292","NIC1052","A",1e-05,0.860958,20.51328,-87.24718,"Central America","Tropical"
"293","QG926","A",1e-05,0.861084,9.170573,-79.84316,"Central America","Tropical"
"294","QG2665","A",1e-05,0.86352,9.153933333,-79.83166667,"Central America","Tropical"
"295","XZ1732","A",1e-05,0.864651,-23.5707,-46.64471,"South America","Tropical"
"296","JU1378","A",1e-05,0.86759,-21.0478,55.6878,"Africa","Tropical"
"297","NIC803","A",1e-05,0.868756,23.81441,120.85687,"Taiwan","Tropical"
"298","QG866","A",1e-05,0.869229,9.151852,-79.853543,"Central America","Tropical"
"299","NIC61","A",1e-05,0.871439,5.07384,-52.69537,"South America","Tropical"
"300","ECA1605","A",1e-05,0.873203,21.395786,-157.90051,"Hawaii","TH"
"301","BRC20348","A",1e-05,0.875066,25.128031,121.58826,"Taiwan","TH"
"302","BRC20311","A",1e-05,0.88067,24.70210833,121.73775,"Taiwan","TH"
"303","JU4042","A",1e-05,0.881799,21.03892,105.83122,"Asia","Tropical"
"304","ECA3503","A",1e-05,0.883706,22.075157,-159.41413,"Hawaii","Tropical"
"305","QG3057","A",1e-05,0.883907,9.163366667,-79.8372333,"Central America","Tropical"
"306","ECA1621","A",1e-05,0.883976,21.301669,-157.76258,"Hawaii","Tropical"
"307","QG3861","A",1e-05,0.884846,10.42972,-84.00742,"Central America","Tropical"
"308","NIC1221","A",1e-05,0.887435,25.95147,119.96883,"Asia","Tropical"
"309","BRC20320","A",1e-05,0.887555,24.84201944,121.9516639,"Taiwan","TH"
"310","QG3816","A",1e-05,0.889608,10.43803,-84.0112,"Central America","Tropical"
"311","BRC20102","A",1e-05,0.890029,24.336532,120.607411,"Taiwan","Tropical"
"312","QG3875","A",1e-05,0.890273,10.44027,-84.01227,"Central America","Tropical"
"313","ECA182","A",1e-05,0.892474,21.465,-157.9968,"Hawaii","Tropical"
"314","ECA288","A",1e-05,0.893095,9.926663289,-84.04235373,"Central America","Tropical"
"315","QG2919","A",0.894303,0.894303,-20.28785,148.7653,"Australia","AD"
"316","EG6260","A",1e-05,0.901601,18.11,-66.16,"Caribbean","Tropical"
"317","VSL2215","A",1e-05,0.903936,12.3799,75.8974,"Asia","Tropical"
"318","NIC897","A",1e-05,0.906064,22.01967,121.57357,"Taiwan","TH"
"319","JU3326","A",1e-05,0.910484,31.23025,121.3955,"Asia","Hubei"
"320","NIC188","A",1e-05,0.910644,16.0455,-61.6938,"Caribbean","Tropical"
"321","QX1801","A",1e-05,0.911094,20.8189,-156.0904,"Hawaii","Tropical"
"322","VX34","A",1e-05,0.912515,31.750834,113.98333,"Asia","Hubei"
"323","ECA1439","A",1e-05,0.913162,22.061908,-159.34675,"Hawaii","Tropical"
"324","BRC20088","A",1e-05,0.913453,25.15533333,121.5465611,"Taiwan","TH"
"325","NIC791","A",1e-05,0.914592,23.83633,120.72447,"Taiwan","Tropical"
"326","NIC519","A",1e-05,0.919169,25.00739,121.900472,"Taiwan","TH"
"327","JU1908","A",1e-05,0.920496,-17.495,145.612,"Australia","Tropical"
