AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.822832	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.177008	0.000010	LD_0.9_18_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.707479	0.000010	0.000010	0.000010	0.292361	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20075	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.999826	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.562010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.005006	0.000010	0.432831	0.000010	LD_0.9_18_1230
BRC20081	0.000010	0.000010	0.082316	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.917524	LD_0.9_18_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.076760	0.035373	0.000010	0.000010	0.859899	0.000010	0.000010	0.000010	0.000010	0.027828	0.000010	0.000010	LD_0.9_18_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	LD_0.9_18_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.905889	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.093950	0.000010	LD_0.9_18_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.728989	0.000010	0.000010	0.000010	0.270851	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20092	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20094	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999825	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	LD_0.9_18_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.695966	0.000010	0.000010	0.000010	0.303874	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20099	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.522202	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.477636	0.000010	LD_0.9_18_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.933813	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.066024	0.000010	LD_0.9_18_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20105	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20107	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20115	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20119	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.113103	0.716550	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.170197	0.000010	LD_0.9_18_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.924793	0.000010	0.000010	0.000010	0.000010	0.000016	0.000010	0.000010	0.000010	0.000010	0.075041	0.000010	LD_0.9_18_1230
BRC20229	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.999829	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	LD_0.9_18_1230
BRC20232	0.000010	0.000015	0.000010	0.000010	0.000010	0.000020	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.999810	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	LD_0.9_18_1230
BRC20239	0.000015	0.000017	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999818	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20241	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.929245	0.070592	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20242	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.963309	0.000010	0.000010	0.000010	0.036531	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
BRC20244	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999825	LD_0.9_18_1230
BRC20246	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	LD_0.9_18_1230
BRC20257	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999830	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_18_1230
