AF16	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20069	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20073	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	LD_0.9_7_1322
BRC20077	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	LD_0.9_7_1322
BRC20085	0.080973	0.189123	0.000010	0.000010	0.729863	0.000010	0.000010	LD_0.9_7_1322
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000018	0.999932	0.000010	LD_0.9_7_1322
BRC20089	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20090	0.000010	0.054600	0.000010	0.000010	0.945350	0.000010	0.000010	LD_0.9_7_1322
BRC20092	0.130805	0.094326	0.000011	0.000011	0.774826	0.000010	0.000010	LD_0.9_7_1322
BRC20093	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20094	0.131413	0.089728	0.000013	0.000010	0.778816	0.000010	0.000010	LD_0.9_7_1322
BRC20095	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20096	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20098	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20099	0.000010	0.000010	0.000018	0.000010	0.999932	0.000010	0.000010	LD_0.9_7_1322
BRC20100	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20102	0.000017	0.000010	0.000010	0.000010	0.999933	0.000010	0.000010	LD_0.9_7_1322
BRC20103	0.000010	0.000010	0.000010	0.000010	0.999940	0.000010	0.000010	LD_0.9_7_1322
BRC20105	0.136023	0.186848	0.000011	0.000010	0.677089	0.000010	0.000010	LD_0.9_7_1322
BRC20107	0.126408	0.175225	0.000010	0.000010	0.698327	0.000010	0.000010	LD_0.9_7_1322
BRC20115	0.999936	0.000010	0.000014	0.000010	0.000010	0.000010	0.000010	LD_0.9_7_1322
BRC20119	0.000010	0.752244	0.000010	0.000010	0.247705	0.000010	0.000010	LD_0.9_7_1322
