"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"33","NIC821","A",1e-05,0.49859,23.60283,120.88416,"Taiwan","Tropical"
"34","BRC20353","A",1e-05,0.502627,14,101,"Asia","Tropical"
"35","XZ1204","A",1e-05,0.50337,-23.571,-46.647,"South America","Tropical"
"36","NIC62","A",1e-05,0.50794,5.07358,-52.69523,"South America","Tropical"
"37","QG3019","A",1e-05,0.510443,9.163116667,-79.8372,"Central America","Tropical"
"38","QG3851","A",1e-05,0.511494,10.41900556,-84.00699722,"Central America","Tropical"
"39","BRC20361","A",1e-05,0.511918,14,101,"Asia","Tropical"
"40","JU1378","A",1e-05,0.51415,-21.0478,55.6878,"Africa","Tropical"
"41","JU1377","A",1e-05,0.514514,-21.0476,55.6905,"Africa","Tropical"
"42","JU1907","A",1e-05,0.514777,-17.495,145.612,"Australia","Tropical"
"43","EG6329","A",1e-05,0.515471,18.3,-65.8,"Caribbean","Tropical"
"44","JU3327","A",1e-05,0.517425,31.23025,121.3955,"Asia","Tropical"
"45","QG2659","A",1e-05,0.520063,9.153933333,-79.83166667,"Central America","Tropical"
"46","XZ1212","A",1e-05,0.520413,-23.571,-46.647,"South America","Tropical"
"47","NIC1688","A",1e-05,0.522652,25.03266,121.587,"Taiwan","Tropical"
"48","QG4701","A",0.523365,0.523365,6.9195,158.2712,"Pacific","Tropical"
"49","DF5100","A",1e-05,0.523375,-23.8,31.4,"Africa","Tropical"
"50","QG855","A",1e-05,0.523713,9.152583,-79.852998,"Central America","Tropical"
"51","NIC1062","A",1e-05,0.52423,20.68576,-88.20927,"Central America","Tropical"
"52","JU2799","A",1e-05,0.527347,51.5378,9.9359,"Europe","Tropical"
"53","NIC1421","A",1e-05,0.527578,4.86785497516393,-52.3451459873467,"South America","Tropical"
"54","QG880","A",1e-05,0.527911,9.15445,-79.83205,"Central America","Tropical"
"55","EG6267","A",1e-05,0.52828,18.45,-66,"Caribbean","Tropical"
"56","JU1435","A",1e-05,0.52878,-21.05,55.27,"Africa","Tropical"
"57","BRC20360","A",1e-05,0.532061,14,101,"Asia","Tropical"
"58","QG860","A",1e-05,0.532266,9.14141,-79.8285,"Central America","Tropical"
"59","NIC1528","A",1e-05,0.535154,-16.755721,49.99665,"Africa","Tropical"
"60","XZ1207","A",1e-05,0.539315,-23.892,-46.3326,"South America","Tropical"
"61","QG2736","A",1e-05,0.540086,9.1598,-79.8399,"Central America","Tropical"
"62","QG5488","A",1e-05,0.541114,6.9031,158.1706,"Pacific","Tropical"
"63","QG736","A",1e-05,0.541216,9.155514,-79.848903,"Central America","Tropical"
"64","NIC758","A",1e-05,0.54383,15.35802,-61.3537,"Caribbean","Tropical"
"65","QG700","A",1e-05,0.54462,9.145492913,-79.8261379,"Central America","Tropical"
"66","JU2910","A",0.004883,0.548552,-20.2914,57.4061,"Africa","Tropical"
"67","BRC20095","A",1e-05,0.553362,24.74725,121.746266,"Taiwan","Tropical"
"68","NIC583","A",1e-05,0.561361,15.40368,-61.34699,"Caribbean","Tropical"
"69","QG5348","A",1e-05,0.561989,6.9666,158.1907,"Pacific","Tropical"
"70","ECA2637","A",1e-05,0.562916,-26.3674836,152.5852451,"Australia","Tropical"
"71","NIC1267","A",1e-05,0.564006,3.622385971,-53.21547696,"South America","Tropical"
"72","HPT52","A",0.432884,0.566906,-8.5405,115.1725,"Pacific","Tropical"
"73","BRC20367","A",1e-05,0.567908,24.54670963,121.5069174,"Taiwan","TH"
"74","EG6261","A",1e-05,0.568644,18.11,-66.16,"Caribbean","Tropical"
"75","NIC1308","A",1e-05,0.569489,4.86442099325358,-52.3459600377827,"South America","Tropical"
"76","BRC20073","A",1e-05,0.570644,25.04655556,121.6149472,"Taiwan","Tropical"
"77","JU3171","A",1e-05,0.573298,0.289,6.612,"Africa","Tropical"
"78","NIC1533","A",1e-05,0.574037,-16.75706,49.993077,"Africa","Tropical"
"79","JU1637","A",1e-05,0.574257,17.1363,-25.0682,"Africa","Tropical"
"80","QG4070","A",1.4e-05,0.576358,-21.1176781,148.5160414,"Australia","Tropical"
"81","QG881","A",1e-05,0.579084,9.144607067,-79.8263148,"Central America","Tropical"
"82","EG6272","A",1e-05,0.579824,18.45,-66,"Caribbean","Tropical"
"83","QG1111","A",1e-05,0.589657,9.16835,-79.839279,"Central America","Tropical"
"84","NIC392","A",1.2e-05,0.589973,5.40779,-53.64583,"South America","Tropical"
"85","ECA162","A",1e-05,0.59174,20.79915,-156.03812,"Hawaii","Tropical"
"86","JU1375","A",1e-05,0.59615,-21.0469,55.6885,"Africa","Tropical"
"87","JU1799","A",1e-05,0.596467,-21.12,55.778,"Africa","Tropical"
"88","QG3924","A",1e-05,0.598911,13.234279,-59.587888,"Caribbean","Tropical"
"89","JU4097","A",1e-05,0.599396,12.15426,108.65825,"Asia","Tropical"
"90","XZ1213","A",1e-05,0.605729,-23.571,-46.647,"South America","Tropical"
"91","QG3056","A",1e-05,0.606114,9.1674,-79.83967,"Central America","Tropical"
"92","QG3876","A",1e-05,0.606246,10.44027,-84.01227,"Central America","Tropical"
"93","QG2966","A",1e-05,0.607434,9.166166667,-79.84,"Central America","Tropical"
"94","QG3826","A",1e-05,0.607869,10.43018,-84.0065,"Central America","Tropical"
"95","JU2214","A",1e-05,0.611718,-6.462863,-76.335715,"South America","Tropical"
"96","NIC1525","A",1e-05,0.611718,-17.088793,49.827329,"Africa","Tropical"
"97","NIC578","A",1e-05,0.612246,15.40502,-61.34623,"Caribbean","Tropical"
"98","JU1337","A",0.040015,0.61517,8.32,77.075,"Asia","Tropical"
"99","NIC985","A",1e-05,0.616614,4.03726,-52.67243,"South America","Tropical"
"100","QR25","A",1e-05,0.616829,45.545448,-73.639076,"North America","Quebec"
"101","NIC331","A",1e-05,0.618095,5.73057,-53.89241,"South America","Tropical"
"102","XZ1731","A",1e-05,0.623491,-22.9382,-46.5466,"South America","Tropical"
"103","EG6276","A",1e-05,0.625041,-23.5,-46.7,"South America","Tropical"
"104","NIC17","A",1e-05,0.628095,-21.027,55.538,"Africa","Tropical"
"105","QG776","A",1e-05,0.63431,9.160652,-79.820831,"Central America","Tropical"
"106","QG4094","A",1e-05,0.635645,-21.16862222,148.5080167,"Australia","AD"
"107","JU1638","A",1e-05,0.635736,17.13768,-25.06689,"Africa","Tropical"
"108","BRC20324","A",1e-05,0.641265,24.03965278,121.155,"Taiwan","TD1"
"109","QG737","A",1e-05,0.641933,9.155514,-79.848903,"Central America","Tropical"
"110","QG4232","A",1e-05,0.642326,-21.16862222,148.5080167,"Australia","AD"
"111","ECA1423","A",1e-05,0.644994,22.034251,-159.379145,"Hawaii","Tropical"
"112","NIC1529","A",1e-05,0.646839,-16.755873,49.996516,"Africa","Tropical"
"113","QG761","A",1e-05,0.647353,9.161421,-79.837195,"Central America","Tropical"
"114","QG3933","A",1e-05,0.64909,13.225497,-59.588268,"Caribbean","Tropical"
"115","BRC20571","A",1e-05,0.649358,22.67151131,121.50634,"Taiwan","Tropical"
"116","BRC20090","A",1e-05,0.649381,24.744819,121.747742,"Taiwan","Tropical"
"117","QG5603","A",0.656339,0.656339,6.9661,158.1916,"Pacific","Tropical"
"118","JU1885","A",0.053562,0.657751,7.2995,80.6437,"Asia","Tropical"
"119","NIC1535","A",1e-05,0.657996,-17.088793,49.827329,"Africa","Tropical"
"120","NIC1218","A",1e-05,0.65804,25.95224,119.9771,"Asia","Tropical"
"121","QG5474","A",0.658294,0.658294,6.9666,158.1907,"Pacific","Tropical"
"122","ED3088","A",1e-05,0.658795,-26.166667,28.016667,"Africa","Tropical"
"123","BRC20499","A",1e-05,0.659154,24,121.5,"Taiwan","TH"
"124","JU4084","A",1e-05,0.65926,12.1639,108.6667,"Asia","Tropical"
"125","NIC1221","A",1e-05,0.660856,25.95147,119.96883,"Asia","Tropical"
"126","BRC20348","A",1e-05,0.662132,25.128031,121.58826,"Taiwan","TH"
"127","ECA2373","A",1e-05,0.664687,20.837072,-156.28088,"Hawaii","Tropical"
"128","QG790","A",1e-05,0.670963,9.147185361,-79.8528469,"Central America","Tropical"
"129","MY539","A",1e-05,0.673838,54.3491,10.11505,"Europe","Tropical"
"130","QG2972","A",1e-05,0.677444,9.167433333,-79.8397,"Central America","Tropical"
"131","QG3925","A",1e-05,0.680499,13.233538,-59.587865,"Caribbean","Tropical"
"132","QG5612","A",1e-05,0.681018,6.9578,158.2086,"Pacific","Tropical"
"133","QG864","A",1e-05,0.688193,9.152583,-79.852998,"Central America","Tropical"
"134","BRC20463","A",1e-05,0.691178,24.822658,121.735926,"Taiwan","TH"
"135","ECA2625","A",1e-05,0.691198,-26.6228223,152.6905986,"Australia","Tropical"
"136","JU2472","A",1e-05,0.694399,-12.732834,45.186209,"Africa","Tropical"
"137","NIC883","A",1e-05,0.694656,23.67108,120.8,"Taiwan","Tropical"
"138","NIC1104","A",1e-05,0.694933,3.638367,-76.198343,"South America","Tropical"
"139","NIC792","A",0.286732,0.695611,23.83633,120.72447,"Taiwan","Tropical"
"140","NIC1288","A",1e-05,0.698074,3.641279032,-53.20139201,"South America","Tropical"
"141","JU1347","A",1e-05,0.698591,9.6,77.13,"Asia","Tropical"
"142","VSL2201","A",1e-05,0.700069,12.3807,75.8947,"Asia","Tropical"
"143","VSL2210","A",1e-05,0.702369,12.36923,75.90115,"Asia","Tropical"
"144","NIC911","A",1e-05,0.703774,4.03721,-52.67052,"South America","Tropical"
"145","EG5613","A",0.037622,0.70656,-23.18234,-44.19456,"South America","Tropical"
"146","QG795","A",1e-05,0.707685,9.159222,-79.836495,"Central America","Tropical"
"147","JU1392","A",1e-05,0.707763,-22.916,-43.173,"South America","Tropical"
"148","ECA2645","A",1e-05,0.707824,-26.62221389,152.6910056,"Australia","Tropical"
"149","QG3004","A",1e-05,0.709547,9.16925,-79.8380167,"Central America","Tropical"
"150","QG3926","A",1e-05,0.710581,13.233413,-59.587901,"Caribbean","Tropical"
"151","BRC20294","A",1e-05,0.712852,24.993796,121.53514,"Taiwan","Tropical"
"152","VT847","A",1e-05,0.715596,19.9,-155.6,"Hawaii","Tropical"
"153","ECA2115","A",1e-05,0.716895,20.952098,-156.53317,"Hawaii","Tropical"
"154","JU1794","A",0.007353,0.719482,-16.8,-151.5,"Pacific","Tropical"
"155","ECA1637","A",1e-05,0.722529,20.952098,-156.53317,"Hawaii","Tropical"
"156","QG4233","A",1e-05,0.723146,-21.16862222,148.5080167,"Australia","AD"
"157","BRC20119","A",0.723212,0.723212,23.836799,120.727025,"Taiwan","Tropical"
"158","QG3823","A",1e-05,0.729466,10.42540556,-84.00121667,"Central America","Tropical"
"159","EG6275","A",1e-05,0.729584,-23.5,-46.7,"South America","Tropical"
"160","GXW23","A",1e-05,0.731564,30.54,114.42,"Asia","Tropical"
"161","EG6274","A",1e-05,0.735322,-23.5,-46.7,"South America","Tropical"
"162","ECA161","A",1e-05,0.735839,20.854584,-156.169313,"Hawaii","Tropical"
"163","QG3923","A",1e-05,0.737667,13.225206,-59.588132,"Caribbean","Tropical"
"164","JU725","A",1e-05,0.73943,24.75,110.5,"Asia","Tropical"
"165","ECA1657","A",1e-05,0.740667,20.948692,-156.53654,"Hawaii","Tropical"
"166","QG2883","A",1e-05,0.741461,-16.9001167,145.7495833,"Australia","Tropical"
"167","QX1800","A",1e-05,0.741948,20.8715,-156.1694,"Hawaii","Tropical"
"168","QG3006","A",1e-05,0.744154,9.16925,-79.8380167,"Central America","Tropical"
"169","JU1908","A",1e-05,0.745468,-17.495,145.612,"Australia","Tropical"
"170","QG3527","A",1e-05,0.746244,10.42623333,-84.0126,"Central America","Tropical"
"171","ECA1587","A",1e-05,0.748462,21.308944,-157.7956,"Hawaii","Tropical"
"172","ECA1489","A",1e-05,0.749251,21.395558,-157.90104,"Hawaii","Tropical"
"173","NIC330","A",1e-05,0.749892,5.72889,-53.8901,"South America","Tropical"
"174","QG132","A",1e-05,0.754732,22.0804,-159.4124,"Hawaii","Tropical"
"175","QG4966","A",1e-05,0.755144,6.9196,158.2712,"Pacific","Tropical"
"176","QG4648","A",1e-05,0.757965,6.9209,158.2632,"Pacific","Tropical"
"177","QG978","A",1e-05,0.758063,9.1491,-79.856143,"Central America","Tropical"
"178","QG3927","A",1e-05,0.758401,13.233413,-59.587901,"Caribbean","Tropical"
"179","QG791","A",1e-05,0.759366,9.14576403,-79.8544232,"Central America","Tropical"
"180","ECA2663","A",1e-05,0.761207,-26.6213395,152.6923809,"Australia","Tropical"
"181","QG3053","A",1e-05,0.763503,9.16484,-79.83659,"Central America","Tropical"
"182","XZ1210","A",1e-05,0.765105,-23.571,-46.647,"South America","Tropical"
"183","ECA4394","A",1e-05,0.766363,-18.5894,145.4343,"Australia","Tropical"
"184","ECA2808","A",1e-05,0.768988,29.642849,-82.34452,"North America","Tropical"
"185","JU3319","A",1e-05,0.769377,31.2306,121.4718,"Asia","Tropical"
"186","QG4706","A",1e-05,0.769499,6.9666,158.1907,"Pacific","Tropical"
"187","JU2861","A",1e-05,0.770401,52.1944,0.1264,"Europe","Tropical"
"188","NIC329","A",1e-05,0.774876,5.72963,-53.89118,"South America","Tropical"
"189","ECA186","A",1e-05,0.779086,21.303087,-157.827917,"Hawaii","Tropical"
"190","ECA2425","A",1e-05,0.781321,20.038736,-155.44001,"Hawaii","Tropical"
"191","QG4683","A",1e-05,0.78163,6.9666,158.1907,"Pacific","Tropical"
"192","ECA3503","A",1e-05,0.78299,22.075157,-159.41413,"Hawaii","Tropical"
"193","NIC402","A",1e-05,0.783696,5.72896,-53.89008,"South America","Tropical"
"194","NIC1645","A",1e-05,0.784052,25.06549,121.82703,"Taiwan","TH"
"195","NIC1103","A",1e-05,0.784784,18.0383007,-89.6738919,"Central America","Tropical"
"196","QG786","A",1e-05,0.786165,9.14576403,-79.8544232,"Central America","Tropical"
"197","QG2663","A",1e-05,0.787928,9.153933333,-79.83166667,"Central America","Tropical"
"198","BRC20099","A",1e-05,0.788337,25.043399,121.616268,"Taiwan","Tropical"
"199","NIC1423","A",1e-05,0.78866,3.644299032,-53.19803297,"South America","Tropical"
"200","BRC20362","A",1e-05,0.789503,14,101,"Asia","Tropical"
"201","VSL2212","A",1e-05,0.791179,12.3829,75.9013,"Asia","Tropical"
"202","QG2820","A",1e-05,0.795893,-27.4726528,152.9897861,"Australia","Tropical"
"203","QG997","A",1e-05,0.797499,9.160461,-79.822633,"Central America","Tropical"
"204","NIC327","A",1e-05,0.798705,5.72877,-53.88992,"South America","Tropical"
"205","QG856","A",1e-05,0.799657,9.156459,-79.848792,"Central America","Tropical"
"206","ECA2626","A",1e-05,0.800321,-26.62221389,152.6910056,"Australia","Tropical"
"207","BRC20565","A",1e-05,0.803872,22.67499807,121.503295,"Taiwan","Tropical"
"208","NIC555","A",1e-05,0.806475,15.58933,-61.47222,"Caribbean","Tropical"
"209","QG3816","A",1e-05,0.809093,10.43803,-84.0112,"Central America","Tropical"
"210","BRC20333","A",1.2e-05,0.809653,24.602334,121.510549,"Taiwan","TH"
"211","QG2881","A",1e-05,0.810343,-16.8999,145.7489833,"Australia","Tropical"
"212","QG5633","A",1e-05,0.811416,6.9666,158.1907,"Pacific","Tropical"
"213","BRC20545","A",1e-05,0.81202,23.416972,121.275389,"Taiwan","TH"
"214","BRC20077","A",1e-05,0.813511,24.793571,121.364232,"Taiwan","Tropical"
"215","BRC20290","A",1e-05,0.817008,25.01947778,121.9432,"Taiwan","TH"
"216","NIC332","A",1e-05,0.818475,5.72914,-53.89023,"South America","Tropical"
"217","QG4742","A",1e-05,0.820885,6.9213,158.2637,"Pacific","Tropical"
"218","QG2641","A",1e-05,0.822198,9.153933333,-79.83166667,"Central America","Tropical"
"219","NIC1283","A",1e-05,0.827078,3.640333973,-53.20234504,"South America","Tropical"
"220","BRC20574","A",1.1e-05,0.827787,22.67248185,121.505358,"Taiwan","Tropical"
"221","ECA346","A",1e-05,0.828646,26.461525,-82.0554972,"North America","Tropical"
"222","QG1155","A",1e-05,0.828707,9.160449,-79.840373,"Central America","Tropical"
"223","QG5589","A",0.829161,0.829161,6.9073,158.1815,"Pacific","Tropical"
"224","QG858","A",1e-05,0.830334,9.155694,-79.848988,"Central America","Tropical"
"225","VSL2219","A",1e-05,0.830849,NA,NA,"Asia","Tropical"
"226","ECA175","A",1e-05,0.831826,21.306265,-157.851375,"Hawaii","Tropical"
"227","ECA1571","A",1e-05,0.833211,21.392064,-157.90236,"Hawaii","Tropical"
"228","BRC20289","A",1e-05,0.833289,25.01947778,121.9432,"Taiwan","TH"
"229","BRC20085","A",1e-05,0.833352,24.794443,121.364029,"Taiwan","Tropical"
"230","ECA1431","A",1e-05,0.835931,22.063133,-159.347149,"Hawaii","Tropical"
"231","QG887","A",1e-05,0.836565,9.14576403,-79.8544232,"Central America","Tropical"
"232","QG3815","A",1e-05,0.836709,10.42361667,-84.00118611,"Central America","Tropical"
"233","ECA1143","A",1e-05,0.839059,21.3419,-157.8099,"Hawaii","Tropical"
"234","QG3057","A",1e-05,0.840554,9.163366667,-79.8372333,"Central America","Tropical"
"235","QG3878","A",1e-05,0.841236,10.25937,-84.00514,"Central America","Tropical"
"236","NIC822","A",1e-05,0.843184,25.168,121.56254,"Taiwan","TH"
"237","QG865","A",1e-05,0.847685,9.16272,-79.84097,"Central America","Tropical"
"238","ZZY1075","A",1e-05,0.847951,22.78977726,114.739768,"Asia","Tropical"
"239","NIC400","A",1e-05,0.848509,5.72711,-53.89076,"South America","Tropical"
"240","HPT9","A",1e-05,0.850053,-7.803102,112.515932,"Pacific","Tropical"
"241","EG6179","A",1e-05,0.850416,-17.53,-149.83,"Pacific","Tropical"
"242","QG784","A",1e-05,0.850634,9.14576403,-79.8544232,"Central America","Tropical"
"243","ECA1149","A",1e-05,0.851433,21.34293,-157.8239,"Hawaii","Tropical"
"244","QG5406","A",1e-05,0.854115,6.9666,158.1907,"Pacific","Tropical"
"245","QG926","A",1e-05,0.856098,9.170573,-79.84316,"Central America","Tropical"
"246","QG2665","A",1e-05,0.85802,9.153933333,-79.83166667,"Central America","Tropical"
"247","JU1884","A",1e-05,0.858081,15.7,-88.8,"Central America","Tropical"
"248","NIC187","A",1e-05,0.859698,15.8552,-61.5976,"Caribbean","Tropical"
"249","QG4718","A",1e-05,0.859771,6.9666,158.1907,"Pacific","Tropical"
"250","ED3032","A",1e-05,0.85979,25.158056,121.515831,"Taiwan","Tropical"
"251","ECA1605","A",1e-05,0.859841,21.395786,-157.90051,"Hawaii","TH"
"252","NIC1407","A",1e-05,0.861886,3.630410973,-53.20572797,"South America","Tropical"
"253","ECA2975","A",1e-05,0.862498,22.0638967,-159.3522759,"Hawaii","Tropical"
"254","QG3861","A",1e-05,0.865545,10.42972,-84.00742,"Central America","Tropical"
"255","NIC552","A",1e-05,0.868707,15.56962,-61.37537,"Caribbean","Tropical"
"256","QG866","A",1e-05,0.868985,9.151852,-79.853543,"Central America","Tropical"
"257","NIC61","A",1e-05,0.870167,5.07384,-52.69537,"South America","Tropical"
"258","QG3875","A",1e-05,0.871137,10.44027,-84.01227,"Central America","Tropical"
"259","BRC20341","A",1e-05,0.876149,24,121,"Taiwan","TH"
"260","XZ1732","A",1e-05,0.877027,-23.5707,-46.64471,"South America","Tropical"
"261","NIC803","A",1e-05,0.87787,23.81441,120.85687,"Taiwan","Tropical"
"262","NIC1052","A",1e-05,0.87866,20.51328,-87.24718,"Central America","Tropical"
"263","NIC811","A",1e-05,0.879545,23.81433,120.85649,"Taiwan","Tropical"
"264","NIC984","A",1e-05,0.879742,4.03746,-52.67236,"South America","Tropical"
"265","NIC1117","A",1e-05,0.884216,-12.837789,-71.365833,"South America","Tropical"
"266","JU1795","A",1e-05,0.889707,-16.8,-151.5,"Pacific","Tropical"
"267","ECA1555","A",1e-05,0.890334,21.300119,-157.76264,"Hawaii","Tropical"
"268","QG2919","A",1e-05,0.894302,-20.28785,148.7653,"Australia","AD"
"269","JU3416","A",1e-05,0.895248,38.2541,140.8508,"Pacific","Temperate"
"270","BRC20069","A",1e-05,0.895877,25.04655556,121.6149472,"Taiwan","Tropical"
"271","MY2716","A",1.1e-05,0.897702,54.3491,10.11505,"Europe","Tropical"
"272","ECA288","A",1e-05,0.897786,9.926663289,-84.04235373,"Central America","Tropical"
"273","NIC188","A",1e-05,0.899784,16.0455,-61.6938,"Caribbean","Tropical"
"274","BRC20242","A",1e-05,0.902735,23.836623,120.728049,"Taiwan","Tropical"
"275","EG6271","A",1e-05,0.903185,18.3,-65.8,"Caribbean","Tropical"
"276","QG927","A",1e-05,0.90677,9.170850606,-79.8428988,"Central America","Tropical"
"277","QX1802","A",1e-05,0.90943,20.6299,-156.3948,"Hawaii","Tropical"
"278","VSL2215","A",1e-05,0.909475,12.3799,75.8974,"Asia","Tropical"
"279","ECA1621","A",1e-05,0.911121,21.301669,-157.76258,"Hawaii","Tropical"
"280","NIC1692","A",1e-05,0.912069,25.03488,121.58864,"Taiwan","TH"
"281","QX1801","A",1e-05,0.913031,20.8189,-156.0904,"Hawaii","Tropical"
"282","NIC519","A",1e-05,0.913145,25.00739,121.900472,"Taiwan","TH"
"283","NIC1562","A",1e-05,0.913783,25.00481,121.73369,"Taiwan","TH"
"284","NIC791","A",0.914939,0.914939,23.83633,120.72447,"Taiwan","Tropical"
"285","JU2618","A",1e-05,0.916829,18.72,-87.71,"Central America","Tropical"
"286","QG868","A",1.2e-05,0.917131,9.14141,-79.8285,"Central America","Tropical"
"287","QG5525","A",1e-05,0.918498,6.9031,158.1706,"Pacific","Tropical"
"288","BRC20081","A",1e-05,0.920101,24.602334,121.510549,"Taiwan","TH"
"289","BRC20533","A",1.3e-05,0.921991,24.182667,121.626472,"Taiwan","TH"
"290","BRC20241","A",0.072915,0.926885,23.836415,120.725183,"Taiwan","Tropical"
"291","ECA1521","A",1e-05,0.926888,21.318231,-157.81974,"Hawaii","Tropical"
"292","QX1410","A",1e-05,0.927492,13.821844,-61.049778,"Caribbean","Tropical"
"293","JU2868","A",1e-05,0.927825,48.2053,16.3666,"Europe","Tropical"
"294","NIC795","A",1e-05,0.934804,23.83617,120.72563,"Taiwan","Tropical"
"295","HPT63","A",1e-05,0.934818,-8.37285,115.4541,"Pacific","Tropical"
"296","QG3874","A",1e-05,0.936693,10.44027,-84.01227,"Central America","Tropical"
"297","ECA1443","A",1e-05,0.939384,22.053315,-159.36556,"Hawaii","TH"
"298","HPT21","A",1e-05,0.949329,-7.8254539,112.5897866,"Pacific","Tropical"
"299","HPT7","A",1e-05,0.950781,-7.804727,112.51613,"Pacific","Tropical"
"300","QG952","A",1e-05,0.951196,9.160461,-79.822633,"Central America","Tropical"
"301","ECA2894","A",1e-05,0.95193,21.3570225,-157.764294100002,"Hawaii","Tropical"
"302","QG2969","A",1e-05,0.952929,9.166416667,-79.84025,"Central America","Tropical"
"303","QG937","A",1e-05,0.955705,9.16936,-79.844397,"Central America","Tropical"
"304","QG133","A",1e-05,0.958275,22.2065,-159.4978,"Hawaii","TH"
"305","ECA2664","A",1e-05,0.959615,12.17453,-61.62731,"Caribbean","Tropical"
"306","ECA2093","A",1e-05,0.959996,20.948832,-156.53565,"Hawaii","Tropical"
"307","BRC20100","A",1e-05,0.962326,24.70731,121.738054,"Taiwan","Tropical"
"308","NIC333","A",1e-05,0.963516,5.72705,-53.89122,"South America","Tropical"
"309","ECA180","A",1e-05,0.966255,21.3114,-157.7964,"Hawaii","Tropical"
"310","EG6260","A",1e-05,0.967601,18.11,-66.16,"Caribbean","Tropical"
"311","ECA1439","A",1e-05,0.971101,22.061908,-159.34675,"Hawaii","Tropical"
"312","BRC20501","A",1e-05,0.974622,24,121.5,"Taiwan","TH"
"313","QG5611","A",1e-05,0.974791,6.9578,158.2086,"Pacific","Tropical"
"314","JU4080","A",1e-05,0.977032,12.0641,108.5043,"Asia","Tropical"
"315","NIC343","A",1e-05,0.977054,5.41134,-53.65517,"South America","Tropical"
"316","JU2507","A",0.979516,0.979516,8.893,98.512,"Asia","Tropical"
"317","BRC20346","A",1e-05,0.982902,24.84201944,121.9516639,"Taiwan","TH"
"318","ECA2936","A",1e-05,0.986768,22.0644490999379,-159.348913899999,"Hawaii","TH"
"319","ECA1437","A",1e-05,0.993673,22.034472,-159.37943,"Hawaii","Tropical"
"320","JU4058","A",1e-05,0.995638,22.301,103.9218,"Asia","Tropical"
"321","ECA176","A",1e-05,0.996108,21.386338,-157.925536,"Hawaii","Tropical"
"322","NIC1050","A",1e-05,0.998847,20.51328,-87.24718,"Central America","Tropical"
"323","VSL2217","A",0.999765,0.999765,NA,NA,"Asia","Tropical"
"324","QG2908","A",1e-05,0.999766,-17.2643833,145.4884833,"Australia","AD"
"325","VSL2207","A",1.2e-05,0.999766,12.42865,75.7624,"Asia","KD"
"326","ZZY0992","A",0.999767,0.999767,22.42381115,114.1793101,"Asia","Tropical"
"327","NIC825","A",1e-05,0.99977,23.60246,120.88278,"Taiwan","TD1"
