"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"26","ECA1555","A",1e-05,0.51197,21.300119,-157.76264,"Hawaii","Tropical"
"27","QX1802","A",1e-05,0.512886,20.6299,-156.3948,"Hawaii","Tropical"
"28","NIC1069","A",0.203185,0.525212,20.67859,-88.56941,"Central America","Tropical"
"29","NIC911","A",0.526712,0.526712,4.03721,-52.67052,"South America","Tropical"
"30","QG3933","A",0.527546,0.527546,13.225497,-59.588268,"Caribbean","Tropical"
"31","EG6261","A",0.470335,0.529465,18.11,-66.16,"Caribbean","Tropical"
"32","ECA1423","A",1e-05,0.529953,22.034251,-159.379145,"Hawaii","Tropical"
"33","QG5612","A",1e-05,0.531312,6.9578,158.2086,"Pacific","Tropical"
"34","QG2736","A",1e-05,0.533353,9.1598,-79.8399,"Central America","Tropical"
"35","XZ1204","A",0.032477,0.534536,-23.571,-46.647,"South America","Tropical"
"36","EG6272","A",0.536823,0.536823,18.45,-66,"Caribbean","Tropical"
"37","QG4701","A",1e-05,0.54266,6.9195,158.2712,"Pacific","Tropical"
"38","QG3801","A",0.046483,0.545665,10.43082,-84.01138,"Central America","Tropical"
"39","QG855","A",1e-05,0.548165,9.152583,-79.852998,"Central America","Tropical"
"40","HPT52","A",1e-05,0.560721,-8.5405,115.1725,"Pacific","Tropical"
"41","QG2891","A",1e-05,0.561269,-16.1026,145.4467333,"Australia","AD"
"42","BRC20085","A",1e-05,0.56611,24.794443,121.364029,"Taiwan","Tropical"
"43","NIC822","A",1e-05,0.568366,25.168,121.56254,"Taiwan","TH"
"44","QG795","A",1e-05,0.570247,9.159222,-79.836495,"Central America","Tropical"
"45","NIC1267","A",0.176672,0.57213,3.622385971,-53.21547696,"South America","Tropical"
"46","ECA2645","A",1e-05,0.573026,-26.62221389,152.6910056,"Australia","Tropical"
"47","QG1111","A",1.3e-05,0.577269,9.16835,-79.839279,"Central America","Tropical"
"48","QG3924","A",0.088132,0.581592,13.234279,-59.587888,"Caribbean","Tropical"
"49","QG3019","A",1e-05,0.586026,9.163116667,-79.8372,"Central America","Tropical"
"50","BRC20333","A",1e-05,0.58647,24.602334,121.510549,"Taiwan","TH"
"51","NIC331","A",0.588961,0.588961,5.73057,-53.89241,"South America","Tropical"
"52","BRC20499","A",1e-05,0.594977,24,121.5,"Taiwan","TH"
"53","QG3867","A",0.115003,0.595417,10.42361667,-84.00118611,"Central America","Tropical"
"54","QG763","A",1e-05,0.599228,9.161421,-79.837195,"Central America","Tropical"
"55","NIC984","A",0.399746,0.600054,4.03746,-52.67236,"South America","Tropical"
"56","QG3931","A",0.384296,0.601123,13.225422,-59.589477,"Caribbean","Tropical"
"57","JU1399","A",1e-05,0.605952,5.9,-75.9,"South America","Tropical"
"58","NIC1308","A",0.392317,0.607483,4.86442099325358,-52.3459600377827,"South America","Tropical"
"59","ECA2625","A",1e-05,0.61085,-26.6228223,152.6905986,"Australia","Tropical"
"60","ECA2663","A",1e-05,0.612552,-26.6213395,152.6923809,"Australia","Tropical"
"61","BRC20289","A",1e-05,0.614312,25.01947778,121.9432,"Taiwan","TH"
"62","QG3058","A",1e-05,0.617885,9.163116667,-79.8372,"Central America","Tropical"
"63","ECA2626","A",1e-05,0.61964,-26.62221389,152.6910056,"Australia","Tropical"
"64","NIC777","A",0.622729,0.622729,15.5868,-61.47083,"Caribbean","Tropical"
"65","BRC20348","A",1e-05,0.625878,25.128031,121.58826,"Taiwan","TH"
"66","BRC20532","A",1e-05,0.627657,25.138139,121.672,"Taiwan","TH"
"67","QG737","A",1e-05,0.629599,9.155514,-79.848903,"Central America","Tropical"
"68","QG4070","A",0.030325,0.632396,-21.1176781,148.5160414,"Australia","Tropical"
"69","QG761","A",1e-05,0.632657,9.161421,-79.837195,"Central America","Tropical"
"70","ECA161","A",1e-05,0.633704,20.854584,-156.169313,"Hawaii","Tropical"
"71","JU2470","A",1e-05,0.635426,-12.732834,45.186209,"Africa","Tropical"
"72","QG3032","A",1e-05,0.636853,9.163366667,-79.8447333,"Central America","Tropical"
"73","BRC20290","A",1e-05,0.638815,25.01947778,121.9432,"Taiwan","TH"
"74","BRC20324","A",0.023113,0.642205,24.03965278,121.155,"Taiwan","TD1"
"75","JU3237","A",1e-05,0.645836,-12.76,45.09,"Africa","Tropical"
"76","QG790","A",1e-05,0.647593,9.147185361,-79.8528469,"Central America","Tropical"
"77","JU2057","A",1e-05,0.647912,-12.77,45.14,"Africa","Tropical"
"78","BRC20545","A",1e-05,0.652419,23.416972,121.275389,"Taiwan","TH"
"79","ECA162","A",1e-05,0.654252,20.79915,-156.03812,"Hawaii","Tropical"
"80","NIC1052","A",1e-05,0.656834,20.51328,-87.24718,"Central America","Tropical"
"81","BRC20107","A",0.057481,0.660575,26.478,127.836,"Pacific","Tropical"
"82","NIC893","A",1e-05,0.662341,22.00932,121.57214,"Taiwan","TD3"
"83","QG3921","A",0.663751,0.663751,13.225206,-59.588132,"Caribbean","Tropical"
"84","JU2861","A",0.031817,0.665095,52.1944,0.1264,"Europe","Tropical"
"85","QG2972","A",1e-05,0.666107,9.167433333,-79.8397,"Central America","Tropical"
"86","BRC20503","A",1e-05,0.667579,22.020651,121.572794,"Taiwan","TD3"
"87","BRC20502","A",1e-05,0.667833,22.020651,121.572794,"Taiwan","TD3"
"88","QG5603","A",1e-05,0.667922,6.9661,158.1916,"Pacific","Tropical"
"89","NIC402","A",0.172125,0.66873,5.72896,-53.89008,"South America","Tropical"
"90","VT847","A",0.110007,0.668747,19.9,-155.6,"Hawaii","Tropical"
"91","QG5474","A",1e-05,0.670694,6.9666,158.1907,"Pacific","Tropical"
"92","NIC392","A",1e-05,0.670825,5.40779,-53.64583,"South America","Tropical"
"93","QG3920","A",0.673741,0.673741,13.225206,-59.588132,"Caribbean","Tropical"
"94","QG3056","A",0.095427,0.674846,9.1674,-79.83967,"Central America","Tropical"
"95","QG881","A",1.7e-05,0.677208,9.144607067,-79.8263148,"Central America","Tropical"
"96","VSL2201","A",1e-05,0.677888,12.3807,75.8947,"Asia","Tropical"
"97","BRC20463","A",1e-05,0.681015,24.822658,121.735926,"Taiwan","TH"
"98","QG2966","A",0.098789,0.682256,9.166166667,-79.84,"Central America","Tropical"
"99","QG4683","A",1e-05,0.683704,6.9666,158.1907,"Pacific","Tropical"
"100","QG550","A",0.076978,0.684431,26.4758,127.834,"Pacific","Tropical"
"101","QG864","A",1e-05,0.685237,9.152583,-79.852998,"Central America","Tropical"
"102","NIC1104","A",1e-05,0.685743,3.638367,-76.198343,"South America","Tropical"
"103","ECA2637","A",1.7e-05,0.685818,-26.3674836,152.5852451,"Australia","Tropical"
"104","QG132","A",0.012413,0.688904,22.0804,-159.4124,"Hawaii","Tropical"
"105","NIC1421","A",0.691835,0.691835,4.86785497516393,-52.3451459873467,"South America","Tropical"
"106","JU1884","A",0.082753,0.698303,15.7,-88.8,"Central America","Tropical"
"107","NIC590","A",0.701139,0.701139,15.40585,-61.34613,"Caribbean","Tropical"
"108","JU1638","A",0.138854,0.701927,17.13768,-25.06689,"Africa","Tropical"
"109","ECA1587","A",1e-05,0.703634,21.308944,-157.7956,"Hawaii","Tropical"
"110","BRC20092","A",0.069869,0.705123,25.016437,121.540237,"Taiwan","Tropical"
"111","NIC329","A",0.183284,0.705968,5.72963,-53.89118,"South America","Tropical"
"112","ECA1489","A",1e-05,0.70627,21.395558,-157.90104,"Hawaii","Tropical"
"113","QG4094","A",1e-05,0.706675,-21.16862222,148.5080167,"Australia","AD"
"114","QG3925","A",0.706757,0.706757,13.233538,-59.587865,"Caribbean","Tropical"
"115","BRC20094","A",0.103088,0.708724,25.015958,121.541761,"Taiwan","Tropical"
"116","QX1795","A",0.152062,0.70946,20.9818,-156.5463,"Hawaii","Tropical"
"117","NIC792","A",1e-05,0.711175,23.83633,120.72447,"Taiwan","Tropical"
"118","EG6267","A",0.287371,0.712429,18.45,-66,"Caribbean","Tropical"
"119","NIC62","A",0.712812,0.712812,5.07358,-52.69523,"South America","Tropical"
"120","BRC20119","A",1e-05,0.716183,23.836799,120.727025,"Taiwan","Tropical"
"121","QG2883","A",1e-05,0.716471,-16.9001167,145.7495833,"Australia","Tropical"
"122","QG2910","A",1e-05,0.717928,-17.2643833,145.4884833,"Australia","Tropical"
"123","NIC1681","A",1e-05,0.718367,22.08922,120.84876,"Taiwan","TH"
"124","ECA1657","A",1e-05,0.720402,20.948692,-156.53654,"Hawaii","Tropical"
"125","QG860","A",1e-05,0.721097,9.14141,-79.8285,"Central America","Tropical"
"126","NIC1057","A",0.055585,0.72237,20.48756,-87.72532,"Central America","Tropical"
"127","BRC20105","A",0.019073,0.723562,26.478,127.836,"Pacific","Tropical"
"128","QG3823","A",1e-05,0.728587,10.42540556,-84.00121667,"Central America","Tropical"
"129","HPT37","A",1e-05,0.728994,-5.256498,119.864142,"Pacific","Tropical"
"130","HPT19","A",1e-05,0.72911,-7.8235187,112.5881514,"Pacific","Tropical"
"131","NIC1103","A",1e-05,0.731247,18.0383007,-89.6738919,"Central America","Tropical"
"132","NIC1288","A",1e-05,0.732012,3.641279032,-53.20139201,"South America","Tropical"
"133","QG3926","A",0.73225,0.73225,13.233413,-59.587901,"Caribbean","Tropical"
"134","QG776","A",1e-05,0.734944,9.160652,-79.820831,"Central America","Tropical"
"135","QG3927","A",0.735622,0.735622,13.233413,-59.587901,"Caribbean","Tropical"
"136","BRC20090","A",1e-05,0.737986,24.744819,121.747742,"Taiwan","Tropical"
"137","QG736","A",1e-05,0.7384,9.155514,-79.848903,"Central America","Tropical"
"138","QG3923","A",0.738798,0.738798,13.225206,-59.588132,"Caribbean","Tropical"
"139","NIC1050","A",1e-05,0.73915,20.51328,-87.24718,"Central America","Tropical"
"140","ECA1443","A",1e-05,0.739276,22.053315,-159.36556,"Hawaii","TH"
"141","NIC1058","A",1e-05,0.740519,20.48756,-87.72532,"Central America","Tropical"
"142","QG3006","A",1e-05,0.740597,9.16925,-79.8380167,"Central America","Tropical"
"143","JU1814","A",0.741123,0.741123,4.9459,-52.316883,"South America","Tropical"
"144","QG791","A",1e-05,0.743178,9.14576403,-79.8544232,"Central America","Tropical"
"145","JU725","A",1e-05,0.747739,24.75,110.5,"Asia","Tropical"
"146","QG880","A",1e-05,0.747909,9.15445,-79.83205,"Central America","Tropical"
"147","ECA4394","A",1e-05,0.749584,-18.5894,145.4343,"Australia","Tropical"
"148","EG6329","A",0.750044,0.750044,18.3,-65.8,"Caribbean","Tropical"
"149","QG2919","A",1e-05,0.753026,-20.28785,148.7653,"Australia","AD"
"150","NIC1645","A",1e-05,0.754211,25.06549,121.82703,"Taiwan","TH"
"151","NIC61","A",0.755385,0.755385,5.07384,-52.69537,"South America","Tropical"
"152","QG4093","A",1e-05,0.756471,-21.16862222,148.5080167,"Australia","AD"
"153","ECA2936","A",1e-05,0.758342,22.0644490999379,-159.348913899999,"Hawaii","TH"
"154","NIC814","A",1e-05,0.76269,23.81411,120.85654,"Taiwan","TH"
"155","JU2868","A",1e-05,0.768206,48.2053,16.3666,"Europe","Tropical"
"156","QG5406","A",1e-05,0.76934,6.9666,158.1907,"Pacific","Tropical"
"157","QG133","A",1e-05,0.769577,22.2065,-159.4978,"Hawaii","TH"
"158","BRC20565","A",1e-05,0.77137,22.67499807,121.503295,"Taiwan","Tropical"
"159","QG786","A",1e-05,0.774668,9.14576403,-79.8544232,"Central America","Tropical"
"160","ECA1701","A",1e-05,0.779794,19.110589,-155.82645,"Hawaii","Tropical"
"161","NIC821","A",1e-05,0.779951,23.60283,120.88416,"Taiwan","Tropical"
"162","NIC1221","A",1.1e-05,0.780086,25.95147,119.96883,"Asia","Tropical"
"163","QG2820","A",1e-05,0.781208,-27.4726528,152.9897861,"Australia","Tropical"
"164","NIC1693","A",1e-05,0.783594,25.03488,121.58864,"Taiwan","TH"
"165","QG700","A",1e-05,0.783755,9.145492913,-79.8261379,"Central America","Tropical"
"166","QG2663","A",1e-05,0.78386,9.153933333,-79.83166667,"Central America","Tropical"
"167","QG4233","A",1e-05,0.785323,-21.16862222,148.5080167,"Australia","AD"
"168","ECA1149","A",1e-05,0.787093,21.34293,-157.8239,"Hawaii","Tropical"
"169","MY539","A",0.021671,0.788545,54.3491,10.11505,"Europe","Tropical"
"170","EG6265","A",1e-05,0.790988,18.11,-66.16,"Caribbean","TH"
"171","JU3319","A",1e-05,0.792769,31.2306,121.4718,"Asia","Tropical"
"172","ECA288","A",0.795234,0.795234,9.926663289,-84.04235373,"Central America","Tropical"
"173","GXW23","A",1e-05,0.796307,30.54,114.42,"Asia","Tropical"
"174","ECA1571","A",1e-05,0.799513,21.392064,-157.90236,"Hawaii","Tropical"
"175","NIC1055","A",1e-05,0.802527,20.48978,-87.72502,"Central America","Tropical"
"176","NIC60","A",0.191124,0.808676,5.07382,-52.69551,"South America","Tropical"
"177","NIC1662","A",1e-05,0.811205,23.66543,120.79964,"Taiwan","TH"
"178","QG3527","A",0.81739,0.81739,10.42623333,-84.0126,"Central America","Tropical"
"179","BRC20081","A",1e-05,0.817861,24.602334,121.510549,"Taiwan","TH"
"180","ECA2373","A",1e-05,0.819448,20.837072,-156.28088,"Hawaii","Tropical"
"181","QG2641","A",1e-05,0.820201,9.153933333,-79.83166667,"Central America","Tropical"
"182","NIC1423","A",1e-05,0.821201,3.644299032,-53.19803297,"South America","Tropical"
"183","JU1907","A",1e-05,0.82144,-17.495,145.612,"Australia","Tropical"
"184","QG2881","A",1.7e-05,0.821915,-16.8999,145.7489833,"Australia","Tropical"
"185","ECA1143","A",1e-05,0.822336,21.3419,-157.8099,"Hawaii","Tropical"
"186","XZ1732","A",0.122362,0.822513,-23.5707,-46.64471,"South America","Tropical"
"187","JU1637","A",1e-05,0.824281,17.1363,-25.0682,"Africa","Tropical"
"188","QG978","A",1e-05,0.825186,9.1491,-79.856143,"Central America","Tropical"
"189","QG5589","A",0.006918,0.827047,6.9073,158.1815,"Pacific","Tropical"
"190","NIC332","A",1e-05,0.82898,5.72914,-53.89023,"South America","Tropical"
"191","NIC1562","A",1e-05,0.830439,25.00481,121.73369,"Taiwan","TH"
"192","QG5507","A",1e-05,0.830592,6.9666,158.1907,"Pacific","Tropical"
"193","QG858","A",1e-05,0.831834,9.155694,-79.848988,"Central America","Tropical"
"194","ECA186","A",0.035562,0.832641,21.303087,-157.827917,"Hawaii","Tropical"
"195","NIC552","A",0.832646,0.832646,15.56962,-61.37537,"Caribbean","Tropical"
"196","JU2910","A",1e-05,0.835106,-20.2914,57.4061,"Africa","Tropical"
"197","NIC1054","A",0.080969,0.83784,20.48991,-87.72797,"Central America","Tropical"
"198","ECA2975","A",1e-05,0.838143,22.0638967,-159.3522759,"Hawaii","Tropical"
"199","QG866","A",1e-05,0.840295,9.151852,-79.853543,"Central America","Tropical"
"200","ECA1621","A",1e-05,0.842525,21.301669,-157.76258,"Hawaii","Tropical"
"201","ECA2425","A",1e-05,0.842541,20.038736,-155.44001,"Hawaii","Tropical"
"202","NIC327","A",1e-05,0.843618,5.72877,-53.88992,"South America","Tropical"
"203","NIC555","A",0.843919,0.843919,15.58933,-61.47222,"Caribbean","Tropical"
"204","ECA1521","A",1e-05,0.844573,21.318231,-157.81974,"Hawaii","Tropical"
"205","EG6179","A",1e-05,0.845047,-17.53,-149.83,"Pacific","Tropical"
"206","JU1794","A",1e-05,0.847866,-16.8,-151.5,"Pacific","Tropical"
"207","QG784","A",1e-05,0.850697,9.14576403,-79.8544232,"Central America","Tropical"
"208","NIC758","A",0.851592,0.851592,15.35802,-61.3537,"Caribbean","Tropical"
"209","QG856","A",1e-05,0.851617,9.156459,-79.848792,"Central America","Tropical"
"210","BRC20346","A",1e-05,0.852561,24.84201944,121.9516639,"Taiwan","TH"
"211","ECA176","A",1e-05,0.853574,21.386338,-157.925536,"Hawaii","Tropical"
"212","QG3053","A",0.854201,0.854201,9.16484,-79.83659,"Central America","Tropical"
"213","ECA175","A",1.7e-05,0.856358,21.306265,-157.851375,"Hawaii","Tropical"
"214","BRC20574","A",2e-05,0.856602,22.67248185,121.505358,"Taiwan","Tropical"
"215","NIC1218","A",1e-05,0.858237,25.95224,119.9771,"Asia","Tropical"
"216","NIC400","A",1.1e-05,0.858503,5.72711,-53.89076,"South America","Tropical"
"217","JU4080","A",1e-05,0.866043,12.0641,108.5043,"Asia","Tropical"
"218","QG2665","A",1e-05,0.866601,9.153933333,-79.83166667,"Central America","Tropical"
"219","QG3783","A",0.869151,0.869151,10.4297,-84.00853,"Central America","Tropical"
"220","QX1801","A",0.017775,0.870338,20.8189,-156.0904,"Hawaii","Tropical"
"221","HPT9","A",1e-05,0.871259,-7.803102,112.515932,"Pacific","Tropical"
"222","ECA2093","A",1e-05,0.87283,20.948832,-156.53565,"Hawaii","Tropical"
"223","EG5613","A",0.057432,0.875458,-23.18234,-44.19456,"South America","Tropical"
"224","NIC330","A",1.4e-05,0.876077,5.72889,-53.8901,"South America","Tropical"
"225","NIC1059","A",1e-05,0.876645,20.48627,-87.72449,"Central America","Tropical"
"226","QG3057","A",1e-05,0.882217,9.163366667,-79.8372333,"Central America","Tropical"
"227","QG3851","A",0.882768,0.882768,10.41900556,-84.00699722,"Central America","Tropical"
"228","EG6274","A",0.114889,0.884911,-23.5,-46.7,"South America","Tropical"
"229","XZ1210","A",0.113634,0.886166,-23.571,-46.647,"South America","Tropical"
"230","BRC20088","A",1e-05,0.887931,25.15533333,121.5465611,"Taiwan","TH"
"231","ECA1605","A",1e-05,0.888861,21.395786,-157.90051,"Hawaii","TH"
"232","ECA2890","A",1.1e-05,0.888865,21.355772099999,-157.765345699999,"Hawaii","Tropical"
"233","BRC20501","A",1e-05,0.889772,24,121.5,"Taiwan","TH"
"234","NIC1117","A",1e-05,0.890079,-12.837789,-71.365833,"South America","Tropical"
"235","ECA1164","A",1e-05,0.89354,21.34298,-157.8232,"Hawaii","Tropical"
"236","BRC20367","A",1e-05,0.894252,24.54670963,121.5069174,"Taiwan","TH"
"237","BRC20533","A",1e-05,0.89501,24.182667,121.626472,"Taiwan","TH"
"238","ECA1147","A",1.1e-05,0.897604,21.34188,-157.8097,"Hawaii","Tropical"
"239","QG4706","A",1e-05,0.898949,6.9666,158.1907,"Pacific","Tropical"
"240","DF5100","A",1e-05,0.900149,-23.8,31.4,"Africa","Tropical"
"241","QG4648","A",1e-05,0.900257,6.9209,158.2632,"Pacific","Tropical"
"242","JU3416","A",1e-05,0.901148,38.2541,140.8508,"Pacific","Temperate"
"243","ECA1563","A",1e-05,0.901352,21.307381,-157.79664,"Hawaii","Tropical"
"244","EG6275","A",0.09803,0.90177,-23.5,-46.7,"South America","Tropical"
"245","ECA1431","A",1e-05,0.902558,22.063133,-159.347149,"Hawaii","Tropical"
"246","QG5611","A",1e-05,0.903239,6.9578,158.2086,"Pacific","Tropical"
"247","JU2472","A",1e-05,0.903252,-12.732834,45.186209,"Africa","Tropical"
"248","VSL2215","A",1e-05,0.906358,12.3799,75.8974,"Asia","Tropical"
"249","NIC519","A",1e-05,0.908003,25.00739,121.900472,"Taiwan","TH"
"250","HPT21","A",0.025625,0.908084,-7.8254539,112.5897866,"Pacific","Tropical"
"251","NIC1525","A",0.090864,0.90893,-17.088793,49.827329,"Africa","Tropical"
"252","QG887","A",1e-05,0.909237,9.14576403,-79.8544232,"Central America","Tropical"
"253","ECA346","A",0.089818,0.909964,26.461525,-82.0554972,"North America","Tropical"
"254","NIC897","A",1e-05,0.910611,22.01967,121.57357,"Taiwan","TH"
"255","NIC803","A",1e-05,0.913779,23.81441,120.85687,"Taiwan","Tropical"
"256","NIC791","A",1e-05,0.915156,23.83633,120.72447,"Taiwan","Tropical"
"257","ECA2894","A",0.048294,0.917164,21.3570225,-157.764294100002,"Hawaii","Tropical"
"258","NIC1528","A",0.067698,0.918326,-16.755721,49.99665,"Africa","Tropical"
"259","QG865","A",1e-05,0.920212,9.16272,-79.84097,"Central America","Tropical"
"260","ECA2115","A",1e-05,0.921048,20.952098,-156.53317,"Hawaii","Tropical"
"261","BRC20294","A",1e-05,0.921483,24.993796,121.53514,"Taiwan","Tropical"
"262","BRC20242","A",1e-05,0.921655,23.836623,120.728049,"Taiwan","Tropical"
"263","NIC1598","A",1e-05,0.922127,24.6871,121.13633,"Taiwan","TH"
"264","QG3874","A",0.922181,0.922181,10.44027,-84.01227,"Central America","Tropical"
"265","XZ1207","A",0.039313,0.924196,-23.892,-46.3326,"South America","Tropical"
"266","ECA1437","A",1e-05,0.924828,22.034472,-159.37943,"Hawaii","Tropical"
"267","QG1155","A",1e-05,0.925073,9.160449,-79.840373,"Central America","Tropical"
"268","ECA1637","A",1e-05,0.925184,20.952098,-156.53317,"Hawaii","Tropical"
"269","ECA1160","A",1e-05,0.926898,21.34286,-157.8231,"Hawaii","Tropical"
"270","NIC1535","A",1e-05,0.926973,-17.088793,49.827329,"Africa","Tropical"
"271","QG997","A",1.1e-05,0.928327,9.160461,-79.822633,"Central America","Tropical"
"272","ECA287","A",1e-05,0.928489,9.926663289,-84.04235373,"Central America","TH"
"273","BRC20241","A",1e-05,0.928678,23.836415,120.725183,"Taiwan","Tropical"
"274","JU3171","A",0.041228,0.928817,0.289,6.612,"Africa","Tropical"
"275","QG927","A",1e-05,0.929788,9.170850606,-79.8428988,"Central America","Tropical"
"276","ECA3899","A",1e-05,0.930114,21.8748138888889,-159.441647222222,"Hawaii","Tropical"
"277","QG926","A",1e-05,0.931569,9.170573,-79.84316,"Central America","Tropical"
"278","JU3327","A",1e-05,0.93505,31.23025,121.3955,"Asia","Tropical"
"279","BRC20544","A",1e-05,0.938412,24.182667,121.626472,"Taiwan","TH"
"280","ED3037","A",1e-05,0.93883,25.123667,121.532982,"Taiwan","Tropical"
"281","ECA177","A",1e-05,0.940713,21.282235,-157.801556,"Hawaii","Tropical"
"282","QG3826","A",0.941607,0.941607,10.43018,-84.0065,"Central America","Tropical"
"283","BRC20341","A",1e-05,0.941981,24,121,"Taiwan","TH"
"284","NIC188","A",0.942537,0.942537,16.0455,-61.6938,"Caribbean","Tropical"
"285","JU1885","A",1e-05,0.943171,7.2995,80.6437,"Asia","Tropical"
"286","BRC20534","A",1e-05,0.943356,24.182667,121.626472,"Taiwan","TH"
"287","NIC1529","A",0.056181,0.943619,-16.755873,49.996516,"Africa","Tropical"
"288","NIC811","A",1e-05,0.943672,23.81433,120.85649,"Taiwan","Tropical"
"289","XZ1731","A",0.053205,0.946595,-22.9382,-46.5466,"South America","Tropical"
"290","JU4062","A",1.3e-05,0.946609,22.2898,103.9338,"Asia","Tropical"
"291","HPT63","A",1.8e-05,0.946693,-8.37285,115.4541,"Pacific","Tropical"
"292","ECA2808","A",0.053065,0.946735,29.642849,-82.34452,"North America","Tropical"
"293","NIC1060","A",1e-05,0.948481,20.48529,-87.72361,"Central America","Tropical"
"294","QG2969","A",1e-05,0.949355,9.166416667,-79.84025,"Central America","Tropical"
"295","XZ1212","A",1e-05,0.95102,-23.571,-46.647,"South America","Tropical"
"296","QG952","A",0.048054,0.951744,9.160461,-79.822633,"Central America","Tropical"
"297","QG3661","A",1e-05,0.951876,41.62083,-73.58889,"North America","Temperate"
"298","QG3876","A",0.951946,0.951946,10.44027,-84.01227,"Central America","Tropical"
"299","ECA3713","A",1e-05,0.958814,21.6332388888889,-158.05215,"Hawaii","Tropical"
"300","QG868","A",1.6e-05,0.959767,9.14141,-79.8285,"Central America","Tropical"
"301","ECA1471","A",1.7e-05,0.96019,21.311842,-157.76172,"Hawaii","Tropical"
"302","NIC333","A",1e-05,0.960907,5.72705,-53.89122,"South America","Tropical"
"303","JU1378","A",0.03838,0.96142,-21.0478,55.6878,"Africa","Tropical"
"304","QG937","A",0.030931,0.968869,9.16936,-79.844397,"Central America","Tropical"
"305","JU1908","A",1e-05,0.969308,-17.495,145.612,"Australia","Tropical"
"306","JU4060","A",1e-05,0.969316,22.2901,103.9332,"Asia","Tropical"
"307","BRC20571","A",1e-05,0.969927,22.67151131,121.50634,"Taiwan","Tropical"
"308","NIC583","A",0.971657,0.971657,15.40368,-61.34699,"Caribbean","Tropical"
"309","JU1377","A",0.027357,0.972443,-21.0476,55.6905,"Africa","Tropical"
"310","JU4051","A",1.1e-05,0.974858,22.3228,103.8841,"Asia","Tropical"
"311","BRC20077","A",0.024523,0.975277,24.793571,121.364232,"Taiwan","Tropical"
"312","QG4063","A",1e-05,0.975687,-21.1461744,148.4998921,"Australia","AD"
"313","ECA1174","A",1e-05,0.980393,20.0403,-155.442,"Hawaii","Tropical"
"314","JU2507","A",1e-05,0.981415,8.893,98.512,"Asia","Tropical"
"315","NIC343","A",1e-05,0.981835,5.41134,-53.65517,"South America","Tropical"
"316","QG3816","A",0.985416,0.985416,10.43803,-84.0112,"Central America","Tropical"
"317","ECA3509","A",1e-05,0.986995,22.081717,-159.412804972222,"Hawaii","Tropical"
"318","HPT60","A",1e-05,0.988416,-8.52522,115.16686,"Pacific","Tropical"
"319","EG6271","A",0.989446,0.989446,18.3,-65.8,"Caribbean","Tropical"
"320","BRC20099","A",1e-05,0.992269,25.043399,121.616268,"Taiwan","Tropical"
"321","QG5633","A",1e-05,0.998095,6.9666,158.1907,"Pacific","Tropical"
"322","ECA1439","A",0.000102,0.999698,22.061908,-159.34675,"Hawaii","Tropical"
"323","NIC67","A",1.4e-05,0.999754,4.08533,-52.6751,"South America","Tropical"
"324","QG2814","A",1e-05,0.999758,-30.6445167,153.0090333,"Australia","Tropical"
"325","VSL2210","A",1e-05,0.999766,12.36923,75.90115,"Asia","Tropical"
"326","EG4360","A",1e-05,0.999769,40.6,-111.8,"North America","Temperate"
