AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_15_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	LD_0.9_15_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	LD_0.9_15_1230
BRC20075	0.000011	0.000010	0.000010	0.000010	0.000010	0.000011	0.999853	0.000010	0.000010	0.000010	0.000010	0.000011	0.000014	0.000010	0.000010	LD_0.9_15_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.020875	0.000010	0.000010	0.000010	0.000010	0.977122	0.000010	0.001883	LD_0.9_15_1230
BRC20081	0.597706	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.402164	0.000010	0.000010	0.000010	LD_0.9_15_1230
BRC20085	0.000010	0.000010	0.099041	0.521096	0.000010	0.000010	0.000010	0.000010	0.000010	0.091019	0.000010	0.000010	0.288734	0.000010	0.000010	LD_0.9_15_1230
BRC20088	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999860	0.000010	0.000010	0.000010	LD_0.9_15_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.999857	0.000010	0.000010	LD_0.9_15_1230
BRC20090	0.000010	0.000010	0.039666	0.041159	0.000010	0.000010	0.000010	0.216125	0.000010	0.011726	0.000010	0.000010	0.691225	0.000010	0.000010	LD_0.9_15_1230
BRC20092	0.000010	0.000010	0.000010	0.654618	0.000010	0.000010	0.000010	0.130037	0.000010	0.084458	0.000010	0.000010	0.130776	0.000010	0.000010	LD_0.9_15_1230
