AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.067056	0.000010	0.000010	0.000010	0.000010	0.000010	0.932794	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20069	0.126182	0.000010	0.000010	0.000011	0.000010	0.873667	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20073	0.480469	0.000010	0.000010	0.000010	0.000010	0.519381	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999840	0.000010	LD_0.9_17_1230
BRC20077	0.319877	0.000010	0.000010	0.000010	0.000010	0.666182	0.000010	0.000020	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.013792	0.000010	0.000010	LD_0.9_17_1230
BRC20081	0.000010	0.000010	0.000010	0.923638	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.076212	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20085	0.000010	0.000010	0.000010	0.000010	0.070514	0.070188	0.000010	0.080802	0.000010	0.000010	0.000010	0.000010	0.000010	0.020817	0.757559	0.000010	0.000010	LD_0.9_17_1230
BRC20088	0.000010	0.000010	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20089	0.084263	0.000015	0.000010	0.000010	0.000010	0.915575	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
BRC20090	0.000010	0.000010	0.000010	0.000010	0.019185	0.793203	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000096	0.187386	0.000010	0.000010	LD_0.9_17_1230
BRC20092	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.152708	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.847142	0.000010	0.000010	LD_0.9_17_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.999840	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_17_1230
