AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999767	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	LD_0.9_24_1230
BRC20069	0.000016	0.000010	0.000010	0.000010	0.000010	0.105914	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.893860	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.426439	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.573341	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.272144	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.710168	0.000010	0.000010	0.017478	0.000010	LD_0.9_24_1230
BRC20081	0.000010	0.000010	0.000010	0.000018	0.000016	0.000010	0.000010	0.807386	0.000016	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.114291	0.000010	0.000010	0.000011	0.078093	0.000010	0.000010	LD_0.9_24_1230
BRC20085	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20088	0.000010	0.000014	0.000010	0.000010	0.000014	0.000010	0.000010	0.093241	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.906525	0.000014	0.000010	0.000012	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.023348	0.000010	0.000010	0.000018	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.976424	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20090	0.000011	0.000010	0.000010	0.248708	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.751071	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20092	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20094	0.000018	0.000010	0.000010	0.999762	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20095	0.000010	0.000010	0.000010	0.000010	0.000010	0.442145	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.557635	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20096	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999770	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.342009	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.657771	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.033736	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.966044	0.000010	0.000010	0.000010	0.000010	LD_0.9_24_1230
