"","samples","cluster","frac_cluster","max_frac","lat","long","geo","Lineage"
"1","QG3932","A",1e-05,0.343093,13.225206,-59.588132,"Caribbean","Tropical"
"2","NIC1069","A",1e-05,0.355736,20.67859,-88.56941,"Central America","Tropical"
"3","QG3801","A",1e-05,0.375392,10.43082,-84.01138,"Central America","Tropical"
"4","NIC1204","A",1e-05,0.387271,26.22481,119.99506,"Asia","Tropical"
"5","JU2861","A",1e-05,0.389996,52.1944,0.1264,"Europe","Tropical"
"6","QG1005","A",1e-05,0.404843,9.170573,-79.84316,"Central America","Tropical"
"7","JU1913","A",1e-05,0.414293,-20.37,148.85,"Australia","Tropical"
"8","HPT52","A",1e-05,0.431434,-8.5405,115.1725,"Pacific","Tropical"
"9","QX1795","A",1e-05,0.436248,20.9818,-156.5463,"Hawaii","Tropical"
"10","NIC777","A",1e-05,0.44084,15.5868,-61.47083,"Caribbean","Tropical"
"11","QG3032","A",1e-05,0.458205,9.163366667,-79.8447333,"Central America","Tropical"
"12","NIC1202","A",1e-05,0.458983,26.22481,119.99506,"Asia","Tropical"
"13","JU2836","A",1e-05,0.461947,20.66143,-105.253201,"Central America","Tropical"
"14","JU1814","A",1e-05,0.462653,4.9459,-52.316883,"South America","Tropical"
"15","EG6329","A",1e-05,0.465908,18.3,-65.8,"Caribbean","Tropical"
"16","XZ1204","A",1e-05,0.467556,-23.571,-46.647,"South America","Tropical"
"17","NIC583","A",1e-05,0.46845,15.40368,-61.34699,"Caribbean","Tropical"
"18","ECA288","A",1e-05,0.473352,9.926663289,-84.04235373,"Central America","Tropical"
"19","QG3019","A",1e-05,0.479335,9.163116667,-79.8372,"Central America","Tropical"
"20","QG808","A",1e-05,0.487511,9.1491,-79.856143,"Central America","Tropical"
"21","NIC985","A",1e-05,0.490896,4.03726,-52.67243,"South America","Tropical"
"22","JU2457","A",1e-05,0.492758,-12.801653,-69.289488,"South America","Temperate"
"23","QG5612","A",1e-05,0.501526,6.9578,158.2086,"Pacific","Tropical"
"24","BRC20463","A",1e-05,0.502261,24.822658,121.735926,"Taiwan","TH"
"25","NIC1106","A",1e-05,0.503299,3.45893,-76.531944,"South America","Tropical"
"26","ZZY1034","A",1e-05,0.503839,22.38478428,113.9664658,"Asia","Tropical"
"27","QG880","A",1e-05,0.505106,9.15445,-79.83205,"Central America","Tropical"
"28","NIC555","A",1e-05,0.507367,15.58933,-61.47222,"Caribbean","Tropical"
"29","QG3925","A",1e-05,0.513595,13.233538,-59.587865,"Caribbean","Tropical"
"30","NIC1630","A",1e-05,0.514336,25.02782,121.57627,"Taiwan","TH"
"31","QG2848","A",1e-05,0.515558,-27.4627778,152.9905556,"Australia","Tropical"
"32","QG2659","A",1e-05,0.518016,9.153933333,-79.83166667,"Central America","Tropical"
"33","QG736","A",1e-05,0.518051,9.155514,-79.848903,"Central America","Tropical"
"34","EG6267","A",1e-05,0.518309,18.45,-66,"Caribbean","Tropical"
"35","QG3931","A",1e-05,0.518407,13.225422,-59.589477,"Caribbean","Tropical"
"36","ECA346","A",1.4e-05,0.519664,26.461525,-82.0554972,"North America","Tropical"
"37","QG855","A",1e-05,0.521495,9.152583,-79.852998,"Central America","Tropical"
"38","QG3058","A",1e-05,0.521919,9.163116667,-79.8372,"Central America","Tropical"
"39","QG4070","A",1e-05,0.53184,-21.1176781,148.5160414,"Australia","Tropical"
"40","QG860","A",1e-05,0.534945,9.14141,-79.8285,"Central America","Tropical"
"41","QG4701","A",1e-05,0.536617,6.9195,158.2712,"Pacific","Tropical"
"42","JU2799","A",1e-05,0.537752,51.5378,9.9359,"Europe","Tropical"
"43","QG2736","A",1e-05,0.539109,9.1598,-79.8399,"Central America","Tropical"
"44","QG763","A",1e-05,0.539643,9.161421,-79.837195,"Central America","Tropical"
"45","EG6271","A",1e-05,0.540919,18.3,-65.8,"Caribbean","Tropical"
"46","NIC578","A",1e-05,0.544739,15.40502,-61.34623,"Caribbean","Tropical"
"47","NIC1308","A",1e-05,0.549759,4.86442099325358,-52.3459600377827,"South America","Tropical"
"48","QG3920","A",1e-05,0.550933,13.225206,-59.588132,"Caribbean","Tropical"
"49","NIC911","A",1e-05,0.552273,4.03721,-52.67052,"South America","Tropical"
"50","NIC590","A",1e-05,0.553639,15.40585,-61.34613,"Caribbean","Tropical"
"51","QG700","A",1e-05,0.554991,9.145492913,-79.8261379,"Central America","Tropical"
"52","QG3921","A",1e-05,0.557693,13.225206,-59.588132,"Caribbean","Tropical"
"53","QG3926","A",1e-05,0.564573,13.233413,-59.587901,"Caribbean","Tropical"
"54","GXW22","A",1e-05,0.564976,23.15,113.35,"Asia","Tropical"
"55","QG3867","A",1e-05,0.566673,10.42361667,-84.00118611,"Central America","Tropical"
"56","NIC1062","A",1e-05,0.56671,20.68576,-88.20927,"Central America","Tropical"
"57","BRC20294","A",1e-05,0.569332,24.993796,121.53514,"Taiwan","Tropical"
"58","DF5100","A",1e-05,0.570618,-23.8,31.4,"Africa","Tropical"
"59","QG881","A",1e-05,0.570858,9.144607067,-79.8263148,"Central America","Tropical"
"60","MY2716","A",1e-05,0.57234,54.3491,10.11505,"Europe","Tropical"
"61","ECA1489","A",1e-05,0.572968,21.395558,-157.90104,"Hawaii","Tropical"
"62","NIC541","A",1e-05,0.57468,15.21123,-61.36602,"Caribbean","Tropical"
"63","ECA2664","A",1e-05,0.577377,12.17453,-61.62731,"Caribbean","Tropical"
"64","PE887","A",1.1e-05,0.578252,57.131806,-2.10514,"Europe","Tropical"
"65","NIC1267","A",1e-05,0.582678,3.622385971,-53.21547696,"South America","Tropical"
"66","EG6260","A",1e-05,0.587069,18.11,-66.16,"Caribbean","Tropical"
"67","QG1111","A",1e-05,0.587167,9.16835,-79.839279,"Central America","Tropical"
"68","NIC758","A",1e-05,0.588542,15.35802,-61.3537,"Caribbean","Tropical"
"69","ECA2623","A",1e-05,0.58881,12.17453,-61.62731,"Caribbean","Tropical"
"70","BRC20242","A",1e-05,0.589147,23.836623,120.728049,"Taiwan","Tropical"
"71","NIC1602","A",1e-05,0.589796,24.68897,121.13965,"Taiwan","TH"
"72","VSL2219","A",1e-05,0.59725,NA,NA,"Asia","Tropical"
"73","QG2820","A",1e-05,0.598584,-27.4726528,152.9897861,"Australia","Tropical"
"74","QG2919","A",1e-05,0.605634,-20.28785,148.7653,"Australia","AD"
"75","QG3056","A",1e-05,0.608493,9.1674,-79.83967,"Central America","Tropical"
"76","EG6272","A",1e-05,0.608535,18.45,-66,"Caribbean","Tropical"
"77","QG2966","A",1e-05,0.608539,9.166166667,-79.84,"Central America","Tropical"
"78","ECA4402","A",1e-05,0.616164,13.0722,77.5797,"Asia","Tropical"
"79","JU3207","A",1e-05,0.617955,13.07206,77.58014,"Asia","Tropical"
"80","QG3924","A",1e-05,0.618346,13.234279,-59.587888,"Caribbean","Tropical"
"81","NIC187","A",1e-05,0.619861,15.8552,-61.5976,"Caribbean","Tropical"
"82","BRC20574","A",1e-05,0.619919,22.67248185,121.505358,"Taiwan","Tropical"
"83","NIC811","A",1e-05,0.621088,23.81433,120.85649,"Taiwan","Tropical"
"84","BRC20093","A",1e-05,0.622939,23.94991389,121.5518917,"Taiwan","Tropical"
"85","NIC62","A",1e-05,0.62579,5.07358,-52.69523,"South America","Tropical"
"86","QG3927","A",1e-05,0.628228,13.233413,-59.587901,"Caribbean","Tropical"
"87","QG4232","A",1e-05,0.628588,-21.16862222,148.5080167,"Australia","AD"
"88","QG737","A",1e-05,0.638429,9.155514,-79.848903,"Central America","Tropical"
"89","ECA4394","A",1e-05,0.641183,-18.5894,145.4343,"Australia","Tropical"
"90","JU1337","A",1e-05,0.641997,8.32,77.075,"Asia","Tropical"
"91","QG776","A",1e-05,0.64246,9.160652,-79.820831,"Central America","Tropical"
"92","QG761","A",1e-05,0.642904,9.161421,-79.837195,"Central America","Tropical"
"93","NIC814","A",1.5e-05,0.643892,23.81411,120.85654,"Taiwan","TH"
"94","BRC20324","A",1e-05,0.646341,24.03965278,121.155,"Taiwan","TD1"
"95","QG4094","A",1e-05,0.648331,-21.16862222,148.5080167,"Australia","AD"
"96","NIC392","A",1e-05,0.64957,5.40779,-53.64583,"South America","Tropical"
"97","BRC20096","A",1e-05,0.64978,25.04372222,121.6160639,"Taiwan","Tropical"
"98","ED3088","A",1e-05,0.650679,-26.166667,28.016667,"Africa","Tropical"
"99","JU3171","A",1e-05,0.655679,0.289,6.612,"Africa","Tropical"
"100","QG5474","A",1e-05,0.656044,6.9666,158.1907,"Pacific","Tropical"
"101","QG5603","A",1e-05,0.662087,6.9661,158.1916,"Pacific","Tropical"
"102","ECA162","A",1.1e-05,0.662659,20.79915,-156.03812,"Hawaii","Tropical"
"103","TWN3077","A",1.9e-05,0.664055,25.19,121.7833333,"Taiwan","TH"
"104","QG3004","A",1e-05,0.664835,9.16925,-79.8380167,"Central America","Tropical"
"105","BRC20241","A",1e-05,0.667356,23.836415,120.725183,"Taiwan","Tropical"
"106","QG790","A",2e-05,0.667497,9.147185361,-79.8528469,"Central America","Tropical"
"107","JU2214","A",1e-05,0.667934,-6.462863,-76.335715,"South America","Tropical"
"108","QR25","A",1e-05,0.671579,45.545448,-73.639076,"North America","Quebec"
"109","JU1399","A",1e-05,0.672965,5.9,-75.9,"South America","Tropical"
"110","NIC1693","A",1e-05,0.67305,25.03488,121.58864,"Taiwan","TH"
"111","NIC1221","A",1e-05,0.675996,25.95147,119.96883,"Asia","Tropical"
"112","QG2972","A",1e-05,0.676125,9.167433333,-79.8397,"Central America","Tropical"
"113","ECA1571","A",1e-05,0.676586,21.392064,-157.90236,"Hawaii","Tropical"
"114","QG2910","A",1e-05,0.676603,-17.2643833,145.4884833,"Australia","Tropical"
"115","QG4683","A",1e-05,0.67773,6.9666,158.1907,"Pacific","Tropical"
"116","NIC793","A",1e-05,0.680561,23.83631,120.72486,"Taiwan","Tropical"
"117","NIC792","A",1e-05,0.681691,23.83633,120.72447,"Taiwan","Tropical"
"118","NIC1104","A",1e-05,0.683963,3.638367,-76.198343,"South America","Tropical"
"119","QG864","A",1e-05,0.687947,9.152583,-79.852998,"Central America","Tropical"
"120","VSL2201","A",1e-05,0.692708,12.3807,75.8947,"Asia","Tropical"
"121","BRC20069","A",1e-05,0.697625,25.04655556,121.6149472,"Taiwan","Tropical"
"122","BRC20090","A",1e-05,0.698242,24.744819,121.747742,"Taiwan","Tropical"
"123","ECA1143","A",1e-05,0.698729,21.3419,-157.8099,"Hawaii","Tropical"
"124","ED3037","A",1e-05,0.699166,25.123667,121.532982,"Taiwan","Tropical"
"125","NIC343","A",1e-05,0.701224,5.41134,-53.65517,"South America","Tropical"
"126","QG3053","A",1e-05,0.701381,9.16484,-79.83659,"Central America","Tropical"
"127","QG795","A",1e-05,0.702774,9.159222,-79.836495,"Central America","Tropical"
"128","NIC984","A",1e-05,0.706772,4.03746,-52.67236,"South America","Tropical"
"129","BRC20081","A",1e-05,0.709903,24.602334,121.510549,"Taiwan","TH"
"130","BRC20339","A",1e-05,0.710089,24.951309,121.630089,"Taiwan","TH"
"131","XZ1207","A",1e-05,0.710748,-23.892,-46.3326,"South America","Tropical"
"132","NIC1645","A",1.1e-05,0.713705,25.06549,121.82703,"Taiwan","TH"
"133","NIC1681","A",1.9e-05,0.716903,22.08922,120.84876,"Taiwan","TH"
"134","EG6261","A",1e-05,0.716969,18.11,-66.16,"Caribbean","Tropical"
"135","BRC20119","A",1e-05,0.717312,23.836799,120.727025,"Taiwan","Tropical"
"136","JU4080","A",1e-05,0.723284,12.0641,108.5043,"Asia","Tropical"
"137","XZ1731","A",1e-05,0.724837,-22.9382,-46.5466,"South America","Tropical"
"138","ZZY1130","A",1e-05,0.726022,22.366493,114.260543,"Asia","Tropical"
"139","JU1907","A",1e-05,0.726499,-17.495,145.612,"Australia","Tropical"
"140","BRC20333","A",1e-05,0.726588,24.602334,121.510549,"Taiwan","TH"
"141","NIC871","A",1e-05,0.727827,25.16734,121.55651,"Taiwan","Tropical"
"142","JU725","A",1e-05,0.727983,24.75,110.5,"Asia","Tropical"
"143","XZ1212","A",1e-05,0.72905,-23.571,-46.647,"South America","Tropical"
"144","QG5507","A",1e-05,0.729897,6.9666,158.1907,"Pacific","Tropical"
"145","GXW23","A",1e-05,0.730705,30.54,114.42,"Asia","Tropical"
"146","QG3823","A",1e-05,0.730786,10.42540556,-84.00121667,"Central America","Tropical"
"147","NIC1421","A",1e-05,0.731277,4.86785497516393,-52.3451459873467,"South America","Tropical"
"148","JU3281","A",1e-05,0.731558,50.0711,14.42028,"Europe","Tropical"
"149","QG4233","A",1e-05,0.734738,-21.16862222,148.5080167,"Australia","AD"
"150","NIC1103","A",1e-05,0.738921,18.0383007,-89.6738919,"Central America","Tropical"
"151","QG3006","A",1e-05,0.740276,9.16925,-79.8380167,"Central America","Tropical"
"152","NIC1288","A",1e-05,0.75176,3.641279032,-53.20139201,"South America","Tropical"
"153","QG791","A",1e-05,0.752588,9.14576403,-79.8544232,"Central America","Tropical"
"154","QG5406","A",1e-05,0.752632,6.9666,158.1907,"Pacific","Tropical"
"155","JU1794","A",1e-05,0.753206,-16.8,-151.5,"Pacific","Tropical"
"156","QG978","A",1e-05,0.754974,9.1491,-79.856143,"Central America","Tropical"
"157","JU1909","A",1e-05,0.756435,-18.5245,146.3327,"Australia","Tropical"
"158","NIC901","A",1e-05,0.757564,-22.222833,166.485438,"Pacific","Tropical"
"159","NIC1662","A",1e-05,0.759265,23.66543,120.79964,"Taiwan","TH"
"160","BRC20100","A",1e-05,0.765356,24.70731,121.738054,"Taiwan","Tropical"
"161","ECA1657","A",1e-05,0.765819,20.948692,-156.53654,"Hawaii","Tropical"
"162","ECA2637","A",1e-05,0.773278,-26.3674836,152.5852451,"Australia","Tropical"
"163","JU3319","A",1e-05,0.775461,31.2306,121.4718,"Asia","Tropical"
"164","BRC20098","A",1e-05,0.77637,25.04372222,121.6160639,"Taiwan","Tropical"
"165","JU2910","A",1e-05,0.777925,-20.2914,57.4061,"Africa","Tropical"
"166","ECA2625","A",1e-05,0.782112,-26.6228223,152.6905986,"Australia","Tropical"
"167","QG786","A",1e-05,0.784528,9.14576403,-79.8544232,"Central America","Tropical"
"168","QG132","A",1e-05,0.784719,22.0804,-159.4124,"Hawaii","Tropical"
"169","JU1802","A",1e-05,0.789089,-21.12,55.778,"Africa","Tropical"
"170","JU1638","A",1e-05,0.789722,17.13768,-25.06689,"Africa","Tropical"
"171","NIC331","A",1e-05,0.790287,5.73057,-53.89241,"South America","Tropical"
"172","QG2663","A",1e-05,0.791135,9.153933333,-79.83166667,"Central America","Tropical"
"173","ECA2808","A",1e-05,0.792562,29.642849,-82.34452,"North America","Tropical"
"174","QG856","A",1e-05,0.80137,9.156459,-79.848792,"Central America","Tropical"
"175","NIC1135","A",1e-05,0.802464,-12.87313996,-69.49687704,"South America","Tropical"
"176","QG997","A",1e-05,0.802913,9.160461,-79.822633,"Central America","Tropical"
"177","ECA1587","A",1e-05,0.806784,21.308944,-157.7956,"Hawaii","Tropical"
"178","JU1885","A",1e-05,0.807102,7.2995,80.6437,"Asia","Tropical"
"179","ED3032","A",1e-05,0.808843,25.158056,121.515831,"Taiwan","Tropical"
"180","EG6276","A",1e-05,0.812951,-23.5,-46.7,"South America","Tropical"
"181","ECA1701","A",1e-05,0.814113,19.110589,-155.82645,"Hawaii","Tropical"
"182","ECA1423","A",1e-05,0.816245,22.034251,-159.379145,"Hawaii","Tropical"
"183","JU1795","A",1e-05,0.819521,-16.8,-151.5,"Pacific","Tropical"
"184","QG2641","A",1e-05,0.819736,9.153933333,-79.83166667,"Central America","Tropical"
"185","ZZY1075","A",1e-05,0.820259,22.78977726,114.739768,"Asia","Tropical"
"186","NIC17","A",1e-05,0.820325,-21.027,55.538,"Africa","Tropical"
"187","QG3874","A",1e-05,0.82061,10.44027,-84.01227,"Central America","Tropical"
"188","ECA2299","A",1.3e-05,0.821754,20.949184,-156.53637,"Hawaii","TH"
"189","QG3933","A",1e-05,0.824929,13.225497,-59.588268,"Caribbean","Tropical"
"190","NIC2527","A",1e-05,0.825914,39.476358,-0.386592,"Europe","Tropical"
"191","NIC1423","A",1e-05,0.826115,3.644299032,-53.19803297,"South America","Tropical"
"192","QG858","A",1e-05,0.828913,9.155694,-79.848988,"Central America","Tropical"
"193","EG6179","A",1e-05,0.829393,-17.53,-149.83,"Pacific","Tropical"
"194","QG5589","A",1e-05,0.829995,6.9073,158.1815,"Pacific","Tropical"
"195","HPT60","A",1.5e-05,0.830463,-8.52522,115.16686,"Pacific","Tropical"
"196","NIC119","A",1e-05,0.830495,16.1779,-61.6563,"Caribbean","Tropical"
"197","QG1155","A",1e-05,0.830645,9.160449,-79.840373,"Central America","Tropical"
"198","BRC20073","A",1e-05,0.830967,25.04655556,121.6149472,"Taiwan","Tropical"
"199","JU1637","A",1e-05,0.830979,17.1363,-25.0682,"Africa","Tropical"
"200","MY539","A",1e-05,0.833263,54.3491,10.11505,"Europe","Tropical"
"201","NIC330","A",1e-05,0.833789,5.72889,-53.8901,"South America","Tropical"
"202","QG3923","A",1e-05,0.834624,13.225206,-59.588132,"Caribbean","Tropical"
"203","XZ1210","A",1e-05,0.835587,-23.571,-46.647,"South America","Tropical"
"204","VT847","A",1e-05,0.836356,19.9,-155.6,"Hawaii","Tropical"
"205","BRC20099","A",1e-05,0.837654,25.043399,121.616268,"Taiwan","Tropical"
"206","QG887","A",1e-05,0.838169,9.14576403,-79.8544232,"Central America","Tropical"
"207","ECA161","A",1e-05,0.839674,20.854584,-156.169313,"Hawaii","Tropical"
"208","ZZY405","A",1e-05,0.841356,22.875,114.0625,"Asia","Tropical"
"209","NIC1205","A",1e-05,0.842083,26.22481,119.99506,"Asia","TH"
"210","NIC574","A",1e-05,0.842176,15.47461,-61.29876,"Caribbean","Tropical"
"211","BRC20095","A",1e-05,0.843298,24.74725,121.746266,"Taiwan","Tropical"
"212","HPT9","A",1e-05,0.846757,-7.803102,112.515932,"Pacific","Tropical"
"213","QG784","A",1e-05,0.848685,9.14576403,-79.8544232,"Central America","Tropical"
"214","QG865","A",1e-05,0.849186,9.16272,-79.84097,"Central America","Tropical"
"215","TT3411","A",1e-05,0.849224,18.90627,72.80395,"Asia","Tropical"
"216","NIC1533","A",1e-05,0.849846,-16.75706,49.993077,"Africa","Tropical"
"217","BRC20103","A",1e-05,0.850482,25.04655556,121.6149472,"Taiwan","Tropical"
"218","NIC188","A",1.5e-05,0.855642,16.0455,-61.6938,"Caribbean","Tropical"
"219","QG926","A",1e-05,0.857479,9.170573,-79.84316,"Central America","Tropical"
"220","QX1800","A",1e-05,0.858742,20.8715,-156.1694,"Hawaii","Tropical"
"221","QG2665","A",1e-05,0.859533,9.153933333,-79.83166667,"Central America","Tropical"
"222","BRC20532","A",1.3e-05,0.862384,25.138139,121.672,"Taiwan","TH"
"223","NIC1052","A",1e-05,0.862858,20.51328,-87.24718,"Central America","Tropical"
"224","NIC796","A",1e-05,0.863651,23.83617,120.72563,"Taiwan","Tropical"
"225","HPT54","A",1e-05,0.867861,-8.530492,115.164917,"Pacific","Tropical"
"226","QG3057","A",1e-05,0.868845,9.163366667,-79.8372333,"Central America","Tropical"
"227","ECA1605","A",1e-05,0.869292,21.395786,-157.90051,"Hawaii","TH"
"228","QG866","A",1e-05,0.869908,9.151852,-79.853543,"Central America","Tropical"
"229","ECA4390","A",1e-05,0.875233,16.1761,-61.6951,"Caribbean","Tropical"
"230","TT3408","A",1e-05,0.877528,18.9082,72.8057,"Asia","Tropical"
"231","NIC1688","A",1e-05,0.87983,25.03266,121.587,"Taiwan","Tropical"
"232","JU2618","A",1e-05,0.881105,18.72,-87.71,"Central America","Tropical"
"233","QG4706","A",1e-05,0.88164,6.9666,158.1907,"Pacific","Tropical"
"234","ECA2373","A",1e-05,0.881975,20.837072,-156.28088,"Hawaii","Tropical"
"235","NIC248","A",1e-05,0.884423,15.853547,-61.631073,"Caribbean","Tropical"
"236","NIC61","A",1e-05,0.889348,5.07384,-52.69537,"South America","Tropical"
"237","HPT21","A",1e-05,0.889466,-7.8254539,112.5897866,"Pacific","Tropical"
"238","EG6274","A",1e-05,0.8902,-23.5,-46.7,"South America","Tropical"
"239","EG6275","A",1e-05,0.890206,-23.5,-46.7,"South America","Tropical"
"240","ECA1637","A",1e-05,0.891048,20.952098,-156.53317,"Hawaii","Tropical"
"241","QG927","A",1e-05,0.892004,9.170850606,-79.8428988,"Central America","Tropical"
"242","ECA1621","A",1e-05,0.892081,21.301669,-157.76258,"Hawaii","Tropical"
"243","ECA2115","A",1e-05,0.893284,20.952098,-156.53317,"Hawaii","Tropical"
"244","BRC20348","A",1.4e-05,0.897442,25.128031,121.58826,"Taiwan","TH"
"245","NIC552","A",1e-05,0.897577,15.56962,-61.37537,"Caribbean","Tropical"
"246","NIC123","A",1e-05,0.899024,16.1779,-61.6563,"Caribbean","Tropical"
"247","ECA1439","A",1e-05,0.899195,22.061908,-159.34675,"Hawaii","Tropical"
"248","HPT55","A",1e-05,0.899493,-8.53075,115.164939,"Pacific","Tropical"
"249","NIC115","A",1e-05,0.900361,16.0207,-61.597,"Caribbean","Tropical"
"250","JU3416","A",1e-05,0.901568,38.2541,140.8508,"Pacific","Temperate"
"251","QG2814","A",1e-05,0.901694,-30.6445167,153.0090333,"Australia","Tropical"
"252","ECA1149","A",1e-05,0.902952,21.34293,-157.8239,"Hawaii","Tropical"
"253","JU1884","A",1e-05,0.903276,15.7,-88.8,"Central America","Tropical"
"254","QG3527","A",1e-05,0.913314,10.42623333,-84.0126,"Central America","Tropical"
"255","NIC791","A",1e-05,0.915004,23.83633,120.72447,"Taiwan","Tropical"
"256","VSL2215","A",1e-05,0.915355,12.3799,75.8974,"Asia","Tropical"
"257","NIC1562","A",1.8e-05,0.916476,25.00481,121.73369,"Taiwan","TH"
"258","QX1801","A",1e-05,0.916962,20.8189,-156.0904,"Hawaii","Tropical"
"259","JU3326","A",1e-05,0.918573,31.23025,121.3955,"Asia","Hubei"
"260","BRC20565","A",1e-05,0.918742,22.67499807,121.503295,"Taiwan","Tropical"
"261","BRC20501","A",1.2e-05,0.919862,24,121.5,"Taiwan","TH"
"262","JU2472","A",1e-05,0.920845,-12.732834,45.186209,"Africa","Tropical"
"263","QG868","A",1e-05,0.921109,9.14141,-79.8285,"Central America","Tropical"
"264","JU1908","A",1e-05,0.922046,-17.495,145.612,"Australia","Tropical"
"265","VX34","A",1e-05,0.922752,31.750834,113.98333,"Asia","Hubei"
"266","EG5613","A",1e-05,0.922837,-23.18234,-44.19456,"South America","Tropical"
"267","HPT37","A",1e-05,0.923598,-5.256498,119.864142,"Pacific","Tropical"
"268","XZ1213","A",1e-05,0.929693,-23.571,-46.647,"South America","Tropical"
"269","ECA186","A",1e-05,0.929747,21.303087,-157.827917,"Hawaii","Tropical"
"270","NIC1050","A",1e-05,0.931727,20.51328,-87.24718,"Central America","Tropical"
"271","NIC821","A",1e-05,0.934811,23.60283,120.88416,"Taiwan","Tropical"
"272","BRC20077","A",1e-05,0.934962,24.793571,121.364232,"Taiwan","Tropical"
"273","QG3826","A",1e-05,0.935191,10.43018,-84.0065,"Central America","Tropical"
"274","BRC20571","A",1e-05,0.936079,22.67151131,121.50634,"Taiwan","Tropical"
"275","ECA1443","A",1e-05,0.937098,22.053315,-159.36556,"Hawaii","TH"
"276","ECA2894","A",1e-05,0.937173,21.3570225,-157.764294100002,"Hawaii","Tropical"
"277","BRC20102","A",1e-05,0.938413,24.336532,120.607411,"Taiwan","Tropical"
"278","NIC1190","A",1e-05,0.938882,-12.88059298,-69.48706903,"South America","Tropical"
"279","QG3875","A",1e-05,0.941047,10.44027,-84.01227,"Central America","Tropical"
"280","QX1410","A",1e-05,0.942663,13.821844,-61.049778,"Caribbean","Tropical"
"281","NIC327","A",1e-05,0.942826,5.72877,-53.88992,"South America","Tropical"
"282","NIC897","A",1e-05,0.94448,22.01967,121.57357,"Taiwan","TH"
"283","NIC1283","A",1e-05,0.945222,3.640333973,-53.20234504,"South America","Tropical"
"284","NIC803","A",1e-05,0.94722,23.81441,120.85687,"Taiwan","Tropical"
"285","JU2053","A",1e-05,0.947605,21.96385,-159.35838,"Hawaii","Tropical"
"286","QG4742","A",1e-05,0.949808,6.9213,158.2637,"Pacific","Tropical"
"287","QG952","A",1e-05,0.94998,9.160461,-79.822633,"Central America","Tropical"
"288","NIC883","A",1e-05,0.950712,23.67108,120.8,"Taiwan","Tropical"
"289","QG2969","A",1e-05,0.952492,9.166416667,-79.84025,"Central America","Tropical"
"290","NIC1525","A",1e-05,0.953777,-17.088793,49.827329,"Africa","Tropical"
"291","ECA180","A",1e-05,0.954591,21.3114,-157.7964,"Hawaii","Tropical"
"292","NIC332","A",1e-05,0.957822,5.72914,-53.89023,"South America","Tropical"
"293","QG937","A",1e-05,0.960528,9.16936,-79.844397,"Central America","Tropical"
"294","NIC1535","A",1e-05,0.961953,-17.088793,49.827329,"Africa","Tropical"
"295","NIC402","A",1e-05,0.965018,5.72896,-53.89008,"South America","Tropical"
"296","ECA1517","A",1e-05,0.965138,21.317117,-157.81976,"Hawaii","Tropical"
"297","QG5525","A",1e-05,0.965995,6.9031,158.1706,"Pacific","Tropical"
"298","HPT7","A",1e-05,0.967326,-7.804727,112.51613,"Pacific","Tropical"
"299","BRC20534","A",1.7e-05,0.968311,24.182667,121.626472,"Taiwan","TH"
"300","BRC20085","A",1e-05,0.969951,24.794443,121.364029,"Taiwan","Tropical"
"301","QG5488","A",1e-05,0.971168,6.9031,158.1706,"Pacific","Tropical"
"302","ECA185","A",1e-05,0.971461,21.296233,-157.701988,"Hawaii","Tropical"
"303","NIC1660","A",1e-05,0.972644,25.03808,121.74625,"Taiwan","TH"
"304","QG133","A",1e-05,0.974832,22.2065,-159.4978,"Hawaii","TH"
"305","BRC20089","A",1e-05,0.975311,25.15533333,121.5465611,"Taiwan","Tropical"
"306","HPT19","A",1e-05,0.975725,-7.8235187,112.5881514,"Pacific","Tropical"
"307","QG3783","A",1e-05,0.977918,10.4297,-84.00853,"Central America","Tropical"
"308","ECA1521","A",1e-05,0.979059,21.318231,-157.81974,"Hawaii","Tropical"
"309","JU2507","A",1e-05,0.980796,8.893,98.512,"Asia","Tropical"
"310","NIC1407","A",1e-05,0.983029,3.630410973,-53.20572797,"South America","Tropical"
"311","NIC1138","A",1e-05,0.984643,-12.872112,-69.49822702,"South America","Tropical"
"312","BRC20228","A",1e-05,0.985004,23.572084,120.900213,"Taiwan","Tropical"
"313","NIC549","A",1e-05,0.986213,15.56923,-61.3744,"Caribbean","Tropical"
"314","QX1802","A",1e-05,0.987857,20.6299,-156.3948,"Hawaii","Tropical"
"315","NIC400","A",1e-05,0.990314,5.72711,-53.89076,"South America","Tropical"
"316","BRC20537","A",1e-05,0.995812,23.416972,121.275389,"Taiwan","TH"
"317","JU1375","A",1e-05,0.996984,-21.0469,55.6885,"Africa","Tropical"
"318","ECA2093","A",1e-05,0.997547,20.948832,-156.53565,"Hawaii","Tropical"
"319","BRC20347","A",1.9e-05,0.999751,25.121206,121.593578,"Taiwan","TD1"
"320","BRC20530","A",1e-05,0.999759,23.33725,120.712389,"Taiwan","TD1"
"321","NIC1664","A",1e-05,0.999762,23.66109,120.7967,"Taiwan","TD1"
"322","HPT62","A",1.3e-05,0.999764,-8.41222,115.58591,"Pacific","Tropical"
"323","BRC20239","A",1.1e-05,0.999768,23.60095833,120.8821883,"Taiwan","TD1"
"324","QG3030","A",1e-05,0.999768,9.1594,-79.8478833,"Central America","Tropical"
"325","NIC1539","A",1e-05,0.999769,25.06052,121.76957,"Taiwan","TH"
"326","JU1341","A",1e-05,0.999771,8.7633,77.114,"Asia","KD"
