AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20069	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20077	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.022714	0.000010	0.977114	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20081	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000015	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.697426	0.000010	0.240747	0.061663	0.000010	0.000010	LD_0.9_19_1230
BRC20085	0.000010	0.000010	0.808786	0.000011	0.013203	0.000012	0.000012	0.000010	0.000010	0.058915	0.000010	0.000010	0.118940	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20088	0.000010	0.000012	0.000011	0.000010	0.000011	0.000010	0.000020	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.905984	0.000010	0.093829	0.000010	0.000011	0.000010	LD_0.9_19_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20090	0.000010	0.000010	0.281154	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.123896	0.000010	0.594790	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20092	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20093	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20094	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20095	0.000010	0.000012	0.000010	0.000010	0.000010	0.000011	0.000010	0.000010	0.000013	0.000010	0.000010	0.000011	0.999813	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20096	0.000013	0.000017	0.000014	0.000010	0.000010	0.000010	0.000014	0.000010	0.000011	0.000010	0.000010	0.000010	0.999799	0.000010	0.000010	0.000010	0.000012	0.000010	0.000010	LD_0.9_19_1230
BRC20098	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20099	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20100	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20102	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000283	0.000010	0.999547	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20103	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20105	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20107	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20115	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.999817	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20119	0.000010	0.000010	0.000010	0.000010	0.713131	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.286699	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20228	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20229	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20230	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20232	0.000010	0.000010	0.000010	0.000014	0.000010	0.999816	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20238	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.999816	0.000011	0.000010	0.000010	LD_0.9_19_1230
BRC20239	0.000010	0.000010	0.000010	0.000010	0.000010	0.999818	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000012	0.000010	LD_0.9_19_1230
BRC20241	0.000010	0.000010	0.000010	0.000010	0.073848	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.925982	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20242	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.077359	0.000010	0.922471	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20244	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.793094	0.000010	0.206736	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20246	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20257	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20260	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999820	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_19_1230
BRC20270	0.000010	0.000011	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.812339	0.000010	0.000017	0.187482	0.000010	0.000010	LD_0.9_19_1230
BRC20272	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.745658	0.000010	0.000010	0.254172	0.000010	0.000010	LD_0.9_19_1230
