AF16	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999730	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_28_1230
BRC20069	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.042498	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.957238	0.000010	0.000010	LD_0.9_28_1230
BRC20073	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999730	0.000010	0.000010	LD_0.9_28_1230
BRC20075	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000011	0.000012	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000013	0.000010	0.000010	0.000010	0.999720	0.000010	0.000010	0.000010	0.000010	0.000010	0.000014	0.000010	LD_0.9_28_1230
BRC20077	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999730	0.000010	0.000010	LD_0.9_28_1230
BRC20081	0.594549	0.000010	0.000010	0.000010	0.000010	0.339351	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.065850	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_28_1230
BRC20085	0.000010	0.000010	0.073596	0.000010	0.574386	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.024515	0.000010	0.000010	0.071988	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.255285	0.000010	0.000010	LD_0.9_28_1230
BRC20088	0.948865	0.000010	0.000010	0.000010	0.000010	0.050875	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	LD_0.9_28_1230
BRC20089	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.999730	0.000010	0.000010	LD_0.9_28_1230
BRC20090	0.000010	0.000010	0.011093	0.000010	0.143343	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.483065	0.000010	0.000010	0.000010	0.023470	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.000010	0.338799	0.000010	0.000010	LD_0.9_28_1230
