,chrom,sub_region,pi,theta,d,mid,nvar
0,I,left_tip,0.00045609996587891804,0.0007591185876720386,-1.329879281127914,194000,1621
1,I,left_arm,0.0009481180939573668,0.001507589887071141,-1.2404995791763915,1789500,21849
2,I,center,0.0002674850446735466,0.0007172663573188445,-2.09640576858012,7199500,32063
3,I,right_arm,0.002025410705022993,0.002400553301389983,-0.5224597678459032,13089000,48256
4,I,right_tip,0.001122935402831619,0.001579661749642246,-0.9657450016592555,15255500,5165
5,I,full,0.0007834634410002894,0.001231038566081462,-1.2156098738902896,7770500,108954
6,II,left_tip,0.0013673333790143686,0.0022561202792629837,-1.316232754662617,283000,7261
7,II,left_arm,0.0025547928342619887,0.0026295097465843967,-0.0949944062008311,1988000,37934
8,II,center,0.001143407196007339,0.0016286669546344268,-0.9961868577885136,8699000,95525
9,II,right_arm,0.0031180746921286077,0.0029505110483615837,0.1898619983245658,15279500,37406
10,II,right_tip,0.00023525297250755637,0.00043981659981579734,-1.4374757844755899,16583000,56
11,II,full,0.0016213372164772298,0.0019732837706305673,-0.5963433911833508,8297500,178182
12,III,left_tip,0.0005582751618108761,0.0013023671401779728,-1.9083876203940322,358000,5331
13,III,left_arm,0.002211287457143066,0.0025889720315538417,-0.487710119739953,2340500,45335
14,III,center,0.0003703171263670721,0.0010314309995482001,-2.1429356627649137,7894500,45274
15,III,right_arm,0.0009120695844101766,0.0022005890673310827,-1.9573181043467793,12909500,25829
16,III,right_tip,0.0004475787595860949,0.0012280928158998506,-2.122993527270905,14403000,5767
17,III,full,0.0007893985906437178,0.0014848348079366633,-1.5659634678473224,7405500,127536
18,IV,left_tip,0.002233836738735784,0.0025472287766422136,-0.41116513537183114,351000,9507
19,IV,left_arm,0.0021208100237909543,0.002855251564523417,-0.859989712829863,2475000,53930
20,IV,center,0.0010437530289718275,0.0015638613682905944,-1.1119637966078955,8845000,78903
21,IV,right_arm,0.0021496236452233784,0.0028856675059544764,-0.8527404458718748,14904000,43430
22,IV,right_tip,0.0021359244269125175,0.002170443940790973,-0.05314648931364931,16723000,8776
23,IV,full,0.0015126355334148126,0.002076157069060985,-0.9075301604455506,8540000,194546
24,V,left_tip,0.0015197597048003937,0.0014456745205568575,0.1711296202333122,234500,3672
25,V,left_arm,0.0021015524545927085,0.002080166700815842,0.03437257519827931,3265500,61584
26,V,center,0.0009836600464610459,0.001263142778552108,-0.7397632567387153,10778500,65246
27,V,right_arm,0.0023313538949903496,0.002816588929702712,-0.5759839474337008,17521000,57430
28,V,right_tip,0.00040699841945066576,0.0012895414036042257,-2.2842993151873556,19740000,2742
29,V,full,0.001527831287727014,0.0017668238166490399,-0.45227442556369885,9966500,190674
30,X,left_tip,0.0006921510003327625,0.0012563878690893555,-1.5009363313787363,722000,9861
31,X,left_arm,0.0011156278433800575,0.001739239047861417,-1.198775996562853,4255000,53395
32,X,center,0.000637374539738332,0.0011129823607370069,-1.4287395311793782,12794000,68280
33,X,right_arm,0.0009042987119268425,0.001423383093191883,-1.21916428414177,20341500,27934
34,X,right_tip,9.508234228604762e-05,8.131271160739238e-05,0.47930864490456304,22191000,36
35,X,full,0.0008039130324928786,0.0013290342937651346,-1.321091888215465,11110500,159506
