N	eigenvalue	difference	twstat	p-value	effect.n
155	0.935139	-0.002568	-2.757	0.895918	1291.478
156	0.929817	-0.005322	-2.908	0.918529	1294.399
157	0.927947	-0.001870	-2.538	0.856372	1297.296
158	0.926385	-0.001562	-2.114	0.756969	1300.305
159	0.918512	-0.007873	-2.658	0.87906	1303.444
160	0.911979	-0.006534	-3.011	0.931768	1306.455
161	0.908704	-0.003275	-2.868	0.912853	1309.389
162	0.906333	-0.002371	-2.582	0.864928	1312.377
163	0.904106	-0.002227	-2.269	0.796519	1315.458
164	0.895140	-0.008966	-3.019	0.932715	1318.640
165	0.888675	-0.006465	-3.394	0.967432	1321.638
166	0.877298	-0.011377	-4.567	0.998652	1324.551
167	0.872101	-0.005196	-4.779	0.999359	1327.167
168	0.870364	-0.001738	-4.440	0.997949	1329.741
169	0.870061	-0.000303	-3.862	0.989098	1332.418
170	0.857911	-0.012150	-5.205	0.999879	1335.264
171	0.856416	-0.001495	-4.838	0.999484	1337.765
172	0.848010	-0.008405	-5.602	0.99998	1340.377
173	0.837596	-0.010415	-6.720	1	1342.798
174	0.834120	-0.003475	-6.714	1	1344.935
175	0.832536	-0.001584	-6.395	1	1347.084
176	0.829229	-0.003307	-6.359	1	1349.328
177	0.828515	-0.000714	-5.889	0.999995	1351.592
178	0.824286	-0.004229	-6.004	0.999997	1353.994
179	0.818978	-0.005307	-6.307	1	1356.376
180	0.817964	-0.001015	-5.888	0.999995	1358.689
181	0.816123	-0.001840	-5.603	0.99998	1361.126
182	0.809776	-0.006348	-6.089	0.999998	1363.654
183	0.802065	-0.007710	-6.824	1	1366.061
184	0.795497	-0.006568	-7.381	1	1368.279
185	0.787695	-0.007802	-8.167	1	1370.356
186	0.783846	-0.003849	-8.283	1	1372.231
187	0.781344	-0.002502	-8.167	1	1374.083
188	0.779323	-0.002021	-7.966	1	1375.974
189	0.775447	-0.003876	-8.090	1	1377.929
190	0.774478	-0.000969	-7.703	1	1379.859
191	0.773601	-0.000877	-7.293	1	1381.904
192	0.768536	-0.005065	-7.626	1	1384.072
193	0.767757	-0.000779	-7.197	1	1386.157
194	0.764885	-0.002872	-7.140	1	1388.372
195	0.763792	-0.001093	-6.760	1	1390.614
196	0.760446	-0.003346	-6.784	1	1392.975
197	0.754330	-0.006116	-7.318	1	1395.340
198	0.752535	-0.001795	-7.073	1	1397.564
199	0.746943	-0.005592	-7.525	1	1399.869
200	0.746519	-0.000424	-7.033	1	1402.055
201	0.744127	-0.002392	-6.897	1	1404.393
202	0.740563	-0.003563	-6.979	1	1406.782
203	0.738013	-0.002550	-6.875	1	1409.159
204	0.734332	-0.003681	-6.985	1	1411.578
205	0.726729	-0.007603	-7.842	1	1413.976
206	0.722176	-0.004553	-8.141	1	1416.135
207	0.719828	-0.002348	-8.029	1	1418.217
208	0.717285	-0.002543	-7.953	1	1420.341
209	0.714457	-0.002828	-7.933	1	1422.497
210	0.712756	-0.001701	-7.696	1	1424.669
211	0.711086	-0.001670	-7.451	1	1426.922
212	0.709931	-0.001154	-7.101	1	1429.258
213	0.705523	-0.004408	-7.383	1	1431.712
214	0.702504	-0.003019	-7.400	1	1434.092
215	0.694854	-0.007650	-8.333	1	1436.478
216	0.693559	-0.001295	-8.031	1	1438.594
217	0.688981	-0.004578	-8.378	1	1440.810
218	0.686831	-0.002150	-8.250	1	1442.931
219	0.680365	-0.006466	-8.986	1	1445.101
220	0.677992	-0.002373	-8.918	1	1447.058
221	0.675981	-0.002012	-8.776	1	1449.044
222	0.672144	-0.003836	-9.004	1	1451.082
223	0.666456	-0.005688	-9.616	1	1453.059
224	0.662421	-0.004036	-9.906	1	1454.859
225	0.662258	-0.000162	-9.409	1	1456.579
226	0.661088	-0.001170	-9.111	1	1458.457
227	0.657998	-0.003090	-9.205	1	1460.435
228	0.654893	-0.003106	-9.307	1	1462.392
229	0.650324	-0.004569	-9.718	1	1464.327
230	0.648528	-0.001796	-9.559	1	1466.142
231	0.646403	-0.002125	-9.468	1	1468.015
232	0.645245	-0.001157	-9.174	1	1469.923
233	0.638862	-0.006384	-9.980	1	1471.933
234	0.637561	-0.001301	-9.727	1	1473.698
235	0.636627	-0.000934	-9.392	1	1475.549
236	0.635053	-0.001574	-9.188	1	1477.515
237	0.630868	-0.004185	-9.543	1	1479.554
238	0.629424	-0.001444	-9.316	1	1481.489
239	0.623190	-0.006234	-10.124	1	1483.505
240	0.622584	-0.000606	-9.728	1	1485.270
241	0.620464	-0.002120	-9.655	1	1487.169
242	0.616365	-0.004100	-10.017	1	1489.100
243	0.612568	-0.003797	-10.322	1	1490.922
244	0.607615	-0.004953	-10.890	1	1492.653
245	0.605612	-0.002003	-10.820	1	1494.207
246	0.604167	-0.001445	-10.625	1	1495.790
247	0.601679	-0.002488	-10.661	1	1497.442
248	0.599564	-0.002115	-10.616	1	1499.089
249	0.599142	-0.000422	-10.191	1	1500.756
250	0.596284	-0.002857	-10.308	1	1502.571
251	0.593036	-0.003248	-10.518	1	1504.354
252	0.590470	-0.002566	-10.579	1	1506.074
253	0.589188	-0.001282	-10.351	1	1507.781
254	0.584014	-0.005174	-11.011	1	1509.570
255	0.582038	-0.001976	-10.951	1	1511.146
256	0.580389	-0.001649	-10.817	1	1512.748
257	0.578916	-0.001472	-10.641	1	1514.401
258	0.577791	-0.001125	-10.382	1	1516.119
259	0.575484	-0.002307	-10.395	1	1517.932
260	0.574607	-0.000877	-10.076	1	1519.748
261	0.569417	-0.005189	-10.764	1	1521.682
262	0.567315	-0.002102	-10.741	1	1523.386
263	0.563682	-0.003633	-11.082	1	1525.104
264	0.561209	-0.002473	-11.157	1	1526.712
265	0.559686	-0.001523	-11.008	1	1528.299
266	0.558414	-0.001272	-10.798	1	1529.944
267	0.555256	-0.003158	-11.038	1	1531.668
268	0.551009	-0.004247	-11.548	1	1533.314
269	0.548885	-0.002123	-11.557	1	1534.789
270	0.548449	-0.000436	-11.158	1	1536.265
271	0.547079	-0.001371	-10.980	1	1537.887
272	0.546883	-0.000196	-10.512	1	1539.577
273	0.546331	-0.000552	-10.123	1	1541.442
274	0.543403	-0.002928	-10.312	1	1543.455
275	0.541310	-0.002093	-10.302	1	1545.407
276	0.539854	-0.001456	-10.134	1	1547.370
277	0.538306	-0.001548	-9.988	1	1549.404
278	0.535958	-0.002348	-10.040	1	1551.499
279	0.535457	-0.000501	-9.632	1	1553.585
280	0.531682	-0.003775	-10.042	1	1555.831
281	0.529363	-0.002319	-10.094	1	1557.934
282	0.528516	-0.000847	-9.776	1	1560.025
283	0.525589	-0.002927	-9.983	1	1562.246
284	0.524821	-0.000768	-9.644	1	1564.398
285	0.520992	-0.003828	-10.085	1	1566.688
286	0.518810	-0.002182	-10.114	1	1568.819
287	0.514349	-0.004462	-10.736	1	1570.948
288	0.513381	-0.000968	-10.466	1	1572.846
289	0.509921	-0.003460	-10.841	1	1574.856
290	0.508433	-0.001488	-10.711	1	1576.729
291	0.503715	-0.004718	-11.428	1	1578.660
292	0.502039	-0.001677	-11.361	1	1580.321
293	0.497709	-0.004329	-11.997	1	1582.014
294	0.496720	-0.000989	-11.761	1	1583.468
295	0.493383	-0.003337	-12.147	1	1585.018
296	0.492565	-0.000818	-11.869	1	1586.423
297	0.485723	-0.006843	-13.204	1	1587.940
298	0.484398	-0.001325	-13.084	1	1588.950
299	0.483744	-0.000654	-12.780	1	1590.006
300	0.479913	-0.003831	-13.334	1	1591.181
301	0.474849	-0.005064	-14.235	1	1592.146
302	0.472449	-0.002400	-14.429	1	1592.770
303	0.471843	-0.000606	-14.138	1	1593.320
304	0.468301	-0.003542	-14.648	1	1593.979
305	0.467166	-0.001135	-14.507	1	1594.445
306	0.465858	-0.001308	-14.413	1	1594.962
307	0.464791	-0.001067	-14.251	1	1595.513
308	0.463174	-0.001617	-14.240	1	1596.126
309	0.461210	-0.001964	-14.327	1	1596.742
310	0.460219	-0.000991	-14.145	1	1597.323
311	0.458437	-0.001783	-14.182	1	1597.975
312	0.457329	-0.001108	-14.032	1	1598.610
313	0.455646	-0.001683	-14.043	1	1599.304
314	0.454396	-0.001251	-13.933	1	1599.993
315	0.454125	-0.000271	-13.544	1	1600.725
316	0.451362	-0.002763	-13.857	1	1601.612
317	0.450590	-0.000772	-13.610	1	1602.373
318	0.450106	-0.000485	-13.278	1	1603.234
319	0.446291	-0.003815	-13.895	1	1604.230
320	0.444917	-0.001374	-13.824	1	1604.976
321	0.440797	-0.004120	-14.547	1	1605.750
322	0.440027	-0.000770	-14.315	1	1606.231
323	0.439576	-0.000451	-13.987	1	1606.804
324	0.435123	-0.004453	-14.819	1	1607.509
325	0.433331	-0.001791	-14.892	1	1607.874
326	0.432100	-0.001231	-14.804	1	1608.207
327	0.429181	-0.002919	-15.211	1	1608.573
328	0.427314	-0.001867	-15.318	1	1608.770
329	0.426144	-0.001170	-15.221	1	1608.921
330	0.425252	-0.000892	-15.042	1	1609.107
331	0.425028	-0.000224	-14.662	1	1609.362
332	0.421706	-0.003322	-15.199	1	1609.771
333	0.419674	-0.002032	-15.362	1	1609.955
334	0.417384	-0.002290	-15.607	1	1610.068
335	0.416174	-0.001209	-15.534	1	1610.075
336	0.412931	-0.003244	-16.073	1	1610.108
337	0.411539	-0.001391	-16.064	1	1609.913
338	0.409035	-0.002504	-16.393	1	1609.717
339	0.407253	-0.001782	-16.510	1	1609.379
340	0.405560	-0.001693	-16.604	1	1608.986
341	0.404269	-0.001291	-16.577	1	1608.548
342	0.401650	-0.002618	-16.957	1	1608.114
343	0.400549	-0.001101	-16.880	1	1607.516
344	0.399526	-0.001023	-16.779	1	1606.942
345	0.396866	-0.002660	-17.181	1	1606.402
346	0.396495	-0.000371	-16.885	1	1605.687
347	0.395389	-0.001106	-16.812	1	1605.087
348	0.393650	-0.001739	-16.935	1	1604.508
349	0.391569	-0.002081	-17.168	1	1603.871
350	0.388744	-0.002825	-17.637	1	1603.127
351	0.386813	-0.001931	-17.837	1	1602.180
352	0.383527	-0.003286	-18.466	1	1601.140
353	0.383239	-0.000289	-18.167	1	1599.832
354	0.382022	-0.001217	-18.155	1	1598.635
355	0.381285	-0.000736	-17.992	1	1597.433
356	0.379754	-0.001531	-18.078	1	1596.286
357	0.378080	-0.001674	-18.212	1	1595.093
358	0.377302	-0.000778	-18.065	1	1593.834
359	0.374316	-0.002986	-18.618	1	1592.624
360	0.373122	-0.001195	-18.611	1	1591.173
361	0.372298	-0.000824	-18.486	1	1589.712
362	0.368568	-0.003729	-19.289	1	1588.291
363	0.368219	-0.000350	-19.025	1	1586.525
364	0.366157	-0.002062	-19.305	1	1584.855
365	0.365780	-0.000377	-19.050	1	1583.056
366	0.365229	-0.000551	-18.848	1	1581.348
367	0.364163	-0.001066	-18.809	1	1579.712
368	0.362992	-0.001171	-18.804	1	1578.079
369	0.360601	-0.002391	-19.195	1	1576.435
370	0.358950	-0.001650	-19.353	1	1574.613
371	0.356869	-0.002081	-19.654	1	1572.711
372	0.356124	-0.000745	-19.527	1	1570.669
373	0.354006	-0.002119	-19.846	1	1568.665
374	0.353370	-0.000636	-19.687	1	1566.513
375	0.351842	-0.001527	-19.817	1	1564.413
376	0.350719	-0.001123	-19.818	1	1562.243
377	0.350083	-0.000636	-19.660	1	1560.057
378	0.349311	-0.000772	-19.545	1	1557.923
379	0.347542	-0.001769	-19.757	1	1555.821
380	0.344194	-0.003348	-20.493	1	1553.614
381	0.343234	-0.000961	-20.454	1	1551.083
382	0.342211	-0.001023	-20.435	1	1548.552
383	0.340939	-0.001272	-20.500	1	1546.011
384	0.339837	-0.001102	-20.510	1	1543.427
385	0.339151	-0.000686	-20.382	1	1540.822
386	0.338289	-0.000862	-20.312	1	1538.253
387	0.337417	-0.000871	-20.245	1	1535.697
388	0.337058	-0.000359	-20.006	1	1533.152
389	0.336139	-0.000919	-19.951	1	1530.692
390	0.335648	-0.000491	-19.753	1	1528.238
391	0.334957	-0.000692	-19.619	1	1525.853
392	0.333849	-0.001108	-19.624	1	1523.509
393	0.333190	-0.000659	-19.478	1	1521.146
394	0.332172	-0.001018	-19.452	1	1518.830
395	0.331023	-0.001149	-19.471	1	1516.508
396	0.330540	-0.000483	-19.265	1	1514.160
397	0.329825	-0.000715	-19.135	1	1511.887
398	0.328191	-0.001634	-19.315	1	1509.655
399	0.327939	-0.000252	-19.031	1	1507.325
400	0.326694	-0.001245	-19.079	1	1505.105
401	0.325690	-0.001004	-19.047	1	1502.847
402	0.324176	-0.001513	-19.189	1	1500.585
403	0.322785	-0.001391	-19.292	1	1498.242
404	0.322006	-0.000779	-19.189	1	1495.834
405	0.321379	-0.000627	-19.032	1	1493.454
406	0.320731	-0.000648	-18.881	1	1491.129
407	0.319050	-0.001681	-19.083	1	1488.854
408	0.316444	-0.002606	-19.608	1	1486.469
409	0.315688	-0.000755	-19.505	1	1483.825
410	0.314310	-0.001378	-19.615	1	1481.210
411	0.313214	-0.001096	-19.631	1	1478.525
412	0.312672	-0.000543	-19.456	1	1475.813
413	0.311078	-0.001594	-19.643	1	1473.162
414	0.310085	-0.000993	-19.625	1	1470.406
415	0.309252	-0.000833	-19.553	1	1467.637
416	0.307364	-0.001888	-19.847	1	1464.883
417	0.305890	-0.001474	-20.002	1	1461.972
418	0.304597	-0.001293	-20.098	1	1458.970
419	0.302552	-0.002045	-20.458	1	1455.904
420	0.302046	-0.000506	-20.287	1	1452.652
421	0.301506	-0.000541	-20.126	1	1449.457
422	0.300432	-0.001074	-20.149	1	1446.314
423	0.299835	-0.000597	-20.007	1	1443.139
424	0.298663	-0.001172	-20.064	1	1440.009
425	0.298120	-0.000543	-19.903	1	1436.830
426	0.297846	-0.000274	-19.644	1	1433.705
427	0.296062	-0.001783	-19.914	1	1430.680
428	0.295663	-0.000400	-19.701	1	1427.505
429	0.295098	-0.000565	-19.543	1	1424.410
430	0.294618	-0.000480	-19.353	1	1421.367
431	0.293179	-0.001439	-19.501	1	1418.393
432	0.292628	-0.000551	-19.336	1	1415.327
433	0.291412	-0.001216	-19.406	1	1412.317
434	0.290646	-0.000766	-19.318	1	1409.251
435	0.289930	-0.000716	-19.211	1	1406.206
436	0.289379	-0.000551	-19.044	1	1403.190
437	0.287957	-0.001422	-19.186	1	1400.234
438	0.287219	-0.000738	-19.087	1	1397.185
439	0.285827	-0.001391	-19.221	1	1394.161
440	0.284843	-0.000985	-19.212	1	1391.049
441	0.284234	-0.000608	-19.068	1	1387.919
442	0.283443	-0.000791	-18.989	1	1384.836
443	0.281911	-0.001532	-19.175	1	1381.769
444	0.280950	-0.000962	-19.160	1	1378.586
445	0.280112	-0.000837	-19.101	1	1375.387
446	0.279726	-0.000386	-18.877	1	1372.193
447	0.277678	-0.002049	-19.254	1	1369.088
448	0.275831	-0.001847	-19.564	1	1365.769
449	0.275351	-0.000480	-19.384	1	1362.271
450	0.274564	-0.000787	-19.313	1	1358.838
451	0.273194	-0.001369	-19.454	1	1355.416
452	0.271961	-0.001234	-19.548	1	1351.898
453	0.270810	-0.001150	-19.614	1	1348.307
454	0.270377	-0.000433	-19.420	1	1344.657
455	0.268651	-0.001727	-19.697	1	1341.079
456	0.267803	-0.000848	-19.657	1	1337.336
457	0.266521	-0.001282	-19.776	1	1333.587
458	0.265317	-0.001204	-19.869	1	1329.752
459	0.264729	-0.000588	-19.738	1	1325.844
460	0.263904	-0.000824	-19.693	1	1321.974
461	0.263228	-0.000676	-19.593	1	1318.100
462	0.262341	-0.000887	-19.570	1	1314.250
463	0.261911	-0.000430	-19.378	1	1310.385
464	0.261159	-0.000752	-19.303	1	1306.591
465	0.259236	-0.001923	-19.659	1	1302.808
466	0.258623	-0.000613	-19.538	1	1298.815
467	0.257393	-0.001229	-19.643	1	1294.856
468	0.256825	-0.000568	-19.506	1	1290.814
469	0.256457	-0.000368	-19.294	1	1286.815
470	0.256038	-0.000419	-19.097	1	1282.899
471	0.255649	-0.000389	-18.886	1	1279.056
472	0.254010	-0.001639	-19.137	1	1275.297
473	0.252541	-0.001469	-19.330	1	1271.377
474	0.251464	-0.001077	-19.380	1	1267.327
475	0.250976	-0.000488	-19.213	1	1263.221
476	0.249518	-0.001458	-19.406	1	1259.174
477	0.249115	-0.000403	-19.208	1	1254.996
478	0.247045	-0.002070	-19.631	1	1250.893
479	0.246334	-0.000712	-19.553	1	1246.538
480	0.245979	-0.000354	-19.342	1	1242.193
481	0.245770	-0.000209	-19.073	1	1237.930
482	0.245353	-0.000418	-18.877	1	1233.780
483	0.244627	-0.000725	-18.795	1	1229.705
484	0.243311	-0.001317	-18.934	1	1225.645
485	0.242467	-0.000843	-18.898	1	1221.478
486	0.241452	-0.001016	-18.926	1	1217.300
487	0.239287	-0.002165	-19.389	1	1213.076
488	0.239137	-0.000149	-19.101	1	1208.571
489	0.238301	-0.000836	-19.068	1	1204.189
490	0.236728	-0.001573	-19.313	1	1199.794
491	0.236199	-0.000529	-19.168	1	1195.234
492	0.234838	-0.001361	-19.336	1	1190.721
493	0.232910	-0.001928	-19.721	1	1186.084
494	0.232350	-0.000560	-19.597	1	1181.209
495	0.231526	-0.000824	-19.571	1	1176.368
496	0.230922	-0.000604	-19.462	1	1171.507
497	0.230052	-0.000870	-19.452	1	1166.673
498	0.229573	-0.000479	-19.295	1	1161.811
499	0.228957	-0.000616	-19.187	1	1157.002
500	0.228647	-0.000310	-18.963	1	1152.218
501	0.226942	-0.001705	-19.263	1	1147.524
502	0.226131	-0.000812	-19.231	1	1142.631
503	0.225880	-0.000251	-18.986	1	1137.722
504	0.225115	-0.000764	-18.932	1	1132.914
505	0.224259	-0.000857	-18.913	1	1128.102
506	0.223771	-0.000487	-18.754	1	1123.266
507	0.223590	-0.000181	-18.477	1	1118.485
508	0.222476	-0.001114	-18.549	1	1113.826
509	0.221357	-0.001119	-18.626	1	1109.090
510	0.220874	-0.000483	-18.462	1	1104.277
511	0.220372	-0.000502	-18.304	1	1099.521
512	0.219376	-0.000997	-18.331	1	1094.820
513	0.218041	-0.001335	-18.488	1	1090.068
514	0.217247	-0.000794	-18.443	1	1085.190
515	0.217176	-0.000070	-18.122	1	1080.302
516	0.216341	-0.000835	-18.087	1	1075.563
517	0.214878	-0.001463	-18.292	1	1070.808
518	0.213491	-0.001387	-18.472	1	1065.898
519	0.213416	-0.000075	-18.155	1	1060.846
520	0.212767	-0.000649	-18.052	1	1055.941
521	0.212000	-0.000767	-17.993	1	1051.059
522	0.211667	-0.000333	-17.768	1	1046.175
523	0.211076	-0.000591	-17.638	1	1041.387
524	0.210592	-0.000484	-17.465	1	1036.639
525	0.208844	-0.001748	-17.773	1	1031.958
526	0.208117	-0.000727	-17.696	1	1027.052
527	0.207589	-0.000528	-17.543	1	1022.154
528	0.206640	-0.000949	-17.549	1	1017.310
529	0.206287	-0.000353	-17.327	1	1012.423
530	0.205174	-0.001113	-17.393	1	1007.632
531	0.204759	-0.000415	-17.193	1	1002.762
532	0.204242	-0.000517	-17.028	1	997.975
533	0.203609	-0.000633	-16.906	1	993.251
534	0.202478	-0.001131	-16.973	1	988.563
