N	eigenvalue	difference	twstat	p-value	effect.n
549	0.112056	-0.000000	-14.534	1	587.989
550	0.112056	-0.000000	-14.154	1	583.586
551	0.112056	-0.000000	-13.765	1	579.361
552	0.112056	-0.000000	-13.365	1	575.326
553	0.112056	-0.000000	-12.955	1	571.489
554	0.111454	-0.000603	-12.846	1	567.865
555	0.110351	-0.001103	-12.994	1	564.269
556	0.108577	-0.001774	-13.498	1	560.539
557	0.108457	-0.000120	-13.157	1	556.460
558	0.107779	-0.000678	-13.099	1	552.548
559	0.106928	-0.000851	-13.130	1	548.630
560	0.106128	-0.000801	-13.138	1	544.651
561	0.104942	-0.001185	-13.348	1	540.626
562	0.104383	-0.000560	-13.239	1	536.428
563	0.103998	-0.000385	-13.036	1	532.255
564	0.103789	-0.000209	-12.736	1	528.165
565	0.102709	-0.001080	-12.885	1	524.223
566	0.102104	-0.000605	-12.791	1	520.142
567	0.101043	-0.001061	-12.935	1	516.076
568	0.100867	-0.000176	-12.620	1	511.874
569	0.100379	-0.000488	-12.459	1	507.830
570	0.099490	-0.000889	-12.507	1	503.846
571	0.098351	-0.001139	-12.691	1	499.784
572	0.097932	-0.000418	-12.500	1	495.557
573	0.096955	-0.000978	-12.601	1	491.408
574	0.096739	-0.000216	-12.303	1	487.146
575	0.095957	-0.000782	-12.296	1	483.035
576	0.095669	-0.000288	-12.029	1	478.880
577	0.094586	-0.001084	-12.178	1	474.857
578	0.092978	-0.001608	-12.612	1	470.685
579	0.092931	-0.000047	-12.231	1	466.176
580	0.092907	-0.000023	-11.825	1	461.871
581	0.092567	-0.000341	-11.577	1	457.794
582	0.092115	-0.000451	-11.379	1	453.841
583	0.091907	-0.000208	-11.047	1	449.977
584	0.091121	-0.000786	-11.013	1	446.303
585	0.090945	-0.000176	-10.651	1	442.602
586	0.090093	-0.000852	-10.641	1	439.119
587	0.089368	-0.000725	-10.565	1	435.592
588	0.088291	-0.001077	-10.679	1	432.069
589	0.088047	-0.000244	-10.347	1	428.405
590	0.086632	-0.001415	-10.641	1	424.944
591	0.086415	-0.000217	-10.295	1	421.199
592	0.086278	-0.000137	-9.893	1	417.667
593	0.085990	-0.000288	-9.557	1	414.404
594	0.084783	-0.001207	-9.716	1	411.363
595	0.084566	-0.000217	-9.336	1	408.132
596	0.083803	-0.000764	-9.245	1	405.167
597	0.083164	-0.000639	-9.082	1	402.223
598	0.082855	-0.000309	-8.728	1	399.366
599	0.082313	-0.000541	-8.490	1	396.769
600	0.081303	-0.001011	-8.507	1	394.337
601	0.080893	-0.000410	-8.187	1	391.831
602	0.079660	-0.001233	-8.324	1	389.574
603	0.075371	-0.004289	-10.239	1	387.125
604	0.074937	-0.000433	-10.025	1	382.872
605	0.074704	-0.000233	-9.688	1	378.735
606	0.074704	-0.000000	-9.201	1	374.823
607	0.074704	-0.000000	-8.692	1	371.284
608	0.074632	-0.000072	-8.200	1	368.158
609	0.074084	-0.000548	-7.962	1	365.451
610	0.072887	-0.001197	-8.096	1	362.921
611	0.072834	-0.000053	-7.563	1	360.185
612	0.071690	-0.001144	-7.652	1	357.947
613	0.071351	-0.000339	-7.267	1	355.544
614	0.070337	-0.001014	-7.269	1	353.502
615	0.068413	-0.001924	-7.834	1	351.391
616	0.067485	-0.000929	-7.832	1	348.571
617	0.066749	-0.000735	-7.714	1	345.677
618	0.065841	-0.000909	-7.701	1	342.835
619	0.065766	-0.000074	-7.170	1	339.929
620	0.063080	-0.002687	-8.251	1	337.568
621	0.062755	-0.000325	-7.917	1	333.867
622	0.059635	-0.003120	-9.341	1	330.455
623	0.059121	-0.000513	-9.192	1	325.407
624	0.058297	-0.000824	-9.235	1	320.419
625	0.057327	-0.000971	-9.377	1	315.294
626	0.056701	-0.000626	-9.308	1	309.932
627	0.056638	-0.000063	-8.880	1	304.547
628	0.056561	-0.000078	-8.442	1	299.509
629	0.055781	-0.000780	-8.427	1	294.848
630	0.055453	-0.000329	-8.128	1	290.102
631	0.055093	-0.000359	-7.832	1	285.590
632	0.054971	-0.000122	-7.370	1	281.318
633	0.054678	-0.000293	-6.988	1	277.503
634	0.053654	-0.001024	-7.052	1	274.068
635	0.053412	-0.000242	-6.620	1	270.438
636	0.053032	-0.000380	-6.247	0.999999	267.279
637	0.051919	-0.001113	-6.328	1	264.538
638	0.051304	-0.000615	-6.094	0.999998	261.566
639	0.050022	-0.001282	-6.291	0.999999	258.826
640	0.049619	-0.000403	-5.922	0.999996	255.670
641	0.047729	-0.001891	-6.534	1	252.959
642	0.045764	-0.001964	-7.262	1	249.177
643	0.045681	-0.000083	-6.768	1	244.209
644	0.044647	-0.001035	-6.890	1	239.804
645	0.044279	-0.000367	-6.569	1	235.074
646	0.041469	-0.002811	-7.910	1	230.672
647	0.040632	-0.000836	-7.992	1	224.249
648	0.037871	-0.002762	-9.394	1	217.592
649	0.037579	-0.000292	-9.185	1	209.291
650	0.037352	-0.000227	-8.925	1	201.131
651	0.037352	-0.000000	-8.508	1	193.160
652	0.037352	-0.000000	-8.074	1	185.539
653	0.037352	-0.000000	-7.622	1	178.293
654	0.037352	-0.000000	-7.148	1	171.455
655	0.037352	-0.000000	-6.647	1	165.069
656	0.037352	-0.000000	-6.111	0.999999	159.195
657	0.037352	-0.000000	-5.534	0.999972	153.917
658	0.037352	-0.000000	-4.901	0.999592	149.354
659	0.037352	-0.000000	-4.195	0.995636	145.684
660	0.037352	-0.000000	-3.388	0.967006	143.184
661	0.037352	-0.000000	-2.435	0.83492	142.306
662	0.036605	-0.000747	-1.774	0.659281	143.855
663	0.035876	-0.000729	-0.934	0.396352	147.575
664	0.034282	-0.001594	-0.505	0.277583	154.843
665	0.029706	-0.004576	-2.507	0.850072	164.913
666	0.028683	-0.001022	-2.236	0.788321	166.756
667	0.028480	-0.000203	-1.173	0.469755	169.762
668	0.025844	-0.002636	-2.139	0.763515	178.454
669	0.024633	-0.001211	-2.098	0.75266	182.368
670	0.021808	-0.002826	-3.849	0.988717	186.675
671	0.020796	-0.001012	-4.108	0.99439	181.703
672	0.018922	-0.001874	-5.370	0.999941	174.980
673	0.018472	-0.000449	-5.255	0.999902	162.891
674	0.018451	-0.000021	-4.681	0.999089	150.703
675	0.018307	-0.000145	-4.172	0.995344	139.926
676	0.018100	-0.000207	-3.658	0.981961	130.450
677	0.017383	-0.000717	-3.561	0.977428	122.463
678	0.016271	-0.001112	-3.840	0.988468	114.108
679	0.015949	-0.000322	-3.413	0.968761	103.652
680	0.015655	-0.000294	-2.882	0.914883	94.303
681	0.015172	-0.000483	-2.397	0.826396	86.781
682	0.014809	-0.000363	NA	NA	NA
683	0.013387	-0.001422	NA	NA	NA
684	0.012055	-0.001333	NA	NA	NA
685	0.010472	-0.001582	NA	NA	NA
686	0.009915	-0.000558	NA	NA	NA
687	0.007490	-0.002425	NA	NA	NA
688	0.007188	-0.000301	NA	NA	NA
689	0.004771	-0.002417	NA	NA	NA
690	0.004499	-0.000272	NA	NA	NA
