N	eigenvalue	difference	twstat	p-value	effect.n
239	0.556907	-0.001597	-9.535	1	791.951
240	0.554514	-0.002393	-9.440	1	792.263
241	0.551086	-0.003428	-9.540	1	792.598
242	0.550061	-0.001025	-9.190	1	792.913
243	0.547003	-0.003058	-9.220	1	793.305
244	0.541890	-0.005113	-9.645	1	793.693
245	0.541486	-0.000404	-9.181	1	793.992
246	0.538156	-0.003330	-9.271	1	794.394
247	0.536288	-0.001869	-9.083	1	794.778
248	0.535017	-0.001271	-8.776	1	795.205
249	0.531545	-0.003472	-8.893	1	795.704
250	0.530661	-0.000884	-8.508	1	796.179
251	0.528243	-0.002418	-8.418	1	796.743
252	0.524813	-0.003430	-8.528	1	797.331
253	0.521143	-0.003670	-8.692	1	797.897
254	0.516321	-0.004822	-9.094	1	798.430
255	0.511696	-0.004625	-9.470	1	798.875
256	0.511548	-0.000148	-8.954	1	799.238
257	0.509329	-0.002219	-8.847	1	799.720
258	0.508120	-0.001208	-8.533	1	800.230
259	0.506510	-0.001610	-8.296	1	800.814
260	0.499902	-0.006608	-9.085	1	801.458
261	0.498839	-0.001063	-8.750	1	801.922
262	0.494482	-0.004358	-9.094	1	802.466
263	0.493451	-0.001031	-8.754	1	802.934
264	0.488510	-0.004941	-9.230	1	803.484
265	0.486928	-0.001582	-9.011	1	803.926
266	0.486743	-0.000184	-8.493	1	804.422
267	0.484931	-0.001813	-8.310	1	805.043
268	0.484272	-0.000658	-7.877	1	805.711
269	0.481663	-0.002610	-7.855	1	806.489
270	0.476398	-0.005265	-8.410	1	807.276
271	0.474144	-0.002255	-8.329	1	807.933
272	0.473744	-0.000399	-7.842	1	808.614
273	0.469578	-0.004167	-8.173	1	809.419
274	0.468137	-0.001440	-7.913	1	810.146
275	0.466339	-0.001798	-7.728	1	810.943
276	0.462641	-0.003698	-7.965	1	811.790
277	0.460993	-0.001648	-7.752	1	812.583
278	0.459858	-0.001135	-7.419	1	813.435
279	0.459276	-0.000583	-6.954	1	814.376
280	0.455623	-0.003653	-7.179	1	815.443
281	0.453177	-0.002446	-7.137	1	816.459
282	0.452598	-0.000579	-6.665	1	817.492
283	0.451045	-0.001554	-6.409	1	818.655
284	0.444547	-0.006498	-7.302	1	819.894
285	0.441668	-0.002879	-7.377	1	820.904
286	0.436810	-0.004858	-7.924	1	821.901
287	0.434614	-0.002196	-7.859	1	822.759
288	0.433543	-0.001071	-7.526	1	823.641
289	0.432718	-0.000825	-7.128	1	824.615
290	0.429681	-0.003037	-7.254	1	825.703
291	0.428047	-0.001634	-7.047	1	826.763
292	0.427372	-0.000676	-6.602	1	827.886
293	0.423474	-0.003898	-6.938	1	829.138
294	0.417867	-0.005607	-7.709	1	830.305
295	0.416971	-0.000896	-7.338	1	831.269
296	0.411758	-0.005213	-8.036	1	832.340
297	0.409318	-0.002440	-8.062	1	833.226
298	0.408779	-0.000539	-7.614	1	834.111
299	0.405378	-0.003401	-7.880	1	835.124
300	0.404638	-0.000739	-7.479	1	836.070
301	0.395730	-0.008908	-9.161	1	837.133
302	0.394114	-0.001616	-9.019	1	837.738
303	0.392246	-0.001869	-8.941	1	838.385
304	0.391245	-0.001001	-8.638	1	839.057
305	0.386400	-0.004844	-9.333	1	839.817
306	0.383052	-0.003348	-9.657	1	840.389
307	0.381189	-0.001864	-9.602	1	840.875
308	0.379678	-0.001511	-9.455	1	841.378
309	0.375679	-0.003999	-9.969	1	841.925
310	0.372708	-0.002971	-10.224	1	842.333
311	0.371627	-0.001081	-9.981	1	842.672
312	0.368859	-0.002768	-10.190	1	843.080
313	0.367102	-0.001757	-10.132	1	843.432
314	0.363559	-0.003543	-10.562	1	843.802
315	0.361604	-0.001954	-10.571	1	844.054
316	0.359531	-0.002074	-10.616	1	844.305
317	0.358949	-0.000582	-10.252	1	844.543
318	0.352923	-0.006026	-11.392	1	844.885
319	0.352028	-0.000895	-11.134	1	844.911
320	0.348361	-0.003667	-11.648	1	845.008
321	0.343988	-0.004374	-12.376	1	844.963
322	0.343505	-0.000482	-12.027	1	844.718
323	0.341390	-0.002115	-12.133	1	844.566
324	0.340519	-0.000871	-11.890	1	844.384
325	0.338663	-0.001857	-11.924	1	844.267
326	0.337775	-0.000888	-11.683	1	844.139
327	0.335784	-0.001990	-11.756	1	844.076
328	0.335120	-0.000664	-11.449	1	843.992
329	0.333333	-0.001788	-11.462	1	843.994
330	0.332420	-0.000912	-11.222	1	843.990
331	0.332170	-0.000251	-10.784	1	844.055
332	0.331587	-0.000583	-10.434	1	844.245
333	0.331036	-0.000551	-10.067	1	844.539
334	0.328055	-0.002980	-10.414	1	844.943
335	0.327251	-0.000804	-10.123	1	845.245
336	0.325192	-0.002059	-10.204	1	845.634
337	0.324679	-0.000513	-9.822	1	846.001
338	0.323766	-0.000913	-9.553	1	846.485
339	0.320022	-0.003744	-10.142	1	847.054
340	0.315259	-0.004763	-11.062	1	847.445
341	0.309372	-0.005887	-12.355	1	847.558
342	0.308970	-0.000402	-11.993	1	847.288
343	0.308303	-0.000667	-11.705	1	847.122
344	0.305728	-0.002575	-12.006	1	847.039
345	0.304988	-0.000740	-11.742	1	846.865
346	0.302705	-0.002283	-11.959	1	846.767
347	0.301479	-0.001226	-11.850	1	846.603
348	0.299601	-0.001877	-11.946	1	846.469
349	0.297235	-0.002366	-12.203	1	846.305
350	0.296589	-0.000646	-11.919	1	846.061
351	0.296421	-0.000168	-11.477	1	845.900
352	0.295715	-0.000705	-11.197	1	845.872
353	0.293008	-0.002707	-11.559	1	845.930
354	0.291196	-0.001812	-11.643	1	845.874
355	0.288883	-0.002313	-11.894	1	845.790
356	0.287174	-0.001709	-11.957	1	845.627
357	0.284987	-0.002187	-12.180	1	845.441
358	0.284126	-0.000861	-11.974	1	845.184
359	0.283158	-0.000968	-11.800	1	844.988
360	0.279824	-0.003334	-12.411	1	844.844
361	0.279080	-0.000744	-12.175	1	844.506
362	0.278022	-0.001059	-12.040	1	844.239
363	0.277527	-0.000495	-11.713	1	844.012
364	0.275615	-0.001912	-11.859	1	843.885
365	0.274234	-0.001381	-11.831	1	843.710
366	0.272860	-0.001374	-11.801	1	843.541
367	0.272437	-0.000422	-11.447	1	843.378
368	0.270475	-0.001963	-11.615	1	843.329
369	0.268755	-0.001720	-11.706	1	843.223
370	0.268463	-0.000292	-11.306	1	843.084
371	0.266095	-0.002368	-11.622	1	843.075
372	0.264046	-0.002048	-11.836	1	842.960
373	0.262941	-0.001105	-11.726	1	842.771
374	0.261077	-0.001864	-11.884	1	842.615
375	0.257716	-0.003362	-12.580	1	842.404
376	0.257229	-0.000486	-12.272	1	841.960
377	0.254838	-0.002392	-12.640	1	841.613
378	0.254144	-0.000694	-12.410	1	841.140
379	0.253529	-0.000615	-12.147	1	840.739
380	0.251705	-0.001824	-12.316	1	840.422
381	0.250506	-0.001199	-12.265	1	840.043
382	0.248693	-0.001813	-12.439	1	839.678
383	0.244357	-0.004336	-13.544	1	839.249
384	0.242764	-0.001593	-13.672	1	838.447
385	0.242390	-0.000374	-13.354	1	837.597
386	0.241103	-0.001287	-13.369	1	836.845
387	0.240286	-0.000817	-13.210	1	836.081
388	0.238799	-0.001486	-13.299	1	835.364
389	0.238312	-0.000487	-13.018	1	834.611
390	0.236964	-0.001348	-13.055	1	833.946
391	0.235266	-0.001698	-13.228	1	833.262
392	0.232984	-0.002281	-13.627	1	832.513
393	0.230612	-0.002372	-14.073	1	831.622
394	0.228312	-0.002300	-14.505	1	830.574
395	0.225579	-0.002733	-15.115	1	829.374
396	0.225360	-0.000219	-14.776	1	827.965
397	0.223722	-0.001638	-14.976	1	826.657
398	0.223007	-0.000715	-14.827	1	825.273
399	0.222842	-0.000165	-14.462	1	823.929
400	0.222374	-0.000468	-14.208	1	822.698
401	0.221446	-0.000928	-14.128	1	821.542
402	0.220564	-0.000883	-14.030	1	820.405
403	0.220276	-0.000287	-13.697	1	819.293
404	0.217664	-0.002613	-14.274	1	818.287
405	0.216856	-0.000808	-14.153	1	817.072
406	0.214445	-0.002411	-14.667	1	815.890
407	0.214278	-0.000167	-14.303	1	814.522
408	0.213984	-0.000294	-13.982	1	813.270
409	0.213055	-0.000929	-13.908	1	812.119
410	0.210947	-0.002109	-14.308	1	810.984
411	0.210299	-0.000648	-14.132	1	809.700
412	0.208258	-0.002041	-14.515	1	808.468
413	0.207945	-0.000313	-14.209	1	807.092
414	0.206420	-0.001525	-14.390	1	805.812
415	0.206225	-0.000195	-14.035	1	804.458
416	0.204396	-0.001829	-14.341	1	803.220
417	0.203620	-0.000776	-14.224	1	801.863
418	0.203220	-0.000399	-13.950	1	800.536
419	0.200421	-0.002799	-14.664	1	799.298
420	0.199964	-0.000457	-14.425	1	797.794
421	0.199363	-0.000602	-14.242	1	796.363
422	0.198720	-0.000642	-14.073	1	794.987
423	0.198460	-0.000260	-13.741	1	793.661
424	0.197123	-0.001336	-13.854	1	792.446
425	0.196406	-0.000717	-13.711	1	791.179
426	0.194059	-0.002348	-14.256	1	789.955
427	0.193540	-0.000519	-14.041	1	788.517
428	0.192790	-0.000750	-13.919	1	787.148
429	0.190410	-0.002380	-14.494	1	785.813
430	0.189340	-0.001071	-14.523	1	784.253
431	0.188084	-0.001256	-14.634	1	782.671
432	0.186518	-0.001566	-14.883	1	781.035
433	0.186213	-0.000305	-14.595	1	779.294
434	0.185857	-0.000355	-14.322	1	777.647
435	0.182614	-0.003243	-15.302	1	776.088
436	0.180750	-0.001864	-15.705	1	774.155
437	0.179293	-0.001457	-15.942	1	772.062
438	0.177868	-0.001425	-16.171	1	769.870
439	0.177054	-0.000814	-16.138	1	767.582
440	0.175621	-0.001433	-16.378	1	765.290
441	0.175502	-0.000119	-16.044	1	762.898
442	0.175104	-0.000399	-15.827	1	760.609
443	0.173587	-0.001517	-16.104	1	758.383
444	0.173210	-0.000376	-15.880	1	756.042
445	0.170929	-0.002281	-16.502	1	753.766
446	0.170150	-0.000779	-16.468	1	751.251
447	0.169584	-0.000566	-16.339	1	748.732
448	0.169115	-0.000469	-16.165	1	746.243
449	0.169037	-0.000078	-15.812	1	743.800
450	0.168337	-0.000700	-15.733	1	741.470
451	0.168152	-0.000185	-15.420	1	739.152
452	0.167390	-0.000762	-15.362	1	736.935
453	0.166926	-0.000464	-15.169	1	734.723
454	0.166458	-0.000468	-14.974	1	732.569
455	0.166325	-0.000133	-14.623	1	730.472
456	0.166085	-0.000240	-14.313	1	728.495
457	0.166085	-0.000000	-13.886	1	726.624
458	0.166085	-0.000000	-13.449	1	724.908
459	0.165733	-0.000352	-13.164	1	723.355
460	0.164226	-0.001507	-13.408	1	721.906
461	0.162815	-0.001411	-13.617	1	720.341
462	0.161830	-0.000984	-13.634	1	718.676
463	0.160529	-0.001301	-13.801	1	716.988
464	0.159863	-0.000666	-13.677	1	715.216
465	0.159465	-0.000398	-13.425	1	713.480
466	0.158149	-0.001316	-13.601	1	711.833
467	0.155915	-0.002234	-14.220	1	710.098
468	0.155314	-0.000601	-14.080	1	708.090
469	0.153300	-0.002014	-14.613	1	706.122
470	0.151523	-0.001777	-15.048	1	703.919
471	0.149621	-0.001902	-15.556	1	701.523
472	0.149522	-0.000099	-15.210	1	698.907
473	0.149028	-0.000495	-15.049	1	696.409
474	0.148512	-0.000516	-14.894	1	693.957
475	0.146638	-0.001874	-15.395	1	691.549
476	0.145887	-0.000750	-15.365	1	688.920
477	0.144803	-0.001084	-15.497	1	686.285
478	0.144601	-0.000203	-15.205	1	683.577
479	0.143569	-0.001032	-15.311	1	680.966
480	0.142598	-0.000971	-15.391	1	678.294
481	0.140867	-0.001731	-15.848	1	675.569
482	0.139582	-0.001285	-16.098	1	672.642
483	0.139060	-0.000521	-15.979	1	669.596
484	0.138713	-0.000348	-15.773	1	666.577
485	0.137921	-0.000792	-15.782	1	663.619
486	0.137829	-0.000092	-15.447	1	660.636
487	0.136563	-0.001266	-15.686	1	657.767
488	0.135951	-0.000612	-15.608	1	654.781
489	0.135308	-0.000643	-15.545	1	651.806
490	0.135210	-0.000097	-15.209	1	648.835
491	0.134321	-0.000890	-15.261	1	645.979
492	0.134179	-0.000142	-14.942	1	643.081
493	0.133147	-0.001032	-15.062	1	640.293
494	0.132796	-0.000351	-14.845	1	637.434
495	0.131724	-0.001072	-14.986	1	634.645
496	0.131615	-0.000110	-14.647	1	631.774
497	0.130723	-0.000891	-14.696	1	629.024
498	0.129656	-0.001067	-14.836	1	626.232
499	0.129180	-0.000476	-14.681	1	623.359
500	0.128808	-0.000371	-14.471	1	620.529
501	0.128425	-0.000384	-14.262	1	617.767
502	0.127442	-0.000983	-14.355	1	615.074
503	0.126139	-0.001302	-14.616	1	612.317
504	0.125703	-0.000436	-14.441	1	609.424
505	0.125527	-0.000176	-14.128	1	606.585
506	0.124530	-0.000997	-14.232	1	603.860
507	0.124077	-0.000453	-14.059	1	601.066
508	0.122290	-0.001786	-14.574	1	598.326
509	0.121999	-0.000292	-14.328	1	595.334
510	0.121688	-0.000311	-14.087	1	592.427
511	0.121116	-0.000572	-13.976	1	589.604
512	0.120213	-0.000903	-14.037	1	586.807
513	0.119438	-0.000775	-14.034	1	583.959
514	0.118295	-0.001142	-14.226	1	581.087
515	0.117732	-0.000563	-14.119	1	578.104
516	0.117672	-0.000060	-13.746	1	575.145
517	0.117243	-0.000429	-13.558	1	572.332
518	0.117000	-0.000243	-13.268	1	569.581
519	0.116100	-0.000899	-13.319	1	566.942
520	0.115470	-0.000631	-13.230	1	564.253
521	0.114804	-0.000665	-13.159	1	561.582
522	0.113861	-0.000943	-13.237	1	558.920
523	0.113393	-0.000468	-13.063	1	556.195
524	0.113181	-0.000212	-12.747	1	553.528
525	0.112808	-0.000373	-12.510	1	550.990
526	0.112489	-0.000319	-12.237	1	548.545
527	0.112046	-0.000444	-12.026	1	546.212
528	0.111140	-0.000906	-12.061	1	543.963
529	0.110723	-0.000417	-11.831	1	541.671
530	0.110723	-0.000000	-11.367	1	539.473
531	0.110723	-0.000000	-10.887	1	537.497
532	0.110723	-0.000000	-10.391	1	535.761
533	0.110264	-0.000459	-10.133	1	534.281
534	0.108877	-0.001387	-10.387	1	532.928
535	0.108359	-0.000517	-10.166	1	531.406
536	0.108038	-0.000321	-9.826	1	529.991
537	0.104986	-0.003052	-11.030	1	528.756
538	0.103509	-0.001478	-11.386	1	526.793
539	0.102472	-0.001036	-11.506	1	524.602
540	0.102399	-0.000074	-11.078	1	522.316
541	0.100188	-0.002210	-11.872	1	520.246
542	0.098407	-0.001781	-12.449	1	517.698
543	0.096935	-0.001472	-12.869	1	514.805
544	0.095678	-0.001257	-13.179	1	511.657
545	0.095289	-0.000389	-12.993	1	508.315
546	0.092039	-0.003249	-14.478	1	505.038
547	0.091660	-0.000379	-14.326	1	500.981
